Serial_no.;time1;time2;median(time1,time2);mean(HR1);mean(HR2);mean(HR3);mean(HR4);RMSSD1;RMSSD2;RMSSD3;RMSSD4;stress/non-stress
1;09:24:48:015;09:24:52:382;09:24:50:195;61.24614285714267;61.2387428571429;63.899157142857234;62.29128571428563;0.9871052070230961;0.5048760985752379;3.9699902287939977;5.1343764145476145;0
2;09:24:48:171;09:24:52:539;09:24:50:351;61.35042857142839;61.31747142857148;63.89060000000014;62.71325714285709;0.9871052070230961;4.001964803897252;3.1538747023538125;4.051530023104292;0
3;09:24:48:328;09:24:52:695;09:24:50:507;61.44938571428554;61.70837142857151;63.540314285714395;63.17011428571428;1.1087065514552443;3.969996066008718;3.1538747023538125;4.051530023104292;0
4;09:24:48:484;09:24:52:851;09:24:50:664;61.44902857142843;62.146585714285784;63.190028571428634;63.62697142857145;0.5048760985752379;3.9699902287939977;3.1538747023538125;4.051530023104292;0
5;09:24:48:640;09:24:53:007;09:24:50:820;61.396457142857074;62.58472857142864;62.83974285714289;64.03285714285722;0.5048760985752379;3.9699902287939977;3.1538747023538125;6.095611674074532;0
6;09:24:48:796;09:24:53:164;09:24:50:976;61.34388571428572;63.0228714285715;62.48945714285714;63.849957142857264;0.5048760985752379;3.9699902287939977;3.1538747023538125;7.467649529303005;0
7;09:24:48:953;09:24:53:320;09:24:51:132;61.29131428571432;63.46101428571436;62.18478571428568;63.31848571428575;0.5048760985752379;3.9699902287939977;5.134372871255878;6.273031990159018;0
8;09:24:49:109;09:24:53:476;09:24:51:289;61.2387428571429;63.899157142857234;62.29128571428563;62.375842857142885;0.5048760985752379;3.9699902287939977;5.1343764145476145;6.273029090031699;0
9;09:24:49:265;09:24:53:632;09:24:51:445;61.31747142857148;63.89060000000014;62.71325714285709;61.43312857142859;4.001964803897252;3.1538747023538125;4.051530023104292;6.273029090031699;0
10;09:24:49:421;09:24:53:789;09:24:51:601;61.70837142857151;63.540314285714395;63.17011428571428;60.49041428571431;3.969996066008718;3.1538747023538125;4.051530023104292;6.273029090031699;0
11;09:24:49:578;09:24:53:945;09:24:51:757;62.146585714285784;63.190028571428634;63.62697142857145;59.54770000000003;3.9699902287939977;3.1538747023538125;4.051530023104292;6.273029090031699;0
12;09:24:49:734;09:24:54:101;09:24:51:914;62.58472857142864;62.83974285714289;64.03285714285722;58.72348571428577;3.9699902287939977;3.1538747023538125;6.095611674074532;7.8307875804503295;0
13;09:24:49:890;09:24:54:257;09:24:52:070;63.0228714285715;62.48945714285714;63.849957142857264;59.096457142857176;3.9699902287939977;3.1538747023538125;7.467649529303005;6.535439327726719;0
14;09:24:50:046;09:24:54:414;09:24:52:226;63.46101428571436;62.18478571428568;63.31848571428575;59.77245714285717;3.9699902287939977;5.134372871255878;6.273031990159018;6.535439327726719;0
15;09:24:50:203;09:24:54:570;09:24:52:382;63.899157142857234;62.29128571428563;62.375842857142885;60.44845714285715;3.9699902287939977;5.1343764145476145;6.273029090031699;6.535439327726719;0
16;09:24:50:359;09:24:54:726;09:24:52:539;63.89060000000014;62.71325714285709;61.43312857142859;61.12445714285714;3.1538747023538125;4.051530023104292;6.273029090031699;6.535439327726719;0
17;09:24:50:515;09:24:54:882;09:24:52:695;63.540314285714395;63.17011428571428;60.49041428571431;61.80045714285712;3.1538747023538125;4.051530023104292;6.273029090031699;6.535439327726719;0
18;09:24:50:671;09:24:55:039;09:24:52:851;63.190028571428634;63.62697142857145;59.54770000000003;62.476457142857114;3.1538747023538125;4.051530023104292;6.273029090031699;6.535439327726719;0
19;09:24:50:828;09:24:55:195;09:24:53:007;62.83974285714289;64.03285714285722;58.72348571428577;62.86608571428573;3.1538747023538125;6.095611674074532;7.8307875804503295;2.2422327789823226;0
20;09:24:50:984;09:24:55:351;09:24:53:164;62.48945714285714;63.849957142857264;59.096457142857176;62.62315714285716;3.1538747023538125;7.467649529303005;6.535439327726719;2.2422236613449544;0
21;09:24:51:140;09:24:55:507;09:24:53:320;62.18478571428568;63.31848571428575;59.77245714285717;62.38015714285715;5.134372871255878;6.273031990159018;6.535439327726719;2.2422236613449544;0
22;09:24:51:296;09:24:55:664;09:24:53:476;62.29128571428563;62.375842857142885;60.44845714285715;62.13715714285716;5.1343764145476145;6.273029090031699;6.535439327726719;2.2422236613449544;0
23;09:24:51:453;09:24:55:820;09:24:53:632;62.71325714285709;61.43312857142859;61.12445714285714;61.894157142857146;4.051530023104292;6.273029090031699;6.535439327726719;2.2422236613449544;0
24;09:24:51:609;09:24:55:976;09:24:53:789;63.17011428571428;60.49041428571431;61.80045714285712;61.651157142857144;4.051530023104292;6.273029090031699;6.535439327726719;2.2422236613449544;0
25;09:24:51:765;09:24:56:132;09:24:53:945;63.62697142857145;59.54770000000003;62.476457142857114;61.80542857142863;4.051530023104292;6.273029090031699;6.535439327726719;4.5581394506185875;0
26;09:24:51:921;09:24:56:289;09:24:54:101;64.03285714285722;58.72348571428577;62.86608571428573;62.22284285714295;6.095611674074532;7.8307875804503295;2.2422327789823226;3.9685095821719196;0
27;09:24:52:078;09:24:56:445;09:24:54:257;63.849957142857264;59.096457142857176;62.62315714285716;62.66441428571443;7.467649529303005;6.535439327726719;2.2422236613449544;3.9685095821719196;0
28;09:24:52:234;09:24:56:601;09:24:54:414;63.31848571428575;59.77245714285717;62.38015714285715;63.10598571428589;6.273031990159018;6.535439327726719;2.2422236613449544;3.9685095821719196;0
29;09:24:52:390;09:24:56:757;09:24:54:570;62.375842857142885;60.44845714285715;62.13715714285716;63.54755714285732;6.273029090031699;6.535439327726719;2.2422236613449544;3.9685095821719196;0
30;09:24:52:546;09:24:56:914;09:24:54:726;61.43312857142859;61.12445714285714;61.894157142857146;64.15497142857161;6.273029090031699;6.535439327726719;2.2422236613449544;5.975437188935038;0
31;09:24:52:703;09:24:57:070;09:24:54:882;60.49041428571431;61.80045714285712;61.651157142857144;65.14982857142867;6.273029090031699;6.535439327726719;2.2422236613449544;5.975437188935038;0
32;09:24:52:859;09:24:57:226;09:24:55:039;59.54770000000003;62.476457142857114;61.80542857142863;65.74741428571431;6.273029090031699;6.535439327726719;4.5581394506185875;4.467301343665717;0
33;09:24:53:015;09:24:57:382;09:24:55:195;58.72348571428577;62.86608571428573;62.22284285714295;66.30069999999998;7.8307875804503295;2.2422327789823226;3.9685095821719196;4.467301343665717;0
34;09:24:53:171;09:24:57:539;09:24:55:351;59.096457142857176;62.62315714285716;62.66441428571443;66.85398571428567;6.535439327726719;2.2422236613449544;3.9685095821719196;4.467301343665717;0
35;09:24:53:328;09:24:57:695;09:24:55:507;59.77245714285717;62.38015714285715;63.10598571428589;67.40727142857139;6.535439327726719;2.2422236613449544;3.9685095821719196;4.467301343665717;0
36;09:24:53:484;09:24:57:851;09:24:55:664;60.44845714285715;62.13715714285716;63.54755714285732;67.7178428571428;6.535439327726719;2.2422236613449544;3.9685095821719196;5.929576940104259;0
37;09:24:53:640;09:24:58:007;09:24:55:820;61.12445714285714;61.894157142857146;64.15497142857161;67.62014285714275;6.535439327726719;2.2422236613449544;5.975437188935038;3.899115462960627;1
38;09:24:53:796;09:24:58:164;09:24:55:976;61.80045714285712;61.651157142857144;65.14982857142867;67.13499999999993;6.535439327726719;2.2422236613449544;5.975437188935038;3.899115462960627;1
39;09:24:53:953;09:24:58:320;09:24:56:132;62.476457142857114;61.80542857142863;65.74741428571431;66.64985714285713;6.535439327726719;4.5581394506185875;4.467301343665717;3.899115462960627;1
40;09:24:54:109;09:24:58:476;09:24:56:289;62.86608571428573;62.22284285714295;66.30069999999998;66.16471428571431;2.2422327789823226;3.9685095821719196;4.467301343665717;3.899115462960627;1
41;09:24:54:265;09:24:58:632;09:24:56:445;62.62315714285716;62.66441428571443;66.85398571428567;65.67957142857149;2.2422236613449544;3.9685095821719196;4.467301343665717;3.899115462960627;0
42;09:24:54:421;09:24:58:789;09:24:56:601;62.38015714285715;63.10598571428589;67.40727142857139;65.40698571428585;2.2422236613449544;3.9685095821719196;4.467301343665717;4.620347532867445;0
43;09:24:54:578;09:24:58:945;09:24:56:757;62.13715714285716;63.54755714285732;67.7178428571428;65.46841428571433;2.2422236613449544;3.9685095821719196;5.929576940104259;2.4788122016352143;1
44;09:24:54:734;09:24:59:101;09:24:56:914;61.894157142857146;64.15497142857161;67.62014285714275;65.7722714285714;2.2422236613449544;5.975437188935038;3.899115462960627;2.4788122016352143;1
45;09:24:54:890;09:24:59:257;09:24:57:070;61.651157142857144;65.14982857142867;67.13499999999993;66.07612857142847;2.2422236613449544;5.975437188935038;3.899115462960627;2.4788122016352143;1
46;09:24:55:046;09:24:59:414;09:24:57:226;61.80542857142863;65.74741428571431;66.64985714285713;66.3799857142856;4.5581394506185875;4.467301343665717;3.899115462960627;2.4788122016352143;1
47;09:24:55:203;09:24:59:570;09:24:57:382;62.22284285714295;66.30069999999998;66.16471428571431;66.68384285714275;3.9685095821719196;4.467301343665717;3.899115462960627;2.4788122016352143;1
