((time1+time2)*0.5);mean(AccX);var(AccX);kurtosis(AccX);EightythPercentile(AccX);mean(AccY);var(AccY);kurtosis(AccY);EightythPercentile(AccY);mean(AccZ);var(AccZ);kurtosis(AccZ);EightythPercentile(AccZ);mean(light);var(light);kurtosis(light);EightythPercentile(light);mean(speed);var(speed);kurtosis(speed);EightythPercentile(speed);mean(bearing);var(bearing);kurtosis(bearing);EightythPercentile(bearing)
9.0:24.0:50.0:198.5;-0.00820868560357;0.451124366371;1.073714729148076;0.47884035;-0.161745423727;0.0916302494609;0.37158631310496926;0.05746084;9.95748480893;0.614098432673;1.3645779786317958;10.496181;766.849822723;117582.97762;-0.3328185566439106;1013.73816;13.6668067143;0.725801543873;-1.9420852516315354;14.621451;315.178827714;1.20390701527;-1.9090711212933054;316.39996
9.0:24.0:50.0:355.0;-0.0185379553179;0.426800360823;1.3977556855004991;0.47884035;-0.181993530018;0.0946514245828;0.2744260109836061;0.05746084;9.95960539286;0.59060139945;1.6440604722710912;10.496181;733.33970058;132909.428354;-0.7811929253329812;1013.73816;13.6041191429;0.712215633687;-1.8535499875819486;14.621451;315.095546286;1.18777823412;-1.831226214505919;316.39996
9.0:24.0:50.0:511.5;-0.0258573713;0.415237678005;1.5141095680043923;0.47884035;-0.192596423125;0.0935752681662;0.3632212388537197;0.038307227;9.9701398875;0.570334549702;1.9244582764361775;10.496181;699.813264711;146345.599622;-1.1169073129611617;1013.73816;13.5414315714;0.690770260278;-1.7148694295915017;14.621451;315.012264857;1.15777786029;-1.7044516946028465;316.39996
9.0:24.0:50.0:667.5;-0.01398897105;0.417803662596;1.5051249574019732;0.47884035;-0.201865403821;0.0939197582709;0.34960828613280226;0.038307227;9.954988;0.574110070778;1.8107108214912477;10.496181;667.522564439;158105.48074;-1.3694927857470969;1013.73816;13.478744;0.661465423646;-1.5160070999946618;14.621451;314.928983429;1.11390589376;-1.519675657813461;316.39996
9.0:24.0:50.5:323.5;0.0316376722536;0.419499617577;1.655343051057927;0.5363012;-0.202857287607;0.0941636026677;0.33454475117920035;0.038307227;9.92081931964;0.579629140724;1.6185085234527508;10.477027;633.407673739;166795.581471;-1.5485089856768701;1013.73816;13.4242964688;0.622776136281;-1.2696102310984478;14.621451;314.811303964;1.24099763277;0.9267410574418631;316.39996
9.0:24.0:50.5:480.0;0.05407476195;0.432611225653;1.534945629228603;0.5363012;-0.214041629711;0.0956451276402;0.2770700065683376;0.038307227;9.92290569821;0.578758602389;1.6382015648794885;10.477027;598.534422048;172618.493708;-1.6701252650776233;1013.73816;13.394569058;0.575459938993;-1.0568078915596508;14.621451;314.590430393;1.85641200101;2.578602125880135;316.39996
9.0:24.0:50.5:636.5;0.0852677893429;0.450403452299;1.4417187716447701;0.61291564;-0.236718139889;0.0989521198742;0.2383909301415481;-0.019153614;9.92191381964;0.58014188309;1.6146526137518755;10.477027;562.603204091;175015.315519;-1.745625754119443;1001.80206;13.3648416473;0.526376303809;-0.8099763095227406;14.621451;314.369556821;2.37425610014;1.934721706831131;316.39996
9.0:24.0:51.0:292.5;0.0665588158;0.492127946943;0.9667985885607844;0.61291564;-0.260625954318;0.101968710319;0.563668862117864;-0.05746084;9.9437010625;0.602374765056;1.4539226102150717;10.496181;527.510823961;175882.632081;-1.7762307306991405;982.22076;13.3351142366;0.47552523073;-0.5258521819479207;13.7890835;314.14868325;2.79452993016;1.1915341422627526;314.42148
9.0:24.0:51.0:448.5;0.0588973706107;0.504611174805;0.7883362238545386;0.61291564;-0.278890293175;0.10995210512;0.5826503191324242;-0.05746084;9.94681355357;0.607487250894;1.4408731117102516;10.496181;491.935183489;173598.296485;-1.767730936352212;966.8309;13.3053868259;0.422906719756;-0.20497799054502108;13.7890835;313.927809679;3.11723349107;0.5721485611711361;314.42148
9.0:24.0:51.0:605.0;0.0296539062893;0.52506226069;0.4665233565670448;0.61291564;-0.281010871639;0.103282840496;0.9340459398536214;-0.076614454;9.94311964286;0.60678616574;1.4399119758351304;10.515334;457.871943039;170731.767886;-1.7140445557510988;944.1978;13.2756594152;0.368520770886;0.1397051815909478;13.7890835;313.706936107;3.34236678287;0.07189507364958603;314.42148
9.0:24.0:51.0:761.5;0.0480208512518;0.529381565865;0.44704299193802033;0.61291564;-0.287098984457;0.0981798005429;1.2124131092983044;-0.11492168;9.93005415536;0.610130431564;1.360112736159527;10.515334;423.653496529;165312.267165;-1.6145694964689465;941.2218;13.2459320045;0.31236738412;0.456391610965067;13.7890835;313.486062536;3.46992980556;-0.34662354143982244;314.42148
9.0:24.0:51.5:417.5;0.103497924616;0.443071522643;0.38039411492051034;0.61291564;-0.315282159236;0.0892160786343;1.5293373695785233;-0.15322891;9.9362106625;0.61038114896;1.3715986737189132;10.515334;390.032005557;158323.601078;-1.4607602691046508;900.5088;13.2162045937;0.254446559459;0.5628822374097115;13.7890835;313.265188964;3.49992255913;-0.7283801234223111;314.42148
9.0:24.0:51.5:573.5;0.10322430125;0.444600770955;0.3581557734112013;0.61291564;-0.321028243893;0.0817313290999;1.0970830369076037;-0.15322891;9.930327775;0.616157955089;1.2791327296952781;10.515334;355.343059443;147871.941757;-1.2502417081198234;865.64905;13.186477183;0.194758296902;-0.23672669590351036;13.7890835;313.044315393;3.43234504359;-1.132145121970368;314.42148
