time_Biotrace;accel_x;accel_y;accel_z;lightning;speed_GPS;bearing_GPS
09:24:48:015;-0.7086837;0.11492168;10.457873;955.44763;14.621451;316.39996
09:24:48:023;-0.7086837;0.11492168;10.457873;955.44763;14.621451;316.39996
09:24:48:031;-0.7086837;0.11492168;10.457873;955.44763;14.621451;316.39996
09:24:48:039;-0.7086837;0.11492168;10.457873;955.44763;14.621451;316.39996
09:24:48:046;-0.7086837;0.11492168;10.457873;955.44763;14.621451;316.39996
09:24:48:054;-0.7086837;0.11492168;10.457873;955.44763;14.621451;316.39996
09:24:48:062;-0.7086837;0.11492168;10.457873;1005.76526;14.621451;316.39996
09:24:48:070;-0.7086837;0.11492168;10.457873;1005.76526;14.621451;316.39996
09:24:48:078;-0.7086837;0.11492168;10.457873;1005.76526;14.621451;316.39996
09:24:48:085;-0.7086837;0.11492168;10.457873;1005.76526;14.621451;316.39996
09:24:48:093;-0.7086837;0.11492168;10.457873;1005.76526;14.621451;316.39996
09:24:48:101;1.0151415;0.038307227;8.810662;1005.76526;14.621451;316.39996
09:24:48:109;1.0151415;0.038307227;8.810662;1005.76526;14.621451;316.39996
09:24:48:117;1.0151415;0.038307227;8.810662;1005.76526;14.621451;316.39996
09:24:48:125;1.0151415;0.038307227;8.810662;1005.76526;14.621451;316.39996
09:24:48:132;1.0151415;0.038307227;8.810662;1005.76526;14.621451;316.39996
09:24:48:140;1.0151415;0.038307227;8.810662;1005.76526;14.621451;316.39996
09:24:48:148;1.0151415;0.038307227;8.810662;1005.76526;14.621451;316.39996
09:24:48:156;1.0151415;0.038307227;8.810662;1005.76526;14.621451;316.39996
09:24:48:164;1.0151415;0.038307227;8.810662;997.85504;14.621451;316.39996
09:24:48:171;1.0151415;0.038307227;8.810662;997.85504;14.621451;316.39996
09:24:48:179;1.0151415;0.038307227;8.810662;997.85504;14.621451;316.39996
09:24:48:187;1.0151415;0.038307227;8.810662;997.85504;14.621451;316.39996
09:24:48:195;1.0151415;0.038307227;8.810662;997.85504;14.621451;316.39996
09:24:48:203;1.0151415;0.038307227;8.810662;997.85504;14.621451;316.39996
