Serial_no.;time1;time2;median(time1,time2);mean(HR1);mean(HR2);mean(HR3);mean(HR4);RMSSD1;RMSSD2;RMSSD3;RMSSD4;stress/non-stress
1;09:00:23:273;09:00:27:640;09:00:25:453;79.56440000000015;77.58924285714303;78.0303071428571;79.36369285714281;1.245975056223743;1.3522368736598924;0.5751838816499512;1.73639423487896;0
2;09:00:23:429;09:00:27:796;09:00:25:609;79.26294285714295;77.48355714285726;78.12930714285713;79.77840714285713;1.8223911071915293;0.24472240528090353;0.5751838816499512;1.73639423487896;0
3;09:00:23:585;09:00:27:953;09:00:25:765;78.81379999999999;77.52555714285724;78.29966428571424;80.1217642857142;1.8223911071915293;0.24472240528090353;0.9382718218124197;1.5702061727759185;0
4;09:00:23:742;09:00:28:109;09:00:25:921;78.4424;77.56755714285723;78.52866428571421;80.40647857142842;1.3299080821015448;0.24472240528090353;0.9382718218124197;1.5702061727759185;0
5;09:00:23:898;09:00:28:265;09:00:26:078;78.21497142857149;77.66386428571431;78.70335714285702;80.67964285714267;1.3299080821015448;0.6250804375089464;0.7412944852737622;1.6248991590659307;0
6;09:00:24:054;09:00:28:421;09:00:26:234;77.98754285714297;77.80486428571423;78.833357142857;80.88803571428558;1.3299080821015448;0.6250804375089464;0.7412944852737622;1.6249038477175808;0
7;09:00:24:210;09:00:28:578;09:00:26:390;77.77467142857161;77.93130714285707;78.96335714285698;81.09646428571419;1.3522368736598924;0.5751838816499512;0.7412944852737622;1.6249038477175808;0
8;09:00:24:367;09:00:28:734;09:00:26:546;77.58924285714303;78.0303071428571;79.36369285714281;81.03455714285708;1.3522368736598924;0.5751838816499512;1.73639423487896;0.41804914699566287;0
9;09:00:24:523;09:00:28:890;09:00:26:703;77.48355714285726;78.12930714285713;79.77840714285713;80.95827142857142;0.24472240528090353;0.5751838816499512;1.73639423487896;0.41804914699566287;0
10;09:00:24:679;09:00:29:046;09:00:26:859;77.52555714285724;78.29966428571424;80.1217642857142;80.98343571428572;0.24472240528090353;0.9382718218124197;1.5702061727759185;1.0743654539918428;0
11;09:00:24:835;09:00:29:203;09:00:27:015;77.56755714285723;78.52866428571421;80.40647857142842;81.09186428571422;0.24472240528090353;0.9382718218124197;1.5702061727759185;1.0743654539918428;0
12;09:00:24:992;09:00:29:359;09:00:27:171;77.66386428571431;78.70335714285702;80.67964285714267;81.21184285714276;0.6250804375089464;0.7412944852737622;1.6248991590659307;0.9897026202963833;0
13;09:00:25:148;09:00:29:515;09:00:27:328;77.80486428571423;78.833357142857;80.88803571428558;81.39659285714269;0.6250804375089464;0.7412944852737622;1.6249038477175808;0.989694922401493;0
14;09:00:25:304;09:00:29:671;09:00:27:484;77.93130714285707;78.96335714285698;81.09646428571419;81.58130714285693;0.5751838816499512;0.7412944852737622;1.6249038477175808;0.989694922401493;0
15;09:00:25:460;09:00:29:828;09:00:27:640;78.0303071428571;79.36369285714281;81.03455714285708;81.70759285714269;0.5751838816499512;1.73639423487896;0.41804914699566287;1.0743413158917132;0
16;09:00:25:617;09:00:29:984;09:00:27:796;78.12930714285713;79.77840714285713;80.95827142857142;81.81459285714273;0.5751838816499512;1.73639423487896;0.41804914699566287;1.0743413158917132;0
17;09:00:25:773;09:00:30:140;09:00:27:953;78.29966428571424;80.1217642857142;80.98343571428572;81.82014285714271;0.9382718218124197;1.5702061727759185;1.0743654539918428;0.41798710937616296;0
18;09:00:25:929;09:00:30:296;09:00:28:109;78.52866428571421;80.40647857142842;81.09186428571422;81.74242857142845;0.9382718218124197;1.5702061727759185;1.0743654539918428;0.41798710937616296;0
19;09:00:26:085;09:00:30:453;09:00:28:265;78.70335714285702;80.67964285714267;81.21184285714276;81.68809285714276;0.7412944852737622;1.6248991590659307;0.9897026202963833;0.9248961450849099;0
20;09:00:26:242;09:00:30:609;09:00:28:421;78.833357142857;80.88803571428558;81.39659285714269;81.76691428571408;0.7412944852737622;1.6249038477175808;0.989694922401493;0.9249036704892322;0
21;09:00:26:398;09:00:30:765;09:00:28:578;78.96335714285698;81.09646428571419;81.58130714285693;81.84577142857114;0.7412944852737622;1.6249038477175808;0.989694922401493;0.9249036704892322;0
22;09:00:26:554;09:00:30:921;09:00:28:734;79.36369285714281;81.03455714285708;81.70759285714269;81.98305714285691;1.73639423487896;0.41804914699566287;1.0743413158917132;0.8250658010606268;0
23;09:00:26:710;09:00:31:078;09:00:28:890;79.77840714285713;80.95827142857142;81.81459285714273;82.13962857142839;1.73639423487896;0.41804914699566287;1.0743413158917132;0.8250658010606268;0
24;09:00:26:867;09:00:31:234;09:00:29:046;80.1217642857142;80.98343571428572;81.82014285714271;82.41139999999994;1.5702061727759185;1.0743654539918428;0.41798710937616296;1.353247100863641;0
25;09:00:27:023;09:00:31:390;09:00:29:203;80.40647857142842;81.09186428571422;81.74242857142845;82.77768571428575;1.5702061727759185;1.0743654539918428;0.41798710937616296;1.353247100863641;0
26;09:00:27:179;09:00:31:546;09:00:29:359;80.67964285714267;81.21184285714276;81.68809285714276;83.12059285714291;1.6248991590659307;0.9897026202963833;0.9248961450849099;1.072640694924243;0
27;09:00:27:335;09:00:31:703;09:00:29:515;80.88803571428558;81.39659285714269;81.76691428571408;83.3303428571429;1.6249038477175808;0.989694922401493;0.9249036704892322;1.0726342060162148;0
28;09:00:27:492;09:00:31:859;09:00:29:671;81.09646428571419;81.58130714285693;81.84577142857114;83.54005714285715;1.6249038477175808;0.989694922401493;0.9249036704892322;1.0726342060162148;0
29;09:00:27:648;09:00:32:015;09:00:29:828;81.03455714285708;81.70759285714269;81.98305714285691;83.56546428571431;0.41804914699566287;1.0743413158917132;0.8250658010606268;1.4645964605210595;0
30;09:00:27:804;09:00:32:171;09:00:29:984;80.95827142857142;81.81459285714273;82.13962857142839;83.58132142857148;0.41804914699566287;1.0743413158917132;0.8250658010606268;1.4645964605210595;0
31;09:00:27:960;09:00:32:328;09:00:30:140;80.98343571428572;81.82014285714271;82.41139999999994;83.48197857142866;1.0743654539918428;0.41798710937616296;1.353247100863641;0.9972455325820117;0
32;09:00:28:117;09:00:32:484;09:00:30:296;81.09186428571422;81.74242857142845;82.77768571428575;83.28812142857151;1.0743654539918428;0.41798710937616296;1.353247100863641;0.9972455325820117;0
