time_Biotrace;accel_x;accel_y;accel_z;lightning;speed_GPS;bearing_GPS
09:00:23:273;1.3024458;1.2641385;10.5919485;3834.8215;13.807372;303.83878
09:00:23:281;1.3024458;1.2641385;10.5919485;3834.8215;13.807372;303.83878
09:00:23:289;1.340753;2.183512;8.408437;3834.8215;13.807372;303.83878
09:00:23:296;1.340753;2.183512;8.408437;3834.8215;13.807372;303.83878
09:00:23:304;1.340753;2.183512;8.408437;3834.8215;13.807372;303.83878
09:00:23:312;1.340753;2.183512;8.408437;3834.8215;13.807372;303.83878
09:00:23:320;1.340753;2.183512;8.408437;3834.8215;13.807372;303.83878
09:00:23:328;1.340753;2.183512;8.408437;3834.8215;13.807372;303.83878
09:00:23:335;1.340753;2.183512;8.408437;3834.8215;13.807372;303.83878
09:00:23:343;1.340753;2.183512;8.408437;3834.8215;13.807372;303.83878
09:00:23:351;1.340753;2.183512;8.408437;3849.9922;13.807372;303.83878
09:00:23:359;1.340753;2.183512;8.408437;3849.9922;13.807372;303.83878
09:00:23:367;1.340753;2.183512;8.408437;3849.9922;13.807372;303.83878
09:00:23:375;1.340753;2.183512;8.408437;3849.9922;13.807372;303.83878
09:00:23:382;1.340753;2.183512;8.408437;3849.9922;13.807372;303.83878
09:00:23:390;1.340753;2.183512;8.408437;3849.9922;13.807372;303.83878
09:00:23:398;1.340753;2.183512;8.408437;3849.9922;13.807372;303.83878
09:00:23:406;2.4899697;1.5514427;9.672575;3849.9922;13.807372;303.83878
09:00:23:414;2.4899697;1.5514427;9.672575;3849.9922;13.807372;303.83878
09:00:23:421;2.4899697;1.5514427;9.672575;3849.9922;13.807372;303.83878
09:00:23:429;2.4899697;1.5514427;9.672575;3849.9922;13.807372;303.83878
09:00:23:437;2.4899697;1.5514427;9.672575;3849.9922;13.807372;303.83878
09:00:23:445;2.4899697;1.5514427;9.672575;3849.9922;13.807372;303.83878
09:00:23:453;2.4899697;1.5514427;9.672575;3849.9922;13.807372;303.83878
09:00:23:460;2.4899697;1.5514427;9.672575;3849.9922;13.807372;303.83878
09:00:23:468;2.4899697;1.5514427;9.672575;3745.05;13.807372;303.83878
09:00:23:476;2.4899697;1.5514427;9.672575;3745.05;13.807372;303.83878
09:00:23:484;2.4899697;1.5514427;9.672575;3745.05;13.807372;303.83878
09:00:23:492;2.4899697;1.5514427;9.672575;3745.05;13.807372;303.83878
09:00:23:500;2.4899697;1.5514427;9.672575;3745.05;13.807372;303.83878
09:00:23:507;2.4899697;1.5514427;9.672575;3745.05;13.807372;303.83878
09:00:23:515;2.4899697;1.5514427;9.672575;3745.05;13.807372;303.83878
09:00:23:523;2.4899697;1.5514427;9.672575;3745.05;13.807372;303.83878
