Time_Accel;AccelX;AccelY;AccelZ
10:00:23:177;1.2641385;10.5919485;1.3024458
10:00:23:177;1.2641385;10.5919485;1.3024458
10:00:23:287;2.183512;8.408437;1.340753
10:00:23:287;2.183512;8.408437;1.340753
10:00:23:287;2.183512;8.408437;1.340753
10:00:23:287;2.183512;8.408437;1.340753
10:00:23:287;2.183512;8.408437;1.340753
10:00:23:287;2.183512;8.408437;1.340753
10:00:23:287;2.183512;8.408437;1.340753
10:00:23:287;2.183512;8.408437;1.340753
10:00:23:287;2.183512;8.408437;1.340753
10:00:23:287;2.183512;8.408437;1.340753
10:00:23:287;2.183512;8.408437;1.340753
10:00:23:287;2.183512;8.408437;1.340753
10:00:23:287;2.183512;8.408437;1.340753
10:00:23:287;2.183512;8.408437;1.340753
10:00:23:287;2.183512;8.408437;1.340753
10:00:23:405;1.5514427;9.672575;2.4899697
10:00:23:405;1.5514427;9.672575;2.4899697
10:00:23:405;1.5514427;9.672575;2.4899697
10:00:23:405;1.5514427;9.672575;2.4899697
10:00:23:405;1.5514427;9.672575;2.4899697
10:00:23:405;1.5514427;9.672575;2.4899697
10:00:23:405;1.5514427;9.672575;2.4899697
10:00:23:405;1.5514427;9.672575;2.4899697
10:00:23:405;1.5514427;9.672575;2.4899697
10:00:23:405;1.5514427;9.672575;2.4899697
10:00:23:405;1.5514427;9.672575;2.4899697
10:00:23:405;1.5514427;9.672575;2.4899697
10:00:23:405;1.5514427;9.672575;2.4899697
10:00:23:405;1.5514427;9.672575;2.4899697
10:00:23:405;1.5514427;9.672575;2.4899697
10:00:23:405;1.5514427;9.672575;2.4899697
10:00:23:405;1.5514427;9.672575;2.4899697
10:00:23:405;1.5514427;9.672575;2.4899697
10:00:23:405;1.5514427;9.672575;2.4899697
10:00:23:551;2.1068976;8.868123;1.9728222
10:00:23:551;2.1068976;8.868123;1.9728222
10:00:23:551;2.1068976;8.868123;1.9728222
10:00:23:551;2.1068976;8.868123;1.9728222
10:00:23:551;2.1068976;8.868123;1.9728222
10:00:23:551;2.1068976;8.868123;1.9728222
10:00:23:551;2.1068976;8.868123;1.9728222
10:00:23:551;2.1068976;8.868123;1.9728222
10:00:23:551;2.1068976;8.868123;1.9728222
10:00:23:551;2.1068976;8.868123;1.9728222
10:00:23:551;2.1068976;8.868123;1.9728222
10:00:23:551;2.1068976;8.868123;1.9728222
10:00:23:551;2.1068976;8.868123;1.9728222
10:00:23:551;2.1068976;8.868123;1.9728222
10:00:23:661;0.9576807;8.90643;0.8619126
10:00:23:661;0.9576807;8.90643;0.8619126
10:00:23:661;0.9576807;8.90643;0.8619126
10:00:23:661;0.9576807;8.90643;0.8619126
10:00:23:661;0.9576807;8.90643;0.8619126
10:00:23:661;0.9576807;8.90643;0.8619126
10:00:23:661;0.9576807;8.90643;0.8619126
10:00:23:661;0.9576807;8.90643;0.8619126
10:00:23:661;0.9576807;8.90643;0.8619126
10:00:23:661;0.9576807;8.90643;0.8619126
10:00:23:661;0.9576807;8.90643;0.8619126
10:00:23:661;0.9576807;8.90643;0.8619126
10:00:23:661;0.9576807;8.90643;0.8619126
10:00:23:763;0.7469909;8.810662;2.1068976
10:00:23:763;0.7469909;8.810662;2.1068976
10:00:23:763;0.7469909;8.810662;2.1068976
10:00:23:763;0.7469909;8.810662;2.1068976
10:00:23:763;0.7469909;8.810662;2.1068976
10:00:23:763;0.7469909;8.810662;2.1068976
10:00:23:763;0.7469909;8.810662;2.1068976
10:00:23:763;0.7469909;8.810662;2.1068976
10:00:23:763;0.7469909;8.810662;2.1068976
10:00:23:763;0.7469909;8.810662;2.1068976
10:00:23:763;0.7469909;8.810662;2.1068976
10:00:23:763;0.7469909;8.810662;2.1068976
10:00:23:763;0.7469909;8.810662;2.1068976
10:00:23:865;0.842759;7.776367;1.0534488
10:00:23:865;0.842759;7.776367;1.0534488
10:00:23:865;0.842759;7.776367;1.0534488
10:00:23:865;0.842759;7.776367;1.0534488
10:00:23:865;0.842759;7.776367;1.0534488
10:00:23:865;0.842759;7.776367;1.0534488
10:00:23:865;0.842759;7.776367;1.0534488
10:00:23:865;0.842759;7.776367;1.0534488
10:00:23:865;0.842759;7.776367;1.0534488
10:00:23:865;0.842759;7.776367;1.0534488
10:00:23:865;0.842759;7.776367;1.0534488
10:00:23:865;0.842759;7.776367;1.0534488
10:00:23:865;0.842759;7.776367;1.0534488
10:00:23:967;-0.4405331;9.998186;1.6663644
10:00:23:967;-0.4405331;9.998186;1.6663644
10:00:23:967;-0.4405331;9.998186;1.6663644
10:00:23:967;-0.4405331;9.998186;1.6663644
10:00:23:967;-0.4405331;9.998186;1.6663644
10:00:23:967;-0.4405331;9.998186;1.6663644
10:00:23:967;-0.4405331;9.998186;1.6663644
10:00:23:967;-0.4405331;9.998186;1.6663644
10:00:23:967;-0.4405331;9.998186;1.6663644
10:00:23:967;-0.4405331;9.998186;1.6663644
10:00:23:967;-0.4405331;9.998186;1.6663644
10:00:23:967;-0.4405331;9.998186;1.6663644
10:00:23:967;-0.4405331;9.998186;1.6663644
10:00:23:967;-0.4405331;9.998186;1.6663644
10:00:23:967;-0.4405331;9.998186;1.6663644
10:00:24:080;-0.49799395;11.453861;2.7006595
10:00:24:080;-0.49799395;11.453861;2.7006595
10:00:24:080;-0.49799395;11.453861;2.7006595
10:00:24:080;-0.49799395;11.453861;2.7006595
10:00:24:080;-0.49799395;11.453861;2.7006595
10:00:24:080;-0.49799395;11.453861;2.7006595
10:00:24:080;-0.49799395;11.453861;2.7006595
10:00:24:080;-0.49799395;11.453861;2.7006595
10:00:24:080;-0.49799395;11.453861;2.7006595
10:00:24:080;-0.49799395;11.453861;2.7006595
10:00:24:080;-0.49799395;11.453861;2.7006595
10:00:24:080;-0.49799395;11.453861;2.7006595
10:00:24:080;-0.49799395;11.453861;2.7006595
10:00:24:080;-0.49799395;11.453861;2.7006595
10:00:24:080;-0.49799395;11.453861;2.7006595
10:00:24:203;0.7661445;10.304645;0.93852705
10:00:24:203;0.7661445;10.304645;0.93852705
10:00:24:203;0.7661445;10.304645;0.93852705
10:00:24:203;0.7661445;10.304645;0.93852705
10:00:24:203;0.7661445;10.304645;0.93852705
10:00:24:203;0.7661445;10.304645;0.93852705
10:00:24:203;0.7661445;10.304645;0.93852705
10:00:24:203;0.7661445;10.304645;0.93852705
10:00:24:203;0.7661445;10.304645;0.93852705
10:00:24:203;0.7661445;10.304645;0.93852705
10:00:24:203;0.7661445;10.304645;0.93852705
10:00:24:203;0.7661445;10.304645;0.93852705
10:00:24:203;0.7661445;10.304645;0.93852705
10:00:24:203;0.7661445;10.304645;0.93852705
10:00:24:307;0.7278373;11.224017;0.40222588
10:00:24:307;0.7278373;11.224017;0.40222588
10:00:24:307;0.7278373;11.224017;0.40222588
10:00:24:307;0.7278373;11.224017;0.40222588
10:00:24:307;0.7278373;11.224017;0.40222588
10:00:24:307;0.7278373;11.224017;0.40222588
10:00:24:307;0.7278373;11.224017;0.40222588
10:00:24:307;0.7278373;11.224017;0.40222588
10:00:24:307;0.7278373;11.224017;0.40222588
10:00:24:307;0.7278373;11.224017;0.40222588
10:00:24:307;0.7278373;11.224017;0.40222588
10:00:24:307;0.7278373;11.224017;0.40222588
