09:00:23:273;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:281;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:289;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:296;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:304;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:312;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:320;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:328;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:335;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:343;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:351;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:359;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:367;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:375;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:382;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:390;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:398;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:406;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:414;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:421;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:429;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:437;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:445;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:453;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:460;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:468;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:476;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:484;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:492;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:500;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:507;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:515;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:523;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:531;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:539;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:546;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:554;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:562;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:570;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:578;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:585;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:593;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:601;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:609;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:617;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:625;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:632;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:640;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:648;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:656;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:664;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:671;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:679;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:687;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:695;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:703;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:710;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:718;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:726;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:734;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:742;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:750;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:757;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:765;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:773;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:781;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:789;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:796;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:804;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:812;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:820;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:828;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:835;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:843;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:851;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:859;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:867;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:875;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:882;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:890;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:898;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:906;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:914;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:921;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:929;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:937;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:945;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:953;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:960;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:968;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:976;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:984;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:23:992;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:24:000;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:24:007;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:24:015;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:24:023;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:24:031;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:24:039;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:24:046;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:24:054;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:24:062;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:24:070;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:24:078;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:24:085;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:24:093;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:24:101;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:24:109;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:24:117;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:24:125;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:24:132;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:24:140;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:24:148;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:24:156;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:24:164;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:24:171;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:24:179;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:24:187;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:24:195;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:24:203;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:24:210;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:24:218;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:24:226;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:24:234;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:24:242;10:00:23:270;48.73366186;9.121345441;50;438;13.807372;303.83878
09:00:24:250;10:00:24:245;48.7336337;9.121106521;35;432;15.918193;312.71375
