09:00:23:273;-3892.163;13.653;35.129;80.529;745.0732;84.075
09:00:23:281;-3899.761;13.644;35.132;80.529;745.0732;84.075
09:00:23:289;-3896.365;13.65;35.128;80.529;745.0732;84.075
09:00:23:296;-3874.5;13.65;35.128;80.529;745.0732;84.075
09:00:23:304;-3884.15;13.644;35.129;80.529;745.0732;84.075
09:00:23:312;-3872.705;13.648;35.13;80.529;745.0732;84.075
09:00:23:320;-3879.606;13.646;35.13;80.529;745.0732;84.075
09:00:23:328;-3867.586;13.643;35.128;80.529;745.0732;84.075
09:00:23:335;-3870.359;13.64;35.131;80.529;745.0732;84.075
09:00:23:343;-3870.738;13.644;35.131;80.529;745.0732;84.075
09:00:23:351;-3859.781;13.631;35.132;80.529;745.0732;84.075
09:00:23:359;-3875.319;13.649;35.128;80.529;745.0732;84.075
09:00:23:367;-3874.011;13.628;35.128;80.529;745.0732;84.075
09:00:23:375;-3875.6;13.645;35.13;80.529;745.0732;84.075
09:00:23:382;-3888.755;13.625;35.131;80.529;745.0732;84.075
09:00:23:390;-3866.902;13.631;35.128;80.529;745.0732;84.075
09:00:23:398;-3875.514;13.628;35.13;80.529;745.0732;84.075
09:00:23:406;-3880.498;13.625;35.128;80.529;745.0732;84.075
09:00:23:414;-3890.636;13.626;35.134;80.529;745.0732;84.075
09:00:23:421;-3916.508;13.633;35.133;80.529;745.0732;84.075
09:00:23:429;-3922.493;13.625;35.132;80.529;745.0732;84.075
09:00:23:437;-3916.288;13.621;35.132;80.529;745.0732;84.075
09:00:23:445;-3901.129;13.618;35.132;80.529;745.0732;84.075
09:00:23:453;-3898.784;13.612;35.135;80.529;745.0732;84.075
09:00:23:460;-3905.673;13.626;35.135;80.529;745.0732;84.075
09:00:23:468;-3869.016;13.613;35.134;80.529;745.0732;84.075
09:00:23:476;-3894.166;13.629;35.132;80.529;745.0732;84.075
09:00:23:484;-3898.49;13.613;35.135;80.529;745.0732;84.075
09:00:23:492;-3915.665;13.62;35.135;80.529;745.0732;84.075
09:00:23:500;-3923.409;13.61;35.132;80.529;745.0732;83.789
09:00:23:507;-3934.219;13.608;35.132;80.529;745.0732;83.789
09:00:23:515;-3930.103;13.605;35.132;80.529;745.0732;83.789
09:00:23:523;-3931.556;13.616;35.13;80.529;745.0732;83.789
09:00:23:531;-3907.664;13.606;35.132;80.529;745.0732;83.789
09:00:23:539;-3869.785;13.611;35.131;80.529;745.0732;83.789
09:00:23:546;-3861.528;13.604;35.132;80.529;745.0732;83.789
09:00:23:554;-3864.337;13.601;35.134;80.529;745.0732;83.789
09:00:23:562;-3865.705;13.609;35.131;80.529;745.0732;83.789
09:00:23:570;-3857.729;13.605;35.131;80.529;745.0732;83.789
09:00:23:578;-3858.816;13.614;35.129;80.529;745.0732;83.789
09:00:23:585;-3888.706;13.599;35.134;80.529;745.0732;83.789
09:00:23:593;-3896.011;13.607;35.128;80.529;745.0732;83.789
09:00:23:601;-3898.686;13.592;35.132;80.529;745.0732;83.789
09:00:23:609;-3917.021;13.603;35.133;80.529;745.0732;83.789
09:00:23:617;-3921.113;13.59;35.131;80.529;745.0732;83.789
09:00:23:625;-3952.407;13.605;35.131;80.529;745.0732;83.789
09:00:23:632;-3972.367;13.588;35.133;80.529;745.0732;83.789
09:00:23:640;-3978.792;13.605;35.133;80.529;745.0732;83.789
09:00:23:648;-3985.144;13.588;35.135;80.529;745.0732;83.789
09:00:23:656;-3973.662;13.596;35.135;80.529;745.0732;83.789
09:00:23:664;-4040.135;13.593;35.135;80.529;745.0732;83.789
09:00:23:671;-4014.765;13.589;35.133;80.529;745.0732;83.789
09:00:23:679;-3885.762;13.598;35.134;80.529;745.0732;83.789
09:00:23:687;-3675.481;13.58;35.134;78.972;759.763;83.789
09:00:23:695;-3331.079;13.589;35.133;78.972;759.763;83.789
09:00:23:703;-3239.381;13.581;35.135;78.972;759.763;83.789
09:00:23:710;-3681.015;13.586;35.134;78.972;759.763;83.789
09:00:23:718;-4053.254;13.577;35.134;78.977;759.7149;83.789
09:00:23:726;-4095.946;13.591;35.13;78.977;759.7149;83.789
09:00:23:734;-4047.184;13.58;35.132;78.977;759.7149;83.789
09:00:23:742;-3946.178;13.594;35.133;78.977;759.7149;83.789
09:00:23:750;-3919.708;13.579;35.133;78.977;759.7149;83.524
09:00:23:757;-3931.019;13.589;35.132;78.977;759.7149;83.524
09:00:23:765;-3944.321;13.577;35.13;78.977;759.7149;83.524
09:00:23:773;-3927.66;13.579;35.133;78.977;759.7149;83.524
09:00:23:781;-3918.242;13.584;35.134;78.977;759.7149;83.524
09:00:23:789;-3935.294;13.578;35.133;78.977;759.7149;83.524
09:00:23:796;-3918.596;13.586;35.134;78.977;759.7149;83.524
09:00:23:804;-3923.226;13.58;35.135;78.977;759.7149;83.524
09:00:23:812;-3917.692;13.576;35.138;78.977;759.7149;83.524
09:00:23:820;-3893.262;13.574;35.138;78.977;759.7149;83.524
09:00:23:828;-3875.453;13.582;35.137;78.977;759.7149;83.524
09:00:23:835;-3864.691;13.57;35.135;78.977;759.7149;83.524
09:00:23:843;-3856.117;13.588;35.136;78.977;759.7149;83.524
09:00:23:851;-3829.537;13.569;35.136;78.977;759.7149;83.524
09:00:23:859;-3832.7;13.584;35.135;78.977;759.7149;83.524
09:00:23:867;-3785.49;13.571;35.138;78.977;759.7149;83.524
09:00:23:875;-3773.433;13.574;35.134;78.977;759.7149;83.524
09:00:23:882;-3750.213;13.573;35.14;78.977;759.7149;83.524
09:00:23:890;-3735.726;13.579;35.136;78.977;759.7149;83.524
09:00:23:898;-3710.575;13.575;35.135;78.977;759.7149;83.524
09:00:23:906;-3687.513;13.58;35.135;78.977;759.7149;83.524
09:00:23:914;-3683.629;13.575;35.135;78.977;759.7149;83.524
09:00:23:921;-3660.774;13.575;35.137;78.977;759.7149;83.524
09:00:23:929;-3656.267;13.571;35.136;78.977;759.7149;83.524
09:00:23:937;-3639.508;13.565;35.135;78.977;759.7149;83.524
09:00:23:945;-3643.16;13.576;35.138;78.977;759.7149;83.524
09:00:23:953;-3624.679;13.566;35.137;78.977;759.7149;83.524
09:00:23:960;-3653.812;13.584;35.139;78.977;759.7149;83.524
09:00:23:968;-3671.743;13.565;35.135;78.977;759.7149;83.524
09:00:23:976;-3703.173;13.573;35.139;78.977;759.7149;83.524
09:00:23:984;-3747.537;13.563;35.138;78.977;759.7149;83.524
09:00:23:992;-3787.199;13.57;35.137;78.977;759.7149;83.524
09:00:24:000;-3813.572;13.564;35.137;78.977;759.7149;83.281
