((time1+time2)*0.5);mean(AccX);var(AccX);kurtosis(AccX);EightythPercentile(AccX);mean(AccY);var(AccY);kurtosis(AccY);EightythPercentile(AccY);mean(AccZ);var(AccZ);kurtosis(AccZ);EightythPercentile(AccZ);mean(light);var(light);kurtosis(light);EightythPercentile(light);mean(speed);var(speed);kurtosis(speed);EightythPercentile(speed);mean(bearing);var(bearing);kurtosis(bearing);EightythPercentile(bearing)
9.0:0.0:54.0:464.5;1.21984576457;0.321460760604;-0.20504223258511445;1.6089035;0.510854235554;0.167940766045;-0.7847272682397977;0.93852705;9.82665890268;0.272088938544;-0.15227637252493764;10.419566;2767.31826461;1665830.54288;-1.4437476089445687;4149.895;12.8174391375;4.46528993222;-0.03760996637528802;13.969534;312.252739821;143.756081139;-0.029563779829097747;319.01523
9.0:0.0:54.0:620.5;1.15882782971;0.302162373574;-0.052531977526959484;1.6089035;0.52775045815;0.168567606507;-0.7837385599515332;0.93852705;9.83462817679;0.27343666174;-0.1587479030947767;10.419566;2882.95153325;1557153.2291;-1.4091585652275003;4149.895;13.0116828875;3.90617968858;0.8440366982905547;13.969534;313.30745875;125.132878883;0.8621806604728031;319.01523
9.0:0.0:54.0:776.5;1.15120058775;0.288247861022;-0.030861201781666292;1.6089035;0.536745815686;0.16307799512;-0.666103431598625;0.93852705;9.85042990982;0.269090101877;0.0042006897646267305;10.419566;2985.03179932;1460061.80039;-1.2733003683525193;4149.895;13.2059266375;3.27160817612;2.197446451737475;13.969534;314.362177679;104.284812589;2.236537065579383;319.01523
9.0:0.0:54.5:433.5;1.14839594954;0.283601156954;-0.005707839307254492;1.6089035;0.536472192693;0.164542986673;-0.6729227230325439;0.93852705;9.85494468482;0.272243433419;0.030895404698996654;10.419566;3085.01865164;1400208.05522;-1.0693663069027057;4149.895;13.4001703875;2.56157539482;4.488379082134323;14.194776;315.416896607;81.2118822596;4.577106079091929;319.01523
9.0:0.0:54.5:589.5;1.12996059882;0.242244154169;-0.4114647730056684;1.6089035;0.544817695504;0.150633277806;-0.9132858388839304;0.93852705;9.86930987768;0.271533954144;0.10248678254545762;10.419566;3178.64088468;1337406.38794;-0.800375638480189;4149.895;13.5868762036;1.77050904269;9.11245108334708;14.194776;316.476755661;55.9387952343;9.353037999137895;319.01523
9.0:0.0:55.0:245.5;1.15622841329;0.249587249398;-0.4971465147330436;1.6089035;0.52005480885;0.172132515682;-0.7794283610165893;0.93852705;9.83514119018;0.250348501611;0.19736380689460153;10.208876;3271.70465682;1272341.28472;-0.42772544904749976;4182.7925;13.7643689893;0.906199901244;23.006644017446153;14.194776;317.542897089;28.4359150191;24.135284603305465;319.01523
9.0:0.0:55.0:401.5;1.16467652579;0.256338287268;-0.5310286305087111;1.6663644;0.526382342368;0.174004635287;-0.5904936154493456;0.93852705;9.84547046696;0.270206604597;0.19885203218711744;10.381259;3373.99354861;1143213.14416;0.043006222347996115;4182.7925;13.9329332036;0.0267663548638;-1.0009680752355976;14.194776;318.555771179;0.202558107351;-0.9241483950704161;319.01523
9.0:0.0:55.0:558.5;1.19436462971;0.283190808805;-0.36149592010467524;1.685518;0.502029891075;0.183976251461;-0.6974940407714914;0.90021986;9.86886522411;0.279854987663;0.31356223213966405;10.381259;3453.23285479;1062492.4538;0.5817766235328414;4182.7925;13.9318545607;0.0271795697444;-1.0089535891332477;14.194776;318.556565821;0.203305368039;-0.9267338543506116;319.01523
9.0:0.0:55.0:714.5;1.22323186007;0.278089550245;-0.3470482016291059;1.7046716;0.500524964146;0.186538437208;-0.6340028251938459;0.90021986;9.87878405982;0.294539808561;0.30829091498182937;10.381259;3516.10446764;1020414.25592;1.170771573041863;4182.7925;13.9307759179;0.0275904576842;-1.0178690720555499;14.194776;318.557360464;0.204051365812;-0.9293549033831914;319.01523
9.0:0.0:55.5:370.5;1.22206896257;0.276156132502;-0.31447568016823935;1.7046716;0.502166702182;0.189170139756;-0.6995287415076241;0.93852705;9.88141767768;0.292151567431;0.35580145551335063;10.381259;3579.90807479;982515.428916;1.8560845963842798;4199.34;13.929697275;0.0279990186831;-1.0275907797911434;14.194776;318.558155107;0.20479610067;-0.9320099727663247;319.01523
9.0:0.0:55.5:526.5;1.22518142543;0.277129600057;-0.33347009363093205;1.7046716;0.491734823096;0.190881137578;-0.7625925414099148;0.93852705;9.89704836518;0.292547380077;0.38932433745921724;10.381259;3638.64983354;949982.478485;2.590837958660849;4199.34;13.9286186321;0.0284052527413;-1.03800805722341;14.194776;318.55894975;0.205539572614;-0.934697537979909;319.03748
