Time_GPS;Latitude_GPS;Longitude_GPS;Accuracy_GPS;Altitude_GPS;Speed_GPS;Bearing_GPS
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:52:275;48.7368048;9.116542122;50;475;8.755951;289.18552
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
10:00:53:209;48.73692011;9.11630863;35;493;13.755951;319.01523
