Serial_no.;time1;time2;median(time1,time2);mean(HR1);mean(HR2);mean(HR3);mean(HR4);RMSSD1;RMSSD2;RMSSD3;RMSSD4;stress/non-stress
1;11:04:20:765;11:04:25:132;11:04:22:945;67.89694285714276;71.79857142857148;70.30848571428577;73.16349999999989;1.0822281934366265;7.117779165461752;5.08444141674001;5.544119811223277;0
2;11:04:20:921;11:04:25:289;11:04:23:101;67.75808571428566;72.79828571428571;69.84219999999999;74.0153571428571;1.0822281934366265;7.117779165461752;5.08444141674001;5.544119811223277;0
3;11:04:21:078;11:04:25:445;11:04:23:257;67.61922857142855;73.1718428571428;70.00207142857137;74.8672142857143;1.0822281934366265;8.58999384770172;1.651160338970497;5.544119811223277;0
4;11:04:21:234;11:04:25:601;11:04:23:414;67.9800857142858;72.97627142857132;70.23135714285702;75.98862857142856;7.199583190084722;4.808868271773723;1.651160338970497;5.976839066613704;0
5;11:04:21:390;11:04:25:757;11:04:23:570;68.84094285714302;72.28069999999994;70.46064285714267;77.22577142857142;7.199583190084722;4.808868271773723;1.651160338970497;5.976839066613704;0
6;11:04:21:546;11:04:25:914;11:04:23:726;69.79914285714298;71.58512857142856;71.1157142857141;78.03712857142855;7.117779165461752;4.808868271773723;5.784772678868859;2.2327876627662873;1
7;11:04:21:703;11:04:26:070;11:04:23:882;70.79885714285722;70.88955714285717;72.19685714285694;78.42241428571428;7.117779165461752;4.808868271773723;5.784772678868859;2.2327876627662873;1
8;11:04:21:859;11:04:26:226;11:04:24:039;71.79857142857148;70.30848571428577;73.16349999999989;78.80770000000001;7.117779165461752;5.08444141674001;5.544119811223277;2.2327876627662873;1
9;11:04:22:015;11:04:26:382;11:04:24:195;72.79828571428571;69.84219999999999;74.0153571428571;78.70670000000008;7.117779165461752;5.08444141674001;5.544119811223277;6.371666308393049;0
10;11:04:22:171;11:04:26:539;11:04:24:351;73.1718428571428;70.00207142857137;74.8672142857143;78.11970000000026;8.58999384770172;1.651160338970497;5.544119811223277;6.371666308393049;0
11;11:04:22:328;11:04:26:695;11:04:24:507;72.97627142857132;70.23135714285702;75.98862857142856;77.26314285714317;4.808868271773723;1.651160338970497;5.976839066613704;5.967645331159499;0
12;11:04:22:484;11:04:26:851;11:04:24:664;72.28069999999994;70.46064285714267;77.22577142857142;76.29085714285738;4.808868271773723;1.651160338970497;5.976839066613704;5.967645331159499;0
13;11:04:22:640;11:04:27:007;11:04:24:820;71.58512857142856;71.1157142857141;78.03712857142855;75.31857142857157;4.808868271773723;5.784772678868859;2.2327876627662873;5.967645331159499;0
14;11:04:22:796;11:04:27:164;11:04:24:976;70.88955714285717;72.19685714285694;78.42241428571428;74.33884285714298;4.808868271773723;5.784772678868859;2.2327876627662873;5.988778695138103;0
15;11:04:22:953;11:04:27:320;11:04:25:132;70.30848571428577;73.16349999999989;78.80770000000001;73.29277142857134;5.08444141674001;5.544119811223277;2.2327876627662873;5.98878066591331;0
16;11:04:23:109;11:04:27:476;11:04:25:289;69.84219999999999;74.0153571428571;78.70670000000008;72.733057142857;5.08444141674001;5.544119811223277;6.371666308393049;0.5026957985773204;0
17;11:04:23:265;11:04:27:632;11:04:25:445;70.00207142857137;74.8672142857143;78.11970000000026;72.65934285714278;1.651160338970497;5.544119811223277;6.371666308393049;0.5026957985773204;0
18;11:04:23:421;11:04:27:789;11:04:25:601;70.23135714285702;75.98862857142856;77.26314285714317;72.58562857142854;1.651160338970497;5.976839066613704;5.967645331159499;0.5026957985773204;0
19;11:04:23:578;11:04:27:945;11:04:25:757;70.46064285714267;77.22577142857142;76.29085714285738;72.51191428571427;1.651160338970497;5.976839066613704;5.967645331159499;0.5026957985773204;0
20;11:04:23:734;11:04:28:101;11:04:25:914;71.1157142857141;78.03712857142855;75.31857142857157;72.35385714285721;5.784772678868859;2.2327876627662873;5.967645331159499;0.9727023382455945;0
21;11:04:23:890;11:04:28:257;11:04:26:070;72.19685714285694;78.42241428571428;74.33884285714298;72.16730000000018;5.784772678868859;2.2327876627662873;5.988778695138103;0.8327486883797401;0
22;11:04:24:046;11:04:28:414;11:04:26:226;73.16349999999989;78.80770000000001;73.29277142857134;72.04708571428583;5.544119811223277;2.2327876627662873;5.98878066591331;0.8327345152695168;0
23;11:04:24:203;11:04:28:570;11:04:26:382;74.0153571428571;78.70670000000008;72.733057142857;71.92680000000003;5.544119811223277;6.371666308393049;0.5026957985773204;0.8327345152695168;0
24;11:04:24:359;11:04:28:726;11:04:26:539;74.8672142857143;78.11970000000026;72.65934285714278;71.8065142857143;5.544119811223277;6.371666308393049;0.5026957985773204;0.8327345152695168;0
25;11:04:24:515;11:04:28:882;11:04:26:695;75.98862857142856;77.26314285714317;72.58562857142854;71.60277142857144;5.976839066613704;5.967645331159499;0.5026957985773204;2.1598531243401373;0
26;11:04:24:671;11:04:29:039;11:04:26:851;77.22577142857142;76.29085714285738;72.51191428571427;71.20477142857126;5.976839066613704;5.967645331159499;0.5026957985773204;2.1598531243401373;0
27;11:04:24:828;11:04:29:195;11:04:27:007;78.03712857142855;75.31857142857157;72.35385714285721;70.89111428571418;2.2327876627662873;5.967645331159499;0.9727023382455945;1.9928669664081182;0
28;11:04:24:984;11:04:29:351;11:04:27:164;78.42241428571428;74.33884285714298;72.16730000000018;70.61339999999996;2.2327876627662873;5.988778695138103;0.8327486883797401;1.9928669664081182;0
29;11:04:25:140;11:04:29:507;11:04:27:320;78.80770000000001;73.29277142857134;72.04708571428583;70.33568571428573;2.2327876627662873;5.98878066591331;0.8327345152695168;1.9928669664081182;0
30;11:04:25:296;11:04:29:664;11:04:27:476;78.70670000000008;72.733057142857;71.92680000000003;70.05797142857139;6.371666308393049;0.5026957985773204;0.8327345152695168;1.9928669664081182;0
31;11:04:25:453;11:04:29:820;11:04:27:632;78.11970000000026;72.65934285714278;71.8065142857143;69.74091428571427;6.371666308393049;0.5026957985773204;0.8327345152695168;2.036576429007537;0
32;11:04:25:609;11:04:29:976;11:04:27:789;77.26314285714317;72.58562857142854;71.60277142857144;69.49065714285713;5.967645331159499;0.5026957985773204;2.1598531243401373;0.4196722594935188;0
33;11:04:25:765;11:04:30:132;11:04:27:945;76.29085714285738;72.51191428571427;71.20477142857126;75.02854285714285;5.967645331159499;0.5026957985773204;2.1598531243401373;28.396207766118383;0
34;11:04:25:921;11:04:30:289;11:04:28:101;75.31857142857157;72.35385714285721;70.89111428571418;81.18797142857139;5.967645331159499;0.9727023382455945;1.9928669664081182;28.396207766118383;0
35;11:04:26:078;11:04:30:445;11:04:28:257;74.33884285714298;72.16730000000018;70.61339999999996;87.3473999999999;5.988778695138103;0.8327486883797401;1.9928669664081182;28.396207766118383;0
36;11:04:26:234;11:04:30:601;11:04:28:414;73.29277142857134;72.04708571428583;70.33568571428573;93.50682857142841;5.98878066591331;0.8327345152695168;1.9928669664081182;28.396207766118383;0
