((time1+time2)*0.5);mean(AccX);var(AccX);kurtosis(AccX);EightythPercentile(AccX);mean(AccY);var(AccY);kurtosis(AccY);EightythPercentile(AccY);mean(AccZ);var(AccZ);kurtosis(AccZ);EightythPercentile(AccZ);mean(light);var(light);kurtosis(light);EightythPercentile(light);mean(speed);var(speed);kurtosis(speed);EightythPercentile(speed);mean(bearing);var(bearing);kurtosis(bearing);EightythPercentile(bearing)
11.0:4.0:22.5:448.5;0.525835099834;0.23388745399;0.07487913078229802;1.1300632;0.179086284229;0.0849187351833;0.2144401529571991;0.40222588;9.93302973929;0.237356802772;0.6126375101145229;10.247183;257.048431536;83.0783562324;0.08584041741697312;263.78372;21.0631468875;0.134882942102;-0.7091662626299216;21.31186;246.310107446;7.94836616549;-1.054873607618484;249.01285
11.0:4.0:22.5:605.0;0.556036243495;0.241786552311;0.05051768392616873;1.1300632;0.181377877352;0.0843567067812;0.303517619167343;0.40222588;9.92827553036;0.235526944673;0.6653274634041115;10.228029;257.334729714;79.4301387347;0.2176925351007295;263.78372;21.0270469946;0.153304893672;-1.0272711642208547;21.31186;246.578253518;7.39357972952;-0.7524157607681614;249.01285
11.0:4.0:23.0:261.5;0.597148107655;0.245340527952;0.1413939515597069;1.1492168;0.176965705627;0.088126498587;0.2650708434608551;0.40222588;9.91233698214;0.215797969297;1.0422218730032897;10.228029;257.836208;73.3001878503;0.46694312817970607;263.78372;20.9909471018;0.169120440713;-1.286272136356481;21.31186;246.846399589;6.6949886623;-0.3511823484205405;249.01285
11.0:4.0:23.0:417.5;0.621466356702;0.234273706669;0.49397242086348125;1.1492168;0.190441640939;0.0781965141942;0.3986553949115237;0.40222588;9.93583434286;0.205674341502;1.160018388131527;10.247183;257.604844661;75.722876952;0.3077931431272596;263.78372;20.9548472089;0.182329583226;-1.484685093417465;21.31186;247.114545661;5.85259296384;0.17252972234172415;249.01285
11.0:4.0:23.0:573.5;0.635250118036;0.223756041678;0.8322810459038799;1.1492168;0.18903932275;0.0787751799956;0.3749814498118287;0.40222588;9.94739492321;0.194148761429;1.38395540531819;10.247183;257.649969321;74.6640381689;0.38773991413601117;263.78372;20.9140218732;0.202029928985;-1.304157940888501;21.31186;247.375354661;4.84774001119;0.8307601821505002;249.16374
11.0:4.0:23.0:730.0;0.653377646625;0.233964183375;0.7368758918348335;1.1492168;0.178539038184;0.0813135030528;0.2745741175570151;0.40222588;9.94260650893;0.196394808143;1.315754905034935;10.247183;257.613739464;73.7706455154;0.4773869765856671;263.78372;20.8542947661;0.252797351241;-0.7434842807058213;21.31186;247.606815375;3.64646583961;1.4897280391105765;249.16374
11.0:4.0:23.5:386.5;0.691855887982;0.177492388751;-1.138150835720453;1.1492168;0.189860191832;0.0840299572407;0.07403687522135627;0.40222588;9.94229868929;0.196274681695;1.3200381890685824;10.247183;257.5979165;75.8537525767;0.36886059388908654;263.78372;20.7945676589;0.296430118842;-0.7624130355060257;21.31186;247.838276089;2.3380435435;0.2472453821855165;249.16374
11.0:4.0:23.5:542.5;0.720825728804;0.170505137926;-1.0266970651505762;1.1492168;0.172724548036;0.0926977730659;0.07589860636064838;0.40222588;9.9591607125;0.201624304433;1.0645314470224694;10.266336;258.062696625;71.1328188543;0.5457833319721459;264.82718;20.7343391429;0.332357616741;-0.9042425185112135;21.31186;247.846393232;2.0944975566;-0.7311113902230932;249.16374
11.0:4.0:24.0:198.5;0.748427454464;0.147869095543;-1.3302272311585754;1.1492168;0.172792953936;0.0940105596415;0.0029204978223615896;0.40222588;9.97120009643;0.203265436117;0.9627759612077438;10.266336;257.962599696;72.9253553901;0.4072167832999236;264.82718;20.6740221429;0.360918758863;-1.051937555041152;21.31186;247.815096804;2.04793128868;-0.7225236887014157;249.16374
11.0:4.0:24.0:355.0;0.761082520571;0.144682669876;-1.2173758242684938;1.1492168;0.162668900911;0.0926664262033;0.05469048158261769;0.40222588;9.97058443571;0.202239988121;0.9943892745501617;10.266336;258.148572696;67.8002610849;0.46371242889884323;264.82718;20.6137051429;0.382203620008;-1.1707640738028757;21.31186;247.783800375;1.99940608788;-0.7088549195364124;249.16374
11.0:4.0:24.0:511.5;0.765631502089;0.157923538621;-0.9756518986176936;1.1492168;0.158051512304;0.0860364157621;0.2859960008401212;0.40222588;9.9416487875;0.216086126559;1.064313880942021;10.266336;258.132774982;68.9554929271;0.48726034365313353;264.82718;20.5533881429;0.396212200174;-1.2504403849089916;21.31186;247.752503946;1.94892195419;-0.6900764394597734;249.16374
