Serial_no.;time1;time2;median(time1,time2);mean(HR1);mean(HR2);mean(HR3);mean(HR4);RMSSD1;RMSSD2;RMSSD3;RMSSD4;stress/non-stress
1;17:46:37:359;17:46:41:726;17:46:39:539;79.56084285714286;86.63041428571432;86.90701428571433;79.9506428571427;1.2468083194217563;5.947053864717863;1.2456975283610106;4.61936115686014;0
2;17:46:37:515;17:46:41:882;17:46:39:695;79.90441428571428;87.39112857142871;85.88648571428574;79.57374285714273;6.008211470685009;0.9074004511592716;4.4868088397677;1.660965461728633;0
3;17:46:37:671;17:46:42:039;17:46:39:851;80.81312857142855;87.58670000000022;84.7822000000001;79.28059999999992;6.008211470685009;0.9074004511592716;4.4868088397677;1.660965461728633;0
4;17:46:37:828;17:46:42:195;17:46:40:007;81.7218428571428;87.59642857142883;83.86375714285732;79.01071428571424;6.008211470685009;1.5411482443064262;4.310416596160149;2.1225006515452383;0
5;17:46:37:984;17:46:42:351;17:46:40:164;82.82985714285707;87.52671428571456;83.02475714285737;78.95078571428563;5.877420700536216;1.5411482443064262;4.310416596160149;2.1225043749072827;0
6;17:46:38:140;17:46:42:507;17:46:40:320;83.97934285714277;87.43751428571456;82.1857571428574;78.89092857142843;5.947052963194371;1.245701832294331;4.310416596160149;2.1225043749072827;0
7;17:46:38:296;17:46:42:664;17:46:40:476;85.30484285714282;87.17230000000015;81.08278571428578;79.09504285714269;5.947053864717863;1.2456975283610106;4.61936115686014;1.3214456312861091;0
8;17:46:38:453;17:46:42:820;17:46:40:632;86.63041428571432;86.90701428571433;79.9506428571427;79.32832857142837;5.947053864717863;1.2456975283610106;4.61936115686014;1.3214456312861091;0
9;17:46:38:609;17:46:42:976;17:46:40:789;87.39112857142871;85.88648571428574;79.57374285714273;80.30117142857137;0.9074004511592716;4.4868088397677;1.660965461728633;5.540031259943092;0
10;17:46:38:765;17:46:43:132;17:46:40:945;87.58670000000022;84.7822000000001;79.28059999999992;81.5911714285715;0.9074004511592716;4.4868088397677;1.660965461728633;5.540031259943092;0
11;17:46:38:921;17:46:43:289;17:46:41:101;87.59642857142883;83.86375714285732;79.01071428571424;82.85791428571436;1.5411482443064262;4.310416596160149;2.1225006515452383;5.380124869405179;0
12;17:46:39:078;17:46:43:445;17:46:41:257;87.52671428571456;83.02475714285737;78.95078571428563;83.91470000000005;1.5411482443064262;4.310416596160149;2.1225043749072827;5.380123400508719;0
13;17:46:39:234;17:46:43:601;17:46:41:414;87.43751428571456;82.1857571428574;78.89092857142843;85.0431285714286;1.245701832294331;4.310416596160149;2.1225043749072827;5.420371561308739;0
14;17:46:39:390;17:46:43:757;17:46:41:570;87.17230000000015;81.08278571428578;79.09504285714269;86.24355714285707;1.2456975283610106;4.61936115686014;1.3214456312861091;5.420371561308739;0
15;17:46:39:546;17:46:43:914;17:46:41:726;86.90701428571433;79.9506428571427;79.32832857142837;87.44398571428557;1.2456975283610106;4.61936115686014;1.3214456312861091;5.420371561308739;0
16;17:46:39:703;17:46:44:070;17:46:41:882;85.88648571428574;79.57374285714273;80.30117142857137;87.90485714285703;4.4868088397677;1.660965461728633;5.540031259943092;0.6593178732167341;0
17;17:46:39:859;17:46:44:226;17:46:42:039;84.7822000000001;79.28059999999992;81.5911714285715;88.04849999999995;4.4868088397677;1.660965461728633;5.540031259943092;0.6593259118659672;0
18;17:46:40:015;17:46:44:382;17:46:42:195;83.86375714285732;79.01071428571424;82.85791428571436;88.1921428571428;4.310416596160149;2.1225006515452383;5.380124869405179;0.6593339504171927;1
19;17:46:40:171;17:46:44:539;17:46:42:351;83.02475714285737;78.95078571428563;83.91470000000005;88.33585714285708;4.310416596160149;2.1225043749072827;5.380123400508719;0.6593339504171927;1
20;17:46:40:328;17:46:44:695;17:46:42:507;82.1857571428574;78.89092857142843;85.0431285714286;88.40785714285704;4.310416596160149;2.1225043749072827;5.420371561308739;0.0046043707174347635;1
21;17:46:40:484;17:46:44:851;17:46:42:664;81.08278571428578;79.09504285714269;86.24355714285707;88.40785714285704;4.61936115686014;1.3214456312861091;5.420371561308739;0.0046043707174347635;1
22;17:46:40:640;17:46:45:007;17:46:42:820;79.9506428571427;79.32832857142837;87.44398571428557;88.30711428571426;4.61936115686014;1.3214456312861091;5.420371561308739;0.6659210300239495;1
23;17:46:40:796;17:46:45:164;17:46:42:976;79.57374285714273;80.30117142857137;87.90485714285703;88.16340000000008;1.660965461728633;5.540031259943092;0.6593178732167341;0.6659210300239495;0
24;17:46:40:953;17:46:45:320;17:46:43:132;79.28059999999992;81.5911714285715;88.04849999999995;88.01975714285723;1.660965461728633;5.540031259943092;0.6593259118659672;0.6659130709884782;0
25;17:46:41:109;17:46:45:476;17:46:43:289;79.01071428571424;82.85791428571436;88.1921428571428;87.87611428571434;2.1225006515452383;5.380124869405179;0.6593339504171927;0.6659051118578789;0
26;17:46:41:265;17:46:45:632;17:46:43:445;78.95078571428563;83.91470000000005;88.33585714285708;87.65564285714287;2.1225043749072827;5.380123400508719;0.6593339504171927;3.8716194391288745;0
