((time1+time2)*0.5);mean(AccX);var(AccX);kurtosis(AccX);EightythPercentile(AccX);mean(AccY);var(AccY);kurtosis(AccY);EightythPercentile(AccY);mean(AccZ);var(AccZ);kurtosis(AccZ);EightythPercentile(AccZ);mean(light);var(light);kurtosis(light);EightythPercentile(light);mean(speed);var(speed);kurtosis(speed);EightythPercentile(speed);mean(bearing);var(bearing);kurtosis(bearing);EightythPercentile(bearing)
17.0:46.0:39.0:542.5;-0.312272304932;0.115992504752;-0.06376951741357928;-0.038307227;-0.00324927439821;0.415040816368;-1.1865101608628574;0.6895301;10.0399137482;0.175847034224;0.6909418030794336;10.342952;114.634189434;2450.58551875;-1.2687917155087125;177.74129;12.1003693482;0.0366599492551;-1.0186655699160785;12.312208;313.360286857;0.391334568551;-1.3140108657620904;314.23914
17.0:46.0:39.0:698.5;-0.330981281539;0.0996007596381;-0.33564856702380386;-0.038307227;-0.0159727463393;0.42051403501;-1.216916748912572;0.6895301;10.0281137607;0.187151390383;0.7069589381359864;10.342952;119.886196466;2495.10294571;-1.421700715255223;184.89883;12.1169387054;0.0335385134527;-0.7225022662709146;12.312208;313.294193286;0.393107207579;-1.2945950913368882;313.73892
17.0:46.0:39.5:355.0;-0.34079750887;0.0986462583223;-0.26879838403789735;-0.05746084;-0.0294828853571;0.431328296639;-1.2678326398700233;0.6895301;10.0172030268;0.181106143471;0.8836733881692407;10.28549;125.40750487;2547.07381632;-1.5245116694024226;186.36462;12.1335080625;0.0298679904581;-0.32826724138520547;12.312208;313.228099714;0.386143126238;-1.2601898431268663;313.73892
17.0:46.0:39.5:511.5;-0.358138369679;0.10020281436;-0.27362372900839604;-0.05746084;-0.0513385263036;0.452700989261;-1.3231371622019672;0.6895301;10.0155612714;0.180234323686;0.9139570179594445;10.28549;130.912032048;2589.51223382;-1.6031705555709175;187.10184;12.1500774196;0.0256483802712;0.17929754663867659;12.312208;313.162006143;0.370442324529;-1.216629658639631;313.73892
17.0:46.0:39.5:667.5;-0.370211987268;0.0995172724262;-0.17868522719370228;-0.05746084;-0.0566057690893;0.459957037465;-1.2997759084206406;0.6895301;10.0219230089;0.180530936451;0.9198786102302163;10.28549;136.305054798;2613.09185329;-1.6574261791248475;193.86945;12.1665738196;0.0208687809498;0.772632567063281;12.312208;313.113099857;0.362749473818;-0.9599888651023578;313.73892
17.0:46.0:40.0:323.5;-0.383722125929;0.0972223037011;0.016763171400176802;-0.095768064;-0.0904666194464;0.483880434684;-1.2656137349685899;0.6895301;10.0111491071;0.194392116666;0.5794146582502671;10.342952;141.39148812;2596.53402647;-1.6922511427736127;193.86945;12.1827783911;0.0155108332198;1.115153012234246;12.312208;313.132942714;0.418068133651;-0.24403796856599458;313.73892
17.0:46.0:40.0:480.0;-0.396069366275;0.0909134669894;0.3988640902757905;-0.203028304;-0.0789060457679;0.473497541157;-1.221586912815626;0.6895301;10.0051978054;0.19777213237;0.5484551032214049;10.342952;146.068343655;2529.89285724;-1.6965748340258449;196.17932;12.197680483;0.0103942886472;-0.7776987340985673;12.312208;313.155465321;0.477073986479;-0.0011494566685379404;313.73892
17.0:46.0:40.0:636.5;-0.386047922207;0.101727570747;0.31508374586444576;-0.21068975;-0.0472683799714;0.447702262851;-1.1818388277498095;0.6895301;10.0059160946;0.196324895598;0.6016194342630112;10.342952;150.638332387;2451.91224786;-1.6588505124608832;203.27525;12.205201858;0.00933343750565;-0.3609505244039224;12.312208;313.193173179;0.559466465055;-0.19356628776422724;313.73892
17.0:46.0:40.0:792.5;-0.380917490086;0.104852720316;0.13437212914752283;-0.21068975;-0.0462422926143;0.445949494325;-1.2011295020036359;0.6895301;10.0060529107;0.194370540916;0.6687329048330417;10.342952;155.112620004;2330.14149155;-1.5883664895083374;203.27525;12.212723233;0.00815944420035;0.20680782534382036;12.312208;313.230881036;0.639015178651;-0.4498434547489336;313.73892
17.0:46.0:40.5:448.5;-0.388852558945;0.100855302981;0.3047193742331751;-0.21068975;-0.0666614117571;0.467375413839;-1.2730550516507066;0.6895301;10.0023589804;0.192520426598;0.722218780709857;10.28549;159.629649089;2203.25895026;-1.4724699094179594;203.27525;12.220244608;0.00687230873128;0.9915766777624953;12.312208;313.268588893;0.715720127266;-0.7055568051201355;313.73892
17.0:46.0:40.5:605.0;-0.386834588588;0.0989387130902;0.23325698168188103;-0.21068975;-0.0966915422214;0.506907243363;-1.3104405940703805;0.6895301;10.0193578071;0.188384985326;0.870977895695138;10.323798;163.843249196;2037.22207476;-1.3084357567953788;203.27525;12.227765983;0.00547203109842;2.0873111217881197;12.312208;313.30629675;0.7895813109;-0.9398550145623621;314.79474
17.0:46.0:41.0:261.5;-0.361250834445;0.100866530636;-0.10392397042950519;-0.0536301174;-0.0938869060429;0.501547078115;-1.3083204339214318;0.6895301;10.0052661929;0.182549056755;1.0258398526933918;10.28549;167.796578821;1849.73192508;-1.0788654062856364;203.27525;12.2354917545;0.00396024972056;3.5277960744087613;12.312208;313.401634821;1.12781738748;0.5062050014509274;314.79474
17.0:46.0:41.0:417.5;-0.341447366105;0.108383945024;-0.4712764406809593;-0.038307227;-0.0804793757393;0.486903168497;-1.2607729663363163;0.6895301;9.99062737143;0.171616155414;1.2971349565776986;10.208876;171.771265339;1656.71330582;-0.769832589227911;203.27525;12.2432402366;0.00232891922755;3.4244492482511992;12.312208;313.50337625;1.47593473306;0.31529886906807514;314.79474
17.0:46.0:41.0:573.5;-0.307141876034;0.115023530396;-0.7441646908873851;0.038307227;-0.0663877882571;0.473210842487;-1.20532531653225;0.6895301;9.9767410125;0.177413343251;1.2183743551058956;10.208876;175.803554625;1434.51925446;-0.4074499643675238;203.27525;12.2443357714;0.00162532996245;-0.6786891984949621;12.312208;313.616152357;1.80093538503;-0.16224420039219956;314.79474
