time_Biotrace;accel_x;accel_y;accel_z;lightning;speed_GPS;bearing_GPS
17:46:37:359;0.59376204;0.038307227;9.289502;49.656166;11.78249;314.23914
17:46:37:367;0.59376204;0.038307227;9.289502;49.656166;11.78249;314.23914
17:46:37:375;0.59376204;0.038307227;9.289502;47.35851;11.78249;314.23914
17:46:37:382;0.59376204;0.038307227;9.289502;47.35851;11.78249;314.23914
17:46:37:390;0.59376204;0.038307227;9.289502;47.35851;11.78249;314.23914
17:46:37:398;0.59376204;0.038307227;9.289502;47.35851;11.78249;314.23914
17:46:37:406;0.59376204;0.038307227;9.289502;47.35851;11.78249;314.23914
17:46:37:414;0.59376204;0.038307227;9.289502;47.35851;11.78249;314.23914
17:46:37:421;0.59376204;0.038307227;9.289502;47.35851;11.78249;314.23914
17:46:37:429;0.59376204;0.038307227;9.289502;47.35851;11.78249;314.23914
17:46:37:437;0.59376204;0.038307227;9.289502;47.35851;11.78249;314.23914
17:46:37:445;-0.34476504;-0.15322891;10.266336;47.35851;11.78249;314.23914
17:46:37:453;-0.34476504;-0.15322891;10.266336;47.35851;11.78249;314.23914
17:46:37:460;-0.34476504;-0.15322891;10.266336;47.35851;11.78249;314.23914
17:46:37:468;-0.34476504;-0.15322891;10.266336;47.35851;11.78249;314.23914
17:46:37:476;-0.34476504;-0.15322891;10.266336;48.87816;11.78249;314.23914
17:46:37:484;-0.34476504;-0.15322891;10.266336;48.87816;11.78249;314.23914
17:46:37:492;-0.34476504;-0.15322891;10.266336;48.87816;11.78249;314.23914
17:46:37:500;-0.34476504;-0.15322891;10.266336;48.87816;11.78249;314.23914
17:46:37:507;-0.34476504;-0.15322891;10.266336;48.87816;11.78249;314.23914
17:46:37:515;-0.34476504;-0.15322891;10.266336;48.87816;11.78249;314.23914
17:46:37:523;-0.34476504;-0.15322891;10.266336;48.87816;11.78249;314.23914
17:46:37:531;-0.34476504;-0.15322891;10.266336;48.87816;11.78249;314.23914
17:46:37:539;-0.34476504;-0.15322891;10.266336;48.87816;11.78249;314.23914
17:46:37:546;-0.34476504;-0.15322891;10.266336;48.87816;11.78249;314.23914
17:46:37:554;-0.038307227;-0.24899697;10.515334;48.87816;11.78249;314.23914
17:46:37:562;-0.038307227;-0.24899697;10.515334;48.87816;11.78249;314.23914
17:46:37:570;-0.038307227;-0.24899697;10.515334;48.87816;11.78249;314.23914
17:46:37:578;-0.038307227;-0.24899697;10.515334;48.87816;11.78249;314.23914
17:46:37:585;-0.038307227;-0.24899697;10.515334;50.846474;11.78249;314.23914
17:46:37:593;-0.038307227;-0.24899697;10.515334;50.846474;11.78249;314.23914
17:46:37:601;-0.038307227;-0.24899697;10.515334;50.846474;11.78249;314.23914
17:46:37:609;-0.038307227;-0.24899697;10.515334;50.846474;11.78249;314.23914
17:46:37:617;-0.038307227;-0.24899697;10.515334;50.846474;11.78249;314.23914
17:46:37:625;-0.038307227;-0.24899697;10.515334;50.846474;11.78249;314.23914
17:46:37:632;-0.038307227;-0.24899697;10.515334;50.846474;11.78249;314.23914
17:46:37:640;-0.038307227;-0.24899697;10.515334;50.846474;11.78249;314.23914
17:46:37:648;-0.038307227;-0.24899697;10.515334;50.846474;11.78249;314.23914
17:46:37:656;-0.038307227;-0.24899697;10.515334;50.846474;11.78249;314.23914
17:46:37:664;-0.038307227;-0.24899697;10.515334;50.846474;11.78249;314.23914
17:46:37:671;-0.038307227;-0.24899697;10.515334;50.846474;11.78249;314.23914
17:46:37:679;-0.15322891;-0.21068975;10.113108;50.846474;11.78249;314.23914
17:46:37:687;-0.15322891;-0.21068975;10.113108;50.846474;11.78249;314.23914
17:46:37:695;-0.15322891;-0.21068975;10.113108;50.846474;11.78249;314.23914
17:46:37:703;-0.15322891;-0.21068975;10.113108;50.846474;11.78249;314.23914
17:46:37:710;-0.15322891;-0.21068975;10.113108;56.34305;11.78249;314.23914
17:46:37:718;-0.15322891;-0.21068975;10.113108;56.34305;11.78249;314.23914
17:46:37:726;-0.15322891;-0.21068975;10.113108;56.34305;11.78249;314.23914
17:46:37:734;-0.15322891;-0.21068975;10.113108;56.34305;11.78249;314.23914
17:46:37:742;-0.15322891;-0.21068975;10.113108;56.34305;11.78249;314.23914
17:46:37:750;-0.15322891;-0.21068975;10.113108;56.34305;11.78249;314.23914
17:46:37:757;-0.15322891;-0.21068975;10.113108;56.34305;11.78249;314.23914
17:46:37:765;-0.15322891;-0.21068975;10.113108;56.34305;11.78249;314.23914
17:46:37:773;-0.15322891;-0.21068975;10.113108;56.34305;11.78249;314.23914
17:46:37:781;-0.15322891;-0.21068975;10.113108;56.34305;11.78249;314.23914
17:46:37:789;-0.17238252;-0.11492168;9.864111;56.34305;11.78249;314.23914
17:46:37:796;-0.17238252;-0.11492168;9.864111;56.34305;11.78249;314.23914
17:46:37:804;-0.17238252;-0.11492168;9.864111;56.34305;11.78249;314.23914
17:46:37:812;-0.17238252;-0.11492168;9.864111;56.34305;11.78249;314.23914
17:46:37:820;-0.17238252;-0.11492168;9.864111;56.34305;11.78249;314.23914
17:46:37:828;-0.17238252;-0.11492168;9.864111;56.34305;11.78249;314.23914
17:46:37:835;-0.17238252;-0.11492168;9.864111;56.34305;11.78249;314.23914
17:46:37:843;-0.17238252;-0.11492168;9.864111;60.73202;11.78249;314.23914
17:46:37:851;-0.17238252;-0.11492168;9.864111;60.73202;11.78249;314.23914
17:46:37:859;-0.17238252;-0.11492168;9.864111;60.73202;11.78249;314.23914
17:46:37:867;-0.17238252;-0.11492168;9.864111;60.73202;11.78249;314.23914
17:46:37:875;-0.17238252;-0.11492168;9.864111;60.73202;11.78249;314.23914
17:46:37:882;-0.17238252;-0.11492168;9.864111;60.73202;11.78249;314.23914
17:46:37:890;-0.17238252;-0.11492168;9.864111;60.73202;11.78249;314.23914
17:46:37:898;-0.17238252;-0.11492168;9.864111;60.73202;11.78249;314.23914
17:46:37:906;-0.17238252;-0.11492168;9.864111;60.73202;11.78249;314.23914
17:46:37:914;-0.15322891;-0.61291564;9.902418;60.73202;11.78249;314.23914
17:46:37:921;-0.15322891;-0.61291564;9.902418;60.73202;11.78249;314.23914
17:46:37:929;-0.15322891;-0.61291564;9.902418;60.73202;11.78249;314.23914
17:46:37:937;-0.15322891;-0.61291564;9.902418;60.73202;11.78249;314.23914
17:46:37:945;-0.15322891;-0.61291564;9.902418;60.73202;11.78249;314.23914
17:46:37:953;-0.15322891;-0.61291564;9.902418;60.73202;11.78249;314.23914
17:46:37:960;-0.15322891;-0.61291564;9.902418;60.73202;11.78249;314.23914
17:46:37:968;-0.15322891;-0.61291564;9.902418;60.73202;11.78249;314.23914
17:46:37:976;-0.15322891;-0.61291564;9.902418;60.73202;11.78249;314.23914
17:46:37:984;-0.15322891;-0.61291564;9.902418;60.73202;11.78249;314.23914
17:46:37:992;-0.15322891;-0.61291564;9.902418;65.204926;11.78249;314.23914
17:46:38:000;-0.15322891;-0.61291564;9.902418;65.204926;11.78249;314.23914
17:46:38:007;-0.15322891;-0.61291564;9.902418;65.204926;11.78249;314.23914
17:46:38:015;-0.15322891;-0.61291564;9.902418;65.204926;11.78249;314.23914
17:46:38:023;-0.05746084;0.2681506;10.151415;65.204926;11.78249;314.23914
17:46:38:031;-0.05746084;0.2681506;10.151415;65.204926;11.78249;314.23914
17:46:38:039;-0.05746084;0.2681506;10.151415;65.204926;11.78249;314.23914
17:46:38:046;-0.05746084;0.2681506;10.151415;65.204926;11.78249;314.23914
17:46:38:054;-0.05746084;0.2681506;10.151415;65.204926;11.78249;314.23914
17:46:38:062;-0.05746084;0.2681506;10.151415;65.204926;11.78249;314.23914
17:46:38:070;-0.05746084;0.2681506;10.151415;65.204926;11.78249;314.23914
17:46:38:078;-0.05746084;0.2681506;10.151415;65.204926;11.78249;314.23914
17:46:38:085;-0.05746084;0.2681506;10.151415;65.204926;11.78249;314.23914
17:46:38:093;-0.05746084;0.2681506;10.151415;65.204926;11.78249;314.23914
17:46:38:101;-0.05746084;0.2681506;10.151415;65.204926;11.78249;314.23914
