Time_Biotrace;ECG;SCR;Temp;HR;RR;HRV_LF
10:32:52:257;46.527;6.545;25.85;93.237;643.5213;74.608
10:32:52:265;23.086;6.546;25.85;93.237;643.5213;74.608
10:32:52:273;24.735;6.548;25.85;93.237;643.5213;74.608
10:32:52:281;-13.131;6.548;25.849;93.237;643.5213;74.608
10:32:52:289;-35.863;6.549;25.85;93.237;643.5213;74.608
10:32:52:296;-5.399;6.55;25.851;93.237;643.5213;74.608
10:32:52:304;-5.619;6.551;25.851;93.237;643.5213;74.608
10:32:52:312;-1.417;6.552;25.851;93.237;643.5213;74.608
10:32:52:320;-24.344;6.553;25.853;93.237;643.5213;74.608
10:32:52:328;-17.187;6.553;25.853;93.237;643.5213;74.608
10:32:52:335;-17.541;6.554;25.85;93.237;643.5213;74.608
10:32:52:343;0.134;6.556;25.852;93.237;643.5213;74.608
10:32:52:351;-4.165;6.557;25.849;93.237;643.5213;74.608
10:32:52:359;-1.417;6.557;25.85;93.237;643.5213;74.608
10:32:52:367;21.535;6.558;25.853;93.237;643.5213;74.608
10:32:52:375;10.92;6.559;25.851;93.237;643.5213;74.608
10:32:52:382;-0.574;6.56;25.85;93.237;643.5213;74.608
10:32:52:390;-6.169;6.56;25.852;93.237;643.5213;74.608
10:32:52:398;-3.591;6.562;25.852;93.237;643.5213;74.608
10:32:52:406;-35.106;6.562;25.852;93.237;643.5213;74.608
10:32:52:414;-13.901;6.564;25.852;93.237;643.5213;74.608
10:32:52:421;-44.328;6.564;25.85;93.237;643.5213;74.608
10:32:52:429;-22.109;6.565;25.852;93.237;643.5213;74.608
10:32:52:437;-18.323;6.566;25.852;93.237;643.5213;74.608
10:32:52:445;44.231;6.568;25.849;93.237;643.5213;74.608
10:32:52:453;23.587;6.568;25.853;93.237;643.5213;74.608
10:32:52:460;85.468;6.569;25.854;93.237;643.5213;74.608
10:32:52:468;145.212;6.57;25.857;93.237;643.5213;74.608
10:32:52:476;213.005;6.57;25.856;93.237;643.5213;74.608
10:32:52:484;199.984;6.571;25.856;93.237;643.5213;74.608
10:32:52:492;159.589;6.572;25.855;93.237;643.5213;74.608
10:32:52:500;156.633;6.573;25.853;93.237;643.5213;73.192
10:32:52:507;83.477;6.574;25.855;93.237;643.5213;73.192
10:32:52:515;-8.709;6.575;25.856;93.237;643.5213;73.192
10:32:52:523;-22.402;6.576;25.854;93.237;643.5213;73.192
10:32:52:531;-51.401;6.577;25.857;93.237;643.5213;73.192
10:32:52:539;-69.491;6.577;25.856;93.237;643.5213;73.192
10:32:52:546;-97.5;6.578;25.854;93.237;643.5213;73.192
10:32:52:554;-91.625;6.579;25.856;93.237;643.5213;73.192
10:32:52:562;-68.282;6.58;25.856;93.237;643.5213;73.192
10:32:52:570;-112.305;6.58;25.856;93.237;643.5213;73.192
10:32:52:578;-104.609;6.581;25.856;93.237;643.5213;73.192
10:32:52:585;-49.434;6.583;25.856;93.237;643.5213;73.192
10:32:52:593;86.714;6.582;25.857;93.237;643.5213;73.192
10:32:52:601;515.497;6.584;25.856;93.237;643.5213;73.192
10:32:52:609;1007.359;6.584;25.854;93.237;643.5213;73.192
10:32:52:617;1405.091;6.584;25.859;93.237;643.5213;73.192
10:32:52:625;618.653;6.585;25.857;96.452;622.0711;73.192
10:32:52:632;143.978;6.586;25.857;96.452;622.0711;73.192
10:32:52:640;-304.728;6.587;25.859;96.452;622.0711;73.192
10:32:52:648;-363.689;6.587;25.857;96.452;622.0711;73.192
10:32:52:656;-231.621;6.588;25.857;96.457;622.0388;73.192
10:32:52:664;-137.92;6.589;25.858;96.457;622.0388;73.192
10:32:52:671;-116.678;6.59;25.858;96.457;622.0388;73.192
10:32:52:679;-97.476;6.591;25.857;96.457;622.0388;73.192
10:32:52:687;-76.075;6.59;25.857;96.457;622.0388;73.192
10:32:52:695;-95.216;6.592;25.858;96.457;622.0388;73.192
10:32:52:703;-64.813;6.592;25.857;96.457;622.0388;73.192
10:32:52:710;-33.213;6.593;25.855;96.457;622.0388;73.192
10:32:52:718;-40.175;6.594;25.856;96.457;622.0388;73.192
10:32:52:726;-22.549;6.594;25.859;96.457;622.0388;73.192
10:32:52:734;3.151;6.595;25.858;96.457;622.0388;73.192
10:32:52:742;7.634;6.595;25.861;96.457;622.0388;73.192
10:32:52:750;20.643;6.596;25.861;96.457;622.0388;71.664
10:32:52:757;74.426;6.596;25.86;96.457;622.0388;71.664
10:32:52:765;77.932;6.597;25.859;96.457;622.0388;71.664
10:32:52:773;117.716;6.598;25.859;96.457;622.0388;71.664
10:32:52:781;147.667;6.599;25.859;96.457;622.0388;71.664
10:32:52:789;184.08;6.599;25.86;96.457;622.0388;71.664
10:32:52:796;236.959;6.599;25.859;96.457;622.0388;71.664
10:32:52:804;191.666;6.6;25.859;96.457;622.0388;71.664
10:32:52:812;210.489;6.6;25.859;96.457;622.0388;71.664
10:32:52:820;196.283;6.601;25.86;96.457;622.0388;71.664
10:32:52:828;215.179;6.601;25.863;96.457;622.0388;71.664
10:32:52:835;181.637;6.602;25.86;96.457;622.0388;71.664
10:32:52:843;200.839;6.602;25.859;96.457;622.0388;71.664
10:32:52:851;211.881;6.603;25.859;96.457;622.0388;71.664
10:32:52:859;156.902;6.604;25.862;96.457;622.0388;71.664
10:32:52:867;162.716;6.604;25.863;96.457;622.0388;71.664
10:32:52:875;145.212;6.605;25.861;96.457;622.0388;71.664
10:32:52:882;100.236;6.605;25.863;96.457;622.0388;71.664
10:32:52:890;88.791;6.606;25.862;96.457;622.0388;71.664
10:32:52:898;101.177;6.606;25.86;96.457;622.0388;71.664
10:32:52:906;68.966;6.606;25.863;96.457;622.0388;71.664
10:32:52:914;47.431;6.607;25.863;96.457;622.0388;71.664
10:32:52:921;50.375;6.608;25.863;96.457;622.0388;71.664
10:32:52:929;-11.018;6.607;25.861;96.457;622.0388;71.664
10:32:52:937;47.7;6.607;25.862;96.457;622.0388;71.664
10:32:52:945;57.068;6.608;25.863;96.457;622.0388;71.664
10:32:52:953;59.45;6.608;25.862;96.457;622.0388;71.664
10:32:52:960;77.406;6.608;25.863;96.457;622.0388;71.664
10:32:52:968;101.812;6.609;25.863;96.457;622.0388;71.664
10:32:52:976;24.442;6.609;25.861;96.457;622.0388;71.664
10:32:52:984;20.582;6.609;25.862;96.457;622.0388;71.664
10:32:52:992;57.875;6.61;25.864;96.457;622.0388;71.664
10:32:53:000;32.553;6.61;25.863;96.457;622.0388;70.018
10:32:53:007;28.534;6.611;25.863;96.457;622.0388;70.018
10:32:53:015;25.774;6.611;25.864;96.457;622.0388;70.018
10:32:53:023;19.752;6.611;25.863;96.457;622.0388;70.018
10:32:53:031;24.943;6.611;25.864;96.457;622.0388;70.018
10:32:53:039;17.48;6.612;25.862;96.457;622.0388;70.018
10:32:53:046;42.093;6.612;25.862;96.457;622.0388;70.018
10:32:53:054;52.647;6.612;25.863;96.457;622.0388;70.018
10:32:53:062;54.357;6.613;25.862;96.457;622.0388;70.018
10:32:53:070;122.382;6.613;25.863;96.457;622.0388;70.018
10:32:53:078;204.418;6.612;25.862;96.457;622.0388;70.018
10:32:53:085;166.539;6.613;25.863;96.457;622.0388;70.018
10:32:53:093;193.18;6.614;25.864;96.457;622.0388;70.018
10:32:53:101;171.12;6.613;25.864;96.457;622.0388;70.018
10:32:53:109;69.98;6.614;25.864;96.457;622.0388;70.018
10:32:53:117;6.926;6.614;25.863;96.457;622.0388;70.018
10:32:53:125;-33.042;6.614;25.866;96.457;622.0388;70.018
10:32:53:132;-66.657;6.614;25.866;96.457;622.0388;70.018
10:32:53:140;-112.586;6.615;25.865;96.457;622.0388;70.018
10:32:53:148;-105.635;6.615;25.863;96.457;622.0388;70.018
10:32:53:156;-149.17;6.616;25.864;96.457;622.0388;70.018
10:32:53:164;-121.295;6.615;25.865;96.457;622.0388;70.018
10:32:53:171;-123.433;6.615;25.862;96.457;622.0388;70.018
10:32:53:179;-163.901;6.615;25.866;96.457;622.0388;70.018
10:32:53:187;-89.341;6.615;25.866;96.457;622.0388;70.018
10:32:53:195;-10.517;6.616;25.866;96.457;622.0388;70.018
10:32:53:203;256.356;6.615;25.866;96.457;622.0388;70.018
10:32:53:210;787.477;6.616;25.865;96.457;622.0388;70.018
10:32:53:218;1284.102;6.615;25.865;99.097;605.4674;70.018
10:32:53:226;830.449;6.616;25.865;99.097;605.4674;70.018
10:32:53:234;111.804;6.616;25.868;99.097;605.4674;70.018
10:32:53:242;-280.212;6.616;25.867;99.097;605.4674;70.018
10:32:53:250;-544.239;6.617;25.866;99.102;605.4368;68.253
10:32:53:257;-329.878;6.617;25.867;99.102;605.4368;68.253
10:32:53:265;-223.62;6.618;25.866;99.102;605.4368;68.253
10:32:53:273;-200.302;6.618;25.866;99.102;605.4368;68.253
10:32:53:281;-197.993;6.617;25.866;99.102;605.4368;68.253
10:32:53:289;-243.665;6.617;25.866;99.102;605.4368;68.253
10:32:53:296;-278.917;6.617;25.864;99.102;605.4368;68.253
10:32:53:304;-235.078;6.617;25.867;99.102;605.4368;68.253
10:32:53:312;-230.033;6.616;25.866;99.102;605.4368;68.253
10:32:53:320;-240.025;6.618;25.869;99.102;605.4368;68.253
10:32:53:328;-219.589;6.618;25.864;99.102;605.4368;68.253
10:32:53:335;-191.727;6.617;25.867;99.102;605.4368;68.253
10:32:53:343;-175.688;6.618;25.867;99.102;605.4368;68.253
10:32:53:351;-152.92;6.618;25.864;99.102;605.4368;68.253
10:32:53:359;-134.426;6.618;25.866;99.102;605.4368;68.253
10:32:53:367;-127.793;6.618;25.868;99.102;605.4368;68.253
10:32:53:375;-99.296;6.618;25.867;99.102;605.4368;68.253
10:32:53:382;-49.923;6.618;25.867;99.102;605.4368;68.253
10:32:53:390;-47.907;6.618;25.867;99.102;605.4368;68.253
10:32:53:398;-64.617;6.617;25.866;99.102;605.4368;68.253
10:32:53:406;-30.709;6.619;25.865;99.102;605.4368;68.253
10:32:53:414;-25.969;6.618;25.867;99.102;605.4368;68.253
10:32:53:421;-31.136;6.618;25.866;99.102;605.4368;68.253
10:32:53:429;-13.156;6.618;25.869;99.102;605.4368;68.253
10:32:53:437;-6.437;6.618;25.867;99.102;605.4368;68.253
10:32:53:445;-31.576;6.618;25.868;99.102;605.4368;68.253
10:32:53:453;-89.768;6.618;25.869;99.102;605.4368;68.253
10:32:53:460;-119.573;6.617;25.866;99.102;605.4368;68.253
10:32:53:468;-109.459;6.617;25.866;99.102;605.4368;68.253
10:32:53:476;-73.998;6.617;25.865;99.102;605.4368;68.253
10:32:53:484;-196.674;6.617;25.865;99.102;605.4368;68.253
10:32:53:492;-237.924;6.616;25.869;99.102;605.4368;68.253
10:32:53:500;-164.731;6.617;25.869;99.102;605.4368;66.368
10:32:53:507;-194.585;6.618;25.87;99.102;605.4368;66.368
10:32:53:515;-278.832;6.617;25.869;99.102;605.4368;66.368
10:32:53:523;-292.061;6.617;25.87;99.102;605.4368;66.368
10:32:53:531;-302.737;6.617;25.869;99.102;605.4368;66.368
10:32:53:539;-289.947;6.617;25.869;99.102;605.4368;66.368
10:32:53:546;-308.27;6.616;25.868;99.102;605.4368;66.368
10:32:53:554;-279.015;6.617;25.871;99.102;605.4368;66.368
10:32:53:562;-294.516;6.617;25.87;99.102;605.4368;66.368
10:32:53:570;-321.914;6.616;25.867;99.102;605.4368;66.368
10:32:53:578;-316.943;6.616;25.869;99.102;605.4368;66.368
10:32:53:585;-273.445;6.616;25.87;99.102;605.4368;66.368
10:32:53:593;-346.442;6.616;25.867;99.102;605.4368;66.368
10:32:53:601;-351.352;6.616;25.868;99.102;605.4368;66.368
10:32:53:609;-348.848;6.615;25.87;99.102;605.4368;66.368
10:32:53:617;-395.461;6.616;25.871;99.102;605.4368;66.368
10:32:53:625;-361.112;6.616;25.872;99.102;605.4368;66.368
10:32:53:632;-367.158;6.616;25.87;99.102;605.4368;66.368
10:32:53:640;-390.501;6.615;25.87;99.102;605.4368;66.368
10:32:53:648;-363.311;6.615;25.87;99.102;605.4368;66.368
10:32:53:656;-366.572;6.615;25.872;99.102;605.4368;66.368
10:32:53:664;-354.406;6.615;25.871;99.102;605.4368;66.368
10:32:53:671;-297.46;6.615;25.868;99.102;605.4368;66.368
10:32:53:679;-264.626;6.615;25.869;99.102;605.4368;66.368
10:32:53:687;-240.391;6.615;25.871;99.102;605.4368;66.368
10:32:53:695;-234.406;6.615;25.871;99.102;605.4368;66.368
10:32:53:703;-267.093;6.615;25.871;99.102;605.4368;66.368
10:32:53:710;-269.096;6.614;25.871;99.102;605.4368;66.368
10:32:53:718;-338.221;6.614;25.872;99.102;605.4368;66.368
10:32:53:726;-414.15;6.614;25.872;99.102;605.4368;66.368
10:32:53:734;-499.838;6.615;25.871;99.102;605.4368;66.368
10:32:53:742;-472.183;6.615;25.869;99.102;605.4368;66.368
10:32:53:750;-536.861;6.614;25.869;99.102;605.4368;64.364
10:32:53:757;-560.4;6.614;25.87;99.102;605.4368;64.364
10:32:53:765;-566.715;6.614;25.872;99.102;605.4368;64.364
10:32:53:773;-596.043;6.614;25.872;99.102;605.4368;64.364
10:32:53:781;-613.462;6.613;25.871;99.102;605.4368;64.364
10:32:53:789;-628.889;6.614;25.872;99.102;605.4368;64.364
10:32:53:796;-498.506;6.614;25.87;99.102;605.4368;64.364
10:32:53:804;-362.468;6.613;25.872;99.102;605.4368;64.364
10:32:53:812;-8.77;6.613;25.872;99.097;605.4674;64.364
10:32:53:820;576.682;6.613;25.873;99.097;605.4674;64.364
10:32:53:828;873.934;6.613;25.871;99.097;605.4674;64.364
10:32:53:835;81.999;6.613;25.871;99.097;605.4674;64.364
10:32:53:843;-461.996;6.613;25.873;99.102;605.4368;64.364
10:32:53:851;-936.035;6.613;25.874;99.102;605.4368;64.364
10:32:53:859;-879.48;6.613;25.873;99.102;605.4368;64.364
10:32:53:867;-760.909;6.613;25.875;99.102;605.4368;64.364
10:32:53:875;-682.513;6.613;25.873;99.102;605.4368;64.364
10:32:53:882;-645.636;6.614;25.874;99.102;605.4368;64.364
10:32:53:890;-724.093;6.613;25.873;99.102;605.4368;64.364
10:32:53:898;-722.994;6.612;25.873;99.102;605.4368;64.364
10:32:53:906;-641.52;6.613;25.876;99.102;605.4368;64.364
10:32:53:914;-647.749;6.613;25.876;99.102;605.4368;64.364
10:32:53:921;-738.702;6.613;25.875;99.102;605.4368;64.364
10:32:53:929;-678.03;6.613;25.874;99.102;605.4368;64.364
10:32:53:937;-634.594;6.613;25.876;99.102;605.4368;64.364
10:32:53:945;-632.578;6.613;25.874;99.102;605.4368;64.364
10:32:53:953;-652.916;6.613;25.876;99.102;605.4368;64.364
10:32:53:960;-653.014;6.613;25.875;99.102;605.4368;64.364
10:32:53:968;-594.406;6.613;25.875;99.102;605.4368;64.364
10:32:53:976;-568.596;6.613;25.876;99.102;605.4368;64.364
10:32:53:984;-559.972;6.613;25.875;99.102;605.4368;64.364
10:32:53:992;-561.426;6.613;25.873;99.102;605.4368;64.364
10:32:54:000;-524.891;6.614;25.876;99.102;605.4368;62.247
10:32:54:007;-446.116;6.614;25.875;99.102;605.4368;62.247
10:32:54:015;-433.486;6.614;25.875;99.102;605.4368;62.247
10:32:54:023;-476.275;6.614;25.875;99.102;605.4368;62.247
10:32:54:031;-481.014;6.614;25.873;99.102;605.4368;62.247
10:32:54:039;-429.125;6.615;25.874;99.102;605.4368;62.247
10:32:54:046;-465.257;6.614;25.875;99.102;605.4368;62.247
10:32:54:054;-497.81;6.615;25.877;99.102;605.4368;62.247
10:32:54:062;-464.817;6.615;25.877;99.102;605.4368;62.247
10:32:54:070;-500.668;6.614;25.875;99.102;605.4368;62.247
10:32:54:078;-539.671;6.614;25.876;99.102;605.4368;62.247
10:32:54:085;-570.844;6.615;25.877;99.102;605.4368;62.247
10:32:54:093;-601.418;6.615;25.876;99.102;605.4368;62.247
10:32:54:101;-597.558;6.615;25.873;99.102;605.4368;62.247
10:32:54:109;-580.933;6.616;25.878;99.102;605.4368;62.247
10:32:54:117;-689.451;6.616;25.876;99.102;605.4368;62.247
10:32:54:125;-681.108;6.616;25.879;99.102;605.4368;62.247
10:32:54:132;-673.718;6.616;25.878;99.102;605.4368;62.247
10:32:54:140;-672.692;6.617;25.878;99.102;605.4368;62.247
10:32:54:148;-657.521;6.617;25.878;99.102;605.4368;62.247
10:32:54:156;-666.169;6.617;25.878;99.102;605.4368;62.247
10:32:54:164;-682.941;6.617;25.877;99.102;605.4368;62.247
10:32:54:171;-652.086;6.617;25.879;99.102;605.4368;62.247
10:32:54:179;-616.638;6.617;25.877;99.102;605.4368;62.247
10:32:54:187;-564.467;6.618;25.879;99.102;605.4368;62.247
10:32:54:195;-729.345;6.618;25.879;99.102;605.4368;62.247
10:32:54:203;-752.041;6.618;25.879;99.102;605.4368;62.247
10:32:54:210;-734.244;6.618;25.876;99.102;605.4368;62.247
10:32:54:218;-708.116;6.619;25.876;99.102;605.4368;62.247
10:32:54:226;-694.63;6.619;25.879;99.102;605.4368;62.247
10:32:54:234;-686.08;6.621;25.878;99.102;605.4368;62.247
10:32:54:242;-686.239;6.62;25.878;99.102;605.4368;62.247
10:32:54:250;-679.288;6.621;25.877;99.102;605.4368;60.024
10:32:54:257;-673.596;6.621;25.88;99.102;605.4368;60.024
10:32:54:265;-651.573;6.621;25.879;99.102;605.4368;60.024
10:32:54:273;-656.715;6.622;25.879;99.102;605.4368;60.024
10:32:54:281;-565.591;6.622;25.88;99.102;605.4368;60.024
10:32:54:289;-478.156;6.622;25.881;99.102;605.4368;60.024
10:32:54:296;-502.708;6.623;25.881;99.102;605.4368;60.024
10:32:54:304;-533.954;6.624;25.881;99.102;605.4368;60.024
10:32:54:312;-612.204;6.625;25.879;99.102;605.4368;60.024
10:32:54:320;-707.322;6.626;25.879;99.102;605.4368;60.024
10:32:54:328;-757.696;6.626;25.879;99.102;605.4368;60.024
10:32:54:335;-780.771;6.627;25.88;99.102;605.4368;60.024
10:32:54:343;-849.651;6.627;25.879;99.102;605.4368;60.024
10:32:54:351;-865.359;6.629;25.882;99.102;605.4368;60.024
10:32:54:359;-831.072;6.63;25.881;99.102;605.4368;60.024
10:32:54:367;-834.956;6.629;25.882;99.102;605.4368;60.024
10:32:54:375;-871.369;6.631;25.88;99.102;605.4368;60.024
10:32:54:382;-913.902;6.631;25.878;99.102;605.4368;60.024
10:32:54:390;-896.251;6.633;25.88;99.102;605.4368;60.024
10:32:54:398;-802.599;6.634;25.881;99.102;605.4368;60.024
10:32:54:406;-700.384;6.635;25.883;99.102;605.4368;60.024
10:32:54:414;-207.74;6.636;25.885;99.102;605.4368;60.024
10:32:54:421;320.839;6.638;25.884;99.102;605.4368;60.024
10:32:54:429;517.159;6.639;25.88;99.102;605.4368;60.024
10:32:54:437;-320.045;6.639;25.884;99.902;600.5886;60.024
10:32:54:445;-793.083;6.64;25.885;99.902;600.5886;60.024
10:32:54:453;-1205.266;6.641;25.883;99.902;600.5886;60.024
10:32:54:460;-1170.197;6.643;25.884;99.902;600.5886;60.024
10:32:54:468;-1039.081;6.644;25.882;99.907;600.5585;60.024
10:32:54:476;-961.54;6.645;25.884;99.907;600.5585;60.024
10:32:54:484;-968.454;6.647;25.886;99.907;600.5585;60.024
10:32:54:492;-966.976;6.649;25.883;99.907;600.5585;60.024
10:32:54:500;-948.996;6.65;25.884;99.907;600.5585;57.707
10:32:54:507;-955.091;6.652;25.883;99.907;600.5585;57.707
10:32:54:515;-897.424;6.652;25.885;99.907;600.5585;57.707
10:32:54:523;-910.702;6.653;25.882;99.907;600.5585;57.707
10:32:54:531;-881.263;6.655;25.884;99.907;600.5585;57.707
10:32:54:539;-894.321;6.655;25.883;99.907;600.5585;57.707
10:32:54:546;-907.416;6.656;25.884;99.907;600.5585;57.707
10:32:54:554;-881.85;6.658;25.885;99.907;600.5585;57.707
10:32:54:562;-884.061;6.66;25.885;99.907;600.5585;57.707
10:32:54:570;-769.716;6.661;25.886;99.907;600.5585;57.707
10:32:54:578;-793.926;6.663;25.885;99.907;600.5585;57.707
10:32:54:585;-741.89;6.664;25.882;99.907;600.5585;57.707
10:32:54:593;-768.311;6.665;25.884;99.907;600.5585;57.707
10:32:54:601;-717.668;6.668;25.885;99.907;600.5585;57.707
10:32:54:609;-706.711;6.669;25.884;99.907;600.5585;57.707
10:32:54:617;-709.606;6.67;25.885;99.907;600.5585;57.707
10:32:54:625;-708.959;6.673;25.884;99.907;600.5585;57.707
10:32:54:632;-681.255;6.674;25.884;99.907;600.5585;57.707
