Serial_no.;time1;time2;median(time1,time2);mean(HR1);mean(HR2);mean(HR3);mean(HR4);RMSSD1;RMSSD2;RMSSD3;RMSSD4;stress/non-stress
1;10:32:51:421;10:32:55:789;10:32:53:601;91.85569999999964;97.07935714285749;99.29721428571422;99.21557142857134;1.570883446515514;2.29909176996867;0.41124707437872143;3.3992157252303343;0
2;10:32:51:578;10:32:55:945;10:32:53:757;92.36684285714256;97.77935714285748;99.41221428571399;98.34414285714291;2.4037168229319157;1.4055757554924695;0.41124707437872143;3.3992157252303343;0
3;10:32:51:734;10:32:56:101;10:32:53:914;93.20012857142846;98.15707142857165;99.5273571428568;97.47271428571449;2.4037168229319157;1.4055805317403858;0.41123074958677225;3.3992157252303343;0
4;10:32:51:890;10:32:56:257;10:32:54:070;94.03341428571437;98.53492857142881;99.66317142857122;96.58047142857164;2.4037168229319157;1.4055805317403858;0.41903020559236015;3.3982630802897105;0
5;10:32:52:046;10:32:56:414;10:32:54:226;94.75485714285733;98.91278571428595;99.80145714285703;95.33654285714306;1.8193899423459072;1.4055805317403858;0.41903020559236015;4.522989009498265;0
6;10:32:52:203;10:32:56:570;10:32:54:382;95.40364285714308;99.1018571428574;99.93974285714282;93.74368571428579;2.29909176996867;0.00366425699959228;0.41903020559236015;4.522989009498265;0
7;10:32:52:359;10:32:56:726;10:32:54:539;96.2415000000003;99.18221428571442;99.99767142857131;92.15082857142853;2.29909176996867;0.41124707437872143;0.0804710121290704;4.522989009498265;0
8;10:32:52:515;10:32:56:882;10:32:54:695;97.07935714285749;99.29721428571422;99.21557142857134;91.3633571428571;2.29909176996867;0.41124707437872143;3.3992157252303343;2.984834604661033;0
9;10:32:52:671;10:32:57:039;10:32:54:851;97.77935714285748;99.41221428571399;98.34414285714291;90.7381;1.4055757554924695;0.41124707437872143;3.3992157252303343;3.1718568436041545;0
10;10:32:52:828;10:32:57:195;10:32:55:007;98.15707142857165;99.5273571428568;97.47271428571449;90.28338571428571;1.4055805317403858;0.41123074958677225;3.3992157252303343;3.1718568436041545;0
11;10:32:52:984;10:32:57:351;10:32:55:164;98.53492857142881;99.66317142857122;96.58047142857164;89.82867142857143;1.4055805317403858;0.41903020559236015;3.3982630802897105;3.1718568436041545;0
12;10:32:53:140;10:32:57:507;10:32:55:320;98.91278571428595;99.80145714285703;95.33654285714306;89.72317142857135;1.4055805317403858;0.41903020559236015;4.522989009498265;1.0730508930784803;0
13;10:32:53:296;10:32:57:664;10:32:55:476;99.1018571428574;99.93974285714282;93.74368571428579;89.95894285714274;0.00366425699959228;0.41903020559236015;4.522989009498265;1.1238649092613895;0
14;10:32:53:453;10:32:57:820;10:32:55:632;99.18221428571442;99.99767142857131;92.15082857142853;90.12644285714285;0.41124707437872143;0.0804710121290704;4.522989009498265;1.123869282133428;0
15;10:32:53:609;10:32:57:976;10:32:55:789;99.29721428571422;99.21557142857134;91.3633571428571;90.29401428571438;0.41124707437872143;3.3992157252303343;2.984834604661033;1.123869282133428;0
16;10:32:53:765;10:32:58:132;10:32:55:945;99.41221428571399;98.34414285714291;90.7381;90.38870000000018;0.41124707437872143;3.3992157252303343;3.1718568436041545;0.3341316270372839;0
17;10:32:53:921;10:32:58:289;10:32:56:101;99.5273571428568;97.47271428571449;90.28338571428571;90.31284285714304;0.41123074958677225;3.3992157252303343;3.1718568436041545;0.3341316270372839;0
18;10:32:54:078;10:32:58:445;10:32:56:257;99.66317142857122;96.58047142857164;89.82867142857143;90.005142857143;0.41903020559236015;3.3982630802897105;3.1718568436041545;1.5312924306362459;0
19;10:32:54:234;10:32:58:601;10:32:56:414;99.80145714285703;95.33654285714306;89.72317142857135;89.59828571428572;0.41903020559236015;4.522989009498265;1.0730508930784803;1.5312924306362459;0
20;10:32:54:390;10:32:58:757;10:32:56:570;99.93974285714282;93.74368571428579;89.95894285714274;89.19908571428559;0.41903020559236015;4.522989009498265;1.1238649092613895;1.4943969997933197;0
21;10:32:54:546;10:32:58:914;10:32:56:726;99.99767142857131;92.15082857142853;90.12644285714285;88.86815714285702;0.0804710121290704;4.522989009498265;1.123869282133428;1.4943937111542192;0
22;10:32:54:703;10:32:59:070;10:32:56:882;99.21557142857134;91.3633571428571;90.29401428571438;88.50504285714274;3.3992157252303343;2.984834604661033;1.123869282133428;1.5759322702735215;0
23;10:32:54:859;10:32:59:226;10:32:57:039;98.34414285714291;90.7381;90.38870000000018;88.06747142857144;3.3992157252303343;3.1718568436041545;0.3341316270372839;1.5759322702735215;0
24;10:32:55:015;10:32:59:382;10:32:57:195;97.47271428571449;90.28338571428571;90.31284285714304;87.62990000000012;3.3992157252303343;3.1718568436041545;0.3341316270372839;1.5759322702735215;0
25;10:32:55:171;10:32:59:539;10:32:57:351;96.58047142857164;89.82867142857143;90.005142857143;87.42417142857155;3.3982630802897105;3.1718568436041545;1.5312924306362459;0.5003498341682308;0
26;10:32:55:328;10:32:59:695;10:32:57:507;95.33654285714306;89.72317142857135;89.59828571428572;87.39418571428581;4.522989009498265;1.0730508930784803;1.5312924306362459;3.4297489486420276;0
27;10:32:55:484;10:32:59:851;10:32:57:664;93.74368571428579;89.95894285714274;89.19908571428559;88.05411428571439;4.522989009498265;1.1238649092613895;1.4943969997933197;3.429750243939816;0
28;10:32:55:640;10:33:00:007;10:32:57:820;92.15082857142853;90.12644285714285;88.86815714285702;88.7141142857144;4.522989009498265;1.123869282133428;1.4943937111542192;3.429750243939816;0
29;10:32:55:796;10:33:00:164;10:32:57:976;91.3633571428571;90.29401428571438;88.50504285714274;89.40622857142873;2.984834604661033;1.123869282133428;1.5759322702735215;3.3930571435289814;0
30;10:32:55:953;10:33:00:320;10:32:58:132;90.7381;90.38870000000018;88.06747142857144;90.17280000000017;3.1718568436041545;0.3341316270372839;1.5759322702735215;3.3930571435289814;0
