median(time1,time1+559);mean(AccX);var(AccX);kurtosis(AccX);EightythPercentile(AccX);mean(AccY);var(AccY);kurtosis(AccY);EightythPercentile(AccY);mean(AccZ);var(AccZ);kurtosis(AccZ);EightythPercentile(AccZ);mean(light);var(light);kurtosis(light);EightythPercentile(light);mean(speed);var(speed);kurtosis(speed);EightythPercentile(speed);mean(bearing);var(bearing);kurtosis(bearing);EightythPercentile(bearing);stressOrNonStress
10:32:55:164;-0.715695300864;0.227517944351;-0.3905512403976683;-0.15322891;-0.328210849859;0.265832449645;-0.7677122185397018;0.2873042;9.92365814196;0.44443927462;0.456696782408609;10.534488;1767.85508464;5849.50343502;-0.4652618865370828;1832.801;24.1428350964;1.15183851928;-0.45426449210705755;25.552551;247.265520357;2.97141688012;-1.4610007622551233;249.77908;0
10:32:55:320;-0.718534139889;0.234468602116;-0.4712873181671067;-0.15322891;-0.292058405704;0.24178787233;-0.9315739152443188;0.2873042;9.92198220804;0.459246965038;0.33266939639646287;10.534488;1771.38667179;5815.52804044;-0.49360458209990155;1834.25116;24.2836804607;1.06227469383;-0.36013719772835406;25.552551;247.196605;2.81288286455;-1.2771018323820669;249.77908;0
10:32:55:476;-0.749145718175;0.241068184375;-0.39741422841397034;-0.15322891;-0.272665372186;0.226195227598;-0.9261107733975615;0.2873042;9.95509061161;0.51573653163;0.3019082939916129;10.572795;1774.46132911;5913.10128396;-0.5828043325730743;1854.6382;24.4318268536;0.953185569428;-0.564127836749035;25.552551;247.145688214;2.65393915326;-1.1003868849377798;249.77908;0
10:32:55:632;-0.768641360068;0.215053533993;-0.49001265795918414;-0.36391866;-0.281797543096;0.241670096883;-0.7586533003146823;0.2873042;10.0350569509;0.624962706939;0.2586768645757851;10.572795;1775.03337625;5812.86853626;-0.518709353719959;1854.6382;24.5676587643;0.848688311761;-1.2453038035601798;25.552551;247.091786786;2.47477579734;-0.8952195201432822;249.77908;0
10:32:55:789;-0.757149192336;0.219499101757;-0.6308221117592319;-0.30645782;-0.267158709596;0.240174342958;-0.749422205123385;0.2873042;10.0359120545;0.623033785744;0.273536076017423;10.572795;1779.90489339;5172.22962182;-0.480312255838792;1854.6382;24.6665472286;0.860966600859;-1.2338290280326387;25.552551;247.028931429;2.24362573776;-0.6618075725422252;248.01913;0
10:32:55:945;-0.767102228639;0.277043273113;1.672249684425723;-0.30645782;-0.238223071793;0.242888009353;-0.7916212698997858;0.2873042;10.0478830812;0.654100682516;0.0852599390792137;10.5842872;1784.76730054;5984.05644601;-0.4581140617986783;1861.9752;24.7654356929;0.853687033218;-1.209319749015173;25.552551;246.966076071;2.00457408633;-0.4119374307442589;248.01913;0
10:32:56:101;-0.791317866282;0.308861959693;2.275323623980733;-0.30645782;-0.187602807543;0.261812510546;-0.6527089555794849;0.30645782;10.077434392;0.656311928323;0.11154923093901115;10.630256;1785.5942925;6063.72106407;-0.5211700394234544;1861.9752;24.8643241571;0.826849608841;-1.1734947785022751;25.6547654;246.903220714;1.75762084307;-0.16908366605609704;248.01913;0
10:32:56:257;-0.823536976925;0.305658020508;2.1675481313212783;-0.36391866;-0.165849775504;0.258570031645;-0.577712432850296;0.30645782;10.0675839616;0.669414826213;0.03194571961167192;10.630256;1790.56181054;5988.53905669;-0.5662024775575762;1861.9752;24.9632126214;0.780454327725;-1.14328332384676;26.063623;246.840365357;1.50276600795;-0.0012494419951303293;248.01913;0
10:32:56:414;-0.827914945139;0.310430917436;2.021505614161418;-0.36391866;-0.125285157314;0.282246451771;-0.4418981392902763;0.34476504;10.0430263045;0.691019259459;-0.09819128519674081;10.630256;1794.37199357;6390.82277199;-0.7779503083276831;1861.9752;25.081750275;0.764852800156;-1.0839148979541975;26.063623;246.778630321;1.24282734588;-0.1207970585050746;248.01913;0
10:32:56:570;-0.805854086496;0.331680253803;1.7133331963212575;-0.30645782;-0.0925530003429;0.280115493991;-0.27282020860903344;0.34476504;10.0073184923;0.742352168219;-0.17575404264499683;10.630256;1801.64744321;6341.4245441;-0.9533814657427446;1870.81936;25.2013220964;0.723532440984;-1.2266985340841519;26.063623;246.71695425;0.975421768738;-1.1717604146840794;248.01913;0
10:32:56:726;-0.758517297246;0.380364139138;1.4612938199060572;-0.15322891;-0.0671060567;0.275564959476;-0.17930843024183085;0.34476504;9.95745067518;0.864252397329;0.18753051679191346;10.630256;1811.89930286;6941.61715226;-0.6416853928772466;1891.6128;25.2978541518;0.728964166401;-1.2228789523677643;26.063623;246.771976804;0.967264814373;-1.6132355755823629;248.01913;0
10:32:56:882;-0.743502230086;0.371912724598;1.6828685172524436;-0.15322891;-0.0340660730036;0.261624604989;0.07949818815059784;0.34476504;9.92027216268;0.883944562372;0.09309737530618634;10.630256;1820.68609929;7573.61736011;-0.6852823771824181;1891.6128;25.3903203661;0.729730293569;-1.1582875155763763;26.063623;246.847593232;0.99505158068;-1.682296365505167;248.01913;0
10:32:57:039;-0.718739343693;0.380311368523;1.5701931084418375;-0.15322891;-0.0304747706821;0.259704358651;0.09156639549407553;0.34476504;9.90481247518;0.897055786317;0.024970033495201882;10.630256;1829.31784857;7583.0005949;-0.6995199076264935;1914.1497;25.4827865804;0.713396419167;-1.0811903989903786;26.063623;246.923209661;1.01140265845;-1.7039028880834044;248.01913;0
10:32:57:195;-0.757935843157;0.418967692231;0.9388045479329881;-0.15322891;-0.0101582596893;0.254791128156;0.17014426855755804;0.40222588;9.96637765911;1.04113009216;-0.07652733110629217;10.821792;1835.59938107;8409.17095275;-0.7123706953625004;1914.1497;25.5752527946;0.679962543197;-0.9954777079535648;26.642757;246.998826089;1.01631804767;-1.6792455162481872;248.05215;0
10:32:57:351;-0.766896998336;0.43871659631;0.7209920519142363;-0.15322891;-0.0244550640821;0.256248492536;0.11244247052302647;0.40222588;9.97249997161;1.13407715389;-0.15480872904686738;10.821792;1848.50506625;9649.45582161;0.23010761202699914;1914.1497;25.6831813589;0.668905709454;-0.8367730091870293;26.642757;247.103407268;1.09915516691;-1.3988647809934633;248.05215;0
10:32:57:507;-0.754515555589;0.44521949157;0.6522488632831833;-0.15322891;-0.0311930317768;0.257042906616;0.07921250013585768;0.40222588;9.99363735018;1.11921508282;-0.11694668445393619;10.821792;1855.56362411;9465.50078018;0.1717450289806468;1914.1497;25.7977366446;0.649893655607;-0.8180593538394154;26.642757;247.220401911;1.1953038004;-1.1988031598299476;248.05215;0
10:32:57:664;-0.802741618575;0.424189167069;0.7408489381549543;-0.15322891;-0.0457292564125;0.257971961959;0.029973091822045106;0.40222588;10.0556471716;1.10363437108;-0.07672452747283742;10.821792;1864.55210982;9754.59864818;0.030500838243208594;1952.3108;25.9083969286;0.616267090892;-1.011144304091451;26.642757;247.338805321;1.25975288037;-1.075381106889048;248.05215;0
10:32:57:820;-0.852472608825;0.407514315523;0.7940943081042713;-0.30645782;-0.0784272106625;0.238831695916;0.2277005185459018;0.32561144;10.1622917734;1.0265105956;0.040344550408158764;10.898406;1838.67145679;43137.3569751;24.3359409690293;1952.3108;25.9969855357;0.628371708453;-0.9762730703594333;26.642757;247.46519175;1.26969480697;-0.9609128041857327;248.05215;0
10:32:57:976;-0.853430289682;0.405436441446;0.8274046646551985;-0.30645782;-0.0795559051625;0.230288296863;0.4021635995693087;0.30645782;10.1868836502;1.03020885867;-0.01159580079775635;10.898406;1839.03729232;45303.8337838;23.856856163204846;1952.3108;26.0855741429;0.624780443383;-0.9379336701597478;26.642757;247.591578179;1.24768967492;-0.8405060825940933;248.05215;0
10:32:58:132;-0.863246516604;0.396503451097;0.9362490011145241;-0.36391866;-0.0971019832518;0.228916165668;0.41164077730061654;0.30645782;10.2374697002;1.05458493834;-0.0851676441886493;11.1742178;1813.28622982;86085.0271956;15.07289084088228;1952.3108;26.17416275;0.605493295682;-0.8945682890312043;27.261251;247.717964607;1.19373748422;-0.7086978338649916;249.21074;0
10:32:58:289;-0.886572880032;0.400857584593;0.8393230234154552;-0.36391866;-0.120565159691;0.226211941588;0.4557390867236233;0.2873042;10.264421593;1.08687287822;-0.18506033619736373;11.358093;1788.48390982;107249.167947;9.98301739499459;1952.3108;26.2627513571;0.57051026535;-0.86615342563515;27.261251;247.844351036;1.10783823486;-0.5830189647928452;249.21074;0
10:32:58:445;-0.921151993446;0.384704213602;1.0237673354452328;-0.38307226;-0.126687475645;0.238528184742;0.7503605985551576;0.2873042;10.2683549163;1.09588480511;-0.20330652344736055;11.358093;1790.24930482;107245.2878;10.052786616294835;1952.3108;26.3604322446;0.538731591865;-0.9078027863665188;27.261251;247.978205482;1.01010066312;-0.5478289918955586;249.21074;0
10:32:58:601;-0.905692290768;0.441117674053;1.270438344506033;-0.38307226;-0.180796434948;0.308516897426;1.4397955044649553;0.24899697;10.2561102948;1.29824827457;0.04479989323209743;11.358093;1790.68875911;107283.471368;10.060728978941361;1952.3108;26.4585916732;0.488766487597;-1.2028505081750562;27.261251;248.112452982;0.877479106514;-0.8286931233782622;249.21074;0
10:32:58:757;-0.861365355518;0.503062966651;1.2360090814520888;-0.36391866;-0.202891496466;0.318054780911;1.1385209185533505;0.24899697;10.1700216341;1.49675814188;-0.0036419124957616233;11.358093;1790.81098339;107219.420314;10.080989160949219;1952.3108;26.5374565768;0.472800833536;-1.3825336304245361;27.261251;248.219517732;0.818497017894;-1.0041502275682628;249.21074;0
10:32:58:914;-0.833763630589;0.552688727063;0.7766940801557265;-0.30645782;-0.268834650912;0.360390601524;0.7578955500504319;0.1340753;10.1568535288;1.52352609324;-0.10904404266156842;11.358093;1792.88160054;107401.686175;10.117921788046338;1952.3108;26.6080523982;0.468302187176;-1.3521838444066918;27.261251;248.314932732;0.785638910044;-0.898129497516051;249.21074;0
10:32:59:070;-0.862562458411;0.573131313817;0.6182312348980026;-0.30645782;-0.28494420777;0.362559805241;0.6772704085650703;0.1340753;10.1919457055;1.55580307825;-0.16028269626965885;11.358093;1793.64829554;107478.59079;10.12934470967788;1952.3108;26.6786482196;0.45383600081;-1.3028453053770745;27.261251;248.410347732;0.734572757745;-0.7717061588733563;249.21074;0
10:32:59:226;-0.842861598;0.572919469363;0.5877241570506815;-0.30645782;-0.29636796902;0.372039948644;0.49843254791739255;0.1340753;10.1709451252;1.55322544025;-0.1806894576394713;11.358093;1797.12500232;107706.084965;10.211128001681102;1952.3108;26.7492440411;0.429402274437;-1.2454467250971553;27.529234;248.505762732;0.665298560995;-0.6605386034999037;249.43085;0
10:32:59:382;-0.860099849339;0.581714303759;0.5189267045323187;-0.30645782;-0.28932217527;0.365293104351;0.6082492315254586;0.1340753;10.1479949859;1.55972632609;-0.2233415840762243;11.358093;1799.29183321;107802.333933;10.2735191300452;1952.3108;26.8435059125;0.450421317295;-0.7262574777575819;27.529234;248.621792232;0.628596224526;-0.5722574490438839;249.43085;1
10:32:59:539;-0.826854651125;0.583245228931;0.4547603537174023;-0.2681506;-0.275572616584;0.36126164851;0.7041188823444342;0.17238252;10.0705596502;1.55264747489;-0.2827554186241872;11.358093;1798.9113425;107653.151075;10.294548310162952;1952.3108;26.9479103768;0.475166293578;-0.5194443462402081;27.529234;248.746656518;0.584420644964;-0.9034767345284673;249.43085;1
10:32:59:695;-0.822579291571;0.575171347057;0.5436585679426207;-0.30645782;-0.278137832779;0.360861265945;0.7039229522532953;0.17238252;10.0720303573;1.53668426375;-0.23115468129380679;11.358093;1801.88160393;107991.331329;10.330005432017403;1952.3108;27.0413632982;0.505243178294;-0.5529849355355188;27.529234;248.844522946;0.588374051921;-1.263600883610289;249.43085;0
10:32:59:851;-0.788034380893;0.594713357455;0.356170643909127;-0.2681506;-0.278787687904;0.357466846861;0.7606811174329042;0.17238252;10.0523978877;1.52019488848;-0.2000325488076311;11.358093;1803.98854125;108317.121975;10.334136879086836;1952.3108;27.1275151911;0.537172836824;-0.6224219060703864;27.529234;248.924390804;0.628758934381;-1.2764072152996746;249.43085;0
10:33:00:007;-0.790223363929;0.605281832653;0.260121309225088;-0.19153613;-0.246055528582;0.326749126495;1.3170542510258452;0.17238252;10.0156297912;1.45283572211;-0.0702240605096196;11.33894;1808.81907411;108670.219117;10.440486108754458;1952.3108;27.2136670839;0.554258198068;-0.7050866022663032;27.529234;249.004258661;0.656386067631;-1.2851423871572543;249.43085;0
10:33:00:164;-0.781604237661;0.614828208745;0.1708198963081502;-0.11492168;-0.242532631636;0.325589858935;1.356779014227369;0.17238252;10.0042060225;1.47648328161;-0.15245569926339408;11.33894;1810.69966018;108737.800887;10.499343915951417;1952.3108;27.2998189768;0.556499262026;-0.7847638911971377;28.475876;249.084126518;0.671255451673;-1.2694558807688272;250.25543;0
10:33:00:320;-0.727529482357;0.579197948873;-0.07880547491646084;-0.11492168;-0.249920453979;0.320746302921;1.447574972911208;0.11492168;10.0278402046;1.48450575165;-0.1691217613686371;11.33894;1810.46629464;108575.85856;10.529816800717967;1952.3108;27.3953851554;0.570532770806;-0.7280487291970474;28.475876;249.160036518;0.665808453624;-1.2136752406505726;250.25543;0
10:33:00:476;-0.681423998857;0.560930795633;-0.40013043295566586;-0.11492168;-0.292605649621;0.300269175345;1.491052119400516;0.076614454;10.0593752582;1.5087585703;-0.22056751144213438;11.18571;1813.30415054;109080.630853;10.520290894711552;1952.3108;27.5050727625;0.603224183937;-0.694832516931446;28.475876;249.230009732;0.638341430488;-1.0979124498372141;250.25543;0
10:33:00:632;-0.645989817214;0.549073658043;-0.3809153336456417;-0.11492168;-0.314598102643;0.298000371219;1.4361679480543197;0.038307227;10.0822569814;1.49999147164;-0.16796917737318529;11.18571;1812.91643107;109064.758601;10.508609593769279;1952.3108;27.6147603696;0.611852854746;-0.877049100712791;28.475876;249.299982946;0.601081905917;-0.9193641318104775;250.25543;0
10:33:00:789;-0.622013598107;0.537212556209;-0.33093624267215116;-0.11492168;-0.357522720296;0.259828297435;1.4952434453893284;0.019153614;10.11803321;1.477686213;-0.04943347203575588;11.18571;1810.43113536;108797.231354;10.474769566179534;1952.3108;27.7047987875;0.649920907685;-1.0166221289973996;28.475876;249.368835839;0.557018350766;-0.6637987755029098;250.25543;0
10:33:00:945;-0.61541244325;0.561431816301;-0.3754145755106739;-0.11492168;-0.385021837196;0.242343864191;1.4421219465754378;0.019153614;10.1449166864;1.42667979235;0.10566287703573485;11.18571;1810.97094464;108959.474742;10.456692537096355;1952.3108;27.7938030375;0.674755868142;-1.1395834970327317;28.475876;249.437629768;0.503638692032;-0.31688128601007826;250.25543;0
10:33:01:101;-0.642364314643;0.534175180441;-0.20685291913266246;-0.11492168;-0.395829947911;0.232185326052;1.6335044380395543;-0.0497993948;10.2397954786;1.28589631878;0.27821969912931843;11.243171;1809.86588821;108521.832052;10.518275401658014;1952.3108;27.8828072875;0.683747315563;-1.2461207974556456;28.475876;249.506423696;0.440793824082;0.1363535111274139;250.25543;0
10:33:01:257;-0.610179402875;0.555101555596;-0.4064104377011839;-0.11492168;-0.408519216964;0.220253821701;1.8470102072166927;-0.05746084;10.2708174821;1.24363898801;0.45034864103087724;11.243171;1806.94358536;107868.713227;10.561413804853407;1936.956;27.9720686732;0.677530341167;-1.3423473917835878;29.134876;249.575257625;0.368516894305;0.6863890506774175;250.25543;0
10:33:01:414;-0.611137083464;0.552191955562;-0.3809691901354464;-0.11492168;-0.412110519529;0.217511741089;1.8707642467485712;-0.05746084;10.31240815;1.23176753078;0.5602475798692623;11.243171;1805.91202679;107567.678262;10.593940332334151;1936.956;28.0662156375;0.666547597795;-1.4388242631317805;29.134876;249.644851554;0.287288309921;1.1494092020708297;250.25543;0
10:33:01:570;-0.552992186875;0.508113339788;-0.28470446971450203;-0.11492168;-0.41385486645;0.20793386471;2.0841588579783394;-0.0497993948;10.2230360054;1.15670975746;0.579063094132227;11.18571;1803.94909446;106897.548596;10.680014974630678;1936.956;28.1603626018;0.637837552655;-1.5961245936790989;29.134876;249.714445482;0.196373095749;0.10237369299067511;250.25543;0
10:33:01:726;-0.517010755518;0.491647330868;-0.35742452381273093;-0.05746084;-0.425689063005;0.20311624615;2.1635917430678777;-0.05746084;10.2306974536;1.07033441021;0.8940007503146803;11.18571;1798.52832089;104572.340922;11.03690880981276;1936.956;28.2390472161;0.631440715358;-1.6750481016778243;29.134876;249.755074661;0.161701512963;-1.6040735267677395;250.25543;0
10:33:01:882;-0.512153946036;0.486815224761;-0.31558416574573256;-0.05746084;-0.436531376036;0.193539149198;2.416747968135165;-0.05746084;10.2460545464;1.05771693277;1.010794301470396;11.18571;1795.78567393;104017.618037;11.068061525835695;1929.3246;28.3111051089;0.630718023332;-1.6576398762651643;29.134876;249.783290375;0.152479346819;-1.509318569616839;250.25543;0
10:33:02:039;-0.477403818359;0.46767223507;-0.18629259003733045;-0.05746084;-0.435642101054;0.194317371683;2.398778442794426;-0.05746084;10.2352806357;1.05617918843;0.9893142227764913;11.18571;1789.49108107;102435.463719;11.221608283240865;1921.7222;28.3831630018;0.61961065146;-1.6029086047304204;29.134876;249.811506089;0.141664927611;-1.3719323768111449;250.25543;1
10:33:02:195;-0.43362412935;0.441849343152;0.011655721982647638;-0.038307227;-0.426749351946;0.202130526526;2.1682461232019214;-0.05746084;10.1945791893;1.02461096171;1.0750226663248243;11.18571;1817.24255393;71612.2155371;19.475335234661436;1921.7222;28.4552208946;0.598118599742;-1.5092366562250907;29.278872;249.839721804;0.129258255337;-1.1903016034715344;250.25543;1
10:33:02:351;-0.418677469189;0.427213372799;0.16206669797472628;-0.038307227;-0.436257753179;0.201088978457;2.110321508034816;-0.05746084;10.1850707786;1.01251696911;1.1279569565547023;11.128249;1824.39640464;69302.9947011;20.670550582438604;1921.7222;28.5242514732;0.562002847919;-1.372411581202855;29.278872;249.865589804;0.114822977532;-0.9714400077806409;250.25543;1
10:33:02:507;-0.437283833189;0.448392397202;-0.052634786719121696;-0.038307227;-0.455958614964;0.215826757573;1.4104627097439648;-0.05746084;10.2277559857;1.18651446675;1.150715287462324;11.18571;1861.28408214;28408.7586488;36.20861402545511;1929.3246;28.5925252232;0.515398524158;-1.1945257621031693;29.278872;249.890870875;0.098968947673;-0.7497895727643309;250.25543;1
10:33:02:664;-0.374589950618;0.44281040328;-0.16246366286547875;0.11492168;-0.493376567161;0.260113859462;0.736846249229171;-0.05746084;10.2008383268;1.18579155084;1.2281073839854653;11.109096;1891.87630196;3256.38755178;0.34035816032426114;1936.956;28.6607989732;0.459471590518;-0.9916645037745044;29.278872;249.916151946;0.0818366526692;-0.6378733720531025;250.25543;1
10:33:02:820;-0.327253162761;0.426006675193;-0.012503970325599134;0.17238252;-0.510067572796;0.250487709254;0.6498176696820739;-0.05746084;10.1814795036;1.20587646105;1.0949251026213478;11.109096;1893.77091768;3256.70962561;0.2577289147287827;1936.956;28.7199804429;0.418394494115;-0.62619041139954;29.278872;249.933965;0.07264019283;-0.2451806968736392;250.25543;0
10:33:02:976;-0.311998678311;0.385393366912;0.15575155007590347;0.17238252;-0.470358026279;0.207250322735;0.5647774501274099;-0.05746084;10.1572980625;1.03183626178;1.0632471198340578;11.109096;1893.09789196;3334.01794953;0.19030549655811724;1936.956;28.7786833714;0.371636800569;-0.11886297779670585;29.278872;249.951385;0.06330498903;0.29362682593223566;250.25543;0
10:33:03:132;-0.349211414668;0.362454524728;-0.052783007586448605;0.11492168;-0.424286745171;0.238463586059;0.5525549702162427;-0.05746084;10.2657212;0.867362238356;0.2318543374831643;11.109096;1898.19229411;3663.91092042;-0.155241828429721;1952.3108;28.8373863;0.317987039377;0.5786663900107714;29.278872;249.968805;0.05336287243;1.0000919903298637;250.25543;0
10:33:03:289;-0.366791695382;0.349610185924;-0.034212945141341766;0.11492168;-0.382422418743;0.215134023333;0.6079366264075929;-0.019153614;10.2804284339;0.843690178472;0.31888931527659325;11.109096;1901.84952839;3772.98439888;-0.3421617926775098;1952.3108;28.8963624571;0.257606861391;1.5349595250733357;29.278872;249.990044357;0.0443250123324;1.8267720115641692;250.25543;0
10:33:03:445;-0.329510554168;0.310325533134;-0.10052225760814126;0.11492168;-0.359267067671;0.213179582434;0.7409212889576264;-0.019153614;10.2872005893;0.868055384295;0.19883541805353566;11.109096;1902.37750911;3791.527922;-0.3670867446641686;1952.3108;28.9564315286;0.190786507745;2.713520538289524;29.278872;250.026561143;0.039488893558;2.0784100680748434;250.25543;0
10:33:03:601;-0.298283323096;0.336098957593;-0.14942258904498917;0.17238252;-0.337719253207;0.214283605436;0.805483153921942;-0.019153614;10.2764608696;0.884982101748;0.13730851261933985;11.109096;1899.65871018;4044.41386711;-0.49312960380603776;1952.3108;29.0165006;0.116749567414;2.3556045239207988;29.278872;250.063077929;0.0319858235057;0.8703851505693523;250.25543;0
10:33:03:757;-0.255187693802;0.300303489143;0.017016396077434326;0.17238252;-0.358069966868;0.222983817916;0.5006832932413618;-0.019153614;10.3127159232;0.904277023859;-0.05097739544565805;11.18571;1898.95609571;4070.56086233;-0.5055436486027163;1952.3108;29.0529036214;0.0857713283051;0.11081721773306086;29.278872;250.078980214;0.0319642159807;-0.430261507353523;250.25543;0
10:33:03:914;-0.233366255409;0.309065933645;-0.09586147995618077;0.21068975;-0.353760403932;0.227127184236;0.43068768779729005;-0.019153614;10.3150417268;0.901338460035;-0.0408113826472305;11.18571;1899.87778482;4270.19361635;-0.6595581666614052;1952.3108;29.07916405;0.0740848159689;1.0416785616660071;29.278872;250.086047714;0.0358069717205;-0.5883851425594502;250.25543;0
10:33:04:070;-0.204635834873;0.314857749895;-0.11890490675070264;0.24899697;-0.354957504525;0.227872657011;0.4115956947364392;0.05746084;10.2969142;0.922126266919;-0.10724944887904986;11.18571;1899.76329446;4345.49732693;-0.6986092310458893;1952.3108;29.1054244786;0.0610190834153;2.485980317135925;29.278872;250.093115214;0.0395498283478;-0.7689748507378034;250.25543;0
10:33:04:226;-0.177820777034;0.305516425363;-0.1132813577599383;0.2681506;-0.345141277221;0.22835964021;0.43466718604649035;0.05746084;10.2705095696;0.905644158484;0.012319847083150925;11.18571;1903.02882839;4695.64598049;-0.8964613074327366;1960.0342;29.1316849071;0.0465741306441;4.971040709382762;29.278872;250.100182714;0.0431927858626;-0.9495160719184739;250.45332;0
10:33:04:382;-0.143446882695;0.289054908249;-0.10415171213026841;0.30645782;-0.357112285954;0.229835927804;0.3517098761987154;0.05746084;10.2444127696;0.87486051785;0.21410669455341935;11.109096;1901.82988018;4880.36605921;-0.9590788162741117;1983.3862;29.1552997214;0.0306791003192;9.994888599321717;29.278872;250.110885571;0.0496499618711;-1.001014644020386;250.45332;0
10:33:04:539;-0.135238191266;0.291531219349;-0.12928940404925404;0.30645782;-0.372195756764;0.227910653148;0.35844371598567903;0.05746084;10.2765292625;0.82296947163;0.38066868285664635;11.109096;1905.13981554;5406.9198932;-0.7685978981309018;1983.3862;29.1786205786;0.0136738974281;25.07968543015364;29.278872;250.121992357;0.0561915484602;-1.127133174776529;250.45332;0
10:33:04:695;-0.129902542123;0.28693070791;-0.07062579512202749;0.275812044;-0.374658364114;0.226015105333;0.3962783401514023;0.05746084;10.2306632;0.809271782766;0.6424562210343736;11.109096;1906.88274429;5560.68036614;-0.7027111827192543;1983.3862;29.19252715;0.00295910163816;-1.113554074087322;29.278872;250.137057;0.0623425608303;-1.3225889620510258;250.45332;0
10:33:04:851;-0.103326903838;0.295368745033;-0.0224075437160538;0.30645782;-0.368775468452;0.216626123958;0.6324542816720515;-0.019153614;10.1821293232;0.786337456083;1.026663397741066;11.032481;1909.20658107;5399.41707328;-0.6783608168126669;1983.3862;29.1923122929;0.00298512157789;-1.1175313482788127;29.278872;250.158058429;0.0675862935225;-1.537815733266531;250.45332;0
