time_Biotrace;accel_x;accel_y;accel_z;lightning;speed_GPS;bearing_GPS
10:32:51:421;0.51714754;0.038307227;9.500193;1621.6719;25.104565;241.2595
10:32:51:429;0.51714754;0.038307227;9.500193;1707.0756;25.104565;241.2595
10:32:51:437;0.51714754;0.038307227;9.500193;1707.0756;25.104565;241.2595
10:32:51:445;0.51714754;0.038307227;9.500193;1707.0756;25.104565;241.2595
10:32:51:453;0.51714754;0.038307227;9.500193;1707.0756;25.104565;241.2595
10:32:51:460;0.51714754;0.038307227;9.500193;1707.0756;25.104565;241.2595
10:32:51:468;0.51714754;0.038307227;9.500193;1707.0756;25.104565;241.2595
10:32:51:476;-0.15322891;-0.05746084;10.228029;1707.0756;25.104565;241.2595
10:32:51:484;-0.15322891;-0.05746084;10.228029;1707.0756;25.104565;241.2595
10:32:51:492;-0.15322891;-0.05746084;10.228029;1707.0756;25.104565;241.2595
10:32:51:500;-0.15322891;-0.05746084;10.228029;1707.0756;25.104565;241.2595
10:32:51:507;-0.15322891;-0.05746084;10.228029;1707.0756;25.104565;241.2595
10:32:51:515;-0.15322891;-0.05746084;10.228029;1707.0756;25.104565;241.2595
10:32:51:523;-0.15322891;-0.05746084;10.228029;1707.0756;25.104565;241.2595
10:32:51:531;-0.15322891;-0.05746084;10.228029;1720.6079;25.104565;241.2595
10:32:51:539;-0.15322891;-0.05746084;10.228029;1720.6079;25.104565;241.2595
10:32:51:546;-0.15322891;-0.05746084;10.228029;1720.6079;25.104565;241.2595
10:32:51:554;-0.15322891;-0.05746084;10.228029;1720.6079;25.104565;241.2595
10:32:51:562;-0.15322891;-0.05746084;10.228029;1720.6079;25.104565;241.2595
10:32:51:570;-0.15322891;-0.05746084;10.228029;1720.6079;25.104565;241.2595
10:32:51:578;-0.15322891;-0.05746084;10.228029;1720.6079;25.104565;241.2595
10:32:51:585;-0.15322891;-0.05746084;10.228029;1720.6079;25.104565;241.2595
10:32:51:593;0.40222588;-0.5363012;10.764331;1720.6079;25.104565;241.2595
10:32:51:601;0.40222588;-0.5363012;10.764331;1720.6079;25.104565;241.2595
10:32:51:609;0.40222588;-0.5363012;10.764331;1720.6079;25.104565;241.2595
10:32:51:617;0.40222588;-0.5363012;10.764331;1720.6079;25.104565;241.2595
10:32:51:625;0.40222588;-0.5363012;10.764331;1720.6079;25.104565;241.2595
10:32:51:632;0.40222588;-0.5363012;10.764331;1720.6079;25.104565;241.2595
10:32:51:640;0.40222588;-0.5363012;10.764331;1720.6079;25.104565;241.2595
10:32:51:648;0.40222588;-0.5363012;10.764331;1720.6079;25.104565;241.2595
10:32:51:656;0.40222588;-0.5363012;10.764331;1720.6079;25.104565;241.2595
10:32:51:664;0.40222588;-0.5363012;10.764331;1720.6079;25.104565;241.2595
10:32:51:671;0.40222588;-0.5363012;10.764331;1720.6079;25.104565;241.2595
10:32:51:679;0.40222588;-0.5363012;10.764331;1840.0518;25.104565;241.2595
10:32:51:687;0.40222588;-0.5363012;10.764331;1840.0518;25.104565;241.2595
10:32:51:695;0.40222588;-0.5363012;10.764331;1840.0518;25.104565;241.2595
10:32:51:703;0.21068975;0.019153614;10.936713;1840.0518;25.104565;241.2595
10:32:51:710;0.21068975;0.019153614;10.936713;1840.0518;25.104565;241.2595
10:32:51:718;0.21068975;0.019153614;10.936713;1840.0518;25.104565;241.2595
10:32:51:726;0.21068975;0.019153614;10.936713;1840.0518;25.104565;241.2595
10:32:51:734;0.21068975;0.019153614;10.936713;1840.0518;25.104565;241.2595
10:32:51:742;0.21068975;0.019153614;10.936713;1840.0518;25.104565;241.2595
10:32:51:750;0.21068975;0.019153614;10.936713;1840.0518;25.104565;241.2595
10:32:51:757;0.21068975;0.019153614;10.936713;1840.0518;25.104565;241.2595
10:32:51:765;0.21068975;0.019153614;10.936713;1840.0518;25.104565;241.2595
10:32:51:773;0.21068975;0.019153614;10.936713;1840.0518;25.104565;241.2595
10:32:51:781;0.21068975;0.019153614;10.936713;1840.0518;25.104565;241.2595
10:32:51:789;0.21068975;0.019153614;10.936713;1840.0518;25.104565;241.2595
10:32:51:796;0.21068975;0.019153614;10.936713;1840.0518;25.104565;241.2595
10:32:51:804;0.21068975;0.019153614;10.936713;1840.0518;25.104565;241.2595
10:32:51:812;0.21068975;0.019153614;10.936713;1840.0518;25.104565;241.2595
10:32:51:820;0.63206923;0.17238252;10.036493;1840.0518;25.104565;241.2595
10:32:51:828;0.63206923;0.17238252;10.036493;1840.0518;25.104565;241.2595
