Time_Biotrace;Time_GPS;Latitude_GPS;Longitude_GPS;Accuracy_GPS;Altitude_GPS;Speed_GPS;Bearing_GPS
09:35:34:382;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:390;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:398;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:406;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:414;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:421;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:429;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:437;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:445;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:453;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:460;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:468;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:476;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:484;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:492;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:500;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:507;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:515;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:523;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:531;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:539;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:546;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:554;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:562;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:570;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:578;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:585;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:593;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:601;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:609;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:617;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:625;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:632;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:640;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:648;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:656;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:664;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:671;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:679;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:687;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:695;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:703;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:710;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:718;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:726;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:734;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:742;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:750;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:757;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:765;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:773;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:781;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:789;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:796;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:804;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:812;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:820;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:828;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:835;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:843;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:851;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:859;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:867;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:875;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:882;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:890;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:898;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:906;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:914;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:921;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:929;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:937;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:945;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:953;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:960;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:968;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:976;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:984;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:34:992;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:000;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:007;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:015;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:023;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:031;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:039;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:046;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:054;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:062;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:070;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:078;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:085;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:093;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:101;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:109;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:117;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:125;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:132;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:140;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:148;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:156;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:164;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:171;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:179;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:187;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:195;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:203;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:210;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:218;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:226;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:234;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:242;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:250;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:257;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:265;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:273;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:281;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:289;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:296;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:304;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:312;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:320;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:328;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:335;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:343;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:351;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:359;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:367;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:375;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:382;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:390;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:398;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:406;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:414;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:421;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:429;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:437;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:445;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:453;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:460;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:468;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:476;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:484;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:492;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:500;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:507;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:515;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:523;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:531;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:539;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:546;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:554;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:562;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:570;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:578;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:585;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:593;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:601;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:609;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:617;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:625;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:632;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:640;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:648;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:656;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:664;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:671;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:679;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:687;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:695;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:703;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:710;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:718;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:726;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:734;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:742;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:750;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:757;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:765;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:773;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:781;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:789;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:796;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:804;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:812;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:820;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:828;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:835;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:843;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:851;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:859;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:867;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:875;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:882;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:890;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:898;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:906;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:914;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:921;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:929;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:937;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:945;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:953;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:960;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:968;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:976;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:984;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:35:992;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:000;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:007;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:015;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:023;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:031;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:039;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:046;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:054;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:062;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:070;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:078;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:085;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:093;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:101;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:109;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:117;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:125;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:132;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:140;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:148;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:156;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:164;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:171;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:179;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:187;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:195;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:203;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:210;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:218;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:226;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:234;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:242;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:250;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:257;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:265;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:273;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:281;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:289;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:296;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:304;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:312;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:320;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:328;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:335;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:343;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:351;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:359;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:367;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:375;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:382;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:390;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:398;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:406;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:414;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:421;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:429;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:437;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:445;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:453;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:460;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:468;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:476;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:484;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:492;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:500;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:507;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
09:35:36:515;09:35:21:225;48.74713931;9.109723816;15;513;1.7044033;123.84068
