median(time1,time1+559);mean(AccX);var(AccX);kurtosis(AccX);EightythPercentile(AccX);mean(AccY);var(AccY);kurtosis(AccY);EightythPercentile(AccY);mean(AccZ);var(AccZ);kurtosis(AccZ);EightythPercentile(AccZ);mean(light);var(light);kurtosis(light);EightythPercentile(light);mean(speed);var(speed);kurtosis(speed);EightythPercentile(speed);mean(bearing);var(bearing);kurtosis(bearing);EightythPercentile(bearing);stressOrNonStress
14:55:49:765;-0.680295315061;0.280765092615;-0.2469229588362798;-0.21068975;-0.479113961832;0.330279570096;0.630373255621945;0.05746084;9.94240144911;0.186120667801;0.6466156962536878;10.323798;731.125717714;25495.3912797;-1.6595087250695646;872.5112;18.6846789786;0.19226980791;0.36628524684075314;18.714827;246.997343607;0.132577498768;-0.4301441552168126;247.08371;0
14:55:49:921;-0.726092973654;0.234009020587;-0.6502876722484059;-0.22984336;-0.537019439971;0.389230401651;0.2985124342917751;-0.019153614;9.97875909286;0.204440879883;0.20836788657913585;10.400413;718.542823536;26487.8958994;-1.7301192047261815;869.76112;18.7251589071;0.21950997087;-0.24475284345003923;18.714827;246.967326107;0.116865730341;-0.050415089307880745;247.08371;0
14:55:50:078;-0.730812971286;0.227665686635;-0.7460121653452716;-0.32561144;-0.561577109864;0.400587087958;0.09533631162241862;-0.019153614;9.9831370625;0.2236541962;-0.06565440812790646;10.419566;704.783379821;27197.8297055;-1.747211566031351;869.0736;18.7656388357;0.243472884595;-0.6849369106452134;19.608103;246.937308607;0.0993518613023;0.41699637197650175;247.08371;0
14:55:50:234;-0.723972394696;0.234472734957;-0.7805171544093947;-0.22984336;-0.5979347734;0.40056850833;0.023919856284597696;-0.038307227;9.96104200893;0.235443324236;-0.11000337388148784;10.419566;689.690367214;26990.0419222;-1.7340068879340993;869.0736;18.8061187643;0.264158549086;-1.004007222583308;19.608103;246.900885821;0.0828317791918;0.739493688781022;247.08371;0
14:55:50:390;-0.739603110354;0.224371277121;-0.7216421224933458;-0.32561144;-0.606690710539;0.394525410689;0.08573853480386617;-0.038307227;9.94376953571;0.249223495938;-0.23031739000226192;10.419566;674.374012464;26095.9472692;-1.702031213268945;858.8408;18.8465986929;0.281566964343;-1.2326404107149813;19.608103;246.861014036;0.0648787045423;0.360396210190018;247.08371;0
14:55:50:546;-0.748222236436;0.218232252734;-0.6654565371334864;-0.36391866;-0.620371863836;0.395413925571;0.051123017113497315;-0.038307227;9.97530456071;0.267233036159;-0.4670453524879372;10.43872;659.7765965;25392.2525137;-1.6220200784544565;845.3846;18.8904695589;0.29196981771;-1.384344251348203;19.608103;246.82920475;0.0520765523632;-1.5237767986933755;247.08371;0
14:55:50:703;-0.725819348864;0.253933780786;-0.3376496019982316;-0.36391866;-0.632240263093;0.388829964313;0.13042476722323082;-0.038307227;9.98494977857;0.265639653358;-0.4639796552604225;10.43872;644.576116071;24017.598434;-1.5182562597087406;835.4307;18.9406378804;0.290985794215;-1.4761033332250086;19.608103;246.812368679;0.0533292138011;-1.6147092604691782;247.08371;0
14:55:50:859;-0.719936453579;0.252352956494;-0.3015197708189481;-0.36391866;-0.638054752961;0.382015101677;0.20419051667433363;-0.095768064;9.9874123875;0.263501547617;-0.43711143460049184;10.43872;629.418832804;22288.4122873;-1.3835790451033578;832.13916;18.9908062018;0.28496804977;-1.5336144105994716;19.608103;246.795532607;0.0540149686368;-1.6545956751758968;247.08371;0
14:55:51:015;-0.724553841775;0.25103345648;-0.27919729903299606;-0.36391866;-0.628272729264;0.398140397578;0.10269529324793059;-0.095768064;10.0020854143;0.271375282879;-0.5536103791831835;10.515334;616.498088107;20888.1803591;-1.156476422942215;832.13916;19.0409745232;0.273916584376;-1.5695450348495752;19.608103;246.778696536;0.0541338168701;-1.6462008068410157;247.08371;0
14:55:51:171;-0.741039629936;0.243469828089;-0.16618522200868213;-0.36391866;-0.620577080743;0.410867459459;0.036408744108877844;-0.038307227;9.99493700357;0.285681622634;-0.5455192325869147;10.515334;602.255646036;19214.4973616;-0.8498768098186016;806.2673;19.1173691018;0.332406600862;1.6451793546683255;19.608103;246.718664893;0.200915935342;33.98155722351332;247.08371;0
14:55:51:328;-0.752566000079;0.240528140856;-0.1134451431567669;-0.36391866;-0.613257663993;0.424426522232;-0.01691582937262126;-0.038307227;9.95902400357;0.272054712754;-0.34849883771611845;10.43872;588.933344964;17525.9124938;-0.4219217114325491;772.0021;19.2331030661;0.482497214625;2.530774372167617;19.608103;246.593839893;0.546559454219;11.910876559277407;247.08371;0
14:55:51:484;-0.761732372079;0.23861504535;-0.07140756507859924;-0.36391866;-0.609426941371;0.431004862389;-0.05026401106064737;-0.038307227;9.96162341429;0.273021959581;-0.3726660268657338;10.43872;575.898982714;15392.5669501;0.1726051817640486;669.7197;19.3488370304;0.605799127409;1.7547317062506709;19.608103;246.469014893;0.861040411845;5.74322435969162;247.08371;0
14:55:51:640;-0.776542218668;0.235107388241;0.01780131783993566;-0.36391866;-0.617019981064;0.410990544925;-0.19294086490279083;-0.038307227;9.958989775;0.276220482235;-0.4199345848812195;10.43872;561.177959304;13254.099335;0.9015388346173432;587.91064;19.4502216286;0.731518000356;0.8384868823275777;19.608103;246.359492625;1.15707243258;2.915751993730538;247.08371;0
14:55:51:796;-0.773395552614;0.230332150378;0.11972298597075248;-0.36391866;-0.587092460921;0.429355086214;-0.3745392912576513;0.05746084;9.92588140179;0.230284865131;-0.7180825503331119;10.400413;545.457417411;10825.1338495;1.6409097959962056;580.9884;19.5490739857;0.842303852182;0.13794603830626206;19.608103;246.252670839;1.43190068828;1.313132130402983;247.08371;0
14:55:51:953;-0.78810279215;0.224039339561;0.2592319328571846;-0.45968673;-0.548135379636;0.455494662205;-0.4903915690992675;0.17238252;9.94045183571;0.231797019791;-0.7618253868910778;10.400413;529.2784175;8389.46438837;2.040140303946778;560.7071;19.6479263429;0.933546126982;-0.37719488659060874;19.608103;246.145849054;1.68390715616;0.2944144233708479;247.08371;0
14:55:52:109;-0.796311482775;0.22442117409;0.26071915363078;-0.45968673;-0.520499451546;0.478083224601;-0.576790224817914;0.19153613;9.935047775;0.24020266457;-0.7227829708625189;10.400413;513.288997143;6780.73427738;2.167431440928457;560.7071;19.7485543821;1.01215176647;-0.7429157562059787;21.443941;246.040106911;1.90798679447;-0.3974261562925512;247.08371;0
14:55:52:265;-0.812728865793;0.22198585411;0.36147627213513456;-0.45968673;-0.474428170493;0.539412170797;-0.6269947889552867;0.24899697;9.918562;0.248443520133;-0.8027174867925391;10.400413;498.075882321;5493.64684077;1.3039332318294408;547.5812;19.8651635607;1.12916780113;-0.9420514333619323;21.443941;245.944081554;2.0657082961;-0.8769380528979855;247.08371;0
14:55:52:421;-0.828188567543;0.216905167362;0.546587259697731;-0.51714754;-0.438173116564;0.556461517968;-0.684136448237048;0.275812044;9.90713823036;0.241031498487;-0.7003191688092039;10.362105;486.7542765;4478.32961981;0.3998488663601041;536.8778;19.9817727393;1.21898843473;-1.1394673464778766;21.443941;245.848056196;2.20498805932;-1.2297649153930859;247.08371;0
14:55:52:578;-0.831301030275;0.215089639608;0.6071844231992016;-0.5363012;-0.414675737189;0.573908966047;-0.750593030916618;0.30645782;9.87717649107;0.234410577496;-0.5600698652439382;10.266336;479.333721107;4116.63068868;-0.025447440958280332;534.7626;20.0976207179;1.28374890989;-1.3078212107927312;21.443941;245.740863679;2.30230787074;-1.4902450524792596;247.08371;0
14:55:52:734;-0.814610023918;0.206213495985;0.7464792297978247;-0.5363012;-0.409203276136;0.575535133283;-0.7502565030900348;0.30645782;9.8745086625;0.234351317335;-0.5609203374956442;10.266336;473.408911393;3857.99333925;-0.15247635459587583;528.46606;20.2128458964;1.32355833173;-1.4415040757612945;21.443941;245.624534393;2.35526073725;-1.6797662360362116;246.8238;0
14:55:52:890;-0.793096412311;0.198467285151;0.8582975423233332;-0.5363012;-0.405030524536;0.578877699533;-0.7637630901568904;0.30645782;9.86941244107;0.235584969411;-0.5718620281118949;10.266336;469.305977768;3590.86363365;-0.12911211514759868;512.03595;20.328071075;1.33681407001;-1.5446419085672614;21.443941;245.508205107;2.38114859833;-1.813093347151063;246.8238;0
14:55:53:046;-0.785811196596;0.195775721359;0.8665817180110618;-0.5363012;-0.365491993071;0.594701347533;-0.7477429600466299;0.34476504;9.88904488393;0.246985109638;-0.7517449451726539;10.323798;466.390718732;3291.07036339;0.016117555885488688;508.00882;20.4432962536;1.32351612474;-1.625900370151005;21.941132;245.391875821;2.37997145398;-1.899582891028541;246.8238;1
14:55:53:203;-0.750342808204;0.1611193202;0.9116905030233391;-0.5363012;-0.335427659643;0.596811905081;-0.6789381513952635;0.34476504;9.89824546786;0.250650726319;-0.8194171634155145;10.323798;464.281806179;3036.60997666;0.13019264483855464;508.00882;20.5585214321;1.28366449592;-1.6998687477257608;21.941132;245.285098286;2.32760545386;-1.9357478678521705;246.8238;1
14:55:53:359;-0.732010065346;0.145445564812;1.231152067376775;-0.5363012;-0.308065353171;0.581045494139;-0.48688160039049855;0.34476504;9.92040893214;0.262639562247;-0.9798176858918475;10.400413;462.169820696;2890.78104235;0.21293770677689405;508.00882;20.6737466107;1.21725918355;-1.7934162304104346;21.941132;245.182414357;2.24291612831;-1.9355368984590309;246.8238;1
14:55:53:515;-0.704989788596;0.137675810733;1.2897381242224029;-0.51714754;-0.280634643557;0.570215265354;-0.30135894693908627;0.34476504;9.95043904643;0.260341483733;-0.9819250327962004;10.400413;461.081632196;2763.90756757;0.30656135298292764;502.02734;20.779400975;1.15536171759;-1.8891307840206835;21.941132;245.082515179;2.1475684494;-1.90154795436394;246.8238;1
14:55:53:671;-0.666750965346;0.13176984794;1.2108859997414454;-0.49799395;-0.241951185129;0.545017897965;0.06969439377117137;0.34476504;9.94544541607;0.27011440149;-1.042018675629672;10.400413;460.083645125;2636.18541942;0.380776736343698;502.02734;20.8627234393;1.14762194268;-1.8306959981791686;21.941132;244.98911375;2.05783479486;-1.8226791527634414;246.54788;0
14:55:53:828;-0.609119108454;0.153465122194;0.870817978332727;-0.36391866;-0.208432359843;0.506008787373;0.5876169080252498;0.34476504;9.94045178571;0.274565155645;-1.059999016237077;10.400413;459.375512696;2592.94635763;0.4129853190221904;502.02734;20.9460459036;1.12599690167;-1.725715930746331;21.941132;244.895712321;1.9506534866;-1.7010624258204807;246.54788;0
14:55:53:984;-0.590068103882;0.154073176208;0.9152428064638345;-0.36391866;-0.156170357289;0.444525893784;1.487888496556157;0.34476504;9.96962682857;0.296790401636;-1.1126433675787444;10.515334;458.724155393;2546.85122287;0.4525537643402995;500.0494;21.0293683679;1.09048659455;-1.5668216057982567;21.941132;244.802310893;1.82602452462;-1.5294734956685538;246.54788;0
14:55:54:140;-0.580080862761;0.168694623341;0.7732623403655294;-0.36391866;-0.0898167668429;0.332643232932;1.751485968252248;0.34476504;9.96299145893;0.295256302347;-1.106314494665708;10.515334;457.772621321;2501.23380414;0.4784740146058497;500.0494;21.1180547893;1.05800586526;-1.2878279437803062;21.941132;244.712328679;1.68378810119;-1.3046472146379273;246.54788;0
14:55:54:296;-0.551282035755;0.174103944071;0.34731267749628136;-0.17238252;-0.0356051999679;0.222405407402;0.5582959659225759;0.34476504;9.95218337768;0.280106547026;-1.106877420185376;10.496181;456.152381018;2406.24512467;0.5543381412011645;496.11658;21.255016825;1.15087590261;-0.734709868184503;21.941132;244.653119393;1.52840565059;-1.102953237892301;246.54788;0
14:55:54:453;-0.534727841123;0.192168437286;-0.016200791812631454;-0.164721076;-0.0161095568607;0.190262493215;0.3515285194218407;0.34476504;9.96565934018;0.263516179038;-1.0391064448372105;10.400413;455.470068268;2364.19089906;0.5949948675188974;496.11658;21.3919788607;1.2062287415;-0.4181901271383883;21.941132;244.593910107;1.36601172097;-0.8831551380939406;246.54788;0
14:55:54:609;-0.522072775302;0.205254070813;-0.28084279158284087;0.038307227;0.0115263718714;0.152728258962;-0.11336319089341629;0.34476504;9.97185006339;0.265118089485;-1.0412652667989342;10.400413;454.879845625;2323.30347443;0.6413131536179582;496.11658;21.5289408964;1.22406438194;-0.18205872587605265;21.941132;244.541106107;1.22412260673;-0.6218798178445986;245.442328;0
14:55:54:765;-0.49580496333;0.216981641027;-0.644417542081761;0.038307227;0.0219240472714;0.146201466957;0.07659990837863306;0.34476504;10.0024958348;0.249740319405;-0.8810936989803486;10.400413;453.694023179;2260.24344856;0.6990258838701844;486.803968;21.6659029321;1.20438282393;0.03997489919881847;21.941132;244.491751107;1.09180368844;-0.3070946686710685;245.16594;0
14:55:54:921;-0.465124978652;0.239432984928;-0.9931412945541616;0.15322891;0.0340318674929;0.130799737583;-0.2659391059165861;0.34476504;9.99521063125;0.229686041759;-0.8125044603190306;10.381259;452.780633143;2224.19859198;0.7196156666479014;486.41916;21.8028649679;1.14718406746;0.27147199742590544;21.941132;244.442396107;0.9546129381;0.03981638911187613;245.16594;0
14:55:55:078;-0.45965251767;0.240902487033;-1.0981595814908904;0.19153613;0.0386492558143;0.127018924207;-0.22337241789455442;0.34476504;10.0119700527;0.231007743442;-0.7855970718301006;10.400413;452.046338304;2193.16616354;0.7444380377447009;484.885784;21.9398270036;1.05246811254;0.49454593138839886;23.44304;244.393041107;0.812550355711;0.38035064332680735;245.16594;0
14:55:55:234;-0.42049021842;0.269998352521;-1.2928774917989247;0.22984336;0.0268150591357;0.136509208486;-0.3528378065279343;0.34476504;10.007763108;0.229755845872;-0.7785356956721579;10.400413;451.140537196;2154.91171051;0.7702036196859572;484.50244;22.0780564893;0.92376091947;0.5826329954977041;23.44304;244.299204107;0.669632230584;0.7911931712665758;245.16594;0
14:55:55:390;-0.37595806808;0.302714450238;-1.4061133320251613;0.30645782;0.00731941706429;0.1369715985;-0.33725886719252296;0.30645782;9.98433413929;0.217198784737;-0.7394646470834942;10.381259;449.697239071;2079.54914605;0.8526696300686587;480.6919;22.2168291679;0.758198916743;0.050416020243484905;23.44304;244.186303393;0.506035426311;0.7056569936900088;245.16594;0
14:55:55:546;-0.344183591829;0.304737256417;-1.4808666156236248;0.30645782;-0.00786666232857;0.13374277304;-0.21462137377451862;0.30645782;10.016142825;0.192425639554;-0.6248090077752924;10.381259;449.463310089;2071.12943964;0.8579698865620795;480.6919;22.3293755893;0.649399447848;-1.4138878403329773;23.44304;244.11659825;0.398242528474;-0.9060332182204385;245.16594;1
14:55:55:703;-0.3067656399;0.308790002557;-1.5457830504120724;0.32561144;-0.0304405639;0.131069928831;-0.06370704607184363;0.30645782;10.0409741107;0.184828717045;-0.36869743330709337;10.381259;448.895069286;2061.0282112;0.8381622926243475;480.6919;22.402582625;0.664459656755;-1.5865731748595622;23.44304;244.111686464;0.404713485483;-0.9165531892609096;245.16594;1
14:55:55:859;-0.260181316061;0.31775660749;-1.5841887950084446;0.36391866;-0.0511333067214;0.131427846144;0.012520713861280175;0.30645782;10.0233596286;0.193747585407;-0.5927253034753854;10.381259;448.311274446;2032.17973977;0.8785805810347997;478.798;22.4757896607;0.668801325506;-1.711948005412708;23.44304;244.106774679;0.411136191214;-0.9277543757129743;245.16594;1
14:55:56:015;-0.216606846614;0.318664260825;-1.5761808355285567;0.40222588;-0.0704237324357;0.121499419472;0.3682603230086805;0.30645782;10.0179555964;0.198227691503;-0.6383114467129096;10.381259;450.052799804;2075.26247984;0.9144783248949704;480.6919;22.5489966964;0.6624244541;-1.801204571308212;23.493738;244.101862893;0.417510645668;-0.9395128707075635;245.16594;1
14:55:56:171;-0.181104256289;0.310623016764;-1.5095137160208913;0.40222588;-0.0988121245786;0.125886262667;0.47686218238690614;0.2873042;10.0315683607;0.203258649153;-0.6540741615704189;10.400413;452.402021375;2031.24474122;1.3092993677676468;480.6919;22.6200468125;0.642085789336;-1.862455639836746;23.493738;244.113204054;0.430069769922;-1.0134321081181457;245.16594;1
14:55:56:328;-0.125832398718;0.311370103447;-1.4075280520975888;0.42521022;-0.133528049793;0.129509465507;0.6248765678078634;0.15322891;10.0138512696;0.204549498911;-0.7516490744196687;10.400413;455.70935825;1886.42823608;2.2367159967074954;480.6919;22.6846261696;0.602784795692;-1.9073532337469328;23.493738;244.173304054;0.456794550683;-1.2262895949448969;245.16594;1
14:55:56:484;-0.0699790936464;0.304364051308;-1.288524246309732;0.45968673;-0.159419630989;0.126539828314;0.8730934884504835;0.15322891;10.0323550268;0.184897173321;-0.7480930092096552;10.400413;461.413817179;1513.1554017;3.1444330804142746;496.11658;22.7474298446;0.558892278907;-1.9598087993360347;23.493738;244.232324411;0.477499165553;-1.376824966495145;245.16594;1
14:55:56:640;-0.02363418895;0.280357959107;-1.108877775917255;0.45968673;-0.210552937132;0.099183450584;-0.39052243235107964;-0.076614454;10.0506535464;0.172780996009;-0.559512270075079;10.400413;466.974814143;937.606939775;1.7586812437758228;496.11658;22.7942523804;0.542579905622;-1.8930582627577717;23.493738;244.281627982;0.503113732041;-1.4955850126514885;245.16594;1
14:55:56:796;0.0273965101571;0.263295606238;-0.8720602798638319;0.463517454;-0.226559885846;0.0901531502848;-0.07986027244657468;-0.076614454;10.0386825411;0.187382551337;-0.5303344440584281;10.400413;470.942595107;652.921875434;0.9198521975091709;496.11658;22.8410749161;0.521882832635;-1.782899866523506;23.493738;244.330931554;0.523866614218;-1.5655581561112433;245.16594;1
14:55:56:953;0.0646776518714;0.252834969696;-0.5937320249992144;0.47884035;-0.234323940061;0.0848184765515;0.056795330910108355;-0.076614454;10.0372802143;0.193350183798;-0.38468746386121566;10.400413;474.083800643;483.313727232;0.46461674336282144;496.11658;22.8878974518;0.496801059947;-1.6219106048461398;23.493738;244.380235125;0.539757812083;-1.5910229640611135;245.16594;1
14:55:57:109;0.0986069096214;0.228725133504;-0.1432254714996497;0.47884035;-0.235007997936;0.0860827898069;-0.02816690453972015;-0.076614454;10.0240437125;0.194844709854;-0.48258513161465055;10.400413;478.009343143;436.984035832;-0.444410719616374;500.0494;22.9347199875;0.467334587558;-1.3983360098229074;23.493738;244.429538696;0.550787325637;-1.5737634683518207;245.20699;1
14:55:57:265;0.127850373504;0.210576098673;0.41180381884255635;0.47884035;-0.245884514757;0.085773531836;0.007178216416370287;-0.076614454;10.0299950143;0.191482779088;-0.38087507861962777;10.400413;481.177543375;499.694162343;-0.372438730778649;500.0494;22.9854820161;0.436082942858;-1.0916916554087337;23.493738;244.602072839;1.19367579734;6.163120428733034;245.20699;1
14:55:57:421;0.168962236711;0.171820711856;1.0009416332721166;0.47884035;-0.268766243186;0.069773946409;-0.39564729530975074;-0.095768064;10.0228808071;0.185249807082;-0.2944036538160142;10.381259;482.965364375;576.646435027;-0.6790303356437111;508.00882;23.0366817661;0.399920212189;-0.6699900013579412;23.493738;244.788299268;1.84117538576;3.8225490931318866;245.20699;1
14:55:57:578;0.208979608229;0.139329539655;1.5730122630798578;0.47884035;-0.291511158471;0.0655632753713;-0.46995069886776797;-0.095768064;9.99654456607;0.187776371697;-0.45012933304484015;10.362105;483.785730268;610.545866504;-0.8490300877448158;508.00882;23.0878815161;0.358514652719;-0.08132962672268462;23.493738;244.964973946;2.43750523565;2.063274015541885;245.20699;1
14:55:57:734;0.244482198229;0.0946926241702;1.02859207794621;0.47884035;-0.301840428514;0.0666680974891;-0.5302380377706726;-0.095768064;9.99237179821;0.18548250751;-0.4111011713794679;10.323798;485.615317946;641.725577567;-1.0391974352939233;512.03595;23.1390812661;0.31186626445;0.7678981525943143;23.493738;245.137555018;2.98059388484;0.8976592886897667;245.20699;1
14:55:57:890;0.272699574961;0.0725686362639;0.9751554997739693;0.47884035;-0.317778971361;0.0671718106846;-0.5223663996315127;-0.1340753;9.97810920536;0.184605517092;-0.4168271999872766;10.304645;486.310810732;680.635346974;-1.1406070967990478;516.095;23.1902810161;0.259975047381;2.063399747353845;23.493738;245.310136089;3.46411408158;0.10482404265817458;245.20699;0
14:55:58:046;0.290827102246;0.0621803426331;0.6823037767381912;0.47884035;-0.318736651896;0.0669107498761;-0.46494869637238523;-0.1340753;9.974004875;0.196215821347;-0.5416309839885951;10.323798;486.981514429;714.057179854;-1.2541671901739344;522.244;23.2414807661;0.202841001511;4.230725317077872;23.493738;245.482717161;3.8880658259;-0.45345253114586104;249.04083;1
14:55:58:203;0.288364494996;0.0651789253095;0.4870336436710998;0.49799395;-0.307039266282;0.0705476704848;-0.6291557719563872;-0.1110909568;10.0058135429;0.186149276949;-0.3260160115830093;10.323798;488.069877536;734.146791357;-1.370603260646683;522.244;23.2876698786;0.140894978506;8.26683357937173;23.493738;245.681212071;4.46142867546;-0.737282313963739;249.04083;1
14:55:58:359;0.296949418461;0.0540477811156;-0.770344082224335;0.49799395;-0.319865346104;0.0685896260963;-0.6314671607198816;-0.130244576;9.97048198393;0.17781514012;-0.5260558364023802;10.323798;489.248161643;770.028973912;-1.4714284105592665;522.244;23.3297593786;0.0753759687022;18.092465057524766;23.493738;245.900909214;5.11755830408;-0.9564492614740949;249.04083;0
14:55:58:515;0.308304775496;0.0531940433967;-0.711629422455224;0.51714754;-0.32030998355;0.0631853050137;-0.9178225207384987;-0.11492168;9.97007157321;0.177807952826;-0.5302344043737715;10.323798;490.466321107;763.209350581;-1.4860349107209099;522.244;23.3664849214;0.0135775727379;-0.5860683414818544;23.493738;246.117187143;5.68694447758;-1.168631254141931;249.04083;0
14:55:58:671;0.309330861941;0.0560363031307;-0.7051664867580096;0.51714754;-0.326158676811;0.0654319645428;-1.013393215754116;-0.1110909568;9.94582171607;0.170811324559;-0.5031730210314418;10.304645;492.349157339;767.636789039;-1.4834116920158937;524.30975;23.35493485;0.0154110515366;-0.848951457985589;23.493738;246.302692143;6.26314911078;-1.3580951460402064;249.04083;0
14:55:58:828;0.311109411905;0.0560910514586;-0.6983460954812424;0.51714754;-0.312545930096;0.0656546219813;-0.9924082754806123;-0.095768064;9.94801067679;0.176462692678;-0.49476323031199376;10.304645;494.009621304;781.394225153;-1.5029130860440605;524.30975;23.3433847786;0.0169777220353;-1.070870759540259;23.493738;246.488197143;6.77052953393;-1.504662134909131;249.04083;0
