Time_Biotrace;Time_Accel;AccelX;AccelY;AccelZ
14:55:45:695;14:55:45:612;-0.7278373;9.481039;0.7469909
14:55:45:703;14:55:45:612;-0.7278373;9.481039;0.7469909
14:55:45:710;14:55:45:612;-0.7278373;9.481039;0.7469909
14:55:45:718;14:55:45:612;-0.7278373;9.481039;0.7469909
14:55:45:726;14:55:45:612;-0.7278373;9.481039;0.7469909
14:55:45:734;14:55:45:731;-1.0726024;10.821792;-0.21068975
14:55:45:742;14:55:45:731;-1.0726024;10.821792;-0.21068975
14:55:45:750;14:55:45:731;-1.0726024;10.821792;-0.21068975
14:55:45:757;14:55:45:731;-1.0726024;10.821792;-0.21068975
14:55:45:765;14:55:45:731;-1.0726024;10.821792;-0.21068975
14:55:45:773;14:55:45:731;-1.0726024;10.821792;-0.21068975
14:55:45:781;14:55:45:731;-1.0726024;10.821792;-0.21068975
14:55:45:789;14:55:45:731;-1.0726024;10.821792;-0.21068975
14:55:45:796;14:55:45:731;-1.0726024;10.821792;-0.21068975
14:55:45:804;14:55:45:731;-1.0726024;10.821792;-0.21068975
14:55:45:812;14:55:45:731;-1.0726024;10.821792;-0.21068975
14:55:45:820;14:55:45:731;-1.0726024;10.821792;-0.21068975
14:55:45:828;14:55:45:731;-1.0726024;10.821792;-0.21068975
14:55:45:835;14:55:45:731;-1.0726024;10.821792;-0.21068975
14:55:45:843;14:55:45:731;-1.0726024;10.821792;-0.21068975
14:55:45:851;14:55:45:850;-0.40222588;10.01734;0.30645782
14:55:45:859;14:55:45:850;-0.40222588;10.01734;0.30645782
14:55:45:867;14:55:45:850;-0.40222588;10.01734;0.30645782
14:55:45:875;14:55:45:850;-0.40222588;10.01734;0.30645782
14:55:45:882;14:55:45:850;-0.40222588;10.01734;0.30645782
14:55:45:890;14:55:45:850;-0.40222588;10.01734;0.30645782
14:55:45:898;14:55:45:850;-0.40222588;10.01734;0.30645782
14:55:45:906;14:55:45:850;-0.40222588;10.01734;0.30645782
14:55:45:914;14:55:45:850;-0.40222588;10.01734;0.30645782
14:55:45:921;14:55:45:850;-0.40222588;10.01734;0.30645782
14:55:45:929;14:55:45:850;-0.40222588;10.01734;0.30645782
14:55:45:937;14:55:45:850;-0.40222588;10.01734;0.30645782
14:55:45:945;14:55:45:850;-0.40222588;10.01734;0.30645782
14:55:45:953;14:55:45:850;-0.40222588;10.01734;0.30645782
14:55:45:960;14:55:45:850;-0.40222588;10.01734;0.30645782
14:55:45:968;14:55:45:850;-0.40222588;10.01734;0.30645782
14:55:45:976;14:55:45:850;-0.40222588;10.01734;0.30645782
14:55:45:984;14:55:45:978;-0.5363012;9.9790325;0.11492168
14:55:45:992;14:55:45:978;-0.5363012;9.9790325;0.11492168
14:55:46:000;14:55:45:978;-0.5363012;9.9790325;0.11492168
14:55:46:007;14:55:45:978;-0.5363012;9.9790325;0.11492168
14:55:46:015;14:55:45:978;-0.5363012;9.9790325;0.11492168
14:55:46:023;14:55:45:978;-0.5363012;9.9790325;0.11492168
14:55:46:031;14:55:45:978;-0.5363012;9.9790325;0.11492168
14:55:46:039;14:55:45:978;-0.5363012;9.9790325;0.11492168
14:55:46:046;14:55:45:978;-0.5363012;9.9790325;0.11492168
14:55:46:054;14:55:45:978;-0.5363012;9.9790325;0.11492168
14:55:46:062;14:55:45:978;-0.5363012;9.9790325;0.11492168
14:55:46:070;14:55:45:978;-0.5363012;9.9790325;0.11492168
14:55:46:078;14:55:45:978;-0.5363012;9.9790325;0.11492168
14:55:46:085;14:55:45:978;-0.5363012;9.9790325;0.11492168
14:55:46:093;14:55:45:978;-0.5363012;9.9790325;0.11492168
14:55:46:101;14:55:46:094;-0.59376204;9.998186;-0.32561144
14:55:46:109;14:55:46:094;-0.59376204;9.998186;-0.32561144
14:55:46:117;14:55:46:094;-0.59376204;9.998186;-0.32561144
14:55:46:125;14:55:46:094;-0.59376204;9.998186;-0.32561144
14:55:46:132;14:55:46:094;-0.59376204;9.998186;-0.32561144
14:55:46:140;14:55:46:094;-0.59376204;9.998186;-0.32561144
14:55:46:148;14:55:46:094;-0.59376204;9.998186;-0.32561144
14:55:46:156;14:55:46:094;-0.59376204;9.998186;-0.32561144
14:55:46:164;14:55:46:094;-0.59376204;9.998186;-0.32561144
14:55:46:171;14:55:46:094;-0.59376204;9.998186;-0.32561144
14:55:46:179;14:55:46:094;-0.59376204;9.998186;-0.32561144
14:55:46:187;14:55:46:094;-0.59376204;9.998186;-0.32561144
14:55:46:195;14:55:46:094;-0.59376204;9.998186;-0.32561144
14:55:46:203;14:55:46:094;-0.59376204;9.998186;-0.32561144
14:55:46:210;14:55:46:094;-0.59376204;9.998186;-0.32561144
14:55:46:218;14:55:46:213;-1.3215994;9.404425;0.5363012
14:55:46:226;14:55:46:213;-1.3215994;9.404425;0.5363012
14:55:46:234;14:55:46:213;-1.3215994;9.404425;0.5363012
14:55:46:242;14:55:46:213;-1.3215994;9.404425;0.5363012
14:55:46:250;14:55:46:213;-1.3215994;9.404425;0.5363012
14:55:46:257;14:55:46:213;-1.3215994;9.404425;0.5363012
14:55:46:265;14:55:46:213;-1.3215994;9.404425;0.5363012
14:55:46:273;14:55:46:213;-1.3215994;9.404425;0.5363012
14:55:46:281;14:55:46:213;-1.3215994;9.404425;0.5363012
14:55:46:289;14:55:46:213;-1.3215994;9.404425;0.5363012
14:55:46:296;14:55:46:213;-1.3215994;9.404425;0.5363012
14:55:46:304;14:55:46:213;-1.3215994;9.404425;0.5363012
14:55:46:312;14:55:46:213;-1.3215994;9.404425;0.5363012
14:55:46:320;14:55:46:213;-1.3215994;9.404425;0.5363012
14:55:46:328;14:55:46:322;-1.5514427;10.093954;0.1340753
14:55:46:335;14:55:46:322;-1.5514427;10.093954;0.1340753
14:55:46:343;14:55:46:322;-1.5514427;10.093954;0.1340753
14:55:46:351;14:55:46:322;-1.5514427;10.093954;0.1340753
14:55:46:359;14:55:46:322;-1.5514427;10.093954;0.1340753
14:55:46:367;14:55:46:322;-1.5514427;10.093954;0.1340753
14:55:46:375;14:55:46:322;-1.5514427;10.093954;0.1340753
14:55:46:382;14:55:46:322;-1.5514427;10.093954;0.1340753
14:55:46:390;14:55:46:322;-1.5514427;10.093954;0.1340753
14:55:46:398;14:55:46:322;-1.5514427;10.093954;0.1340753
14:55:46:406;14:55:46:322;-1.5514427;10.093954;0.1340753
14:55:46:414;14:55:46:322;-1.5514427;10.093954;0.1340753
14:55:46:421;14:55:46:322;-1.5514427;10.093954;0.1340753
14:55:46:429;14:55:46:322;-1.5514427;10.093954;0.1340753
14:55:46:437;14:55:46:322;-1.5514427;10.093954;0.1340753
14:55:46:445;14:55:46:440;-1.3790601;10.093954;0.076614454
14:55:46:453;14:55:46:440;-1.3790601;10.093954;0.076614454
14:55:46:460;14:55:46:440;-1.3790601;10.093954;0.076614454
14:55:46:468;14:55:46:440;-1.3790601;10.093954;0.076614454
14:55:46:476;14:55:46:440;-1.3790601;10.093954;0.076614454
14:55:46:484;14:55:46:440;-1.3790601;10.093954;0.076614454
14:55:46:492;14:55:46:440;-1.3790601;10.093954;0.076614454
14:55:46:500;14:55:46:440;-1.3790601;10.093954;0.076614454
14:55:46:507;14:55:46:440;-1.3790601;10.093954;0.076614454
14:55:46:515;14:55:46:440;-1.3790601;10.093954;0.076614454
14:55:46:523;14:55:46:440;-1.3790601;10.093954;0.076614454
14:55:46:531;14:55:46:440;-1.3790601;10.093954;0.076614454
14:55:46:539;14:55:46:440;-1.3790601;10.093954;0.076614454
14:55:46:546;14:55:46:541;-0.93852705;9.595961;-0.095768064
14:55:46:554;14:55:46:541;-0.93852705;9.595961;-0.095768064
14:55:46:562;14:55:46:541;-0.93852705;9.595961;-0.095768064
14:55:46:570;14:55:46:541;-0.93852705;9.595961;-0.095768064
14:55:46:578;14:55:46:541;-0.93852705;9.595961;-0.095768064
14:55:46:585;14:55:46:541;-0.93852705;9.595961;-0.095768064
14:55:46:593;14:55:46:541;-0.93852705;9.595961;-0.095768064
14:55:46:601;14:55:46:541;-0.93852705;9.595961;-0.095768064
14:55:46:609;14:55:46:541;-0.93852705;9.595961;-0.095768064
14:55:46:617;14:55:46:541;-0.93852705;9.595961;-0.095768064
14:55:46:625;14:55:46:541;-0.93852705;9.595961;-0.095768064
14:55:46:632;14:55:46:541;-0.93852705;9.595961;-0.095768064
14:55:46:640;14:55:46:541;-0.93852705;9.595961;-0.095768064
14:55:46:648;14:55:46:541;-0.93852705;9.595961;-0.095768064
14:55:46:656;14:55:46:541;-0.93852705;9.595961;-0.095768064
14:55:46:664;14:55:46:659;-1.0726024;10.247183;0.34476504
14:55:46:671;14:55:46:659;-1.0726024;10.247183;0.34476504
14:55:46:679;14:55:46:659;-1.0726024;10.247183;0.34476504
14:55:46:687;14:55:46:659;-1.0726024;10.247183;0.34476504
14:55:46:695;14:55:46:659;-1.0726024;10.247183;0.34476504
14:55:46:703;14:55:46:659;-1.0726024;10.247183;0.34476504
14:55:46:710;14:55:46:659;-1.0726024;10.247183;0.34476504
14:55:46:718;14:55:46:659;-1.0726024;10.247183;0.34476504
14:55:46:726;14:55:46:659;-1.0726024;10.247183;0.34476504
14:55:46:734;14:55:46:659;-1.0726024;10.247183;0.34476504
14:55:46:742;14:55:46:659;-1.0726024;10.247183;0.34476504
14:55:46:750;14:55:46:659;-1.0726024;10.247183;0.34476504
14:55:46:757;14:55:46:659;-1.0726024;10.247183;0.34476504
14:55:46:765;14:55:46:760;-1.091756;9.80665;0.24899697
14:55:46:773;14:55:46:760;-1.091756;9.80665;0.24899697
14:55:46:781;14:55:46:760;-1.091756;9.80665;0.24899697
14:55:46:789;14:55:46:760;-1.091756;9.80665;0.24899697
14:55:46:796;14:55:46:760;-1.091756;9.80665;0.24899697
14:55:46:804;14:55:46:760;-1.091756;9.80665;0.24899697
14:55:46:812;14:55:46:760;-1.091756;9.80665;0.24899697
14:55:46:820;14:55:46:760;-1.091756;9.80665;0.24899697
14:55:46:828;14:55:46:760;-1.091756;9.80665;0.24899697
14:55:46:835;14:55:46:760;-1.091756;9.80665;0.24899697
14:55:46:843;14:55:46:760;-1.091756;9.80665;0.24899697
14:55:46:851;14:55:46:760;-1.091756;9.80665;0.24899697
14:55:46:859;14:55:46:760;-1.091756;9.80665;0.24899697
14:55:46:867;14:55:46:760;-1.091756;9.80665;0.24899697
14:55:46:875;14:55:46:760;-1.091756;9.80665;0.24899697
14:55:46:882;14:55:46:876;-1.1300632;10.01734;0.34476504
14:55:46:890;14:55:46:876;-1.1300632;10.01734;0.34476504
14:55:46:898;14:55:46:876;-1.1300632;10.01734;0.34476504
14:55:46:906;14:55:46:876;-1.1300632;10.01734;0.34476504
14:55:46:914;14:55:46:876;-1.1300632;10.01734;0.34476504
14:55:46:921;14:55:46:876;-1.1300632;10.01734;0.34476504
14:55:46:929;14:55:46:876;-1.1300632;10.01734;0.34476504
14:55:46:937;14:55:46:876;-1.1300632;10.01734;0.34476504
14:55:46:945;14:55:46:876;-1.1300632;10.01734;0.34476504
14:55:46:953;14:55:46:876;-1.1300632;10.01734;0.34476504
14:55:46:960;14:55:46:876;-1.1300632;10.01734;0.34476504
14:55:46:968;14:55:46:876;-1.1300632;10.01734;0.34476504
14:55:46:976;14:55:46:876;-1.1300632;10.01734;0.34476504
14:55:46:984;14:55:46:876;-1.1300632;10.01734;0.34476504
14:55:46:992;14:55:46:992;-0.9768343;9.825804;0.34476504
14:55:47:000;14:55:46:992;-0.9768343;9.825804;0.34476504
14:55:47:007;14:55:46:992;-0.9768343;9.825804;0.34476504
14:55:47:015;14:55:46:992;-0.9768343;9.825804;0.34476504
14:55:47:023;14:55:46:992;-0.9768343;9.825804;0.34476504
14:55:47:031;14:55:46:992;-0.9768343;9.825804;0.34476504
14:55:47:039;14:55:46:992;-0.9768343;9.825804;0.34476504
14:55:47:046;14:55:46:992;-0.9768343;9.825804;0.34476504
14:55:47:054;14:55:46:992;-0.9768343;9.825804;0.34476504
14:55:47:062;14:55:46:992;-0.9768343;9.825804;0.34476504
14:55:47:070;14:55:46:992;-0.9768343;9.825804;0.34476504
14:55:47:078;14:55:46:992;-0.9768343;9.825804;0.34476504
14:55:47:085;14:55:46:992;-0.9768343;9.825804;0.34476504
14:55:47:093;14:55:46:992;-0.9768343;9.825804;0.34476504
14:55:47:101;14:55:47:096;-1.091756;9.576807;0.5746084
14:55:47:109;14:55:47:096;-1.091756;9.576807;0.5746084
14:55:47:117;14:55:47:096;-1.091756;9.576807;0.5746084
14:55:47:125;14:55:47:096;-1.091756;9.576807;0.5746084
14:55:47:132;14:55:47:096;-1.091756;9.576807;0.5746084
14:55:47:140;14:55:47:096;-1.091756;9.576807;0.5746084
14:55:47:148;14:55:47:096;-1.091756;9.576807;0.5746084
14:55:47:156;14:55:47:096;-1.091756;9.576807;0.5746084
14:55:47:164;14:55:47:096;-1.091756;9.576807;0.5746084
14:55:47:171;14:55:47:096;-1.091756;9.576807;0.5746084
14:55:47:179;14:55:47:096;-1.091756;9.576807;0.5746084
14:55:47:187;14:55:47:096;-1.091756;9.576807;0.5746084
14:55:47:195;14:55:47:096;-1.091756;9.576807;0.5746084
14:55:47:203;14:55:47:096;-1.091756;9.576807;0.5746084
14:55:47:210;14:55:47:210;-0.36391866;9.730036;0.4213795
14:55:47:218;14:55:47:210;-0.36391866;9.730036;0.4213795
14:55:47:226;14:55:47:210;-0.36391866;9.730036;0.4213795
14:55:47:234;14:55:47:210;-0.36391866;9.730036;0.4213795
14:55:47:242;14:55:47:210;-0.36391866;9.730036;0.4213795
14:55:47:250;14:55:47:210;-0.36391866;9.730036;0.4213795
14:55:47:257;14:55:47:210;-0.36391866;9.730036;0.4213795
14:55:47:265;14:55:47:210;-0.36391866;9.730036;0.4213795
14:55:47:273;14:55:47:210;-0.36391866;9.730036;0.4213795
14:55:47:281;14:55:47:210;-0.36391866;9.730036;0.4213795
14:55:47:289;14:55:47:210;-0.36391866;9.730036;0.4213795
14:55:47:296;14:55:47:210;-0.36391866;9.730036;0.4213795
14:55:47:304;14:55:47:210;-0.36391866;9.730036;0.4213795
14:55:47:312;14:55:47:210;-0.36391866;9.730036;0.4213795
14:55:47:320;14:55:47:317;-0.34476504;9.9790325;0.30645782
14:55:47:328;14:55:47:317;-0.34476504;9.9790325;0.30645782
14:55:47:335;14:55:47:317;-0.34476504;9.9790325;0.30645782
14:55:47:343;14:55:47:317;-0.34476504;9.9790325;0.30645782
14:55:47:351;14:55:47:317;-0.34476504;9.9790325;0.30645782
14:55:47:359;14:55:47:317;-0.34476504;9.9790325;0.30645782
14:55:47:367;14:55:47:317;-0.34476504;9.9790325;0.30645782
14:55:47:375;14:55:47:317;-0.34476504;9.9790325;0.30645782
14:55:47:382;14:55:47:317;-0.34476504;9.9790325;0.30645782
14:55:47:390;14:55:47:317;-0.34476504;9.9790325;0.30645782
14:55:47:398;14:55:47:317;-0.34476504;9.9790325;0.30645782
14:55:47:406;14:55:47:317;-0.34476504;9.9790325;0.30645782
14:55:47:414;14:55:47:317;-0.34476504;9.9790325;0.30645782
14:55:47:421;14:55:47:317;-0.34476504;9.9790325;0.30645782
14:55:47:429;14:55:47:317;-0.34476504;9.9790325;0.30645782
14:55:47:437;14:55:47:434;-0.47884035;9.998186;-0.36391866
14:55:47:445;14:55:47:434;-0.47884035;9.998186;-0.36391866
14:55:47:453;14:55:47:434;-0.47884035;9.998186;-0.36391866
14:55:47:460;14:55:47:434;-0.47884035;9.998186;-0.36391866
14:55:47:468;14:55:47:434;-0.47884035;9.998186;-0.36391866
14:55:47:476;14:55:47:434;-0.47884035;9.998186;-0.36391866
14:55:47:484;14:55:47:434;-0.47884035;9.998186;-0.36391866
14:55:47:492;14:55:47:434;-0.47884035;9.998186;-0.36391866
14:55:47:500;14:55:47:434;-0.47884035;9.998186;-0.36391866
14:55:47:507;14:55:47:434;-0.47884035;9.998186;-0.36391866
14:55:47:515;14:55:47:434;-0.47884035;9.998186;-0.36391866
14:55:47:523;14:55:47:434;-0.47884035;9.998186;-0.36391866
14:55:47:531;14:55:47:434;-0.47884035;9.998186;-0.36391866
14:55:47:539;14:55:47:535;0.076614454;10.323798;0.24899697
14:55:47:546;14:55:47:535;0.076614454;10.323798;0.24899697
14:55:47:554;14:55:47:535;0.076614454;10.323798;0.24899697
14:55:47:562;14:55:47:535;0.076614454;10.323798;0.24899697
14:55:47:570;14:55:47:535;0.076614454;10.323798;0.24899697
14:55:47:578;14:55:47:535;0.076614454;10.323798;0.24899697
14:55:47:585;14:55:47:535;0.076614454;10.323798;0.24899697
14:55:47:593;14:55:47:535;0.076614454;10.323798;0.24899697
14:55:47:601;14:55:47:535;0.076614454;10.323798;0.24899697
14:55:47:609;14:55:47:535;0.076614454;10.323798;0.24899697
14:55:47:617;14:55:47:535;0.076614454;10.323798;0.24899697
14:55:47:625;14:55:47:535;0.076614454;10.323798;0.24899697
14:55:47:632;14:55:47:535;0.076614454;10.323798;0.24899697
14:55:47:640;14:55:47:636;-0.34476504;9.481039;0.63206923
14:55:47:648;14:55:47:636;-0.34476504;9.481039;0.63206923
14:55:47:656;14:55:47:636;-0.34476504;9.481039;0.63206923
14:55:47:664;14:55:47:636;-0.34476504;9.481039;0.63206923
14:55:47:671;14:55:47:636;-0.34476504;9.481039;0.63206923
14:55:47:679;14:55:47:636;-0.34476504;9.481039;0.63206923
14:55:47:687;14:55:47:636;-0.34476504;9.481039;0.63206923
14:55:47:695;14:55:47:636;-0.34476504;9.481039;0.63206923
14:55:47:703;14:55:47:636;-0.34476504;9.481039;0.63206923
14:55:47:710;14:55:47:636;-0.34476504;9.481039;0.63206923
14:55:47:718;14:55:47:636;-0.34476504;9.481039;0.63206923
14:55:47:726;14:55:47:636;-0.34476504;9.481039;0.63206923
14:55:47:734;14:55:47:636;-0.34476504;9.481039;0.63206923
14:55:47:742;14:55:47:636;-0.34476504;9.481039;0.63206923
14:55:47:750;14:55:47:636;-0.34476504;9.481039;0.63206923
14:55:47:757;14:55:47:753;-0.4405331;9.768343;-0.11492168
14:55:47:765;14:55:47:753;-0.4405331;9.768343;-0.11492168
14:55:47:773;14:55:47:753;-0.4405331;9.768343;-0.11492168
14:55:47:781;14:55:47:753;-0.4405331;9.768343;-0.11492168
14:55:47:789;14:55:47:753;-0.4405331;9.768343;-0.11492168
14:55:47:796;14:55:47:753;-0.4405331;9.768343;-0.11492168
14:55:47:804;14:55:47:753;-0.4405331;9.768343;-0.11492168
14:55:47:812;14:55:47:753;-0.4405331;9.768343;-0.11492168
14:55:47:820;14:55:47:753;-0.4405331;9.768343;-0.11492168
14:55:47:828;14:55:47:753;-0.4405331;9.768343;-0.11492168
14:55:47:835;14:55:47:753;-0.4405331;9.768343;-0.11492168
14:55:47:843;14:55:47:753;-0.4405331;9.768343;-0.11492168
14:55:47:851;14:55:47:753;-0.4405331;9.768343;-0.11492168
14:55:47:859;14:55:47:753;-0.4405331;9.768343;-0.11492168
14:55:47:867;14:55:47:866;-0.17238252;10.266336;-0.21068975
14:55:47:875;14:55:47:866;-0.17238252;10.266336;-0.21068975
14:55:47:882;14:55:47:866;-0.17238252;10.266336;-0.21068975
14:55:47:890;14:55:47:866;-0.17238252;10.266336;-0.21068975
14:55:47:898;14:55:47:866;-0.17238252;10.266336;-0.21068975
14:55:47:906;14:55:47:866;-0.17238252;10.266336;-0.21068975
14:55:47:914;14:55:47:866;-0.17238252;10.266336;-0.21068975
14:55:47:921;14:55:47:866;-0.17238252;10.266336;-0.21068975
14:55:47:929;14:55:47:866;-0.17238252;10.266336;-0.21068975
14:55:47:937;14:55:47:866;-0.17238252;10.266336;-0.21068975
14:55:47:945;14:55:47:866;-0.17238252;10.266336;-0.21068975
14:55:47:953;14:55:47:866;-0.17238252;10.266336;-0.21068975
14:55:47:960;14:55:47:866;-0.17238252;10.266336;-0.21068975
14:55:47:968;14:55:47:866;-0.17238252;10.266336;-0.21068975
14:55:47:976;14:55:47:973;0.076614454;9.634268;-0.47884035
14:55:47:984;14:55:47:973;0.076614454;9.634268;-0.47884035
14:55:47:992;14:55:47:973;0.076614454;9.634268;-0.47884035
14:55:48:000;14:55:47:973;0.076614454;9.634268;-0.47884035
14:55:48:007;14:55:47:973;0.076614454;9.634268;-0.47884035
14:55:48:015;14:55:47:973;0.076614454;9.634268;-0.47884035
14:55:48:023;14:55:47:973;0.076614454;9.634268;-0.47884035
14:55:48:031;14:55:47:973;0.076614454;9.634268;-0.47884035
14:55:48:039;14:55:47:973;0.076614454;9.634268;-0.47884035
14:55:48:046;14:55:47:973;0.076614454;9.634268;-0.47884035
14:55:48:054;14:55:47:973;0.076614454;9.634268;-0.47884035
14:55:48:062;14:55:47:973;0.076614454;9.634268;-0.47884035
14:55:48:070;14:55:47:973;0.076614454;9.634268;-0.47884035
14:55:48:078;14:55:47:973;0.076614454;9.634268;-0.47884035
14:55:48:085;14:55:47:973;0.076614454;9.634268;-0.47884035
14:55:48:093;14:55:47:973;0.076614454;9.634268;-0.47884035
14:55:48:101;14:55:47:973;0.076614454;9.634268;-0.47884035
14:55:48:109;14:55:48:105;-0.30645782;9.883265;-0.076614454
14:55:48:117;14:55:48:105;-0.30645782;9.883265;-0.076614454
14:55:48:125;14:55:48:105;-0.30645782;9.883265;-0.076614454
14:55:48:132;14:55:48:105;-0.30645782;9.883265;-0.076614454
14:55:48:140;14:55:48:105;-0.30645782;9.883265;-0.076614454
14:55:48:148;14:55:48:105;-0.30645782;9.883265;-0.076614454
14:55:48:156;14:55:48:105;-0.30645782;9.883265;-0.076614454
14:55:48:164;14:55:48:105;-0.30645782;9.883265;-0.076614454
14:55:48:171;14:55:48:105;-0.30645782;9.883265;-0.076614454
14:55:48:179;14:55:48:105;-0.30645782;9.883265;-0.076614454
14:55:48:187;14:55:48:105;-0.30645782;9.883265;-0.076614454
14:55:48:195;14:55:48:105;-0.30645782;9.883265;-0.076614454
14:55:48:203;14:55:48:105;-0.30645782;9.883265;-0.076614454
14:55:48:210;14:55:48:105;-0.30645782;9.883265;-0.076614454
14:55:48:218;14:55:48:217;-0.49799395;9.500193;-0.22984336
14:55:48:226;14:55:48:217;-0.49799395;9.500193;-0.22984336
14:55:48:234;14:55:48:217;-0.49799395;9.500193;-0.22984336
14:55:48:242;14:55:48:217;-0.49799395;9.500193;-0.22984336
14:55:48:250;14:55:48:217;-0.49799395;9.500193;-0.22984336
14:55:48:257;14:55:48:217;-0.49799395;9.500193;-0.22984336
14:55:48:265;14:55:48:217;-0.49799395;9.500193;-0.22984336
14:55:48:273;14:55:48:217;-0.49799395;9.500193;-0.22984336
14:55:48:281;14:55:48:217;-0.49799395;9.500193;-0.22984336
14:55:48:289;14:55:48:217;-0.49799395;9.500193;-0.22984336
14:55:48:296;14:55:48:217;-0.49799395;9.500193;-0.22984336
14:55:48:304;14:55:48:217;-0.49799395;9.500193;-0.22984336
14:55:48:312;14:55:48:217;-0.49799395;9.500193;-0.22984336
14:55:48:320;14:55:48:318;-0.095768064;9.672575;-0.49799395
14:55:48:328;14:55:48:318;-0.095768064;9.672575;-0.49799395
14:55:48:335;14:55:48:318;-0.095768064;9.672575;-0.49799395
14:55:48:343;14:55:48:318;-0.095768064;9.672575;-0.49799395
14:55:48:351;14:55:48:318;-0.095768064;9.672575;-0.49799395
14:55:48:359;14:55:48:318;-0.095768064;9.672575;-0.49799395
14:55:48:367;14:55:48:318;-0.095768064;9.672575;-0.49799395
14:55:48:375;14:55:48:318;-0.095768064;9.672575;-0.49799395
14:55:48:382;14:55:48:318;-0.095768064;9.672575;-0.49799395
14:55:48:390;14:55:48:318;-0.095768064;9.672575;-0.49799395
14:55:48:398;14:55:48:318;-0.095768064;9.672575;-0.49799395
14:55:48:406;14:55:48:318;-0.095768064;9.672575;-0.49799395
14:55:48:414;14:55:48:318;-0.095768064;9.672575;-0.49799395
14:55:48:421;14:55:48:318;-0.095768064;9.672575;-0.49799395
14:55:48:429;14:55:48:318;-0.095768064;9.672575;-0.49799395
14:55:48:437;14:55:48:436;-0.17238252;9.557653;-0.32561144
14:55:48:445;14:55:48:436;-0.17238252;9.557653;-0.32561144
14:55:48:453;14:55:48:436;-0.17238252;9.557653;-0.32561144
14:55:48:460;14:55:48:436;-0.17238252;9.557653;-0.32561144
14:55:48:468;14:55:48:436;-0.17238252;9.557653;-0.32561144
14:55:48:476;14:55:48:436;-0.17238252;9.557653;-0.32561144
14:55:48:484;14:55:48:436;-0.17238252;9.557653;-0.32561144
14:55:48:492;14:55:48:436;-0.17238252;9.557653;-0.32561144
14:55:48:500;14:55:48:436;-0.17238252;9.557653;-0.32561144
14:55:48:507;14:55:48:436;-0.17238252;9.557653;-0.32561144
14:55:48:515;14:55:48:436;-0.17238252;9.557653;-0.32561144
14:55:48:523;14:55:48:436;-0.17238252;9.557653;-0.32561144
14:55:48:531;14:55:48:436;-0.17238252;9.557653;-0.32561144
14:55:48:539;14:55:48:436;-0.17238252;9.557653;-0.32561144
14:55:48:546;14:55:48:436;-0.17238252;9.557653;-0.32561144
14:55:48:554;14:55:48:554;0.05746084;10.28549;-0.91937345
