median(time1,time1+559);mean(AccX);var(AccX);kurtosis(AccX);EightythPercentile(AccX);mean(AccY);var(AccY);kurtosis(AccY);EightythPercentile(AccY);mean(AccZ);var(AccZ);kurtosis(AccZ);EightythPercentile(AccZ);mean(light);var(light);kurtosis(light);EightythPercentile(light);mean(speed);var(speed);kurtosis(speed);EightythPercentile(speed);mean(bearing);var(bearing);kurtosis(bearing);EightythPercentile(bearing);stressOrNonStress
12:43:41:625;-0.0911848793643;0.227466823806;-0.9752182490592349;0.32561144;-0.432427029268;0.157009065248;2.6231517395912123;-0.15322891;9.8717382125;0.266025401519;-1.1021385624393327;10.43872;715.574866964;534.404120903;-0.3617150459893965;736.2807;22.6705983464;0.288052152953;-1.0291621484434896;23.167267;247.591331821;0.456823614767;-0.29409360240994964;247.94247;0
12:43:41:781;-0.104113568468;0.224712582858;-0.9033107297008023;0.32561144;-0.470255414179;0.199043329792;1.9596459579183616;-0.15322891;9.91329471607;0.276392683999;-1.1094143662947413;10.43872;716.216990393;551.950672129;-0.2407914644295439;736.2807;22.727558525;0.278153506524;-0.8108615727471928;23.167267;247.632221107;0.529440821984;-0.5233561696707589;247.94247;0
12:43:41:937;-0.101685163882;0.221636106688;-0.8592760427885118;0.32561144;-0.467553385746;0.200121008332;1.9175712075942561;-0.1340753;9.917501675;0.295881066634;-1.1701612902978487;10.457873;719.266861607;499.831923742;-0.6461294209787813;742.1173;22.7845187036;0.261765936209;-0.5417836059173533;23.167267;247.673110393;0.598714161829;-0.7688433610015442;247.94247;0
12:43:42:093;-0.0863622728464;0.220518752967;-0.8731136355126674;0.32561144;-0.464543532111;0.201375185929;1.867851720440906;-0.1340753;9.86154578571;0.358211519954;-0.8379353167312735;10.457873;719.367020179;484.985549031;-0.8824709861810525;742.1173;22.8414788821;0.238889442009;-0.21703288490425177;23.2157396;247.713999679;0.664643634301;-0.9954206422075846;248.168416;0
12:43:42:250;-0.0885512571679;0.227592317915;-0.9340013882065556;0.32561144;-0.474496570718;0.20010047889;1.911696463648088;-0.1340753;9.8084971125;0.391454176827;-0.8415997116019942;10.457873;719.224603482;476.931153315;-0.8315787099837917;742.1173;22.9012440607;0.213485460567;0.1379769232354584;23.40963;247.744713107;0.714812883111;-1.1510832678290488;249.0722;0
12:43:42:406;-0.0850625633107;0.227407942224;-0.9347678972322488;0.32561144;-0.478464106254;0.200949884234;1.8670657804733235;-0.1340753;9.82272549107;0.415073934874;-0.7505572628663137;10.477027;717.825295339;474.092231314;-0.8232847621838006;739.19305;22.9722292393;0.195284981456;0.2882390903108063;23.40963;247.734723107;0.713859399692;-1.1237465284990797;249.0722;0
12:43:42:562;-0.08068459465;0.223686699975;-0.8797230962190885;0.32561144;-0.482055409025;0.202443163957;1.799671189026017;-0.1340753;9.82566693214;0.424993867936;-0.7084937693137139;10.477027;717.516165964;465.971618417;-0.7596652907898305;739.19305;23.0432144179;0.167006711191;-0.26119342023628;23.40963;247.724733107;0.712706316072;-1.0935644862388358;249.0722;0
12:43:42:718;-0.0770248859714;0.222837698738;-0.8676517189557198;0.32561144;-0.486193958579;0.205013964288;1.6960449127098167;-0.1340753;9.7970049375;0.407108103346;-0.6056802401232577;10.457873;718.158764982;473.486636865;-0.8119557289982953;742.1173;23.0978755429;0.159329996709;-0.8669470747139774;23.40963;247.741492929;0.691185977929;-1.0575746899773149;249.0722;0
12:43:42:875;-0.0682005426071;0.221870884442;-0.8565616370266134;0.32561144;-0.509793947525;0.214329611817;1.356131293309847;-0.1340753;9.81937362321;0.427329286037;-0.6826942253831563;10.477027;718.214643607;480.565501954;-0.7754792374921098;742.1173;23.1437467929;0.162937434023;-0.8692095390449315;23.40963;247.7726565;0.657168776073;-1.0113942808128515;249.0722;0
12:43:43:031;-0.076067205175;0.222779917886;-0.866385929239943;0.32561144;-0.5208414784;0.213792892099;1.3923078120677115;-0.1340753;9.84174228929;0.436610431435;-0.7261805739651273;10.477027;717.5158815;515.052932727;-0.8697651300131;742.1173;23.1896180429;0.162336528184;-0.8704278330787556;23.40963;247.803820071;0.621209237848;-0.9567294230219869;249.0722;0
12:43:43:187;-0.0809582169071;0.220328930198;-0.8254783453485071;0.32561144;-0.552684361954;0.216629588219;1.3630078539814825;-0.17238252;9.86004085714;0.423101727119;-0.6008197198747594;10.477027;718.131947214;499.020622965;-0.7665516115260509;742.1173;23.2354892929;0.157527279191;-0.8739136441702104;23.80233;247.834983643;0.583307363255;-0.896381153186848;249.0722;0
12:43:43:343;-0.0960416871571;0.214170703497;-0.755841684911327;0.30645782;-0.567425804114;0.207623130458;1.6918517691646864;-0.17238252;9.85874114821;0.41526221401;-0.5426617513583496;10.477027;719.089798464;514.693050262;-0.8416868685106929;742.1173;23.2918175786;0.162357718575;-0.7657797540225335;23.80233;247.8594215;0.547624544846;-0.844741354872649;249.0722;0
12:43:43:500;-0.115776750157;0.214620107118;-0.732323136610944;0.30645782;-0.55949073565;0.214313026487;1.4300919269101815;-0.17238252;9.84738579821;0.404876791132;-0.4762803298857876;10.457873;720.412820036;550.361083813;-0.9346669140421158;742.70448;23.3481458643;0.160842406416;-0.8605084298633283;23.80233;247.883859357;0.510747308713;-0.8057158386279637;249.0722;0
12:43:43:656;-0.09641791955;0.21785927387;-0.8098584787250087;0.310288544;-0.573924352257;0.219751838297;1.2658593863274445;-0.17238252;9.83390988393;0.401997403439;-0.45684788396592557;10.457873;721.370888161;576.8142249;-1.0041813212581647;745.0532;23.4018005286;0.156713979383;-1.1247477044220997;23.80233;247.905697714;0.477614873639;-0.7862241848596829;249.0722;0
12:43:43:812;-0.0961100938714;0.216890673653;-0.8102321673261357;0.310288544;-0.578575944293;0.224340669811;1.126907450219167;-0.17238252;9.83247338393;0.403538482825;-0.4769883164488036;10.457873;720.359639679;612.498398997;-1.1484676710547224;745.0532;23.4447607071;0.162763106081;-1.1957120007110522;23.80233;247.917138071;0.463604488477;-0.7554498264555041;249.0722;0
12:43:43:968;-0.0926556041036;0.2129917242;-0.8015259495334877;0.310288544;-0.553744652096;0.221410737863;1.175488666248877;-0.17238252;9.82450411786;0.396929963444;-0.41720776691734773;10.43872;719.31059075;656.550356132;-1.24060491971707;745.0532;23.4877208857;0.165121078893;-1.2512233719670374;23.80233;247.928578429;0.449332339772;-0.7248978874061391;249.0722;0
12:43:44:125;-0.112937912139;0.208010133362;-0.7956423640809938;0.30645782;-0.546459438454;0.218779786989;1.2516388230627689;-0.17238252;9.80812095357;0.407364715053;-0.46639868373241233;10.43872;717.719132714;646.631717153;-1.2423604707008504;742.1173;23.5306810643;0.16378789782;-1.290649091972433;24.095127;247.940018786;0.434798427524;-0.6953196706839937;249.0722;0
12:43:44:281;-0.0878329964429;0.217547137352;-0.8657648317186228;0.310288544;-0.550187552132;0.215953756456;1.3571025009475681;-0.17238252;9.7869493625;0.417594785714;-0.527079583388359;10.3467824;717.624554679;655.963221042;-1.2804644789416926;742.1173;23.5783493714;0.166755146822;-1.0057153682477638;24.095127;247.944554429;0.43342657667;-0.6066097520723659;249.0722;0
12:43:44:437;-0.0673454710536;0.206133813558;-0.8070764581393806;0.32561144;-0.548169581257;0.219727401622;1.2821446960698868;-0.17238252;9.766530225;0.402911445531;-0.39572805475341966;10.247183;717.152188607;667.344046375;-1.3275332250453438;742.1173;23.6448501929;0.194905439013;-0.3409737027448734;24.095127;247.921471214;0.485005918415;-0.4160009148014736;249.0722;0
12:43:44:593;-0.0770590894179;0.201445097487;-0.7339934640486314;0.30645782;-0.594275065514;0.222298450282;0.9281443008665384;-0.22984336;9.79457658214;0.408798582654;-0.4387666633192633;10.323798;715.848859786;687.879596627;-1.3666946003289413;742.1173;23.7113510143;0.214211012704;-0.32492760946001686;24.095127;247.898388;0.535519590596;-0.3740510117783722;249.0722;0
12:43:44:750;-0.0855414035429;0.188677457774;-0.5999848660944305;0.30645782;-0.621774182496;0.190363609011;-0.00035798207537185434;-0.22984336;9.81383280714;0.420225503912;-0.5002883301655059;10.419566;715.278416304;664.835962217;-1.308526904593814;742.1173;23.7699939786;0.23636700596;-0.5069733616778591;24.095127;247.8523465;0.599804414874;-0.49002593422951346;249.0722;0
12:43:44:906;-0.130278771918;0.228937587376;0.15483657936692818;0.30645782;-0.602791582675;0.214915992295;-0.13820736749094298;-0.17238252;9.88309365893;0.525228804618;0.0565764317745896;10.477027;714.972105054;659.003006528;-1.28838485930717;742.1173;23.8266724786;0.254779897631;-0.7055954737893657;24.095127;247.800565429;0.662865574766;-0.6326859746981341;249.0722;0
12:43:45:062;-0.157538468409;0.204201107304;0.3147540360805601;0.2681506;-0.592564920843;0.222861983496;-0.1761849445007999;-0.19153613;9.90255510714;0.507692189192;0.2065182465896651;10.477027;714.991363804;643.462639454;-1.2525515446599005;742.1173;23.8833509786;0.266767884577;-0.881258276959004;24.095127;247.748784357;0.720564175942;-0.7552787301230715;249.0722;0
12:43:45:218;-0.150082240087;0.196476873823;0.5320057626104298;0.2681506;-0.599063468043;0.230610142189;-0.1909040496734784;-0.19153613;9.90135800179;0.504658590961;0.2248398917824086;10.477027;712.670085054;667.414162812;-1.1715274826537192;742.1173;23.9423108571;0.276769577398;-0.9845378236212583;24.754265;247.694906429;0.778562298239;-0.8436531009017778;249.0722;0
12:43:45:375;-0.171835273302;0.182637476087;0.7561146256334927;0.17238252;-0.589897095829;0.247036404898;-0.2178112244656809;-0.22984336;9.88945539107;0.521727597344;0.0871873193344408;10.477027;711.105847375;688.940406871;-1.0326138819563813;742.1173;24.01039625;0.296393005862;-0.9982080793997317;24.754265;247.632641071;0.852411346761;-0.9008016194357755;249.0722;0
12:43:45:531;-0.19611931968;0.171411789708;0.7962040519769444;0.17238252;-0.576318551936;0.258602571183;-0.27214316726664567;-0.19153613;9.92020379464;0.520818736748;0.07634774552305945;10.477027;707.617333625;1138.86468902;4.514261364001796;742.1173;24.0784816429;0.306745192885;-1.1014556830649789;24.754265;247.570375714;0.918506445883;-0.949267357753873;249.0722;0
