median(time1,time1+559);mean(AccX);var(AccX);kurtosis(AccX);EightythPercentile(AccX);mean(AccY);var(AccY);kurtosis(AccY);EightythPercentile(AccY);mean(AccZ);var(AccZ);kurtosis(AccZ);EightythPercentile(AccZ);mean(light);var(light);kurtosis(light);EightythPercentile(light);mean(speed);var(speed);kurtosis(speed);EightythPercentile(speed);mean(bearing);var(bearing);kurtosis(bearing);EightythPercentile(bearing);stressOrNonStress
10:35:08:609;0.395009081136;0.220973100417;2.2803943158991817;0.6512229;0.0884828541036;0.211040661731;-1.2953911900605972;0.59376204;9.87317477054;0.390025307578;1.2294295187594013;10.362105;1850.04583339;6241.23689442;-0.18637828364583608;1899.0951;19.7357539982;0.053295736783;1.5211958186592724;19.997927;235.136308911;1.26204946682;-0.8732167268736979;236.0274;1
10:35:08:765;0.394701255704;0.228361465625;1.9993184960469117;0.6512229;0.138453264121;0.23947419115;-1.1383295503575097;0.61291564;9.86134056161;0.387222560054;1.2941859141772465;10.342952;1850.45107339;6111.82056161;-0.2417419546839148;1899.0951;19.7129527839;0.0666559437178;0.6623496203177273;19.997927;235.265611411;1.25506321118;-0.6599524186110708;236.0274;1
10:35:08:921;0.410742408114;0.241523069456;1.5788193849537286;0.6512229;0.189689180229;0.246900536607;-1.2271376674613905;0.68569938;9.83626983304;0.389377570752;1.2748469342540343;10.266336;1853.81400643;5368.83756571;-0.3089140634151897;1899.0951;19.6901515696;0.0789763599068;-0.0014501267699804643;19.997927;235.394913911;1.21463868253;-0.42908842236608713;236.0274;0
10:35:09:078;0.408074583543;0.241921703187;1.5688638835311917;0.6512229;0.231998144889;0.260843295339;-1.3134334387193063;0.7469909;9.84006637768;0.393745636009;1.1811005214162051;10.323798;1849.79306464;5921.74499453;-0.45094665556204117;1899.0951;19.6673503554;0.09025698535;-0.5000513201988634;19.997927;235.524216411;1.14077588087;-0.1690671634846388;236.0274;0
10:35:09:234;0.399797486186;0.245517735744;1.4605746708393292;0.6512229;0.284328554568;0.286223240928;-1.2594021021485178;0.842759;9.83719333839;0.395061423412;1.1586370114014537;10.323798;1848.20210321;6238.84888531;-0.5026506277079865;1899.0951;19.6445491411;0.100497820047;-0.874126583950904;19.997927;235.653518911;1.03347480619;0.10359416538230581;236.98418;0
10:35:09:390;0.397608501471;0.245083042886;1.4808767132881773;0.6512229;0.351229393175;0.296336634567;-1.2215367491178144;0.8619126;9.83113941696;0.402410148078;1.0324468947761485;10.323798;1842.95426304;5895.48544573;-0.388304585073747;1891.6128;19.6044114786;0.13696757846;0.09596447376582917;19.997927;235.856760786;1.24501427254;1.9324670346351347;236.98418;0
10:35:09:546;0.350032293436;0.309676241241;1.672145131192556;0.6512229;0.405577771818;0.292737229712;-1.2431868899320218;0.93852705;9.88015215625;0.484064040482;1.0064886620940188;10.342952;1841.68644161;6006.59206374;-0.45072741553437723;1891.6128;19.5612144429;0.174719408443;-0.04588049176794762;19.997927;236.073050786;1.42966719435;1.9018222611950932;236.98418;0
10:35:09:703;0.331973171998;0.315200492958;1.6034945036643897;0.6512229;0.473402084496;0.330875696736;-0.8671414721497257;0.9768343;9.86051972054;0.512208227963;0.794495505584337;10.342952;1841.93873429;6027.57180723;-0.4702265878894436;1891.6128;19.51448415;0.20620937216;-0.38582112231437415;19.997927;236.2672345;1.61541020942;1.163310277056488;236.98418;0
10:35:09:859;0.338403313873;0.32087897573;1.4786476690056425;0.6512229;0.539892483818;0.365478181634;-0.6579935048914707;1.0151415;9.84109247946;0.529224601999;0.6587107799366034;10.342952;1837.14650875;5597.05366425;-0.27706044659168283;1891.6128;19.4624539714;0.22899490255;-0.6880035993445803;19.83091;236.428258786;1.87876328938;0.41562338169171076;236.98418;0
10:35:10:015;0.304166230366;0.356576351246;0.9978887744988478;0.6512229;0.584458837925;0.353989258814;-0.5903496139059219;1.0151415;9.85196897411;0.550077835981;0.48702649653906604;10.342952;1834.39190286;5200.31147764;-0.27323108701153975;1891.6128;19.4104237929;0.246366153975;-0.9438595646388701;19.83091;236.589283071;2.09025872817;-0.15361377134505982;236.98418;0
10:35:10:171;0.287714644291;0.359730542239;0.91630404781522;0.6512229;0.638567797746;0.331331439112;-0.501828972832751;1.1875241;9.85774924911;0.547792992901;0.49393315370216184;10.342952;1831.75663571;4749.72114639;-0.3718474748233356;1884.1589;19.3583936143;0.258323126436;-1.1486807623704232;19.83091;236.750307357;2.24989652577;-0.5895039109355071;239.41983;0
10:35:10:328;0.272391753327;0.368221276084;0.7455312406315273;0.6512229;0.688127774054;0.312772511706;-0.3826568443041558;1.2066777;9.86999387232;0.547052024821;0.47389988561447405;10.342952;1830.88257036;4562.4633567;-0.4428390436735419;1884.1589;19.3045644;0.267767158715;-1.297979573526199;19.83091;236.953698071;2.65219666679;-0.35151309848161905;239.41983;1
10:35:10:484;0.25823176038;0.374579289537;0.6271314283880236;0.6512229;0.739021662446;0.278801229827;-0.18417565585868223;1.2066777;9.86157993482;0.522592244114;0.6961514180803681;10.342952;1833.59762857;5177.23233958;-0.3312355752991687;1885.64968;19.2495358286;0.273217531179;-1.4172318942155184;19.83091;237.185333071;3.15462429882;-0.37709776207973267;239.41983;1
10:35:10:640;0.240446262595;0.376962950248;0.5935759514685506;0.6512229;0.775687151304;0.266679059291;0.0014320011094506313;1.2066777;9.89790339911;0.514597719999;0.7213483418932931;10.342952;1834.45675143;5405.81735056;-0.14052584437407;1885.64968;19.1948055018;0.273040946689;-1.521667491800663;19.83091;237.415632554;3.5554349099;-0.6307229228538636;239.41983;1
10:35:10:796;0.217906564148;0.376499858055;0.6182831993183511;0.6512229;0.822989737264;0.237627227344;0.3007397910721399;1.2258313;9.92297411875;0.533358133595;0.49245097211348243;10.362105;1839.53876464;6507.00579942;0.16290016355251336;1891.6128;19.1457418232;0.275617296396;-1.5689129531450041;19.579067;237.620557196;3.96933765628;-0.916061249487568;239.41983;1
10:35:10:953;0.197042807041;0.377809561868;0.6198558073581757;0.6512229;0.860989137964;0.216999342541;0.7339030931921808;1.2258313;9.96100771161;0.565888905984;0.2236113553190422;10.381259;1846.73033929;7923.13053589;0.022858489264721005;1899.0951;19.0966781446;0.273379156994;-1.5809605338354353;19.579067;237.825481839;4.29925218416;-1.1544751830994113;239.41983;1
10:35:11:109;0.195161648727;0.381007293923;0.5649213842147551;0.6512229;0.916089979375;0.202432241065;1.0826304477679525;1.2258313;9.98426567232;0.584011944266;0.05301564673551118;10.611102;1855.68738768;9940.99990928;-0.040364455794609455;1944.6188;19.0476144661;0.266326528481;-1.561376483444053;19.579067;238.030406482;4.54517849354;-1.340484145427798;239.81525;1
