time_Biotrace;accel_x;accel_y;accel_z;lightning;speed_GPS;bearing_GPS
12:40:51:007;0.4405331;0.11492168;10.036493;611.5856;0.375926;0
12:40:51:015;0.32561144;0.05746084;10.036493;611.5856;0.375926;0
12:40:51:023;0.32561144;0.05746084;10.036493;611.5856;0.375926;0
12:40:51:031;0.32561144;0.05746084;10.036493;611.5856;0.375926;0
12:40:51:039;0.32561144;0.05746084;10.036493;611.5856;0.375926;0
12:40:51:046;0.32561144;0.05746084;10.036493;611.5856;0.375926;0
12:40:51:054;0.32561144;0.05746084;10.036493;611.5856;0.375926;0
12:40:51:062;0.32561144;0.05746084;10.036493;611.5856;0.375926;0
12:40:51:070;0.32561144;0.05746084;10.036493;611.5856;0.375926;0
12:40:51:078;0.32561144;0.05746084;10.036493;638.7307;0.375926;0
12:40:51:085;0.32561144;0.05746084;10.036493;638.7307;0.375926;0
12:40:51:093;0.32561144;0.05746084;10.036493;638.7307;0.375926;0
12:40:51:101;0.32561144;0.05746084;10.036493;638.7307;0.375926;0
12:40:51:109;0.32561144;0.05746084;10.036493;638.7307;0.375926;0
12:40:51:117;0.32561144;0.05746084;10.036493;638.7307;0.375926;0
12:40:51:125;0.38307226;0.038307227;9.998186;638.7307;0.375926;0
12:40:51:132;0.38307226;0.038307227;9.998186;638.7307;0.375926;0
12:40:51:140;0.38307226;0.038307227;9.998186;638.7307;0.375926;0
12:40:51:148;0.38307226;0.038307227;9.998186;638.7307;0.375926;0
12:40:51:156;0.38307226;0.038307227;9.998186;638.7307;0.375926;0
12:40:51:164;0.38307226;0.038307227;9.998186;638.7307;0.375926;0
12:40:51:171;0.38307226;0.038307227;9.998186;638.7307;0.375926;0
12:40:51:179;0.38307226;0.038307227;9.998186;667.0807;0.375926;0
12:40:51:187;0.38307226;0.038307227;9.998186;667.0807;0.375926;0
12:40:51:195;0.38307226;0.038307227;9.998186;667.0807;0.375926;0
12:40:51:203;0.38307226;0.038307227;9.998186;667.0807;0.375926;0
12:40:51:210;0.38307226;0.038307227;9.998186;667.0807;0.375926;0
12:40:51:218;0.38307226;0.038307227;9.998186;667.0807;0.375926;0
12:40:51:226;0.38307226;0.038307227;9.998186;667.0807;0.375926;0
12:40:51:234;0.32561144;0.019153614;9.9790325;667.0807;0.375926;0
12:40:51:242;0.32561144;0.019153614;9.9790325;667.0807;0.375926;0
12:40:51:250;0.32561144;0.019153614;9.9790325;667.0807;0.375926;0
12:40:51:257;0.32561144;0.019153614;9.9790325;667.0807;0.375926;0
12:40:51:265;0.32561144;0.019153614;9.9790325;667.0807;0.375926;0
12:40:51:273;0.32561144;0.019153614;9.9790325;667.0807;0.375926;0
12:40:51:281;0.32561144;0.019153614;9.9790325;606.7755;0.375926;0
12:40:51:289;0.32561144;0.019153614;9.9790325;606.7755;0.375926;0
12:40:51:296;0.32561144;0.019153614;9.9790325;606.7755;0.375926;0
12:40:51:304;0.32561144;0.019153614;9.9790325;606.7755;0.375926;0
12:40:51:312;0.32561144;0.019153614;9.9790325;606.7755;0.375926;0
12:40:51:320;0.32561144;0.019153614;9.9790325;606.7755;0.375926;0
12:40:51:328;0.32561144;0.019153614;9.9790325;606.7755;0.375926;0
12:40:51:335;0.4405331;0.11492168;10.0748005;606.7755;0.375926;0
12:40:51:343;0.4405331;0.11492168;10.0748005;606.7755;0.375926;0
12:40:51:351;0.4405331;0.11492168;10.0748005;606.7755;0.375926;0
12:40:51:359;0.4405331;0.11492168;10.0748005;606.7755;0.375926;0
12:40:51:367;0.4405331;0.11492168;10.0748005;606.7755;0.375926;0
12:40:51:375;0.4405331;0.11492168;10.0748005;606.7755;0.375926;0
12:40:51:382;0.4405331;0.11492168;10.0748005;606.7755;0.375926;0
12:40:51:390;0.4405331;0.11492168;10.0748005;606.7755;0.375926;0
12:40:51:398;0.4405331;0.11492168;10.0748005;606.7755;0.375926;0
12:40:51:406;0.4405331;0.11492168;10.0748005;611.5856;0.375926;0
12:40:51:414;0.4405331;0.11492168;10.0748005;611.5856;0.375926;0
12:40:51:421;0.4405331;0.11492168;10.0748005;611.5856;0.375926;0
12:40:51:429;0.4405331;0.11492168;10.0748005;611.5856;0.375926;0
12:40:51:437;0.36391866;0.1340753;9.9790325;611.5856;0.375926;0
