median(time1,time1+559);mean(AccX);var(AccX);kurtosis(AccX);EightythPercentile(AccX);mean(AccY);var(AccY);kurtosis(AccY);EightythPercentile(AccY);mean(AccZ);var(AccZ);kurtosis(AccZ);EightythPercentile(AccZ);mean(light);var(light);kurtosis(light);EightythPercentile(light);mean(speed);var(speed);kurtosis(speed);EightythPercentile(speed);mean(bearing);var(bearing);kurtosis(bearing);EightythPercentile(bearing);stressOrNonStress
12:41:00:062;0.409613706321;0.00979301498785;0.2013756789966359;0.45968673;0.124874720346;0.00499964869564;0.5160550922476363;0.17238252;9.96702738661;0.00541051495466;-0.7875851300116081;10.036493;641.621903929;505.167708335;-0.2275565658247105;659.2266;0.375926;0.0;-3.0;0.375926;0.0;0.0;-3.0;0.0;0
12:41:00:218;0.404551680321;0.00897744213768;0.381283748322204;0.45968673;0.126926893225;0.00503319961373;0.5482650875001509;0.17238252;9.96925057411;0.00531810388612;-0.7462567547309469;10.036493;641.793689;476.336459805;-0.019771181310293873;659.2266;0.376121346071;3.52344809048e-06;88.34416365824421;0.375926;0.0;0.0;-3.0;0.0;0
12:41:00:375;0.405304143589;0.00868643817551;0.4036401042595741;0.45968673;0.125011531864;0.00516723487396;0.3782398580813662;0.17238252;9.97311549196;0.00517635392885;-0.6960495355169156;10.036493;642.361389536;461.875641952;0.07206627623799111;659.2266;0.376772499643;1.47170737931e-05;16.587150677038256;0.375926;0.0;0.0;-3.0;0.0;0
12:41:00:531;0.402465304268;0.00934113869906;0.23535211821442736;0.45968673;0.119299650639;0.00567765943962;9.74531093843541;0.17238252;9.96648014911;0.00643869595203;3.3998143386608266;10.036493;642.969754107;463.589242681;0.02259048171148237;659.2266;0.377423653214;2.50626975486e-05;7.263407206902459;0.375926;0.0;0.0;-3.0;0.0;0
12:41:00:687;0.400002696911;0.00994419438609;0.344540915507797;0.45968673;0.0955628505143;0.019587711039;11.955298409411037;0.17238252;9.9585793125;0.0225274475949;16.20951348406222;10.036493;644.08675725;489.046083606;-0.20599078947328042;659.2266;0.378074806786;3.45603193568e-05;3.618451723714907;0.375926;0.0;0.0;-3.0;0.0;0
12:41:00:843;0.395556322089;0.0116537943409;0.4804007191515933;0.45968673;0.0788034382643;0.024534273408;8.808851296717629;0.15322891;9.97704886607;0.0378521230602;12.679242393786131;10.036493;643.445875821;487.636973114;-0.16422152964837178;659.2266;0.378725960357;4.3209939218e-05;1.6930625061329287;0.375926;0.0;0.0;-3.0;0.0;0
12:41:01:000;0.396582408875;0.0124525590784;0.2709855940386974;0.45968673;0.0703553263893;0.0254412797387;7.464387022779404;0.15322891;9.97410741786;0.038636270935;12.192993877994567;10.036493;643.368603857;487.505533483;-0.17477958625605705;659.2266;0.379377113929;5.10115571319e-05;0.5164990441360202;0.375926;0.0;0.0;-3.0;0.0;0
12:41:01:156;0.403080955964;0.0138135473593;0.06533886017125878;0.49799395;0.05718721705;0.0269393087797;5.723682786790562;0.15322891;9.97739088214;0.0388700891527;11.88507974911388;10.036493;643.475987536;485.722538556;-0.17510367862765186;659.2266;0.3800282675;5.79651730987e-05;-0.26523297491037257;0.3941583;0.0;0.0;-3.0;0.0;0
12:41:01:312;0.402944144589;0.0139736091753;0.0025719009883440336;0.49799395;0.0485338879964;0.0271918332706;5.078526467716934;0.15322891;9.97735666964;0.0392689359283;11.600328963654714;10.036493;643.250489607;475.690891829;-0.06344861179613703;659.2266;0.380679421071;6.40707871183e-05;-0.8117265568129093;0.3941583;0.0;0.0;-3.0;0.0;0
12:41:01:468;0.396890234571;0.0155631194443;-0.21335897039932306;0.49799395;0.0470289611321;0.0274103307322;4.875540545450776;0.15322891;9.9778012875;0.0393023273062;11.558314976239478;10.036493;643.000390107;469.101431385;-0.0004790249207200503;659.2266;0.381330574643;6.93283991908e-05;-1.2051862271420701;0.3941583;0.0;0.0;-3.0;0.0;0
12:41:01:625;0.395761539464;0.0155006676724;-0.20628221849534922;0.49799395;0.0486364968286;0.0276122692229;4.848984452354757;0.15322891;9.97824591786;0.0391322428432;11.663798871006348;10.036493;641.769427857;446.16033937;0.30285330346369;659.2266;0.381981728214;7.3738009316e-05;-1.4919211086194046;0.3941583;0.0;0.0;-3.0;0.0;0
12:41:01:781;0.385158646496;0.0185411210831;0.009879151599381686;0.49799395;0.0491837429857;0.0276792775015;4.841035409073315;0.15322891;9.99637345536;0.0478608744323;7.729994528344616;10.036493;642.118377036;435.96408097;0.28080792979088187;659.2266;0.382632881786;7.72996174941e-05;-1.699632494103443;0.3941583;0.0;0.0;-3.0;0.0;0
12:41:01:937;0.402636319152;0.0283870049698;2.284643910578877;0.49799395;0.0532880888536;0.0276124564283;5.102534550697987;0.15322891;9.98098213482;0.0624155881823;5.355967680161811;10.036493;642.465526857;371.675991603;0.47152763332690517;656.6289;0.383284035357;8.00132237251e-05;-1.845477187218481;0.3941583;0.0;0.0;-3.0;0.0;1
12:41:02:093;0.420421816741;0.0473031761806;7.971020054962461;0.49799395;0.0454214261214;0.0290113241328;4.114173042423282;0.15322891;9.97123429554;0.0734463067782;4.3354578236046235;10.036493;642.329211107;341.564951889;0.8723950721714591;656.6289;0.383935188929;8.18788280088e-05;-1.9401377453264919;0.3941583;0.0;0.0;-3.0;0.0;1
12:41:02:250;0.422097757884;0.0583991542991;7.933555306535606;0.49799395;0.0415907034357;0.0296250299869;3.7154715129279294;0.15322891;9.97143950446;0.0823170145781;3.5948960851051526;10.055647;642.027463768;343.599860122;0.8878266664766739;654.0419;0.3845863425;8.28964303454e-05;-1.989974937343359;0.3941583;0.0;0.0;-3.0;0.0;1
12:41:02:406;0.403457187027;0.101895409948;5.921671426114207;0.49799395;0.0457976575911;0.0308106539651;3.4602789841764316;0.15322891;9.98477864286;0.116788580984;2.692058338489308;10.055647;642.702322768;338.193208073;0.8626694908804393;659.2266;0.385237496071;8.30660307349e-05;-1.9981624215200862;0.3941583;0.0;0.0;-3.0;0.0;1
12:41:02:562;0.41005834192;0.132280445791;4.057084290715092;0.49799395;0.0540747547839;0.0319532572313;3.411891107916057;0.17238252;9.98662560893;0.155013117815;1.9575087380437255;10.055647;643.862894893;380.153556779;0.34735534050726935;659.2266;0.385888649643;8.23876291771e-05;-1.9652102310740536;0.3941583;0.0;0.0;-3.0;0.0;1
12:41:02:718;0.401541824277;0.146977110445;3.242333854713733;0.49799395;0.0534933058411;0.0323911799126;3.345761514392252;0.15322891;10.0071815589;0.185504172539;1.3661149541211461;10.113108;642.811935964;301.837552144;-0.2364604892883797;659.2266;0.386539803214;8.08612256722e-05;-1.8890461957946623;0.3941583;0.0;0.0;-3.0;0.0;1
12:41:02:875;0.433179489545;0.18010017673;2.2149315036960084;0.59376204;0.0614625770518;0.0366681124622;2.8358179837082176;0.17238252;9.96764306071;0.233722427719;1.3425786825518218;10.113108;643.603657982;288.019924302;-0.3046762530410705;659.2266;0.387190956786;7.84868202202e-05;-1.7646804602668655;0.3941583;0.0;0.0;-3.0;0.0;1
12:41:03:031;0.45568498633;0.196481893577;1.4966944059985021;0.59376204;0.0631043154661;0.0368278467108;2.8322308890235357;0.17238252;9.93569758214;0.269054668719;0.8906308173596966;10.113108;644.311885446;282.119640374;-0.3659189309457891;659.2266;0.387842110357;7.52644128209e-05;-1.5833474170469357;0.3941583;0.0;0.0;-3.0;0.0;1
12:41:03:187;0.445389919473;0.209847054573;1.1246656697416704;0.59376204;0.0652933000518;0.0386850614226;2.4808108324392144;0.17238252;9.9380576125;0.285988410103;0.6516983597852515;10.151415;644.244082518;282.470349213;-0.4096424929653182;659.2266;0.388493263929;7.11940034745e-05;-1.3308319933297654;0.3941583;0.0;0.0;-3.0;0.0;1
12:41:03:343;0.444295426527;0.212859506433;1.0304640628896484;0.63206923;0.0518857706768;0.0407147193979;1.768161850706302;0.15322891;9.94058863571;0.291784061774;0.5255804364638386;10.266336;644.669302446;304.320800025;-0.4394188011382636;661.83417;0.3891444175;6.62755921809e-05;-0.9843260188087775;0.3941583;0.0;0.0;-3.0;0.0;1
12:41:03:500;0.435334271616;0.232047870964;0.6644166170360291;0.63206923;0.0450451944393;0.0410174732553;1.5788441768984791;0.15322891;9.95594571607;0.317753481387;0.27375102988036204;10.342952;646.275507554;312.523476837;-0.43163312527370534;661.83417;0.389795571071;6.05091789402e-05;-0.5063415317777227;0.3941583;0.0;0.0;-3.0;0.0;1
12:41:03:656;0.46738237092;0.282792500492;0.3691329480070733;0.93852705;0.0441901225643;0.0412162812609;1.5291117203913798;0.15322891;9.9241028375;0.37290501449;-0.042731148334414826;10.342952;645.339215304;325.836754497;-0.4259548249294527;661.83417;0.390446724643;5.38947637523e-05;0.16788608292032814;0.3941583;0.0;0.0;-3.0;0.0;1
12:41:03:812;0.50931510342;0.325456300611;0.16634928859338372;0.9768343;0.0437454851607;0.0416779259345;1.4428585766625437;0.15322891;9.8814860625;0.418229993826;-0.3231069665575217;10.342952;646.207844946;302.040626084;-0.44919481675064166;661.83417;0.391097878214;4.64323466172e-05;1.1591635467081032;0.3941583;0.0;0.0;-3.0;0.0;0
12:41:03:968;0.465877445741;0.421637492869;0.6872297428323249;0.9768343;0.0434034562821;0.0417011822832;1.4320642546129685;0.15322891;9.89574865893;0.447563094795;-0.5010433623914268;10.43872;646.626610089;301.420343532;-0.49334986349163;661.83417;0.391749031786;3.8121927535e-05;2.7198309420531634;0.3941583;0.0;0.0;-3.0;0.0;0
12:41:04:125;0.419600945884;0.492587527489;0.27551328820465937;0.9768343;0.0385808501357;0.0418404127873;1.3276675938908244;0.15322891;9.89769823393;0.450013787447;-0.523959046309205;10.43872;646.910669589;297.331401031;-0.4659215513470083;661.83417;0.392400185357;2.89635065055e-05;5.477089737959325;0.3941583;0.0;0.0;-3.0;0.0;0
12:41:04:281;0.387587049205;0.525810525955;-0.017016714204125094;0.9768343;0.0275333194929;0.0428374402877;1.0086550790443898;0.15322891;9.89246519554;0.44940964036;-0.5240275027720518;10.43872;646.689690589;306.142792178;-0.5146878866753504;661.83417;0.393051338929;1.89570835289e-05;11.535227018563985;0.3941583;0.0;0.0;-3.0;0.0;0
12:41:04:437;0.359027643295;0.549475411726;-0.2254492170059743;0.9768343;0.0220608584625;0.0452549787834;0.8551880119503683;0.15322891;9.89461997946;0.449976563759;-0.5275220727443548;10.43872;646.860903161;315.201116582;-0.6338047142764935;661.83417;0.3937024925;8.10265860519e-06;35.025641025641356;0.3941583;0.0;0.0;-3.0;0.0;0
12:41:04:593;0.327834615902;0.577016820104;-0.4061474638263034;0.9768343;0.00256521604821;0.0512838513138;0.34913351343217247;0.15322891;9.90026345268;0.452184762746;-0.5429991256968862;10.43872;646.742958714;327.477452309;-0.7098570618873068;661.83417;0.3941583;0.0;-3.0;0.3941583;0.0;0.0;-3.0;0.0;0
12:41:04:750;0.288672317527;0.610420610446;-0.5832322515248127;0.9768343;-0.00701159089821;0.0527938771522;0.12552075353241987;0.15322891;9.89691155625;0.453718240431;-0.5630295611873453;10.43872;646.566357232;328.898143544;-0.689198947312637;661.83417;0.3941583;0.0;-3.0;0.3941583;0.0;0.0;-3.0;0.0;0
12:41:04:906;0.260010303348;0.632342978063;-0.6896553080537529;0.9768343;-0.0252759296375;0.05916928359;-0.2569776290688668;0.15322891;9.90727500089;0.45476331895;-0.5598237039237492;10.43872;645.685981429;338.751143774;-0.693049195485409;661.83417;0.3941583;0.0;-3.0;0.3941583;0.0;0.0;-3.0;0.0;0
12:41:05:062;0.231929738188;0.653786983427;-0.7673294439930212;0.9768343;-0.0201797001732;0.0551420735157;-0.27292957077237867;0.15322891;9.92581293839;0.444507318738;-0.45803213124992137;10.381259;643.212295607;399.842671604;0.4457444340355101;661.83417;0.3941583;0.0;-3.0;0.3941583;0.0;0.0;-3.0;0.0;0
12:41:05:218;0.254332626063;0.673608078508;-0.8869080637053197;1.091756;-0.0218898441554;0.0527117369877;-0.3208066546010695;0.15322891;9.89817701964;0.439258599544;-0.5177517745246911;10.381259;642.259033464;442.266708539;0.23031628818762728;661.83417;0.3941583;0.0;-3.0;0.3941583;0.0;0.0;-3.0;0.0;0
12:41:05:375;0.258642189648;0.681915808307;-0.9333070799737673;1.091756;-0.0194272365482;0.0533873600144;-0.36526136872247505;0.15322891;9.92129815893;0.452653841454;-0.5788087253778587;10.43872;641.166171321;515.867657892;0.10106209455736215;661.83417;0.3941583;0.0;-3.0;0.3941583;0.0;0.0;-3.0;0.0;0
