Serial_no.;time1;time2;median(time1,time2);mean(HR1);mean(HR2);mean(HR3);mean(HR4);RMSSD1;RMSSD2;RMSSD3;RMSSD4;stress/non-stress
1;10:55:02:492;10:55:06:859;10:55:04:671;88.72295714285723;86.20072857142877;81.25053571428563;77.55346428571444;1.0801781534964965;3.041602349830415;2.2399512993386677;4.599155898413351;0
2;10:55:02:648;10:55:07:015;10:55:04:828;88.46616428571433;85.49180714285738;80.8352499999999;76.55160714285739;1.2276783210704694;2.985119032427115;2.2399512993386677;4.599155898413351;0
3;10:55:02:804;10:55:07:171;10:55:04:984;88.10355714285724;84.88870000000027;80.1607499999999;75.80896428571454;1.227682918195149;2.985117141781348;2.9975071741035713;4.145427305178193;0
4;10:55:02:960;10:55:07:328;10:55:05:140;87.7409857142859;84.28555714285744;79.40003571428565;75.15253571428592;1.227682918195149;2.985117141781348;2.9975071741035713;4.145427305178193;0
5;10:55:03:117;10:55:07:484;10:55:05:296;87.50945714285734;83.37080714285733;78.95092857142856;74.49610714285731;0.5834556575585297;3.7320645993291475;1.9919004582040225;4.145427305178193;0
6;10:55:03:273;10:55:07:640;10:55:05:453;87.38488571428587;82.35237857142859;78.60550000000005;74.10235714285719;0.5834556575585297;3.7320645993291475;1.9919004582040225;5.152067905692346;0
7;10:55:03:429;10:55:07:796;10:55:05:609;86.928442857143;81.66582142857136;78.26007142857152;73.92378571428569;3.041602349830415;2.2399512993386677;1.9919004582040225;5.152067905692346;0
8;10:55:03:585;10:55:07:953;10:55:05:765;86.20072857142877;81.25053571428563;77.55346428571444;74.10639285714288;3.041602349830415;2.2399512993386677;4.599155898413351;3.0592868715352908;0
9;10:55:03:742;10:55:08:109;10:55:05:921;85.49180714285738;80.8352499999999;76.55160714285739;74.58425000000005;2.985119032427115;2.2399512993386677;4.599155898413351;3.0592868715352908;0
10;10:55:03:898;10:55:08:265;10:55:06:078;84.88870000000027;80.1607499999999;75.80896428571454;75.06210714285723;2.985117141781348;2.9975071741035713;4.145427305178193;3.0592868715352908;0
11;10:55:04:054;10:55:08:421;10:55:06:234;84.28555714285744;79.40003571428565;75.15253571428592;75.71574285714297;2.985117141781348;2.9975071741035713;4.145427305178193;3.6016159308149827;0
12;10:55:04:210;10:55:08:578;10:55:06:390;83.37080714285733;78.95092857142856;74.49610714285731;76.5134571428572;3.7320645993291475;1.9919004582040225;4.145427305178193;3.6016159308149827;0
13;10:55:04:367;10:55:08:734;10:55:06:546;82.35237857142859;78.60550000000005;74.10235714285719;77.04849285714283;3.7320645993291475;1.9919004582040225;5.152067905692346;1.900631776739536;0
14;10:55:04:523;10:55:08:890;10:55:06:703;81.66582142857136;78.26007142857152;73.92378571428569;77.36834999999992;2.2399512993386677;1.9919004582040225;5.152067905692346;1.900631776739536;0
15;10:55:04:679;10:55:09:046;10:55:06:859;81.25053571428563;77.55346428571444;74.10639285714288;77.68820714285701;2.2399512993386677;4.599155898413351;3.0592868715352908;1.900631776739536;0
