Time_GPS;Latitude_GPS;Longitude_GPS;Accuracy_GPS;Altitude_GPS;Speed_GPS;Bearing_GPS
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
10:55:02:491;48.74484937;9.112389564;25;507;12.677744;40.403454
