10:55:02:492;1378.109;8.012;30.938;89.568;669.8821;81.396
10:55:02:500;1407.376;8.011;30.938;89.568;669.8821;81.644
10:55:02:507;1432.416;8.011;30.943;89.568;669.8821;81.644
10:55:02:515;1440.295;8.012;30.942;89.568;669.8821;81.644
10:55:02:523;1485.197;8.012;30.942;89.568;669.8821;81.644
10:55:02:531;1491.989;8.011;30.936;89.568;669.8821;81.644
10:55:02:539;1512.034;8.012;30.945;89.568;669.8821;81.644
10:55:02:546;1556.154;8.011;30.943;89.568;669.8821;81.644
10:55:02:554;1559.465;8.011;30.941;89.568;669.8821;81.644
10:55:02:562;1540.141;8.01;30.938;89.568;669.8821;81.644
10:55:02:570;1566.598;8.01;30.944;89.568;669.8821;81.644
10:55:02:578;1545.698;8.011;30.936;89.568;669.8821;81.644
10:55:02:585;1548.324;8.011;30.942;89.568;669.8821;81.644
10:55:02:593;1549.241;8.01;30.938;89.568;669.8821;81.644
10:55:02:601;1503.031;8.011;30.941;89.568;669.8821;81.644
10:55:02:609;1480.275;8.01;30.941;89.568;669.8821;81.644
10:55:02:617;1443.703;8.011;30.941;89.568;669.8821;81.644
10:55:02:625;1407.95;8.009;30.935;89.568;669.8821;81.644
10:55:02:632;1377.485;8.011;30.944;89.568;669.8821;81.644
10:55:02:640;1368.837;8.01;30.936;89.568;669.8821;81.644
10:55:02:648;1338.275;8.01;30.942;89.568;669.8821;81.644
10:55:02:656;1322.994;8.01;30.945;89.568;669.8821;81.644
10:55:02:664;1323.959;8.012;30.948;89.568;669.8821;81.644
10:55:02:671;1303.719;8.011;30.944;89.568;669.8821;81.644
10:55:02:679;1330.128;8.011;30.943;89.568;669.8821;81.644
10:55:02:687;1347.119;8.01;30.944;89.568;669.8821;81.644
10:55:02:695;1297.086;8.01;30.946;89.568;669.8821;81.644
10:55:02:703;1320.075;8.011;30.944;89.568;669.8821;81.644
10:55:02:710;1331.276;8.011;30.945;89.568;669.8821;81.644
10:55:02:718;1329.407;8.01;30.938;89.568;669.8821;81.644
10:55:02:726;1304.44;8.011;30.944;89.568;669.8821;81.644
10:55:02:734;1298.638;8.011;30.944;89.568;669.8821;81.644
10:55:02:742;1300.397;8.011;30.947;89.568;669.8821;81.644
10:55:02:750;1299.09;8.01;30.943;89.568;669.8821;81.91
10:55:02:757;1285.861;8.011;30.946;89.568;669.8821;81.91
10:55:02:765;1298.528;8.011;30.944;89.568;669.8821;81.91
10:55:02:773;1297.807;8.009;30.943;89.568;669.8821;81.91
10:55:02:781;1287.339;8.01;30.947;89.568;669.8821;81.91
10:55:02:789;1233.141;8.01;30.945;89.568;669.8821;81.91
10:55:02:796;1266.708;8.009;30.944;89.568;669.8821;81.91
10:55:02:804;1281.818;8.009;30.943;89.568;669.8821;81.91
10:55:02:812;1243.133;8.009;30.942;89.568;669.8821;81.91
10:55:02:820;1248.043;8.01;30.943;89.568;669.8821;81.91
10:55:02:828;1234.827;8.009;30.943;89.568;669.8821;81.91
10:55:02:835;1229.366;8.009;30.943;89.568;669.8821;81.91
10:55:02:843;1269.908;8.008;30.944;89.568;669.8821;81.91
10:55:02:851;1278.263;8.008;30.945;89.568;669.8821;81.91
10:55:02:859;1293.483;8.007;30.944;89.568;669.8821;81.91
10:55:02:867;1334.806;8.008;30.942;89.568;669.8821;81.91
10:55:02:875;1367.579;8.007;30.947;89.568;669.8821;81.91
10:55:02:882;1390.519;8.006;30.946;89.568;669.8821;81.91
10:55:02:890;1464.615;8.007;30.945;89.568;669.8821;81.91
10:55:02:898;1415.633;8.007;30.949;89.568;669.8821;81.91
10:55:02:906;1425.527;8.007;30.945;89.568;669.8821;81.91
10:55:02:914;1361.325;8.006;30.945;89.568;669.8821;81.91
10:55:02:921;1280.254;8.007;30.947;89.568;669.8821;81.91
10:55:02:929;1213.328;8.007;30.947;89.568;669.8821;81.91
10:55:02:937;1205.889;8.006;30.945;89.568;669.8821;81.91
10:55:02:945;1178.515;8.006;30.945;89.568;669.8821;81.91
10:55:02:953;1160.791;8.005;30.946;89.568;669.8821;81.91
10:55:02:960;1170.71;8.006;30.943;89.568;669.8821;81.91
10:55:02:968;1147.685;8.007;30.946;89.568;669.8821;81.91
10:55:02:976;1146.5;8.006;30.948;89.568;669.8821;81.91
10:55:02:984;1121.313;8.007;30.946;89.568;669.8821;81.91
10:55:02:992;1120.005;8.008;30.948;89.568;669.8821;81.91
10:55:03:000;1223.992;8.008;30.95;89.568;669.8821;82.192
10:55:03:007;1474.094;8.009;30.944;89.568;669.8821;82.192
10:55:03:015;1984.62;8.008;30.947;89.568;669.8821;82.192
10:55:03:023;2490.956;8.008;30.945;89.568;669.8821;82.192
10:55:03:031;2362.894;8.007;30.945;87.897;682.6172;82.192
10:55:03:039;1563.508;8.008;30.95;87.897;682.6172;82.192
10:55:03:046;1198.206;8.008;30.949;87.897;682.6172;82.192
