Time_Biotrace;Time_Light;Lightning
10:55:02:882;10:55:02:862;571.88556
10:55:02:890;10:55:02:862;571.88556
10:55:02:898;10:55:02:862;571.88556
10:55:02:906;10:55:02:862;571.88556
10:55:02:914;10:55:02:862;571.88556
10:55:02:921;10:55:02:862;571.88556
10:55:02:929;10:55:02:862;571.88556
10:55:02:937;10:55:02:862;571.88556
10:55:02:945;10:55:02:862;571.88556
10:55:02:953;10:55:02:862;571.88556
10:55:02:960;10:55:02:862;571.88556
10:55:02:968;10:55:02:967;512.03595
10:55:02:976;10:55:02:967;512.03595
10:55:02:984;10:55:02:967;512.03595
10:55:02:992;10:55:02:967;512.03595
10:55:03:000;10:55:02:967;512.03595
10:55:03:007;10:55:02:967;512.03595
10:55:03:015;10:55:02:967;512.03595
10:55:03:023;10:55:02:967;512.03595
10:55:03:031;10:55:02:967;512.03595
10:55:03:039;10:55:02:967;512.03595
10:55:03:046;10:55:02:967;512.03595
10:55:03:054;10:55:02:967;512.03595
10:55:03:062;10:55:02:967;512.03595
10:55:03:070;10:55:02:967;512.03595
10:55:03:078;10:55:03:077;554.10547
10:55:03:085;10:55:03:077;554.10547
10:55:03:093;10:55:03:077;554.10547
10:55:03:101;10:55:03:077;554.10547
10:55:03:109;10:55:03:077;554.10547
10:55:03:117;10:55:03:077;554.10547
10:55:03:125;10:55:03:077;554.10547
10:55:03:132;10:55:03:077;554.10547
10:55:03:140;10:55:03:077;554.10547
10:55:03:148;10:55:03:077;554.10547
10:55:03:156;10:55:03:077;554.10547
10:55:03:164;10:55:03:077;554.10547
10:55:03:171;10:55:03:077;554.10547
10:55:03:179;10:55:03:077;554.10547
10:55:03:187;10:55:03:077;554.10547
10:55:03:195;10:55:03:077;554.10547
10:55:03:203;10:55:03:077;554.10547
10:55:03:210;10:55:03:077;554.10547
10:55:03:218;10:55:03:077;554.10547
10:55:03:226;10:55:03:219;539.0018
10:55:03:234;10:55:03:219;539.0018
10:55:03:242;10:55:03:219;539.0018
10:55:03:250;10:55:03:219;539.0018
10:55:03:257;10:55:03:219;539.0018
10:55:03:265;10:55:03:219;539.0018
10:55:03:273;10:55:03:219;539.0018
10:55:03:281;10:55:03:219;539.0018
10:55:03:289;10:55:03:219;539.0018
10:55:03:296;10:55:03:219;539.0018
10:55:03:304;10:55:03:219;539.0018
10:55:03:312;10:55:03:219;539.0018
10:55:03:320;10:55:03:219;539.0018
10:55:03:328;10:55:03:219;539.0018
10:55:03:335;10:55:03:219;539.0018
10:55:03:343;10:55:03:219;539.0018
10:55:03:351;10:55:03:219;539.0018
10:55:03:359;10:55:03:219;539.0018
10:55:03:367;10:55:03:219;539.0018
10:55:03:375;10:55:03:369;565.152
10:55:03:382;10:55:03:369;565.152
10:55:03:390;10:55:03:369;565.152
10:55:03:398;10:55:03:369;565.152
10:55:03:406;10:55:03:369;565.152
10:55:03:414;10:55:03:369;565.152
10:55:03:421;10:55:03:369;565.152
10:55:03:429;10:55:03:369;565.152
10:55:03:437;10:55:03:369;565.152
10:55:03:445;10:55:03:369;565.152
10:55:03:453;10:55:03:369;565.152
10:55:03:460;10:55:03:369;565.152
10:55:03:468;10:55:03:369;565.152
10:55:03:476;10:55:03:471;545.42377
10:55:03:484;10:55:03:471;545.42377
10:55:03:492;10:55:03:471;545.42377
10:55:03:500;10:55:03:471;545.42377
10:55:03:507;10:55:03:471;545.42377
10:55:03:515;10:55:03:471;545.42377
10:55:03:523;10:55:03:471;545.42377
10:55:03:531;10:55:03:471;545.42377
10:55:03:539;10:55:03:471;545.42377
10:55:03:546;10:55:03:471;545.42377
10:55:03:554;10:55:03:471;545.42377
10:55:03:562;10:55:03:471;545.42377
10:55:03:570;10:55:03:471;545.42377
10:55:03:578;10:55:03:471;545.42377
10:55:03:585;10:55:03:471;545.42377
10:55:03:593;10:55:03:588;526.384
10:55:03:601;10:55:03:588;526.384
10:55:03:609;10:55:03:588;526.384
10:55:03:617;10:55:03:588;526.384
10:55:03:625;10:55:03:588;526.384
10:55:03:632;10:55:03:588;526.384
10:55:03:640;10:55:03:588;526.384
10:55:03:648;10:55:03:588;526.384
10:55:03:656;10:55:03:588;526.384
10:55:03:664;10:55:03:588;526.384
10:55:03:671;10:55:03:588;526.384
10:55:03:679;10:55:03:588;526.384
10:55:03:687;10:55:03:588;526.384
10:55:03:695;10:55:03:588;526.384
10:55:03:703;10:55:03:696;508.00882
10:55:03:710;10:55:03:696;508.00882
10:55:03:718;10:55:03:696;508.00882
10:55:03:726;10:55:03:696;508.00882
10:55:03:734;10:55:03:696;508.00882
10:55:03:742;10:55:03:696;508.00882
10:55:03:750;10:55:03:696;508.00882
10:55:03:757;10:55:03:696;508.00882
10:55:03:765;10:55:03:696;508.00882
10:55:03:773;10:55:03:696;508.00882
10:55:03:781;10:55:03:696;508.00882
10:55:03:789;10:55:03:696;508.00882
10:55:03:796;10:55:03:696;508.00882
10:55:03:804;10:55:03:696;508.00882
10:55:03:812;10:55:03:696;508.00882
10:55:03:820;10:55:03:696;508.00882
10:55:03:828;10:55:03:696;508.00882
10:55:03:835;10:55:03:696;508.00882
10:55:03:843;10:55:03:838;506.00702
10:55:03:851;10:55:03:838;506.00702
10:55:03:859;10:55:03:838;506.00702
10:55:03:867;10:55:03:838;506.00702
10:55:03:875;10:55:03:838;506.00702
10:55:03:882;10:55:03:838;506.00702
10:55:03:890;10:55:03:838;506.00702
10:55:03:898;10:55:03:838;506.00702
10:55:03:906;10:55:03:838;506.00702
10:55:03:914;10:55:03:838;506.00702
10:55:03:921;10:55:03:838;506.00702
10:55:03:929;10:55:03:838;506.00702
10:55:03:937;10:55:03:838;506.00702
10:55:03:945;10:55:03:941;554.10547
10:55:03:953;10:55:03:941;554.10547
10:55:03:960;10:55:03:941;554.10547
10:55:03:968;10:55:03:941;554.10547
10:55:03:976;10:55:03:941;554.10547
10:55:03:984;10:55:03:941;554.10547
10:55:03:992;10:55:03:941;554.10547
10:55:04:000;10:55:03:941;554.10547
10:55:04:007;10:55:03:941;554.10547
10:55:04:015;10:55:03:941;554.10547
10:55:04:023;10:55:03:941;554.10547
10:55:04:031;10:55:03:941;554.10547
10:55:04:039;10:55:03:941;554.10547
10:55:04:046;10:55:04:044;512.03595
10:55:04:054;10:55:04:044;512.03595
10:55:04:062;10:55:04:044;512.03595
10:55:04:070;10:55:04:044;512.03595
10:55:04:078;10:55:04:044;512.03595
10:55:04:085;10:55:04:044;512.03595
10:55:04:093;10:55:04:044;512.03595
10:55:04:101;10:55:04:044;512.03595
10:55:04:109;10:55:04:044;512.03595
10:55:04:117;10:55:04:044;512.03595
10:55:04:125;10:55:04:044;512.03595
10:55:04:132;10:55:04:044;512.03595
10:55:04:140;10:55:04:044;512.03595
10:55:04:148;10:55:04:044;512.03595
10:55:04:156;10:55:04:044;512.03595
10:55:04:164;10:55:04:044;512.03595
10:55:04:171;10:55:04:044;512.03595
10:55:04:179;10:55:04:044;512.03595
10:55:04:187;10:55:04:187;502.02734
10:55:04:195;10:55:04:187;502.02734
10:55:04:203;10:55:04:187;502.02734
10:55:04:210;10:55:04:187;502.02734
10:55:04:218;10:55:04:187;502.02734
10:55:04:226;10:55:04:187;502.02734
10:55:04:234;10:55:04:187;502.02734
10:55:04:242;10:55:04:187;502.02734
10:55:04:250;10:55:04:187;502.02734
10:55:04:257;10:55:04:187;502.02734
10:55:04:265;10:55:04:187;502.02734
10:55:04:273;10:55:04:187;502.02734
10:55:04:281;10:55:04:187;502.02734
10:55:04:289;10:55:04:187;502.02734
10:55:04:296;10:55:04:292;508.00882
10:55:04:304;10:55:04:292;508.00882
10:55:04:312;10:55:04:292;508.00882
10:55:04:320;10:55:04:292;508.00882
10:55:04:328;10:55:04:292;508.00882
10:55:04:335;10:55:04:292;508.00882
10:55:04:343;10:55:04:292;508.00882
10:55:04:351;10:55:04:292;508.00882
10:55:04:359;10:55:04:292;508.00882
10:55:04:367;10:55:04:292;508.00882
10:55:04:375;10:55:04:292;508.00882
10:55:04:382;10:55:04:292;508.00882
10:55:04:390;10:55:04:292;508.00882
10:55:04:398;10:55:04:395;532.65533
10:55:04:406;10:55:04:395;532.65533
10:55:04:414;10:55:04:395;532.65533
10:55:04:421;10:55:04:395;532.65533
10:55:04:429;10:55:04:395;532.65533
10:55:04:437;10:55:04:395;532.65533
10:55:04:445;10:55:04:395;532.65533
10:55:04:453;10:55:04:395;532.65533
10:55:04:460;10:55:04:395;532.65533
10:55:04:468;10:55:04:395;532.65533
10:55:04:476;10:55:04:395;532.65533
10:55:04:484;10:55:04:395;532.65533
10:55:04:492;10:55:04:395;532.65533
10:55:04:500;10:55:04:395;532.65533
10:55:04:507;10:55:04:395;532.65533
10:55:04:515;10:55:04:395;532.65533
10:55:04:523;10:55:04:516;516.095
10:55:04:531;10:55:04:516;516.095
10:55:04:539;10:55:04:516;516.095
10:55:04:546;10:55:04:516;516.095
10:55:04:554;10:55:04:516;516.095
10:55:04:562;10:55:04:516;516.095
10:55:04:570;10:55:04:516;516.095
10:55:04:578;10:55:04:516;516.095
10:55:04:585;10:55:04:516;516.095
10:55:04:593;10:55:04:516;516.095
10:55:04:601;10:55:04:516;516.095
10:55:04:609;10:55:04:516;516.095
10:55:04:617;10:55:04:516;516.095
10:55:04:625;10:55:04:516;516.095
10:55:04:632;10:55:04:626;534.7626
10:55:04:640;10:55:04:626;534.7626
10:55:04:648;10:55:04:626;534.7626
10:55:04:656;10:55:04:626;534.7626
10:55:04:664;10:55:04:626;534.7626
10:55:04:671;10:55:04:626;534.7626
10:55:04:679;10:55:04:626;534.7626
10:55:04:687;10:55:04:626;534.7626
10:55:04:695;10:55:04:626;534.7626
10:55:04:703;10:55:04:626;534.7626
10:55:04:710;10:55:04:626;534.7626
10:55:04:718;10:55:04:626;534.7626
10:55:04:726;10:55:04:626;534.7626
10:55:04:734;10:55:04:626;534.7626
10:55:04:742;10:55:04:626;534.7626
10:55:04:750;10:55:04:626;534.7626
10:55:04:757;10:55:04:626;534.7626
10:55:04:765;10:55:04:626;534.7626
10:55:04:773;10:55:04:626;534.7626
10:55:04:781;10:55:04:626;534.7626
10:55:04:789;10:55:04:782;492.21442
10:55:04:796;10:55:04:782;492.21442
10:55:04:804;10:55:04:782;492.21442
10:55:04:812;10:55:04:782;492.21442
10:55:04:820;10:55:04:782;492.21442
10:55:04:828;10:55:04:782;492.21442
10:55:04:835;10:55:04:782;492.21442
10:55:04:843;10:55:04:782;492.21442
10:55:04:851;10:55:04:782;492.21442
10:55:04:859;10:55:04:782;492.21442
10:55:04:867;10:55:04:782;492.21442
10:55:04:875;10:55:04:782;492.21442
10:55:04:882;10:55:04:782;492.21442
10:55:04:890;10:55:04:782;492.21442
10:55:04:898;10:55:04:782;492.21442
10:55:04:906;10:55:04:782;492.21442
10:55:04:914;10:55:04:782;492.21442
10:55:04:921;10:55:04:918;528.46606
10:55:04:929;10:55:04:918;528.46606
10:55:04:937;10:55:04:918;528.46606
10:55:04:945;10:55:04:918;528.46606
10:55:04:953;10:55:04:918;528.46606
10:55:04:960;10:55:04:918;528.46606
10:55:04:968;10:55:04:918;528.46606
10:55:04:976;10:55:04:918;528.46606
10:55:04:984;10:55:04:918;528.46606
10:55:04:992;10:55:04:918;528.46606
10:55:05:000;10:55:04:918;528.46606
10:55:05:007;10:55:04:918;528.46606
10:55:05:015;10:55:04:918;528.46606
10:55:05:023;10:55:04:918;528.46606
10:55:05:031;10:55:05:026;428.69006
10:55:05:039;10:55:05:026;428.69006
10:55:05:046;10:55:05:026;428.69006
10:55:05:054;10:55:05:026;428.69006
10:55:05:062;10:55:05:026;428.69006
10:55:05:070;10:55:05:026;428.69006
10:55:05:078;10:55:05:026;428.69006
10:55:05:085;10:55:05:026;428.69006
10:55:05:093;10:55:05:026;428.69006
10:55:05:101;10:55:05:026;428.69006
10:55:05:109;10:55:05:026;428.69006
10:55:05:117;10:55:05:026;428.69006
10:55:05:125;10:55:05:026;428.69006
10:55:05:132;10:55:05:026;428.69006
10:55:05:140;10:55:05:026;428.69006
10:55:05:148;10:55:05:141;447.7174
10:55:05:156;10:55:05:141;447.7174
10:55:05:164;10:55:05:141;447.7174
10:55:05:171;10:55:05:141;447.7174
10:55:05:179;10:55:05:141;447.7174
10:55:05:187;10:55:05:141;447.7174
10:55:05:195;10:55:05:141;447.7174
10:55:05:203;10:55:05:141;447.7174
10:55:05:210;10:55:05:141;447.7174
10:55:05:218;10:55:05:141;447.7174
10:55:05:226;10:55:05:141;447.7174
10:55:05:234;10:55:05:141;447.7174
10:55:05:242;10:55:05:141;447.7174
10:55:05:250;10:55:05:141;447.7174
10:55:05:257;10:55:05:141;447.7174
10:55:05:265;10:55:05:141;447.7174
10:55:05:273;10:55:05:273;480.6919
10:55:05:281;10:55:05:273;480.6919
10:55:05:289;10:55:05:273;480.6919
10:55:05:296;10:55:05:273;480.6919
10:55:05:304;10:55:05:273;480.6919
10:55:05:312;10:55:05:273;480.6919
10:55:05:320;10:55:05:273;480.6919
10:55:05:328;10:55:05:273;480.6919
10:55:05:335;10:55:05:273;480.6919
10:55:05:343;10:55:05:273;480.6919
10:55:05:351;10:55:05:273;480.6919
10:55:05:359;10:55:05:273;480.6919
10:55:05:367;10:55:05:273;480.6919
10:55:05:375;10:55:05:273;480.6919
10:55:05:382;10:55:05:273;480.6919
10:55:05:390;10:55:05:273;480.6919
10:55:05:398;10:55:05:273;480.6919
10:55:05:406;10:55:05:273;480.6919
10:55:05:414;10:55:05:410;539.0018
10:55:05:421;10:55:05:410;539.0018
10:55:05:429;10:55:05:410;539.0018
10:55:05:437;10:55:05:410;539.0018
10:55:05:445;10:55:05:410;539.0018
10:55:05:453;10:55:05:410;539.0018
10:55:05:460;10:55:05:410;539.0018
10:55:05:468;10:55:05:410;539.0018
10:55:05:476;10:55:05:410;539.0018
10:55:05:484;10:55:05:410;539.0018
10:55:05:492;10:55:05:410;539.0018
10:55:05:500;10:55:05:410;539.0018
10:55:05:507;10:55:05:410;539.0018
10:55:05:515;10:55:05:511;532.65533
10:55:05:523;10:55:05:511;532.65533
10:55:05:531;10:55:05:511;532.65533
10:55:05:539;10:55:05:511;532.65533
10:55:05:546;10:55:05:511;532.65533
10:55:05:554;10:55:05:511;532.65533
10:55:05:562;10:55:05:511;532.65533
10:55:05:570;10:55:05:511;532.65533
10:55:05:578;10:55:05:511;532.65533
10:55:05:585;10:55:05:511;532.65533
10:55:05:593;10:55:05:511;532.65533
10:55:05:601;10:55:05:511;532.65533
10:55:05:609;10:55:05:511;532.65533
10:55:05:617;10:55:05:614;522.244
10:55:05:625;10:55:05:614;522.244
10:55:05:632;10:55:05:614;522.244
10:55:05:640;10:55:05:614;522.244
10:55:05:648;10:55:05:614;522.244
10:55:05:656;10:55:05:614;522.244
10:55:05:664;10:55:05:614;522.244
10:55:05:671;10:55:05:614;522.244
10:55:05:679;10:55:05:614;522.244
10:55:05:687;10:55:05:614;522.244
10:55:05:695;10:55:05:614;522.244
10:55:05:703;10:55:05:614;522.244
10:55:05:710;10:55:05:614;522.244
10:55:05:718;10:55:05:614;522.244
10:55:05:726;10:55:05:721;510.01825
10:55:05:734;10:55:05:721;510.01825
10:55:05:742;10:55:05:721;510.01825
10:55:05:750;10:55:05:721;510.01825
10:55:05:757;10:55:05:721;510.01825
10:55:05:765;10:55:05:721;510.01825
10:55:05:773;10:55:05:721;510.01825
10:55:05:781;10:55:05:721;510.01825
10:55:05:789;10:55:05:721;510.01825
10:55:05:796;10:55:05:721;510.01825
10:55:05:804;10:55:05:721;510.01825
10:55:05:812;10:55:05:721;510.01825
10:55:05:820;10:55:05:721;510.01825
10:55:05:828;10:55:05:721;510.01825
10:55:05:835;10:55:05:721;510.01825
10:55:05:843;10:55:05:836;496.11658
10:55:05:851;10:55:05:836;496.11658
10:55:05:859;10:55:05:836;496.11658
10:55:05:867;10:55:05:836;496.11658
10:55:05:875;10:55:05:836;496.11658
10:55:05:882;10:55:05:836;496.11658
10:55:05:890;10:55:05:836;496.11658
10:55:05:898;10:55:05:836;496.11658
10:55:05:906;10:55:05:836;496.11658
10:55:05:914;10:55:05:836;496.11658
10:55:05:921;10:55:05:836;496.11658
10:55:05:929;10:55:05:836;496.11658
10:55:05:937;10:55:05:836;496.11658
10:55:05:945;10:55:05:836;496.11658
10:55:05:953;10:55:05:836;496.11658
10:55:05:960;10:55:05:836;496.11658
10:55:05:968;10:55:05:961;496.11658
10:55:05:976;10:55:05:961;496.11658
10:55:05:984;10:55:05:961;496.11658
10:55:05:992;10:55:05:961;496.11658
10:55:06:000;10:55:05:961;496.11658
10:55:06:007;10:55:05:961;496.11658
10:55:06:015;10:55:05:961;496.11658
10:55:06:023;10:55:05:961;496.11658
10:55:06:031;10:55:05:961;496.11658
10:55:06:039;10:55:05:961;496.11658
10:55:06:046;10:55:05:961;496.11658
10:55:06:054;10:55:05:961;496.11658
10:55:06:062;10:55:05:961;496.11658
10:55:06:070;10:55:05:961;496.11658
10:55:06:078;10:55:05:961;496.11658
10:55:06:085;10:55:06:081;465.74704
10:55:06:093;10:55:06:081;465.74704
10:55:06:101;10:55:06:081;465.74704
10:55:06:109;10:55:06:081;465.74704
10:55:06:117;10:55:06:081;465.74704
10:55:06:125;10:55:06:081;465.74704
10:55:06:132;10:55:06:081;465.74704
10:55:06:140;10:55:06:081;465.74704
10:55:06:148;10:55:06:081;465.74704
10:55:06:156;10:55:06:081;465.74704
10:55:06:164;10:55:06:081;465.74704
10:55:06:171;10:55:06:081;465.74704
10:55:06:179;10:55:06:081;465.74704
10:55:06:187;10:55:06:186;467.5893
10:55:06:195;10:55:06:186;467.5893
10:55:06:203;10:55:06:186;467.5893
10:55:06:210;10:55:06:186;467.5893
10:55:06:218;10:55:06:186;467.5893
10:55:06:226;10:55:06:186;467.5893
10:55:06:234;10:55:06:186;467.5893
10:55:06:242;10:55:06:186;467.5893
10:55:06:250;10:55:06:186;467.5893
10:55:06:257;10:55:06:186;467.5893
10:55:06:265;10:55:06:186;467.5893
10:55:06:273;10:55:06:186;467.5893
10:55:06:281;10:55:06:186;467.5893
10:55:06:289;10:55:06:186;467.5893
10:55:06:296;10:55:06:292;490.27512
10:55:06:304;10:55:06:292;490.27512
10:55:06:312;10:55:06:292;490.27512
10:55:06:320;10:55:06:292;490.27512
10:55:06:328;10:55:06:292;490.27512
10:55:06:335;10:55:06:292;490.27512
10:55:06:343;10:55:06:292;490.27512
10:55:06:351;10:55:06:292;490.27512
10:55:06:359;10:55:06:292;490.27512
10:55:06:367;10:55:06:292;490.27512
10:55:06:375;10:55:06:292;490.27512
10:55:06:382;10:55:06:292;490.27512
10:55:06:390;10:55:06:292;490.27512
10:55:06:398;10:55:06:396;465.74704
10:55:06:406;10:55:06:396;465.74704
10:55:06:414;10:55:06:396;465.74704
10:55:06:421;10:55:06:396;465.74704
10:55:06:429;10:55:06:396;465.74704
10:55:06:437;10:55:06:396;465.74704
10:55:06:445;10:55:06:396;465.74704
10:55:06:453;10:55:06:396;465.74704
10:55:06:460;10:55:06:396;465.74704
10:55:06:468;10:55:06:396;465.74704
10:55:06:476;10:55:06:396;465.74704
10:55:06:484;10:55:06:396;465.74704
10:55:06:492;10:55:06:396;465.74704
10:55:06:500;10:55:06:500;465.74704
10:55:06:507;10:55:06:500;465.74704
10:55:06:515;10:55:06:500;465.74704
10:55:06:523;10:55:06:500;465.74704
10:55:06:531;10:55:06:500;465.74704
10:55:06:539;10:55:06:500;465.74704
10:55:06:546;10:55:06:500;465.74704
10:55:06:554;10:55:06:500;465.74704
10:55:06:562;10:55:06:500;465.74704
10:55:06:570;10:55:06:500;465.74704
10:55:06:578;10:55:06:500;465.74704
10:55:06:585;10:55:06:500;465.74704
10:55:06:593;10:55:06:500;465.74704
10:55:06:601;10:55:06:500;465.74704
10:55:06:609;10:55:06:500;465.74704
10:55:06:617;10:55:06:616;476.91132
10:55:06:625;10:55:06:616;476.91132
10:55:06:632;10:55:06:616;476.91132
10:55:06:640;10:55:06:616;476.91132
10:55:06:648;10:55:06:616;476.91132
10:55:06:656;10:55:06:616;476.91132
10:55:06:664;10:55:06:616;476.91132
10:55:06:671;10:55:06:616;476.91132
10:55:06:679;10:55:06:616;476.91132
10:55:06:687;10:55:06:616;476.91132
10:55:06:695;10:55:06:616;476.91132
10:55:06:703;10:55:06:616;476.91132
10:55:06:710;10:55:06:616;476.91132
10:55:06:718;10:55:06:616;476.91132
10:55:06:726;10:55:06:616;476.91132
10:55:06:734;10:55:06:729;494.16162
10:55:06:742;10:55:06:729;494.16162
10:55:06:750;10:55:06:729;494.16162
10:55:06:757;10:55:06:729;494.16162
10:55:06:765;10:55:06:729;494.16162
10:55:06:773;10:55:06:729;494.16162
10:55:06:781;10:55:06:729;494.16162
10:55:06:789;10:55:06:729;494.16162
10:55:06:796;10:55:06:729;494.16162
10:55:06:804;10:55:06:729;494.16162
10:55:06:812;10:55:06:729;494.16162
10:55:06:820;10:55:06:729;494.16162
10:55:06:828;10:55:06:729;494.16162
10:55:06:835;10:55:06:729;494.16162
10:55:06:843;10:55:06:729;494.16162
10:55:06:851;10:55:06:729;494.16162
10:55:06:859;10:55:06:852;471.296
10:55:06:867;10:55:06:852;471.296
10:55:06:875;10:55:06:852;471.296
10:55:06:882;10:55:06:852;471.296
10:55:06:890;10:55:06:852;471.296
10:55:06:898;10:55:06:852;471.296
10:55:06:906;10:55:06:852;471.296
10:55:06:914;10:55:06:852;471.296
10:55:06:921;10:55:06:852;471.296
10:55:06:929;10:55:06:852;471.296
10:55:06:937;10:55:06:852;471.296
10:55:06:945;10:55:06:852;471.296
10:55:06:953;10:55:06:852;471.296
10:55:06:960;10:55:06:852;471.296
10:55:06:968;10:55:06:852;471.296
10:55:06:976;10:55:06:971;469.43912
10:55:06:984;10:55:06:971;469.43912
10:55:06:992;10:55:06:971;469.43912
10:55:07:000;10:55:06:971;469.43912
10:55:07:007;10:55:06:971;469.43912
10:55:07:015;10:55:06:971;469.43912
10:55:07:023;10:55:06:971;469.43912
10:55:07:031;10:55:06:971;469.43912
10:55:07:039;10:55:06:971;469.43912
10:55:07:046;10:55:06:971;469.43912
10:55:07:054;10:55:06:971;469.43912
10:55:07:062;10:55:06:971;469.43912
10:55:07:070;10:55:06:971;469.43912
10:55:07:078;10:55:07:072;504.0134
10:55:07:085;10:55:07:072;504.0134
10:55:07:093;10:55:07:072;504.0134
10:55:07:101;10:55:07:072;504.0134
10:55:07:109;10:55:07:072;504.0134
10:55:07:117;10:55:07:072;504.0134
10:55:07:125;10:55:07:072;504.0134
10:55:07:132;10:55:07:072;504.0134
10:55:07:140;10:55:07:072;504.0134
10:55:07:148;10:55:07:072;504.0134
10:55:07:156;10:55:07:072;504.0134
10:55:07:164;10:55:07:072;504.0134
10:55:07:171;10:55:07:072;504.0134
10:55:07:179;10:55:07:072;504.0134
10:55:07:187;10:55:07:186;463.91177
10:55:07:195;10:55:07:186;463.91177
10:55:07:203;10:55:07:186;463.91177
10:55:07:210;10:55:07:186;463.91177
10:55:07:218;10:55:07:186;463.91177
10:55:07:226;10:55:07:186;463.91177
10:55:07:234;10:55:07:186;463.91177
10:55:07:242;10:55:07:186;463.91177
10:55:07:250;10:55:07:186;463.91177
10:55:07:257;10:55:07:186;463.91177
10:55:07:265;10:55:07:186;463.91177
10:55:07:273;10:55:07:186;463.91177
10:55:07:281;10:55:07:186;463.91177
10:55:07:289;10:55:07:186;463.91177
10:55:07:296;10:55:07:291;502.02734
10:55:07:304;10:55:07:291;502.02734
10:55:07:312;10:55:07:291;502.02734
10:55:07:320;10:55:07:291;502.02734
10:55:07:328;10:55:07:291;502.02734
10:55:07:335;10:55:07:291;502.02734
10:55:07:343;10:55:07:291;502.02734
10:55:07:351;10:55:07:291;502.02734
10:55:07:359;10:55:07:291;502.02734
10:55:07:367;10:55:07:291;502.02734
10:55:07:375;10:55:07:291;502.02734
10:55:07:382;10:55:07:291;502.02734
10:55:07:390;10:55:07:291;502.02734
10:55:07:398;10:55:07:396;456.64325
10:55:07:406;10:55:07:396;456.64325
10:55:07:414;10:55:07:396;456.64325
10:55:07:421;10:55:07:396;456.64325
10:55:07:429;10:55:07:396;456.64325
10:55:07:437;10:55:07:396;456.64325
10:55:07:445;10:55:07:396;456.64325
10:55:07:453;10:55:07:396;456.64325
10:55:07:460;10:55:07:396;456.64325
10:55:07:468;10:55:07:396;456.64325
10:55:07:476;10:55:07:396;456.64325
10:55:07:484;10:55:07:396;456.64325
10:55:07:492;10:55:07:396;456.64325
10:55:07:500;10:55:07:396;456.64325
10:55:07:507;10:55:07:505;463.91177
10:55:07:515;10:55:07:505;463.91177
10:55:07:523;10:55:07:505;463.91177
10:55:07:531;10:55:07:505;463.91177
10:55:07:539;10:55:07:505;463.91177
10:55:07:546;10:55:07:505;463.91177
10:55:07:554;10:55:07:505;463.91177
10:55:07:562;10:55:07:505;463.91177
10:55:07:570;10:55:07:505;463.91177
10:55:07:578;10:55:07:505;463.91177
10:55:07:585;10:55:07:505;463.91177
10:55:07:593;10:55:07:505;463.91177
10:55:07:601;10:55:07:505;463.91177
10:55:07:609;10:55:07:505;463.91177
10:55:07:617;10:55:07:505;463.91177
10:55:07:625;10:55:07:505;463.91177
10:55:07:632;10:55:07:505;463.91177
10:55:07:640;10:55:07:505;463.91177
10:55:07:648;10:55:07:644;467.5893
10:55:07:656;10:55:07:644;467.5893
10:55:07:664;10:55:07:644;467.5893
10:55:07:671;10:55:07:644;467.5893
10:55:07:679;10:55:07:644;467.5893
10:55:07:687;10:55:07:644;467.5893
10:55:07:695;10:55:07:644;467.5893
10:55:07:703;10:55:07:644;467.5893
