((time1+time2)*0.5);mean(AccX);var(AccX);kurtosis(AccX);EightythPercentile(AccX);mean(AccY);var(AccY);kurtosis(AccY);EightythPercentile(AccY);mean(AccZ);var(AccZ);kurtosis(AccZ);EightythPercentile(AccZ);mean(light);var(light);kurtosis(light);EightythPercentile(light);mean(speed);var(speed);kurtosis(speed);EightythPercentile(speed);mean(bearing);var(bearing);kurtosis(bearing);EightythPercentile(bearing)
10.0:55.0:6.0:237.5;-0.315384772625;0.326864798915;-0.8111571491148264;0.36391866;-0.321096644564;0.242955523808;2.091716825502912;-0.076614454;10.140572867;0.607804488281;2.1844646217544694;10.802638;487.501525554;924.278182139;1.4427719153499874;512.03595;13.1749419696;0.0908897360837;-0.7457342023540057;13.693573;37.0852572661;3.00322595564;-1.0679360801998345;38.646416
10.0:55.0:6.0:394.0;-0.313024773786;0.330171012301;-0.8512443100814586;0.36391866;-0.313127373404;0.238686974071;2.226174653578095;-0.076614454;10.148986767;0.620667170056;2.0020851442620318;10.840945;482.8643625;1291.83364544;1.4872904116699779;510.01825;13.2083597732;0.094676341086;-1.0414271801341208;13.693573;36.8476918732;3.39015038618;-0.5046905324947146;38.646416
10.0:55.0:6.0:550.5;-0.276085662321;0.35688747161;-0.8753290975991925;0.36391866;-0.301224770368;0.234604401241;2.347728285262723;-0.076614454;10.1621890866;0.626000946735;1.9097480209417794;10.840945;478.547960161;1632.9076857;1.262089560348345;510.01825;13.2425745946;0.0969845629978;-1.295919334210556;13.693573;36.5608184089;4.02079501798;-0.2210546424300115;38.646416
10.0:55.0:6.0:706.5;-0.231690322107;0.404506614232;-0.7515364266062727;0.40222588;-0.289424776368;0.237214313343;2.2038428336575064;-0.076614454;10.1756992295;0.624633098018;1.9192301017770896;10.840945;473.315401982;1872.60422766;0.8566415966569711;504.0134;13.2737231482;0.0994024691781;-1.510519934781383;13.693573;36.2896129643;4.57621997679;-0.39049046611875493;38.646416
10.0:55.0:6.5:362.5;-0.187123967875;0.441845516431;-0.9235514375660632;0.47884035;-0.300027669814;0.237662244274;2.218613720649694;-0.076614454;10.1784012527;0.627318749732;1.8775294921750412;10.840945;469.993207339;1848.52352532;0.6292581402003452;498.07898;13.3011240411;0.103083499938;-1.6474813310228646;13.693573;36.0375573214;5.10349423987;-0.6484532284707272;37.782356
10.0:55.0:6.5:519.0;-0.117794726411;0.492268009184;-0.8885935165916945;0.49799395;-0.298420134386;0.237913477331;2.2022209911589297;-0.076614454;10.1714922705;0.63107144027;1.826483883789244;10.840945;467.304174661;1752.00586857;0.6510054939239391;496.11658;13.3285249339;0.105262912839;-1.7349681706535018;13.693573;35.7855016786;5.50370440877;-0.8840195478582435;37.782356
10.0:55.0:6.5:675.5;-0.0612231610893;0.524295617542;-1.0064937164480339;0.51714754;-0.307107666225;0.240774973678;2.123011246583845;-0.076614454;10.1676615437;0.635805518813;1.7614753110440065;10.840945;465.103934286;1692.45690882;0.6420492286890536;496.11658;13.3559258268;0.105940707881;-1.7784016603612682;13.693573;35.5334460357;5.77685048347;-1.0790961477833103;37.782356
10.0:55.0:7.0:331.5;-0.00971362455357;0.571548331024;-1.0970993292123485;0.6703765;-0.314050851332;0.244510166372;2.008675943034012;-0.076614454;10.2001200652;0.621713395483;1.9384977848240545;10.840945;465.072197286;1628.18974936;0.8615135440517041;496.11658;13.3756365071;0.104330701005;-1.7807333040839246;13.738206;35.2431995929;6.32019843536;-0.8904740267086773;37.782356
10.0:55.0:7.0:487.5;0.0639593839464;0.599056067643;-1.084596648729245;0.91937345;-0.307312884221;0.243782924451;2.013632524301542;-0.076614454;10.2105177313;0.615929390896;2.0244001995822805;10.840945;465.4578975;1617.96086788;0.9442550163008643;496.11658;13.3810653643;0.100732824351;-1.7726665114113098;13.738206;34.8820273786;7.38392897049;-0.6344617703661637;37.782356
10.0:55.0:7.0:644.0;0.118615589964;0.584384013442;-0.9889349911010212;0.9576807;-0.296504773779;0.244589952864;1.947955861246868;-0.076614454;10.2046690277;0.615719813225;2.0288614923417336;10.840945;464.237078911;1555.62200612;1.013854236209057;496.11658;13.3864067857;0.0971465158614;-1.769336029797833;13.738206;34.5239410929;8.20955519058;-0.7144975750943874;37.782356
10.0:55.0:7.0:800.5;0.157299049441;0.554476031728;-0.806972338358432;0.9576807;-0.293494920368;0.245088303437;1.920374987283771;-0.019153614;10.2144852527;0.615959577584;2.022411997725091;10.840945;459.920644661;1456.99868076;0.7755487840862121;494.16162;13.3909612857;0.0941454826141;-1.7654338607565145;13.738206;34.1936281643;9.00284108072;-0.8805287230628074;37.782356
10.0:55.0:7.5:456.5;0.193759322761;0.505518269944;-0.6536240848527193;0.9576807;-0.302182451707;0.248158536004;1.8304293097178235;-0.019153614;10.2278585937;0.606193872702;2.152884032684687;10.840945;454.378827696;1655.86836217;0.5656286139709099;488.3432;13.3955157857;0.0911029624263;-1.7664104943956853;13.738206;33.8633152357;9.5779137093;-1.0402884369580956;36.35826
10.0:55.0:7.5:612.5;0.246192342404;0.442394955383;-0.42744203641066036;0.9576807;-0.334606782886;0.191639934882;0.7673460021572045;-0.076614454;10.2613432491;0.512947553394;2.8272911547611717;10.840945;448.145861;2107.05418904;0.5105507952901194;484.50244;13.4000702857;0.088018955298;-1.7737400699034853;13.738206;33.5330023071;9.93477307631;-1.1735668772158405;36.35826
10.0:55.0:8.0:269.0;0.298009708832;0.402679680532;-0.15115819814233644;0.9576807;-0.328279250796;0.194482879945;0.8034666953719389;-0.076614454;10.216674292;0.512341729552;2.9296468246507805;10.6379172;443.070272643;2316.02718787;-0.0951195824590263;477.288656;13.4046247857;0.0848934612291;-1.789297981016501;13.738206;33.2026893786;10.0734191818;-1.2787501011247189;36.35826
10.0:55.0:8.0:425.5;0.342473455582;0.31932162472;-0.6061114614654621;0.9576807;-0.294281588011;0.164640418149;0.08649479154225315;-0.019153614;10.139307367;0.38412842662;2.0882573145567163;10.553641;438.87579725;2597.74807081;-0.5743987616281845;477.288656;13.3841736214;0.116011519149;0.7360820698246751;13.738206;32.7885934679;10.9450981929;-1.1135031909496498;36.35826
10.0:55.0:8.0:581.5;0.359232867332;0.294874602737;-0.7854662462658433;0.9576807;-0.277727394671;0.145132796578;-0.14995463441628543;-0.019153614;10.1148522973;0.339658406827;1.4176375594979405;10.553641;434.941990143;2675.10723584;-0.8527973645110771;476.91132;13.3593096929;0.152033068889;0.9863699266142363;13.738206;32.359712325;11.6279909658;-1.0981860021853949;36.35826
10.0:55.0:8.0:737.5;0.357693737118;0.299395749125;-0.6969880439443834;0.9576807;-0.289869418332;0.171943094841;1.0306128722117727;-0.019153614;10.1178279536;0.353197978467;1.357005208230322;10.534488;431.437360143;2793.51953596;-1.0967707765246575;476.91132;13.3323096661;0.187750780236;0.5846235111708897;13.738206;31.943546325;12.0735423585;-1.169484229270015;36.35826
10.0:55.0:8.5:394.0;0.337172008761;0.351385927799;1.4015853335586543;0.9576807;-0.279711161779;0.201083011122;0.8875008765363752;0.0191536128;10.1332534429;0.517306312353;5.227207945634067;10.534488;427.955891643;2839.38399128;-1.2378444743404904;471.296;13.2989013446;0.224407459932;0.006840650694450279;13.738206;31.5655257536;12.5941251016;-1.2293067929440291;34.35011
10.0:55.0:8.5:550.5;0.287748844832;0.482191958505;1.89542803761171;0.9576807;-0.294452602529;0.225609628734;0.7973861762653454;0.0191536128;10.2262168839;0.80566066284;4.2842377548233985;10.6877165;423.086438429;2869.90013098;-1.3560841378022195;469.43912;13.2654930232;0.258831907746;-0.4632338671064149;13.738206;31.1875051821;12.82890874;-1.277623821545183;34.35011
10.0:55.0:9.0:206.5;0.268458419082;0.519517540634;1.4213122490588717;0.9576807;-0.306149987975;0.217169113736;0.9652407471065647;-0.019153614;10.2776922464;0.892798802752;3.027224015088823;10.840945;419.211357;2910.99383509;-1.4162531780105863;467.5893;13.2320847018;0.291024123679;-0.8354741897291973;13.738206;30.8094846107;12.7778932735;-1.310244762963626;34.35011
10.0:55.0:9.0:362.5;0.2619940746;0.523612813748;1.326625817889104;0.9576807;-0.314940128739;0.214595398435;1.006184527361099;-0.019153614;10.2945884696;0.891581945342;2.9612486721807842;10.840945;414.419102893;2825.08921585;-1.4658162511122037;467.5893;13.1813143946;0.365980658702;-0.40032162233973656;13.738206;30.3733996607;13.1359447998;-1.2021011094724836;34.35011
10.0:55.0:9.0:519.0;0.263396392796;0.519601160232;1.3949363922275202;0.9576807;-0.328723890668;0.21016164952;1.0853225470627397;-0.076614454;10.3035838054;0.8830535251;3.026937306527601;10.840945;410.59477075;2764.87468686;-1.4508094963383324;465.74704;13.1189694304;0.464269416682;-0.3923487073043592;13.738206;29.898605125;13.5393928085;-1.1429286342166642;34.35011
10.0:55.0:9.0:675.5;0.272904794279;0.517903118329;1.4740252126402797;0.9576807;-0.333101859714;0.209160081903;1.091253194997095;-0.076614454;10.3006081696;0.887193688162;2.9895043109673995;10.840945;409.349009036;2677.40469124;-1.4514050282276132;467.5893;13.0549856554;0.553446019811;-0.6571171017234461;13.738206;29.4309825536;13.5769945448;-1.19147768081636;34.35011
10.0:55.0:9.5:331.5;0.267056102704;0.519243257482;1.418562498707276;0.9576807;-0.345449100196;0.210411294239;1.0060053750938653;-0.076614454;10.3164441054;0.865202546739;3.187477413071159;10.840945;406.001823607;2687.18271998;-1.4091845279203778;467.5893;12.9762525839;0.62026034026;-0.9153829203034132;13.738206;29.0279076607;13.9981139777;-1.1895464207646522;31.588858
10.0:55.0:9.5:487.5;0.254537848007;0.518500995962;1.3625137201123358;0.9576807;-0.365594597571;0.190614841636;1.2798347862691148;-0.11492168;10.2975983161;0.872557960392;3.177163535087786;10.840945;401.617987161;2627.30367671;-1.306170177712078;462.816592;12.8975195125;0.674676867636;-1.1326879217480952;13.738206;28.6248327679;14.0942946722;-1.1803342352697186;31.588858
10.0:55.0:9.5:644.0;0.258265961729;0.517867322091;1.3932490999984362;0.9576807;-0.362550541714;0.175883038373;1.7349203156967201;-0.11492168;10.2964696375;0.870636373237;3.2047083174092625;10.840945;398.596107893;2393.44851443;-1.1889557496615757;456.64325;12.8187864411;0.716695601939;-1.299017956895691;13.738206;28.221757875;13.8655366282;-1.1581501962826046;31.588858
10.0:55.0:10.0:300.5;0.257445092096;0.510752971311;1.4972739650954807;0.91937345;-0.379241547786;0.167960452517;1.9899322075098969;-0.15322891;10.3555038125;0.778897207641;3.771895422729143;10.840945;399.215988286;2518.67888604;-0.9640854849630061;456.64325;12.7405202179;0.745270315505;-1.4152103638460884;13.738206;27.8138050321;13.371526998;-1.1198488994272329;31.588858
10.0:55.0:10.0:456.5;0.203130913882;0.567736781151;0.8362303960611754;0.91937345;-0.359780108071;0.173464189003;1.9098115797106345;-0.11492168;10.2904499536;0.929868905836;3.477096098551554;10.726024;400.197908;2697.67721413;-0.8226750471528175;456.64325;12.6711241107;0.743021141078;-1.4767647018697312;13.738206;27.3131711393;13.5940613523;-0.9877987463369458;31.588858
10.0:55.0:10.0:612.5;0.189176138454;0.575907765859;0.6749261578188901;0.91937345;-0.351126778607;0.180042376184;1.6957395831232382;-0.11492168;10.2000517161;1.08176620142;2.6034652400064004;10.695378;404.223547661;3226.86054258;-0.620898452023043;462.08398;12.6017280036;0.731140327278;-1.4888762376149707;13.738206;26.8125372464;13.3153271173;-1.0284998881189031;31.588858
10.0:55.0:10.0:769.0;0.255905960632;0.657317242743;0.8661537147381844;0.93086562;-0.351229387464;0.191772093578;1.2659959400995744;-0.076614454;10.1096193089;1.1541166152;2.3027893919439935;10.553641;409.758537089;3795.046856;-0.7874697030994531;465.74704;12.5315348786;0.707740605777;-1.4553858467615526;13.738206;26.361211425;13.1894379312;-1.1176745643920933;31.588858
10.0:55.0:10.5:425.5;0.220813803829;0.69903614829;0.5387252205010555;0.91937345;-0.363063584536;0.19497994608;1.0884229726394965;-0.076614454;10.1557590089;1.31234036896;1.5178473574564855;10.6877165;415.467102786;4356.1575279;-0.9379584595907722;473.16046;12.4605447357;0.672486305531;-1.3801719229663063;13.122989;25.959193675;13.349917829;-1.1010095459819182;28.533594
10.0:55.0:10.5:581.5;0.192835846257;0.675722057222;0.681990918419912;0.91937345;-0.363439815857;0.190798888537;1.2310068756310608;-0.076614454;10.1352030625;1.3156477465;1.5402612987375504;10.6877165;420.50387425;4677.50531695;-1.1657042492803482;488.3432;12.3895545929;0.627152804519;-1.265145155633227;13.122989;25.557175925;13.1871611841;-1.0782017644924913;28.533594
10.0:55.0:11.0:237.5;0.166191801596;0.659119685774;0.804957727539831;0.6895301;-0.359403875125;0.189997844752;1.2832514912702218;-0.076614454;10.1338007518;1.31177380983;1.569772511324592;10.6877165;424.389652179;5153.45396313;-1.3098393656942706;522.244;12.31856445;0.571740102742;-1.1189582362297004;13.122989;25.155158175;12.7011679966;-1.054806547373968;28.533594
10.0:55.0:11.0:394.0;0.131612687239;0.619570926578;1.1161741102603573;0.59376204;-0.359198657446;0.190406047641;1.2662845802002414;-0.076614454;10.1260025107;1.32038704711;1.5313765863797935;10.6877165;429.623728929;6153.99576278;-1.072606612042739;522.244;12.2285072071;0.540501664074;-0.9366775615024476;13.122989;24.6956032375;12.5399535255;-0.9708067328376373;28.533594
10.0:55.0:11.0:550.5;0.0984700954536;0.59222348498;1.3960411907331656;0.47884035;-0.348219532361;0.192113779251;1.2465851961443581;-0.076614454;10.1256262982;1.31741258041;1.552180382684199;10.6877165;434.913683839;7095.0202859;-1.140776934235122;526.384;12.1281830643;0.509336397623;-0.8836550385457769;13.122989;24.2050667375;12.2740709573;-1.01169145770298;28.533594
10.0:55.0:11.0:706.5;0.0680979391857;0.552395778809;1.8360400153439391;0.47884035;-0.335906495229;0.190337405097;1.3746066219864765;-0.05746084;10.1093799393;1.31521731256;1.606321073588341;10.6877165;439.581720482;7855.02110653;-1.2888892550457722;528.46606;12.0355491339;0.479556840026;-0.9457466950579567;13.122989;23.7527210375;12.0102485134;-1.1670007907049045;28.533594
10.0:55.0:11.5:362.5;0.0257547702571;0.500954144404;2.5111501369214517;0.45968673;-0.342302434277;0.192768861342;1.241977674747182;-0.038307227;10.09056835;1.32780308798;1.5704807405523242;10.6877165;444.918853839;8899.03100212;-1.3470770627081328;543.27454;11.9571970268;0.474904852961;-0.7827813650526285;12.299273;23.3713011089;12.2911994373;-1.157440761998147;25.773684
10.0:55.0:11.5:519.0;-0.00147072417143;0.480518164996;2.850444531131375;0.4405331;-0.376778940205;0.206546325396;0.8090809640526979;-0.05746084;10.1059596268;1.35502775736;1.363611742301945;10.726024;450.069621143;9809.49039743;-1.4631658656030628;549.74744;11.8788449196;0.457974760509;-0.6034297541493934;12.299273;22.9898811804;12.2811880373;-1.1412197846177414;25.773684
10.0:55.0:11.5:675.5;-0.000991884076786;0.48158717134;2.826196470492989;0.4405331;-0.387929080205;0.207645893137;0.7617753681530433;-0.05746084;10.0906025107;1.35358247987;1.411150235289881;10.726024;457.484020268;10775.4254408;-1.5249969706091557;560.72478;11.8004928125;0.428766562669;-0.40817903425337443;12.299273;22.6084612518;11.9802143135;-1.1164997601405748;25.773684
10.0:55.0:12.0:331.5;0.002086375175;0.48227428683;2.8141321055691035;0.4405331;-0.397779511902;0.21686054285;0.5188062894694849;-0.05746084;10.0588280232;1.33633523625;1.6052205822708547;10.6877165;467.539468768;11599.3349281;-1.5336294095916625;597.2686;11.7157704196;0.400183726242;-0.21475253608387979;12.299273;22.1931655804;11.7637514748;-1.0361424759317146;25.773684
10.0:55.0:12.0:487.5;-0.00844811261071;0.478766637644;2.881920273530474;0.40222588;-0.418027617473;0.206615314574;0.5538593178496107;-0.11492168;10.0797601732;1.34031560859;1.525391526599452;10.6877165;480.223723089;12407.0550499;-1.437659434161546;597.2686;11.6214925982;0.374829027742;-0.21538443236914917;12.299273;21.7270562946;11.7190487394;-0.9911807985717549;25.773684
10.0:55.0:12.0:644.0;-0.0256863653786;0.465761286605;3.1640292489272364;0.36391866;-0.425518047902;0.197641637369;0.629152907380448;-0.11492168;10.1092772321;1.34032749097;1.452010946086463;10.726024;491.939408589;13157.2669025;-1.4091476600590878;604.3848;11.5272147768;0.331697714015;-0.7731589289269158;12.299273;21.2609470089;11.2398302715;-1.1331731932957974;25.773684
10.0:55.0:12.0:800.5;-0.0306115802536;0.465869210936;3.1527908477483093;0.36391866;-0.463072811188;0.196875580521;0.4703738063188143;-0.15322891;10.1575716982;1.37882333327;1.1483804631876833;11.032481;503.681322161;13520.4637591;-1.3944263208693395;616.4337;11.4579426196;0.33408868416;-0.9808260690555857;11.750482;20.8786207054;11.3845951507;-1.1658310337694617;23.064013
10.0:55.0:12.5:456.5;0.00153912860357;0.499278963846;2.5994476572689855;0.40222588;-0.464714548688;0.197317722562;0.44888852768124243;-0.15322891;10.1333560589;1.38088562879;1.1881801551171467;11.032481;515.466117732;14169.8248791;-1.3314616391872687;618.8724;11.3930832268;0.338534331564;-1.0126667544461878;11.750482;20.5110796339;11.4336553927;-1.1482780689020302;23.064013
10.0:55.0:12.5:612.5;0.056263738175;0.507024595584;2.53076909946465;0.4405331;-0.426338915516;0.170441913138;0.5222513073467416;-0.15322891;10.0880030518;1.35284025841;1.4490881245599203;10.726024;527.606364554;14558.9549087;-1.2538628693701204;639.332554;11.3282238339;0.334566497284;-1.0400845351146086;11.750482;20.1435385625;11.2125427563;-1.1213351910945462;23.064013
10.0:55.0:13.0:269.0;0.107362842211;0.479071743357;2.3572671688665974;0.45968673;-0.415599212005;0.144919232483;0.3822473767726442;-0.145567464;10.0680969714;1.1819037143;1.639409241171637;10.553641;540.159126446;14989.5757841;-1.1353686408848218;672.3688;11.2633644411;0.322185181321;-1.0767501022123758;11.750482;19.7759974911;10.7212572416;-1.0947932461455685;23.064013
10.0:55.0:13.0:425.5;0.195537870782;0.374336080244;2.436353900113029;0.49799395;-0.398600381398;0.124699917477;-0.008243893825000903;-0.11492168;9.95536425893;0.859403763192;1.4945574331977278;10.419566;555.588104589;15688.6838231;-0.9016169078631755;683.0714;11.1806239321;0.337183621321;-0.854806477979495;11.750482;19.3450290857;10.5863206384;-1.0224021781521508;23.064013
10.0:55.0:13.0:581.5;0.275846238282;0.36994557191;2.161998314537179;0.59376204;-0.408040376577;0.123814509917;0.017963977453353763;-0.11492168;9.89954514821;0.74690745767;2.069869319076158;10.266336;571.317534161;16292.8558125;-0.7248052016309354;688.4863;11.0947279321;0.344217976688;-0.90582959599951;11.750482;18.9028676214;10.1799962313;-1.1077370679166003;23.064013
10.0:55.0:13.0:737.5;0.338540120229;0.402106338233;1.5553614128072626;0.71634514;-0.414196895648;0.124443976017;-0.015865277553584356;-0.11492168;9.905941075;0.761746066571;1.9167698978800445;10.266336;586.474764179;16020.8386348;-0.6405637894935676;696.68896;11.0261939179;0.366936754408;-1.067834832390322;11.750482;18.5187705357;10.0711984964;-1.1923703247354052;23.064013
10.0:55.0:13.5:394.0;0.395419512032;0.456829823596;0.8846159873224622;0.8619126;-0.406911681327;0.125430723038;-0.0520764047874942;-0.11492168;9.88750574286;0.765970515944;1.8736710931949583;10.266336;602.870687054;16117.1018612;-0.5342550684347991;707.7784;10.9692345607;0.401807072272;-1.1742197629872282;11.750482;18.1733830357;10.1523568123;-1.1550095502667483;20.332361
10.0:55.0:13.5:550.5;0.418916892729;0.475428664271;0.6050672740965934;0.9576807;-0.425415439577;0.127474433825;-0.12752163793797955;-0.15322891;9.93323498036;0.803833726183;1.5028923296234398;10.419566;616.955867125;16846.0970006;-0.46910970732257073;739.19305;10.9122752036;0.430188653405;-1.2575427315152377;11.750482;17.8279955357;9.99493007794;-1.1070127934005536;20.332361
10.0:55.0:14.0:206.5;0.465706435464;0.532209528532;0.33835453642187296;1.2449849;-0.428356886684;0.12710400205;-0.108745534894362;-0.17238252;9.92995152321;0.811863039141;1.418976515194494;10.419566;634.449575393;16408.7653464;-0.4745382409115879;778.1223;10.8553158464;0.452081497805;-1.3043883872798887;11.750482;17.4826080357;9.59891829327;-1.0518710136316034;20.332361
10.0:55.0:14.0:362.5;0.520602059161;0.578876919985;0.043154410991258274;1.2449849;-0.43297427597;0.126458129161;-0.08050631659166596;-0.17238252;9.93131964375;0.814347299095;1.3934361218242808;10.419566;653.227622554;15220.917838;-0.784620517797161;784.29065;10.7866686607;0.501234434295;-0.8885503306135525;11.750482;17.1210002214;9.11007380847;-0.9974160308980182;20.332361
10.0:55.0:14.0:519.0;0.565339429;0.613197460823;-0.19061149630437235;1.340753;-0.429006741755;0.126383718246;-0.07863470002030137;-0.17238252;9.92765991875;0.814614233711;1.3912373094479067;10.419566;670.051044536;14375.7915871;-1.1450905137682892;812.65875;10.690749875;0.61490304269;-0.39068429999851073;11.750482;16.7215450071;8.67037956448;-1.0191525702272493;20.332361
10.0:55.0:14.0:675.5;0.607853608643;0.653195142579;-0.41538166840643376;1.3599066;-0.423636889416;0.127268130259;-0.11761420418158863;-0.17238252;9.89892948661;0.804921244311;1.505237463022448;10.266336;682.435098179;14551.8470867;-1.2279265197522542;815.87366;10.5943642411;0.709213629568;-0.39656147554554;11.750482;16.3269677429;7.96398125639;-1.2786234319846213;20.332361
10.0:55.0:14.5:331.5;0.686486033821;0.567315593465;-0.7913983069223374;1.4556746;-0.438822968952;0.112620758699;-0.028895360303704987;-0.19153613;9.97178162232;0.654833481225;1.7693805377387992;10.323798;697.052114964;14986.9116389;-1.2636719272238497;832.13916;10.4891084911;0.764964414477;-0.48242118586411786;10.92913;16.0250715286;8.00637088768;-1.216498572149327;17.853836
10.0:55.0:14.5:487.5;0.73033412625;0.550336894209;-0.7849622880463962;1.46333604;-0.45250412188;0.104750094495;-0.0640903575630829;-0.19153613;10.0360146402;0.532494431384;2.2996022779859793;10.323798;710.692852589;15547.6684916;-1.2859246617397815;848.7285;10.3838527411;0.79855765357;-0.5952875388185057;10.92913;15.7231753143;7.86647787057;-1.1393286332329204;17.853836
10.0:55.0:14.5:644.0;0.723219925339;0.514736296122;-0.8689936974512342;1.4556746;-0.447339486345;0.0939296845325;0.0676482080303904;-0.19153613;10.0735352089;0.456957041092;2.818085022056299;10.323798;725.441464304;16277.6126078;-1.232684199858751;852.0861;10.2785969911;0.809993346847;-0.7081447372113168;10.92913;15.4212791;7.54430220505;-1.0468812792557871;17.853836
10.0:55.0:15.0:300.5;0.782356707589;0.435767082197;-1.2436354458078214;1.4556746;-0.43040906013;0.0931666524203;0.22487236337920313;-0.19153613;10.0114569554;0.281848097607;0.6878928350944697;10.266336;738.864919661;16259.9955393;-1.2602086665236776;875.288806;10.1733412411;0.799271494307;-0.8267561124044733;10.92913;15.1193828857;7.03984389114;-0.9551884785908191;17.853836
10.0:55.0:15.0:456.5;0.823502774625;0.43183524492;-1.2431600542402623;1.4556746;-0.435471086416;0.0905968852962;0.3210288680035398;-0.19153613;10.0137827554;0.280380332943;0.7029837253325018;10.266336;754.327669304;16025.2556911;-1.2948470947015367;889.9059;9.98724013393;1.14736400775;1.6666917607950014;10.92913;14.7061480286;7.34207763171;-0.5890649594054742;17.853836
10.0:55.0:15.0:612.5;0.863896374732;0.418674768602;-1.1642644465144276;1.4556746;-0.438138911738;0.0905892626355;0.30012529990765335;-0.19153613;10.0250012652;0.281470239381;0.5822840495662014;10.266336;768.611228946;15338.14298;-1.373209407709769;900.5088;9.80113902679;1.42618927703;1.3745234421419257;10.92913;14.2929131714;7.30278527797;-0.6067790367909591;17.853836
