Time_Accel;AccelX;AccelY;AccelZ
11:01:33:936;1.1875241;10.323798;-0.5554548
11:01:33:936;1.1875241;10.323798;-0.5554548
11:01:33:936;1.1875241;10.323798;-0.5554548
11:01:33:936;1.1875241;10.323798;-0.5554548
11:01:34:036;0.8619126;9.615114;1.0342951
11:01:34:036;0.8619126;9.615114;1.0342951
11:01:34:036;0.8619126;9.615114;1.0342951
11:01:34:036;0.8619126;9.615114;1.0342951
11:01:34:036;0.8619126;9.615114;1.0342951
11:01:34:036;0.8619126;9.615114;1.0342951
11:01:34:036;0.8619126;9.615114;1.0342951
11:01:34:036;0.8619126;9.615114;1.0342951
11:01:34:036;0.8619126;9.615114;1.0342951
11:01:34:036;0.8619126;9.615114;1.0342951
11:01:34:036;0.8619126;9.615114;1.0342951
11:01:34:036;0.8619126;9.615114;1.0342951
11:01:34:036;0.8619126;9.615114;1.0342951
11:01:34:036;0.8619126;9.615114;1.0342951
11:01:34:036;0.8619126;9.615114;1.0342951
11:01:34:036;0.8619126;9.615114;1.0342951
11:01:34:164;0.8619126;9.385271;1.091756
11:01:34:164;0.8619126;9.385271;1.091756
11:01:34:164;0.8619126;9.385271;1.091756
11:01:34:164;0.8619126;9.385271;1.091756
11:01:34:164;0.8619126;9.385271;1.091756
11:01:34:164;0.8619126;9.385271;1.091756
11:01:34:164;0.8619126;9.385271;1.091756
11:01:34:164;0.8619126;9.385271;1.091756
11:01:34:164;0.8619126;9.385271;1.091756
11:01:34:164;0.8619126;9.385271;1.091756
11:01:34:164;0.8619126;9.385271;1.091756
11:01:34:164;0.8619126;9.385271;1.091756
11:01:34:164;0.8619126;9.385271;1.091756
11:01:34:164;0.8619126;9.385271;1.091756
11:01:34:164;0.8619126;9.385271;1.091756
11:01:34:276;1.0151415;10.208876;-0.2681506
11:01:34:276;1.0151415;10.208876;-0.2681506
11:01:34:276;1.0151415;10.208876;-0.2681506
11:01:34:276;1.0151415;10.208876;-0.2681506
11:01:34:276;1.0151415;10.208876;-0.2681506
11:01:34:276;1.0151415;10.208876;-0.2681506
11:01:34:276;1.0151415;10.208876;-0.2681506
11:01:34:276;1.0151415;10.208876;-0.2681506
11:01:34:276;1.0151415;10.208876;-0.2681506
11:01:34:276;1.0151415;10.208876;-0.2681506
11:01:34:276;1.0151415;10.208876;-0.2681506
11:01:34:276;1.0151415;10.208876;-0.2681506
11:01:34:276;1.0151415;10.208876;-0.2681506
11:01:34:381;0.82360536;10.649409;-0.9959879
11:01:34:381;0.82360536;10.649409;-0.9959879
11:01:34:381;0.82360536;10.649409;-0.9959879
11:01:34:381;0.82360536;10.649409;-0.9959879
11:01:34:381;0.82360536;10.649409;-0.9959879
11:01:34:381;0.82360536;10.649409;-0.9959879
11:01:34:381;0.82360536;10.649409;-0.9959879
11:01:34:381;0.82360536;10.649409;-0.9959879
11:01:34:381;0.82360536;10.649409;-0.9959879
11:01:34:381;0.82360536;10.649409;-0.9959879
11:01:34:381;0.82360536;10.649409;-0.9959879
11:01:34:381;0.82360536;10.649409;-0.9959879
11:01:34:381;0.82360536;10.649409;-0.9959879
11:01:34:381;0.82360536;10.649409;-0.9959879
11:01:34:381;0.82360536;10.649409;-0.9959879
11:01:34:381;0.82360536;10.649409;-0.9959879
11:01:34:381;0.82360536;10.649409;-0.9959879
11:01:34:508;0.9576807;10.821792;-0.8810662
11:01:34:508;0.9576807;10.821792;-0.8810662
11:01:34:508;0.9576807;10.821792;-0.8810662
11:01:34:508;0.9576807;10.821792;-0.8810662
11:01:34:508;0.9576807;10.821792;-0.8810662
11:01:34:508;0.9576807;10.821792;-0.8810662
11:01:34:508;0.9576807;10.821792;-0.8810662
11:01:34:508;0.9576807;10.821792;-0.8810662
11:01:34:508;0.9576807;10.821792;-0.8810662
11:01:34:508;0.9576807;10.821792;-0.8810662
11:01:34:508;0.9576807;10.821792;-0.8810662
11:01:34:508;0.9576807;10.821792;-0.8810662
11:01:34:508;0.9576807;10.821792;-0.8810662
11:01:34:616;0.9576807;10.534488;-1.2449849
11:01:34:616;0.9576807;10.534488;-1.2449849
11:01:34:616;0.9576807;10.534488;-1.2449849
11:01:34:616;0.9576807;10.534488;-1.2449849
11:01:34:616;0.9576807;10.534488;-1.2449849
11:01:34:616;0.9576807;10.534488;-1.2449849
11:01:34:616;0.9576807;10.534488;-1.2449849
11:01:34:616;0.9576807;10.534488;-1.2449849
11:01:34:616;0.9576807;10.534488;-1.2449849
11:01:34:616;0.9576807;10.534488;-1.2449849
11:01:34:616;0.9576807;10.534488;-1.2449849
11:01:34:616;0.9576807;10.534488;-1.2449849
11:01:34:616;0.9576807;10.534488;-1.2449849
11:01:34:616;0.9576807;10.534488;-1.2449849
11:01:34:616;0.9576807;10.534488;-1.2449849
11:01:34:733;0.6512229;9.346964;1.0151415
11:01:34:733;0.6512229;9.346964;1.0151415
11:01:34:733;0.6512229;9.346964;1.0151415
11:01:34:733;0.6512229;9.346964;1.0151415
11:01:34:733;0.6512229;9.346964;1.0151415
11:01:34:733;0.6512229;9.346964;1.0151415
11:01:34:733;0.6512229;9.346964;1.0151415
11:01:34:733;0.6512229;9.346964;1.0151415
11:01:34:733;0.6512229;9.346964;1.0151415
11:01:34:733;0.6512229;9.346964;1.0151415
11:01:34:733;0.6512229;9.346964;1.0151415
11:01:34:733;0.6512229;9.346964;1.0151415
11:01:34:733;0.6512229;9.346964;1.0151415
11:01:34:733;0.6512229;9.346964;1.0151415
11:01:34:839;0.51714754;9.844957;0.6512229
11:01:34:839;0.51714754;9.844957;0.6512229
11:01:34:839;0.51714754;9.844957;0.6512229
11:01:34:839;0.51714754;9.844957;0.6512229
11:01:34:839;0.51714754;9.844957;0.6512229
11:01:34:839;0.51714754;9.844957;0.6512229
11:01:34:839;0.51714754;9.844957;0.6512229
11:01:34:839;0.51714754;9.844957;0.6512229
11:01:34:839;0.51714754;9.844957;0.6512229
11:01:34:839;0.51714754;9.844957;0.6512229
11:01:34:839;0.51714754;9.844957;0.6512229
11:01:34:839;0.51714754;9.844957;0.6512229
11:01:34:839;0.51714754;9.844957;0.6512229
11:01:34:839;0.51714754;9.844957;0.6512229
11:01:34:951;0.90021986;9.998186;0.4213795
11:01:34:951;0.90021986;9.998186;0.4213795
11:01:34:951;0.90021986;9.998186;0.4213795
11:01:34:951;0.90021986;9.998186;0.4213795
11:01:34:951;0.90021986;9.998186;0.4213795
11:01:34:951;0.90021986;9.998186;0.4213795
11:01:34:951;0.90021986;9.998186;0.4213795
11:01:34:951;0.90021986;9.998186;0.4213795
11:01:34:951;0.90021986;9.998186;0.4213795
11:01:34:951;0.90021986;9.998186;0.4213795
11:01:34:951;0.90021986;9.998186;0.4213795
11:01:34:951;0.90021986;9.998186;0.4213795
11:01:34:951;0.90021986;9.998186;0.4213795
11:01:34:951;0.90021986;9.998186;0.4213795
11:01:34:951;0.90021986;9.998186;0.4213795
11:01:35:069;0.8619126;10.649409;-1.091756
11:01:35:069;0.8619126;10.649409;-1.091756
11:01:35:069;0.8619126;10.649409;-1.091756
11:01:35:069;0.8619126;10.649409;-1.091756
11:01:35:069;0.8619126;10.649409;-1.091756
11:01:35:069;0.8619126;10.649409;-1.091756
11:01:35:069;0.8619126;10.649409;-1.091756
11:01:35:069;0.8619126;10.649409;-1.091756
11:01:35:069;0.8619126;10.649409;-1.091756
11:01:35:069;0.8619126;10.649409;-1.091756
11:01:35:069;0.8619126;10.649409;-1.091756
11:01:35:069;0.8619126;10.649409;-1.091756
11:01:35:069;0.8619126;10.649409;-1.091756
11:01:35:069;0.8619126;10.649409;-1.091756
11:01:35:069;0.8619126;10.649409;-1.091756
11:01:35:187;0.4213795;9.385271;1.091756
11:01:35:187;0.4213795;9.385271;1.091756
11:01:35:187;0.4213795;9.385271;1.091756
11:01:35:187;0.4213795;9.385271;1.091756
11:01:35:187;0.4213795;9.385271;1.091756
11:01:35:187;0.4213795;9.385271;1.091756
11:01:35:187;0.4213795;9.385271;1.091756
11:01:35:187;0.4213795;9.385271;1.091756
11:01:35:187;0.4213795;9.385271;1.091756
