time_Biotrace;accel_x;accel_y;accel_z;lightning;speed_GPS;bearing_GPS
11:01:34:007;-0.5554548;1.1875241;10.323798;250.58682;1.1730651;244.71321
11:01:34:015;-0.5554548;1.1875241;10.323798;250.58682;1.1730651;244.71321
11:01:34:023;-0.5554548;1.1875241;10.323798;272.24808;1.1730651;244.71321
11:01:34:031;-0.5554548;1.1875241;10.323798;272.24808;1.1730651;244.71321
11:01:34:039;1.0342951;0.8619126;9.615114;272.24808;1.1730651;244.71321
11:01:34:046;1.0342951;0.8619126;9.615114;272.24808;1.1730651;244.71321
11:01:34:054;1.0342951;0.8619126;9.615114;272.24808;1.1730651;244.71321
11:01:34:062;1.0342951;0.8619126;9.615114;272.24808;1.1730651;244.71321
11:01:34:070;1.0342951;0.8619126;9.615114;272.24808;1.1730651;244.71321
11:01:34:078;1.0342951;0.8619126;9.615114;272.24808;1.1730651;244.71321
11:01:34:085;1.0342951;0.8619126;9.615114;272.24808;1.1730651;244.71321
11:01:34:093;1.0342951;0.8619126;9.615114;272.24808;1.1730651;244.71321
11:01:34:101;1.0342951;0.8619126;9.615114;272.24808;1.1730651;244.71321
11:01:34:109;1.0342951;0.8619126;9.615114;272.24808;1.1730651;244.71321
11:01:34:117;1.0342951;0.8619126;9.615114;272.24808;1.1730651;244.71321
11:01:34:125;1.0342951;0.8619126;9.615114;272.24808;1.1730651;244.71321
11:01:34:132;1.0342951;0.8619126;9.615114;256.59363;1.1730651;244.71321
11:01:34:140;1.0342951;0.8619126;9.615114;256.59363;1.1730651;244.71321
11:01:34:148;1.0342951;0.8619126;9.615114;256.59363;1.1730651;244.71321
11:01:34:156;1.0342951;0.8619126;9.615114;256.59363;1.1730651;244.71321
11:01:34:164;1.091756;0.8619126;9.385271;256.59363;1.1730651;244.71321
11:01:34:171;1.091756;0.8619126;9.385271;256.59363;1.1730651;244.71321
11:01:34:179;1.091756;0.8619126;9.385271;256.59363;1.1730651;244.71321
11:01:34:187;1.091756;0.8619126;9.385271;256.59363;1.1730651;244.71321
11:01:34:195;1.091756;0.8619126;9.385271;256.59363;1.1730651;244.71321
11:01:34:203;1.091756;0.8619126;9.385271;256.59363;1.1730651;244.71321
11:01:34:210;1.091756;0.8619126;9.385271;256.59363;1.1730651;244.71321
11:01:34:218;1.091756;0.8619126;9.385271;256.59363;1.1730651;244.71321
11:01:34:226;1.091756;0.8619126;9.385271;256.59363;1.1730651;244.71321
11:01:34:234;1.091756;0.8619126;9.385271;256.59363;1.1730651;244.71321
11:01:34:242;1.091756;0.8619126;9.385271;256.59363;1.1730651;244.71321
11:01:34:250;1.091756;0.8619126;9.385271;266.92654;1.1730651;244.71321
11:01:34:257;1.091756;0.8619126;9.385271;266.92654;1.1730651;244.71321
11:01:34:265;1.091756;0.8619126;9.385271;266.92654;1.1730651;244.71321
11:01:34:273;1.091756;0.8619126;9.385271;266.92654;1.1730651;244.71321
11:01:34:281;-0.2681506;1.0151415;10.208876;266.92654;1.1730651;244.71321
11:01:34:289;-0.2681506;1.0151415;10.208876;266.92654;1.1730651;244.71321
11:01:34:296;-0.2681506;1.0151415;10.208876;266.92654;1.1730651;244.71321
11:01:34:304;-0.2681506;1.0151415;10.208876;266.92654;1.1730651;244.71321
11:01:34:312;-0.2681506;1.0151415;10.208876;266.92654;1.1730651;244.71321
11:01:34:320;-0.2681506;1.0151415;10.208876;266.92654;1.1730651;244.71321
11:01:34:328;-0.2681506;1.0151415;10.208876;266.92654;1.1730651;244.71321
11:01:34:335;-0.2681506;1.0151415;10.208876;266.92654;1.1730651;244.71321
11:01:34:343;-0.2681506;1.0151415;10.208876;266.92654;1.1730651;244.71321
11:01:34:351;-0.2681506;1.0151415;10.208876;266.92654;1.1730651;244.71321
11:01:34:359;-0.2681506;1.0151415;10.208876;266.92654;1.1730651;244.71321
11:01:34:367;-0.2681506;1.0151415;10.208876;262.74435;1.1730651;244.71321
11:01:34:375;-0.2681506;1.0151415;10.208876;262.74435;1.1730651;244.71321
11:01:34:382;-0.9959879;0.82360536;10.649409;262.74435;1.1730651;244.71321
11:01:34:390;-0.9959879;0.82360536;10.649409;262.74435;1.1730651;244.71321
11:01:34:398;-0.9959879;0.82360536;10.649409;262.74435;1.1730651;244.71321
11:01:34:406;-0.9959879;0.82360536;10.649409;262.74435;1.1730651;244.71321
11:01:34:414;-0.9959879;0.82360536;10.649409;262.74435;1.1730651;244.71321
11:01:34:421;-0.9959879;0.82360536;10.649409;262.74435;1.1730651;244.71321
11:01:34:429;-0.9959879;0.82360536;10.649409;262.74435;1.1730651;244.71321
11:01:34:437;-0.9959879;0.82360536;10.649409;262.74435;1.1730651;244.71321
11:01:34:445;-0.9959879;0.82360536;10.649409;262.74435;1.1730651;244.71321
11:01:34:453;-0.9959879;0.82360536;10.649409;262.74435;1.1730651;244.71321
11:01:34:460;-0.9959879;0.82360536;10.649409;262.74435;1.1730651;244.71321
11:01:34:468;-0.9959879;0.82360536;10.649409;251.5781;1.1730651;244.71321
11:01:34:476;-0.9959879;0.82360536;10.649409;251.5781;1.1730651;244.71321
11:01:34:484;-0.9959879;0.82360536;10.649409;251.5781;1.1730651;244.71321
11:01:34:492;-0.9959879;0.82360536;10.649409;251.5781;1.1730651;244.71321
11:01:34:500;-0.9959879;0.82360536;10.649409;251.5781;1.1730651;244.71321
11:01:34:507;-0.9959879;0.82360536;10.649409;251.5781;1.1730651;244.71321
11:01:34:515;-0.8810662;0.9576807;10.821792;251.5781;1.1730651;244.71321
11:01:34:523;-0.8810662;0.9576807;10.821792;251.5781;1.1730651;244.71321
11:01:34:531;-0.8810662;0.9576807;10.821792;251.5781;1.1730651;244.71321
