((time1+time2)*0.5);mean(AccX);var(AccX);kurtosis(AccX);EightythPercentile(AccX);mean(AccY);var(AccY);kurtosis(AccY);EightythPercentile(AccY);mean(AccZ);var(AccZ);kurtosis(AccZ);EightythPercentile(AccZ);mean(light);var(light);kurtosis(light);EightythPercentile(light);mean(speed);var(speed);kurtosis(speed);EightythPercentile(speed);mean(bearing);var(bearing);kurtosis(bearing);EightythPercentile(bearing)
11.0:1.0:41.0:659.5;-0.126140223473;0.0902477080142;-0.6040182178162872;0.15322891;-0.521046694213;0.337055293021;-0.7204922266982696;0.038307227;10.038272025;0.118914829798;1.4804841428715907;10.342952;292.728715339;793.364874101;-1.224438515151374;329.0527;2.18793369893;0.579371975538;-0.8333424450982907;3.1654618;148.405724368;636.316137767;9.592326159346666;149.48569
11.0:1.0:41.5:316.0;-0.138282246723;0.0919274716049;-0.6936340366671523;0.15322891;-0.564757977088;0.339267657532;-0.8674582570617835;0.019153614;10.0550314652;0.127601755729;1.12903889694363;10.362105;292.064138518;863.704899026;-0.9345367910909337;329.0527;2.28740531321;0.644624995204;-0.848460168664432;3.1654618;144.210769939;303.441462813;22.86929351922286;149.48569
11.0:1.0:41.5:472.5;-0.161027162937;0.0906612694973;-0.7335716742641276;0.1340753;-0.598447815427;0.333974115204;-0.9113016052524494;-0.076614454;10.0489091411;0.130244644874;0.9806284416478195;10.362105;290.986717268;978.791258469;-0.6444057252554019;329.0527;2.38401837125;0.696366430693;-0.9721607533955186;3.1654618;141.206159511;69.8529073304;-1.354600511196518;149.48569
11.0:1.0:41.5:628.5;-0.164823682652;0.0872328314787;-0.6368051245186237;0.1340753;-0.652112136498;0.337726125325;-0.5955552739209184;-0.17238252;10.0329021661;0.142408460687;0.6263553840753957;10.362105;289.266976018;1134.79929157;-0.6498685979226648;329.0527;2.47532268196;0.742080567688;-1.106182347136905;3.1654618;140.412187939;73.7260367823;-1.544133627473982;146.61029
11.0:1.0:42.0:284.5;-0.178778458509;0.098557547484;-0.18735953919255;0.1340753;-0.731223400195;0.372342534343;-0.3928641172673153;-0.19153613;10.0518847554;0.143150740306;0.680966273742504;10.362105;287.27892875;1353.96991555;-0.4957736779838089;329.0527;2.56662699268;0.771121750373;-1.2192223284358008;3.1654618;139.618216368;76.3383845217;-1.6842970405385769;146.61029
11.0:1.0:42.0:441.0;-0.182369761184;0.108843533464;0.07603219093529079;0.1340753;-0.78642685093;0.348018055278;-0.4666036591260063;-0.24899697;10.0551340304;0.141088590817;0.7545219334921689;10.400413;284.876031875;1593.67193697;-0.6200149867134939;329.0527;2.65793130339;0.783489978748;-1.3056463756947054;3.9582703;138.824244796;77.6899505486;-1.7823085381919035;146.61029
11.0:1.0:42.0:597.5;-0.20658540112;0.105988925019;-0.048419913540989956;0.1340753;-0.810300461873;0.338914486211;-0.45882428110150153;-0.24899697;10.0336888214;0.137039610776;0.8123328425169412;10.362105;282.236102375;1874.57064878;-0.7146840596191297;329.0527;2.76640087125;0.836897568272;-1.0942584673942966;3.9582703;137.539031332;101.640293941;1.1805283897613874;146.61029
11.0:1.0:42.0:753.5;-0.235692053138;0.100240016853;-0.07789828775559293;0.038307227;-0.813754952677;0.336213539113;-0.43457673954169396;-0.2681506;10.0191183857;0.125234009448;1.0755130113266596;10.323798;279.116251804;2191.62976785;-0.8725073772900673;329.0527;2.89203569625;0.920173070798;-0.9281152584502137;3.9582703;135.762575975;144.40131053;1.676850406333128;146.61029
11.0:1.0:42.5:409.5;-0.254708854762;0.102589508011;-0.24670281987428933;0.038307227;-0.834345087445;0.314537332567;-0.3122919536931992;-0.2681506;10.02329115;0.123231186377;1.2178415770630613;10.323798;275.237916089;2594.13308005;-0.9454510766157007;329.0527;3.01767052125;0.971880354818;-0.9581366241036591;3.9582703;133.986120618;180.850739847;1.0430005899050823;146.61029
11.0:1.0:42.5:566.0;-0.25057030737;0.0966313099426;-0.15948852709864125;0.038307227;-0.858150292391;0.292000580149;-0.14853961450210384;-0.30645782;10.031123608;0.123901392281;1.2238655750686585;10.323798;271.220765821;2937.40231688;-1.1367988829402407;329.0527;3.13062563179;1.03128486808;-1.0310277914133614;3.9582703;132.307223475;214.069381645;0.36763063153503284;144.85922
11.0:1.0:43.0:222.5;-0.289664201548;0.0964205471551;-0.26634517906722444;0.019153614;-0.873062748105;0.281572446661;-0.026456010581406897;-0.367749372;10.0251380955;0.120830361791;1.3227028534719345;10.266336;267.363435286;3218.73090593;-1.319016188162666;329.0527;3.24291338893;1.06738012461;-1.1041767138786323;3.9582703;130.633460975;241.829493349;-0.16542045378868853;144.85922
11.0:1.0:43.0:378.5;-0.315247957334;0.089765007324;-0.22776840850706304;0.019153614;-0.893994911273;0.261328687219;0.1595089014900477;-0.38307226;10.0210679286;0.118626958256;1.4165365518078348;10.266336;264.360880089;3465.0209342;-1.4695147722403215;329.0527;3.35520114607;1.07825830033;-1.1647926867557121;3.9582703;128.959698475;263.98664324;-0.5712666742076871;144.85922
11.0:1.0:43.0:534.5;-0.30478187587;0.0986284041466;-0.2052700512526564;0.019153614;-0.902272009123;0.251193316349;0.245308251563098;-0.38307226;10.0306789205;0.114090083188;1.7995148010869828;10.266336;261.217632857;3669.04693584;-1.5891049325930298;329.0527;3.46748890321;1.06391939524;-1.2151102655191235;4.9195247;127.285935975;280.540831318;-0.8779143851261959;144.85922
11.0:1.0:43.0:691.0;-0.281045077209;0.124573648136;0.5974205259452243;0.038307227;-0.90343490715;0.253252093885;0.36602039301920364;-0.4405331;10.0425131134;0.108409170988;2.3102087281259083;10.266336;258.227446482;3836.42915491;-1.6746017578821841;329.0527;3.60796734375;1.12252868839;-1.0684300997881133;4.9195247;125.126261537;323.353385937;-0.834377929634603;144.85922
11.0:1.0:43.5:347.5;-0.271878705502;0.134964056154;0.46445944954752516;0.038307227;-0.902887661107;0.256237368229;0.45623476501238613;-0.4405331;10.0545525277;0.115545595171;1.9405481835378904;10.2778284;254.181709589;3974.77752455;-1.7067967173087621;329.0527;3.74992950446;1.14637530075;-1.0913029869902615;4.9195247;122.941012788;358.390919935;-0.9513750914885133;144.85922
11.0:1.0:43.5:503.5;-0.246055529868;0.157729747689;0.09074702901340537;0.05746084;-0.893755491125;0.265897653034;0.32042360021324345;-0.38307226;10.058588483;0.116806435826;1.9048664945383287;10.323798;250.140343054;4096.62753233;-1.7053956547232172;329.0527;3.87629126018;1.18597127314;-1.1442621055001208;4.9195247;120.799540787;386.062911415;-1.1055184209555813;144.85922
11.0:1.0:43.5:659.5;-0.259086826889;0.180830718462;0.3808169325953168;0.1340753;-0.889582739736;0.272393103161;0.2903925390911377;-0.38307226;10.0713461598;0.121033203439;1.8296853132237842;10.323798;245.467881393;4209.53767386;-1.650177699651874;329.0527;3.99596712804;1.21919728067;-1.1740683317092855;4.9195247;118.676830252;405.578742812;-1.2477753377328897;130.74219
11.0:1.0:44.0:316.0;-0.319010274875;0.246698555015;1.0033927492948562;0.1340753;-0.876346224375;0.294130732077;0.20354600896091668;-0.38307226;10.0892000875;0.128691252961;1.5663412259058882;10.3659358;240.808194893;4257.39794279;-1.5542585899417973;329.0527;4.11564299589;1.22377866151;-1.1953803539604397;4.9195247;116.554119716;416.082774172;-1.366958271416371;130.74219
11.0:1.0:44.0:472.5;-0.365697208321;0.26897794514;0.7700280645366937;0.019153614;-0.856542755943;0.313953662166;0.024500848492950755;-0.34476504;10.1002134161;0.127229511195;1.7547403562544348;10.381259;235.692436071;4221.81068996;-1.392747900857564;329.0527;4.23531886375;1.19971541565;-1.2088276323320348;5.750408;114.43140918;417.575005496;-1.4656977619733047;130.74219
11.0:1.0:44.0:628.5;-0.375410826643;0.263899036524;0.870678199698887;0.019153614;-0.8360210268;0.323833169745;-0.09326910065431937;-0.321780716;10.0876951661;0.129531553603;1.5090948059252236;10.381259;230.051762232;4076.1961642;-1.1510159214162818;329.0527;4.35706561732;1.15293283721;-1.2295784200964317;5.750408;112.29269433;410.924709416;-1.554202310350702;130.74219
11.0:1.0:44.0:784.5;-0.384064155525;0.261465371651;0.9187984505877411;0.019153614;-0.823434366902;0.336958442077;-0.21661727592294522;-0.2873042;10.0950829964;0.128700780516;1.6234522622283043;10.381259;224.5614515;3845.68878236;-0.8249694027005279;318.82227;4.47933009232;1.0778596363;-1.3044129450283761;5.750408;110.149978402;395.3263347;-1.657265420568169;130.74219
11.0:1.0:44.5:441.0;-0.386013719954;0.259803553706;0.9590391426103628;0.019153614;-0.79809003313;0.344524468786;-0.26513653322684494;-0.2873042;10.1083195232;0.129350615695;1.6967702315343125;10.381259;219.81204025;3457.4534324;-0.3680269985969904;284.33176;4.59475547714;0.997724734846;-1.4458366435823296;5.750408;108.133307384;378.040233169;-1.7706088025372642;130.74219
11.0:1.0:44.5:597.5;-0.398874002739;0.262636280933;0.8557290464709921;0.019153614;-0.75704657488;0.343520466753;-0.1496781664738447;-0.24899697;10.1126290768;0.128858397213;1.772641393350006;10.381259;215.747829214;3003.51070096;0.23281133723720293;263.78372;4.68966359143;0.969625453776;-1.3794121912296722;5.750408;106.494771098;376.438915387;-1.743464204518149;127.254486
11.0:1.0:45.0:253.5;-0.403525594954;0.263165983172;0.8334377773742858;0.019153614;-0.714806015459;0.349140076111;-0.06435275792230044;-0.19153613;10.1078064571;0.130373303849;1.6266052855730537;10.381259;212.168717286;2535.00534622;0.9861604899954992;229.74025;4.78457170571;0.923511072392;-1.2775785274777378;5.750408;104.856234813;369.467995285;-1.6733803256387165;127.254486
11.0:1.0:45.0:409.5;-0.399147626404;0.264160513075;0.8114199865194509;0.019153614;-0.676532991586;0.34675440601;0.12078165797871288;-0.19153613;10.0899525464;0.131626171643;1.3961171628124838;10.381259;208.906964929;2009.42144503;1.6167591785235906;229.74025;4.87947982;0.859381590693;-1.1473323809394138;5.822889;103.217698527;357.127472864;-1.5563431799603629;127.254486
11.0:1.0:45.0:566.0;-0.406261825364;0.263291576685;0.8246167935637359;0.019153614;-0.636413012714;0.34116767589;0.39865328022453195;-0.1340753;10.0849589375;0.134011384287;1.2173149567630457;10.381259;206.981878696;1663.09830123;1.7335082856717783;229.74025;4.98249618696;0.798294288283;-0.9708740952595902;5.822889;101.587090152;339.159278946;-1.3855414687392094;127.254486
11.0:1.0:45.0:722.5;-0.413923270421;0.261452031141;0.8631183877053377;0.019153614;-0.599063467;0.309964780129;0.8354678000325126;-0.1340753;10.0760662018;0.129839040549;1.2903091881823325;10.381259;204.430091429;1189.4003162;0.03091785086746146;229.74025;5.10983731196;0.773353459423;-0.8222691161928206;5.822889;99.9802655089;315.175919832;-1.150325507326824;127.254486
11.0:1.0:45.5:378.5;-0.414265299946;0.259284674089;0.9219575435935758;-0.038307227;-0.567391598946;0.281527425809;1.3518216062746422;-0.1340753;10.1000082;0.0920946204116;0.13520265681129917;10.381259;203.578401143;1064.26899824;-0.5215866686139461;229.74025;5.2357627075;0.720722680257;-0.9487369323511028;5.822889;98.3796689089;286.410217407;-0.8372087167721731;127.254486
11.0:1.0:45.5:534.5;-0.413239214468;0.258607362027;0.9418977321839437;-0.038307227;-0.532025818561;0.267169798527;2.0489565855601723;-0.1340753;10.1082510714;0.0875671269811;0.002476467223798018;10.381259;203.820419036;1088.86846948;-0.5404838757349832;229.74025;5.33478924321;0.732480264165;-0.8134740339847282;5.822889;96.8974051232;260.131886142;-0.37930029406610233;99.74494
11.0:1.0:46.0:191.0;-0.400789365004;0.265581650268;0.8062546549675482;0.019153614;-0.498712211321;0.254191512228;2.8272890361335605;-0.095768064;10.1013420768;0.0826516303349;0.14609648579138224;10.323798;204.846848304;1172.54816994;-0.7297068525707138;240.88638;5.43381577893;0.724625338522;-0.6850025343702786;5.822889;95.4151413375;229.459343017;0.26025934760071623;99.74494
11.0:1.0:46.0:347.5;-0.388407921914;0.270534071406;0.7119246953448894;0.019153614;-0.475214831625;0.24667199244;3.4537514834175544;-0.095768064;10.1063698946;0.0802899721727;0.26990072246225205;10.323798;206.060776;1254.53935377;-0.9619669995626396;252.57329;5.53284231464;0.697157903328;-0.551516501361657;5.822889;93.9328775518;194.392588031;1.1797329288418306;99.74494
11.0:1.0:46.0:503.5;-0.367715178521;0.287364114435;0.44623992155349157;0.15322891;-0.448570787054;0.209027115186;3.954813257015246;-0.095768064;10.1321930911;0.068050104703;-0.6666112776515649;10.362105;207.164961964;1320.07322402;-1.147508399599292;252.57329;5.63186885036;0.650077958583;-0.42819661264603015;6.7310133;92.4506137661;154.931621183;2.5586668053854025;99.74494
11.0:1.0:46.0:659.5;-0.3349830207;0.29543042782;0.36140380846490805;0.21068975;-0.386424152196;0.117811386331;0.7420390468296332;-0.095768064;10.11488645;0.0694148161379;-0.615811088462749;10.323798;208.264849482;1348.23609524;-1.2762499184296467;252.57329;5.7431079825;0.611840560026;-0.39385399590978354;6.7310133;90.9387285518;111.409217854;4.67928038496558;99.74494
11.0:1.0:46.5:316.0;-0.306389411882;0.306195211829;0.31213325704415196;0.22984336;-0.356599239232;0.0868439829188;-0.162801907966732;-0.095768064;10.1207693393;0.0641236565078;-0.4981477826202294;10.323798;209.338721446;1368.01919251;-1.3731746259044317;252.57329;5.85434711464;0.548854872429;-0.6801320661935355;6.7310133;89.4268433375;63.3152207231;6.839091636524303;99.74494
11.0:1.0:46.5:472.5;-0.258779001411;0.350872282232;0.12364977476474692;0.237504808;-0.340387073214;0.0735836124085;-0.32243299247035795;-0.095768064;10.1139971768;0.0708309025785;0.002061452348235626;10.323798;210.301861804;1361.58417559;-1.4023077532922155;252.57329;5.94842098964;0.51323825957;-1.1108911912003465;6.7310133;88.4062000161;35.54491802;-0.10893796958254054;99.74494
11.0:1.0:46.5:628.5;-0.194511789089;0.428674009052;0.15814122126753372;0.32561144;-0.328518673929;0.0645728247325;-0.5852381508283377;-0.095768064;10.1070882089;0.0735508429869;0.06586292091853263;10.323798;211.385444161;1340.91210644;-1.400360430618234;252.57329;6.0253296075;0.51467953498;-1.1171107699907183;6.7310133;87.8767985875;31.1066062881;0.7420661866652449;85.7511
11.0:1.0:47.0:284.5;-0.143515292875;0.458621973085;0.009105020629319949;0.47884035;-0.319420707679;0.0619434800728;-0.4718843555845975;-0.095768064;10.1068145696;0.0755783153118;-0.014824517828378792;10.323798;212.925623696;1279.10362918;-1.3638311968098165;252.57329;6.10223822536;0.504290939388;-1.1075726491742797;6.7310133;87.3473971589;26.1077628111;2.0417120600066845;85.7511
