Time_GPS;Latitude_GPS;Longitude_GPS;Accuracy_GPS;Altitude_GPS;Speed_GPS;Bearing_GPS
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
11:26:02:771;48.73743365;9.116430958;20;519;14.5699415;313.92523
