11:26:02:773;6227.805;0.578;27.185;74.568;804.6347;5.48
11:26:02:781;6226.474;0.578;27.187;74.568;804.6347;5.48
11:26:02:789;6235.843;0.578;27.185;74.568;804.6347;5.48
11:26:02:796;6264.084;0.578;27.186;74.568;804.6347;5.48
11:26:02:804;6226.645;0.578;27.185;74.568;804.6347;5.48
11:26:02:812;6225.362;0.578;27.187;74.568;804.6347;5.48
11:26:02:820;6246.055;0.578;27.187;74.568;804.6347;5.48
11:26:02:828;6217.239;0.578;27.187;74.568;804.6347;5.48
11:26:02:835;6198.367;0.578;27.186;74.568;804.6347;5.48
11:26:02:843;6212.671;0.578;27.187;74.568;804.6347;5.48
11:26:02:851;6215.749;0.578;27.186;74.568;804.6347;5.48
11:26:02:859;6222.7;0.578;27.186;74.568;804.6347;5.48
11:26:02:867;6227.708;0.578;27.185;74.568;804.6347;5.48
11:26:02:875;6219.475;0.578;27.185;74.568;804.6347;5.48
11:26:02:882;6221.625;0.578;27.183;74.568;804.6347;5.48
11:26:02:890;6237.663;0.578;27.183;74.568;804.6347;5.48
11:26:02:898;6235.757;0.578;27.184;74.568;804.6347;5.48
11:26:02:906;6215.908;0.578;27.186;74.568;804.6347;5.48
11:26:02:914;6227.292;0.578;27.184;74.568;804.6347;5.48
11:26:02:921;6234.328;0.578;27.185;74.568;804.6347;5.48
11:26:02:929;6218.363;0.578;27.185;74.568;804.6347;5.48
11:26:02:937;6218.437;0.578;27.186;74.568;804.6347;5.48
11:26:02:945;6218.143;0.578;27.186;74.568;804.6347;5.48
11:26:02:953;6214.308;0.578;27.186;74.568;804.6347;5.48
11:26:02:960;6225.668;0.578;27.187;74.568;804.6347;5.48
11:26:02:968;6210.106;0.578;27.186;74.568;804.6347;5.48
11:26:02:976;6191.942;0.578;27.187;74.568;804.6347;5.48
11:26:02:984;6211.914;0.578;27.184;74.568;804.6347;5.48
11:26:02:992;6212.598;0.578;27.185;74.568;804.6347;5.48
11:26:03:000;6192.589;0.578;27.186;74.568;804.6347;5.265
11:26:03:007;6194.361;0.578;27.187;74.568;804.6347;5.265
11:26:03:015;6199.613;0.578;27.187;74.568;804.6347;5.265
11:26:03:023;6210.082;0.578;27.187;74.568;804.6347;5.265
11:26:03:031;6199.833;0.578;27.188;74.568;804.6347;5.265
11:26:03:039;6187.826;0.578;27.186;74.568;804.6347;5.265
11:26:03:046;6198.123;0.578;27.188;74.568;804.6347;5.265
11:26:03:054;6202.569;0.578;27.187;74.568;804.6347;5.265
11:26:03:062;6185.273;0.578;27.186;74.568;804.6347;5.265
11:26:03:070;6187.777;0.578;27.186;74.568;804.6347;5.265
11:26:03:078;6192.235;0.578;27.187;74.568;804.6347;5.265
11:26:03:085;6261.104;0.578;27.188;74.568;804.6347;5.265
11:26:03:093;6277.789;0.578;27.189;74.568;804.6347;5.265
11:26:03:101;6251.6;0.578;27.187;74.568;804.6347;5.265
11:26:03:109;6272.83;0.578;27.186;74.568;804.6347;5.265
11:26:03:117;6328.457;0.578;27.185;74.568;804.6347;5.265
11:26:03:125;6307.227;0.578;27.187;74.568;804.6347;5.265
11:26:03:132;6288.025;0.578;27.185;74.568;804.6347;5.265
11:26:03:140;6265.501;0.578;27.185;74.568;804.6347;5.265
11:26:03:148;6214.479;0.578;27.186;74.568;804.6347;5.265
11:26:03:156;6182.329;0.578;27.188;74.568;804.6347;5.265
11:26:03:164;6147.296;0.578;27.186;74.568;804.6347;5.265
11:26:03:171;6149.751;0.578;27.187;74.568;804.6347;5.265
11:26:03:179;6152.17;0.578;27.184;74.568;804.6347;5.265
11:26:03:187;6136.975;0.578;27.185;74.568;804.6347;5.265
11:26:03:195;6133.665;0.578;27.185;74.568;804.6347;5.265
11:26:03:203;6131.686;0.578;27.187;74.568;804.6347;5.265
11:26:03:210;6141.946;0.578;27.188;74.568;804.6347;5.265
11:26:03:218;6105.961;0.578;27.184;74.568;804.6347;5.265
11:26:03:226;6262.398;0.578;27.186;74.568;804.6347;5.265
11:26:03:234;6486.714;0.578;27.183;74.568;804.6347;5.265
11:26:03:242;6795.021;0.578;27.184;74.568;804.6347;5.265
11:26:03:250;6953.963;0.578;27.184;73.493;816.4043;5.099
