((time1+time2)*0.5);mean(AccX);var(AccX);kurtosis(AccX);EightythPercentile(AccX);mean(AccY);var(AccY);kurtosis(AccY);EightythPercentile(AccY);mean(AccZ);var(AccZ);kurtosis(AccZ);EightythPercentile(AccZ);mean(light);var(light);kurtosis(light);EightythPercentile(light);mean(speed);var(speed);kurtosis(speed);EightythPercentile(speed);mean(bearing);var(bearing);kurtosis(bearing);EightythPercentile(bearing)
10.0:46.0:12.5:347.5;-0.428185868446;0.196990074111;1.7324342100453256;-0.2681506;-0.0733309773768;0.194046847273;0.07398302219675612;0.24899697;9.97178166607;0.150702293068;0.6037312556431407;10.228029;1079.18827839;1277.69552385;-0.6769446934295362;1114.4899;21.2072696321;0.393235181459;-0.5764833785925862;21.594086;247.643120625;2.22481378792;-1.4976283336485732;249.60997
10.0:46.0:12.5:503.5;-0.402260083589;0.200825548278;1.3774909039703838;-0.15322891;-0.0811292341625;0.2023623676;-0.03059884384788747;0.24899697;9.98895149107;0.169669026464;0.41239193490291415;10.228029;1078.62493688;1324.1322411;-0.7211990340281673;1114.4899;21.275915025;0.370274282119;-0.11564430338767506;21.594086;247.515150982;2.16357796009;-1.4846819722780165;248.58871
10.0:46.0:12.5:659.5;-0.373016620107;0.20430591342;1.1586543781184835;-0.15322891;-0.0845495222875;0.213967619861;-0.25308629869516475;0.2681506;9.995792075;0.201613085161;0.13255476670948374;10.28549;1078.46355491;1368.21263949;-0.7819382479320196;1114.4899;21.3445604179;0.337889002859;0.48205470600592903;21.594086;247.387181339;2.06958967327;-1.4317569385934545;248.58871
10.0:46.0:13.0:316.0;-0.351297790321;0.209670078453;0.9259963537450253;-0.095768064;-0.0659773576268;0.218624393945;-0.3508885541172413;0.2681506;9.96309411071;0.22366077175;-0.03504653936805635;10.28549;1077.25363241;1443.90100405;-0.8844318403270126;1114.4899;21.4132058107;0.296079343677;1.2837934628541303;21.594086;247.259211696;1.94284892746;-1.3435870654608912;248.58871
10.0:46.0:13.0:472.5;-0.368912275607;0.221151569311;0.7497994432377637;-0.095768064;-0.0476788159482;0.226831368705;-0.47022957295339474;0.30645782;9.95242280179;0.234554533122;-0.16827286818209286;10.28549;1076.12139366;1504.83109862;-0.9688072504457423;1114.4899;21.4818512036;0.244845304574;2.3766133399821188;22.035385;247.131242054;1.78335572267;-1.2314932906587084;248.58871
10.0:46.0:13.0:628.5;-0.36843343525;0.221449611013;0.7370957032207754;-0.095768064;-0.0216504231268;0.210424528658;-0.3816814741836221;0.30645782;9.94671090893;0.23680887253;-0.19372567569261845;10.28549;1077.66511848;1630.52776489;-1.000756120871192;1123.3247;21.5430049893;0.17843705149;4.025985662589942;22.035385;247.004558125;1.58864381392;-1.126189228469357;248.58871
10.0:46.0:13.0:784.5;-0.371067057339;0.224256170854;0.6925886437350672;-0.095768064;-0.0021547809125;0.201681727917;-0.23865219932612813;0.30645782;9.97089233571;0.258336088049;-0.4352557888919395;10.43872;1080.33413634;1684.2630749;-1.0451408168942058;1123.3247;21.604158775;0.104549227391;4.461410771268275;22.035385;246.877874196;1.36183426965;-1.1301844750414456;248.58871
10.0:46.0:13.5:441.0;-0.391383568482;0.237738674438;0.5141077562193863;-0.095768064;0.0394359229446;0.180359996614;-0.28550607774726977;0.4405331;9.97273929821;0.260764371868;-0.48195838303765903;10.43872;1082.52172384;1701.61990847;-1.1027262135922904;1123.3247;21.6405292179;0.0708317192012;-1.0502982237012484;22.035385;246.773074411;1.20522266253;-1.0641498839880423;248.58871
10.0:46.0:13.5:597.5;-0.371648507089;0.220293941644;0.5268400763431536;-0.095768064;0.0568793926571;0.172272959257;-0.09653849997861697;0.4405331;9.96145235089;0.264446526042;-0.5258754251536528;10.43872;1082.42040295;1696.9280392;-1.0942533791615359;1132.2295;21.6603774321;0.0667545655141;-1.0037294646242059;22.035385;246.682864054;1.09736792309;-0.7258994153575027;247.16411
10.0:46.0:14.0:253.5;-0.366244451711;0.212065088643;0.5820826309374074;-0.095768064;0.0838312623536;0.145431198118;-0.011413988437085187;0.4405331;9.98238452411;0.266767351267;-0.6169832589377253;10.457873;1081.9039608;1650.48013871;-1.0621715451216718;1123.3247;21.6802256464;0.0618895086064;-0.9216079682298557;22.035385;246.592653696;0.973237366589;-0.26847570917532027;247.16411
10.0:46.0:14.0:409.5;-0.383756326482;0.2153612961;0.6381964635209969;-0.15322891;0.0968283564964;0.130423827036;-0.16206390608406318;0.4405331;9.97335497411;0.254073930633;-0.555237016383606;10.43872;1081.08914437;1618.78095472;-1.0076557577786895;1123.3247;21.7000738607;0.056236548478;-0.8155581728248755;22.035385;246.502443339;0.832830993012;0.34753299013119054;247.16411
10.0:46.0:14.0:566.0;-0.365423582496;0.216921278814;0.43951321014387057;-0.019153614;0.100898499286;0.130361288799;-0.16588226119456362;0.4405331;9.96299152054;0.253354249627;-0.532316533827625;10.43872;1082.47847795;1526.42615235;-0.9551716961823074;1123.3247;21.7251377893;0.0521405666654;-0.7984357539659706;22.035385;246.426792196;0.675654441642;1.0644256538286418;247.16411
10.0:46.0:14.0:722.5;-0.348151127857;0.216663791976;0.31947166625183154;-0.019153614;0.112595884468;0.126661183117;-0.0546433686343093;0.4405331;9.96678802589;0.251250656139;-0.5033232448462819;10.43872;1085.38139384;1463.34624258;-0.9379024849840492;1123.3247;21.7536788607;0.048146910153;-0.9522079557615024;22.035385;246.360847196;0.507935164204;1.6393570811587823;247.16411
10.0:46.0:14.5:378.5;-0.337958668836;0.215824457094;0.2712102288873739;-0.019153614;0.121659647968;0.121078317018;0.12019576690190581;0.4405331;9.98040075804;0.247737973568;-0.4658950234688426;10.43872;1083.93122705;1499.95147521;-0.9230100550554474;1123.3247;21.7822199321;0.042524068124;-1.4536283230548173;22.035385;246.294902196;0.331518400716;0.25318634113499394;247.16411
10.0:46.0:14.5:534.5;-0.315008535629;0.216830775846;0.09939125331757115;0.15322891;0.137187756175;0.111990984932;0.3438475134873027;0.4405331;9.98518914732;0.246614466748;-0.44630200007576315;10.43872;1083.90296277;1520.46690009;-0.9356004429756779;1123.3247;21.8014976893;0.0422038036032;-1.6766447852346686;22.035385;246.269660054;0.278859500825;-1.016914066704664;246.74225
10.0:46.0:15.0:191.0;-0.32769780395;0.223085729078;0.024108155049282765;0.15322891;0.145635867879;0.109874839674;0.3948216950619732;0.4405331;9.95922917054;0.250785020822;-0.48153057487923734;10.43872;1084.03168187;1517.89635195;-0.9300474114845398;1123.3247;21.8184596179;0.0429356886494;-1.682519185895628;22.035385;246.254593625;0.258036094655;-0.9220861150750035;246.74225
10.0:46.0:15.0:347.5;-0.324995776236;0.222785077306;0.017947121306168157;0.15322891;0.148235286932;0.106642495529;0.5130755254811867;0.4405331;9.97537292768;0.272329043141;-0.6485008210666807;10.43872;1085.43118241;1518.90827227;-0.9322517748035839;1123.3247;21.8354215464;0.0430921596539;-1.644467079200577;22.042112;246.239527196;0.236758693945;-0.8510442204855821;246.74225
10.0:46.0:15.0:503.5;-0.313674622461;0.221554833321;-0.019236146647116037;0.15322891;0.133870077004;0.114492008748;0.29856291495630494;0.4405331;9.98919088036;0.272312620799;-0.6411949042088776;10.43872;1089.09669527;1562.42109277;-0.9076585423388477;1127.7687;21.852383475;0.0426732166166;-1.5590837264341526;22.06902;246.224460768;0.215027298696;-0.8295555582247749;246.74225
10.0:46.0:15.0:659.5;-0.277556380771;0.217658546433;-0.10968557910954502;0.15322891;0.115366318254;0.12726188853;0.07533260312207402;0.4405331;9.9870018875;0.270481318357;-0.6092509674000008;10.43872;1090.87665312;1557.9474754;-0.8740994829222308;1127.7687;21.872341225;0.0431175619499;-1.4061997788826903;22.06902;246.224077554;0.214311089713;-0.8400537882235777;246.74225
10.0:46.0:15.5:316.0;-0.246294948129;0.208625842015;-0.0749078297086947;0.15322891;0.124327473136;0.124088054883;0.16771347419228055;0.4405331;9.96702742321;0.278893518581;-0.6783702185220362;10.43872;1092.53057598;1540.07137909;-0.7948506612906354;1127.7687;21.892298975;0.0427652837131;-1.2182485336022364;22.06902;246.223694339;0.213594587024;-0.8507951681286676;246.74225
10.0:46.0:15.5:472.5;-0.223276408948;0.205169695265;-0.09588944631749996;0.15322891;0.110099074511;0.10297752995;0.09452387232900561;0.40222588;9.95878449821;0.27291573711;-0.5962078757933154;10.43872;1094.4481783;1536.9346428;-0.7211902413753846;1127.7687;21.9128571393;0.0412184237966;-0.9801232329640275;22.06902;246.2573565;0.225848478454;-0.9797108785651587;246.74225
10.0:46.0:15.5:628.5;-0.248757557245;0.278931506004;2.849433804913435;0.15322891;0.120872982136;0.106139371491;-0.011969444365154569;0.4405331;9.97704883571;0.298092736069;-0.5122014194236342;10.43872;1097.24221491;1402.07276522;-0.4500493089656965;1127.7687;21.9337386036;0.0385984109608;-0.6776132425589645;22.06902;246.309350786;0.240625915524;-1.1593782206960144;246.74225
10.0:46.0:16.0:284.5;-0.265380158638;0.325192915786;3.248379869987999;0.15322891;0.109038785421;0.10660792883;-0.07749352573432278;0.40222588;10.0048899536;0.310667802409;-0.4828093195190961;10.43872;1099.2682933;1539.64852629;-0.39070732284594767;1128.66086;21.9546200679;0.0351063270235;-0.29406811757302354;22.06902;246.361345071;0.249996541101;-1.311551869120424;246.74225
10.0:46.0:16.0:441.0;-0.253956396195;0.331941958716;3.1075437348492354;0.15322891;0.0439164997786;0.245724728094;6.84823575433504;0.40222588;10.0074551536;0.31710522364;-0.24808512269625949;10.43872;1098.18088491;1531.5987938;-0.3814256715803306;1127.7687;21.9755015321;0.0307421719847;0.17617847755834282;22.152903;246.413339357;0.253960355183;-1.4368514432773045;247.15338
10.0:46.0:16.0:597.5;-0.243421908338;0.358857825177;2.5426541167142886;0.15322891;0.0735019918589;0.297211193777;5.384374574090751;0.45968673;9.9546117;0.383577719908;0.2859127900263938;10.43872;1098.05749652;1480.93016424;-0.2705939556247463;1127.7687;22.004252425;0.0300749406262;0.8296661175682511;22.152903;246.488491643;0.302618873625;-0.5853216022274297;247.15338
10.0:46.0:16.0:753.5;-0.30221666173;0.358601671333;2.2101643152308474;0.15322891;0.0824973499;0.302899476605;5.173697140103901;0.45968673;9.94985752143;0.391943506407;0.19314496724042174;10.43872;1098.31569116;1486.75057585;-0.27913893114703026;1127.7687;22.034970675;0.0287642512633;0.8771477985641485;22.152903;246.569433429;0.351469259067;-0.4253187462535921;247.15338
10.0:46.0:16.5:409.5;-0.302524487284;0.374602599642;1.9121834092059968;0.15322891;0.0820185094;0.301704721988;5.231260212279681;0.45968673;9.94322216696;0.398863922901;0.08721227227365036;10.43872;1096.21759152;1498.81742068;-0.38566414614922717;1127.7687;22.0606836071;0.0281829477875;0.19905769214119173;22.152903;246.646847214;0.392765557807;-0.577150819756763;247.15338
10.0:46.0:16.5:566.0;-0.34538069823;0.357195074651;1.9410672165739928;0.095768064;0.0771617008304;0.298038813362;5.385227991392188;0.40222588;9.97571492768;0.379346089274;0.2932338597531525;10.43872;1093.04198066;1716.6725416;1.12753086646934;1127.7687;22.0747174643;0.0327905006607;-0.19985571569583138;22.152903;246.716029;0.43620160387;-0.7973673397948762;247.15338
10.0:46.0:17.0:222.5;-0.366141847409;0.333966250652;2.1730267946632695;0.038307227;0.0519199742661;0.288475268744;5.644759645340546;0.40222588;9.97769869911;0.37946538397;0.294192276732514;10.43872;1088.51642127;2427.19017365;2.571540217434114;1127.7687;22.0887513214;0.0370041552412;-0.5313765928539098;22.152903;246.785210786;0.470065410984;-0.9884650419429084;247.15338
10.0:46.0:17.0:378.5;-0.366073441766;0.335320004579;2.1555973230148213;0.038307227;0.0542457701375;0.278773819059;6.220241177905775;0.40222588;9.96251262768;0.35921607975;0.5034122211107674;10.43872;1085.40655273;3578.17751487;43.29337934065759;1127.7687;22.1027851786;0.0408239115291;-0.7922341004244116;22.428333;246.854392571;0.494356979149;-1.1352934682656886;247.96391
10.0:46.0:17.0:534.5;-0.337035195927;0.370989942458;1.810784164516341;0.0497993944;0.0542799733339;0.267629981996;6.9173605524831725;0.30645782;9.98471030268;0.345696177396;0.6770350587402256;10.43872;1058.09105023;24409.0034496;17.19391942696887;1127.7687;22.1170192482;0.0443819499603;-0.9881625597852706;22.428333;246.927065071;0.518601701688;-1.1657660152821074;247.96391
10.0:46.0:17.0:691.0;-0.323901289588;0.378550383975;1.6936210475520177;0.095768064;0.0546562052625;0.269319139311;6.813302038726105;0.30645782;10.0071131973;0.330601522383;0.9802103031928961;10.43872;1047.39817961;32689.3809606;12.570022938893546;1127.7687;22.1323878554;0.0482499808887;-1.1271819916937087;22.428333;247.019518286;0.582925715148;-0.9899427712157518;247.96391
10.0:46.0:17.5:347.5;-0.279061311034;0.381705221109;1.8371597364587595;0.24899697;0.0650196784768;0.272046875671;6.732109716480014;0.40222588;10.0154244866;0.327701394015;1.1180511330351957;10.43872;1048.13974609;32695.4793274;12.624037800609967;1127.7687;22.1477564625;0.0516456236461;-1.2277608414251844;22.428333;247.1119715;0.630154534946;-0.9882430591848004;247.96391
10.0:46.0:17.5:503.5;-0.251904223427;0.392959213052;1.731936073751573;0.2873042;0.0950840112982;0.29309650472;5.843416332779036;0.40222588;10.0073867902;0.321177410326;1.240285663532796;10.43872;1046.85171395;32473.4873408;12.730503704386766;1123.3247;22.1706166768;0.0510273202462;-1.2110873569957863;22.428333;247.203139;0.663268348712;-1.0361499960615346;247.96391
10.0:46.0:17.5:659.5;-0.246568575141;0.398040172416;1.7015286711121584;0.2873042;0.15179238953;0.371242837354;4.249771253409364;0.47884035;9.97663841875;0.306437116533;1.4308046894470978;10.304645;1044.59010966;32230.9350185;12.779335740749634;1123.3247;22.1934768911;0.0493638380519;-1.1651330714940151;22.428333;247.2943065;0.679759136366;-1.0895566595361375;247.96391
