Serial_no.;time1;time2;median(time1,time2);mean(HR1);mean(HR2);mean(HR3);mean(HR4);RMSSD1;RMSSD2;RMSSD3;RMSSD4;stress/non-stress
11;09:57:58:570;09:58:02:937;09:58:00:750;78.61857857142854;80.10885714285736;79.30175000000008;79.855057142857;8.093552510006676;0.005607810620479174;1.2667279873331525;2.728612709787622;0
12;09:57:58:726;09:58:03:093;09:58:00:906;79.25751428571435;80.08653571428592;79.03335714285734;80.34305714285703;1.1555962569222973;0.5003846364706722;1.1637209532431596;2.728612709787622;0
13;09:57:58:882;09:58:03:250;09:58:01:062;79.4626571428573;79.9978214285715;78.83135714285724;80.5627999999998;1.1555962569222973;0.5003846364706722;1.1637209532431596;3.2379717600965625;0
14;09:57:59:039;09:58:03:406;09:58:01:218;79.66776428571448;79.9091428571428;78.62935714285715;80.73537142857114;1.1556030602169596;0.5003689245405926;1.1637209532431596;3.2379717600965625;0
15;09:57:59:195;09:58:03:562;09:58:01:375;79.87280000000018;79.82053571428565;78.74441428571423;80.59088571428543;1.1556098634715695;0.5003532121171319;2.966407554101715;1.743311159594948;0
16;09:57:59:351;09:58:03:718;09:58:01:531;80.07794285714307;79.73182142857135;79.03041428571414;80.27545714285691;1.1556098634715695;0.5003532121171319;2.966407554101715;1.743311159594948;0
17;09:57:59:507;09:58:03:875;09:58:01:687;80.10885714285736;79.59246428571421;79.36705714285698;79.96002857142841;0.005607810620479174;1.2667279873331525;2.728612709787622;1.743311159594948;0
18;09:57:59:664;09:58:04:031;09:58:01:843;80.10885714285736;79.30175000000008;79.855057142857;79.48574999999998;0.005607810620479174;1.2667279873331525;2.728612709787622;2.050811932478474;0
19;09:57:59:820;09:58:04:187;09:58:02:000;80.08653571428592;79.03335714285734;80.34305714285703;78.98360714285728;0.5003846364706722;1.1637209532431596;2.728612709787622;2.050811932478474;0
20;09:57:59:976;09:58:04:343;09:58:02:156;79.9978214285715;78.83135714285724;80.5627999999998;78.74972142857163;0.5003846364706722;1.1637209532431596;3.2379717600965625;1.0801369279993212;0
21;09:58:00:132;09:58:04:500;09:58:02:312;79.9091428571428;78.62935714285715;80.73537142857114;78.56300714285737;0.5003689245405926;1.1637209532431596;3.2379717600965625;1.0801369279993212;0
22;09:58:00:289;09:58:04:656;09:58:02:468;79.82053571428565;78.74441428571423;80.59088571428543;78.38124285714309;0.5003532121171319;2.966407554101715;1.743311159594948;1.2236230678347222;0
23;09:58:00:445;09:58:04:812;09:58:02:625;79.73182142857135;79.03041428571414;80.27545714285691;78.29413571428593;0.5003532121171319;2.966407554101715;1.743311159594948;1.2236299750213626;0
24;09:58:00:601;09:58:04:968;09:58:02:781;79.59246428571421;79.36705714285698;79.96002857142841;78.20713571428597;1.2667279873331525;2.728612709787622;1.743311159594948;1.2236299750213626;0
25;09:58:00:757;09:58:05:125;09:58:02:937;79.30175000000008;79.855057142857;79.48574999999998;78.2789857142859;1.2667279873331525;2.728612709787622;2.050811932478474;0.5749561135799586;0
26;09:58:00:914;09:58:05:281;09:58:03:093;79.03335714285734;80.34305714285703;78.98360714285728;78.3787000000001;1.1637209532431596;2.728612709787622;2.050811932478474;0.5749561135799586;0
27;09:58:01:070;09:58:05:437;09:58:03:250;78.83135714285724;80.5627999999998;78.74972142857163;78.46572142857148;1.1637209532431596;3.2379717600965625;1.0801369279993212;1.6016223949112558;0
28;09:58:01:226;09:58:05:593;09:58:03:406;78.62935714285715;80.73537142857114;78.56300714285737;78.31218571428566;1.1637209532431596;3.2379717600965625;1.0801369279993212;1.6016281754101735;0
29;09:58:01:382;09:58:05:750;09:58:03:562;78.74441428571423;80.59088571428543;78.38124285714309;78.15380714285698;2.966407554101715;1.743311159594948;1.2236230678347222;1.4948763103876772;0
30;09:58:01:539;09:58:05:906;09:58:03:718;79.03041428571414;80.27545714285691;78.29413571428593;77.90077142857128;2.966407554101715;1.743311159594948;1.2236299750213626;1.4948706565200722;0
31;09:58:01:695;09:58:06:062;09:58:03:875;79.36705714285698;79.96002857142841;78.20713571428597;77.64762857142843;2.728612709787622;1.743311159594948;1.2236299750213626;1.4948706565200722;0
32;09:58:01:851;09:58:06:218;09:58:04:031;79.855057142857;79.48574999999998;78.2789857142859;77.3944857142856;2.728612709787622;2.050811932478474;0.5749561135799586;1.4948706565200722;0
33;09:58:02:007;09:58:06:375;09:58:04:187;80.34305714285703;78.98360714285728;78.3787000000001;76.96913571428563;2.728612709787622;2.050811932478474;0.5749561135799586;1.9465575622855356;0
34;09:58:02:164;09:58:06:531;09:58:04:343;80.5627999999998;78.74972142857163;78.46572142857148;76.52625714285715;3.2379717600965625;1.0801369279993212;1.6016223949112558;1.2467824910355094;0
35;09:58:02:320;09:58:06:687;09:58:04:500;80.73537142857114;78.56300714285737;78.31218571428566;76.32393571428581;3.2379717600965625;1.0801369279993212;1.6016281754101735;1.2467750653450906;0
36;09:58:02:476;09:58:06:843;09:58:04:656;80.59088571428543;78.38124285714309;78.15380714285698;76.12150714285731;1.743311159594948;1.2236230678347222;1.4948763103876772;1.2467750653450906;0
37;09:58:02:632;09:58:07:000;09:58:04:812;80.27545714285691;78.29413571428593;77.90077142857128;75.9447142857145;1.743311159594948;1.2236299750213626;1.4948706565200722;3.3043302356629307;0
38;09:58:02:789;09:58:07:156;09:58:04:968;79.96002857142841;78.20713571428597;77.64762857142843;76.25560714285726;1.743311159594948;1.2236299750213626;1.4948706565200722;3.3043327414624333;0
39;09:58:02:945;09:58:07:312;09:58:05:125;79.48574999999998;78.2789857142859;77.3944857142856;76.56660714285717;2.050811932478474;0.5749561135799586;1.4948706565200722;3.3043327414624333;0
40;09:58:03:101;09:58:07:468;09:58:05:281;78.98360714285728;78.3787000000001;76.96913571428563;77.0498142857143;2.050811932478474;0.5749561135799586;1.9465575622855356;3.060092613424369;0
41;09:58:03:257;09:58:07:625;09:58:05:437;78.74972142857163;78.46572142857148;76.52625714285715;77.56324285714288;1.0801369279993212;1.6016223949112558;1.2467824910355094;3.060092613424369;0
42;09:58:03:414;09:58:07:781;09:58:05:593;78.56300714285737;78.31218571428566;76.32393571428581;78.0948142857143;1.0801369279993212;1.6016281754101735;1.2467750653450906;3.087437169526833;0
43;09:58:03:570;09:58:07:937;09:58:05:750;78.38124285714309;78.15380714285698;76.12150714285731;78.68138571428584;1.2236230678347222;1.4948763103876772;1.2467750653450906;3.087437169526833;0
44;09:58:03:726;09:58:08:093;09:58:05:906;78.29413571428593;77.90077142857128;75.9447142857145;79.24232142857159;1.2236299750213626;1.4948706565200722;3.3043302356629307;0.41002199090521607;0
45;09:58:03:882;09:58:08:250;09:58:06:062;78.20713571428597;77.64762857142843;76.25560714285726;79.31557142857156;1.2236299750213626;1.4948706565200722;3.3043327414624333;0.410001796388108;0
46;09:58:04:039;09:58:08:406;09:58:06:218;78.2789857142859;77.3944857142856;76.56660714285717;79.38871428571437;0.5749561135799586;1.4948706565200722;3.3043327414624333;0.410001796388108;0
47;09:58:04:195;09:58:08:562;09:58:06:375;78.3787000000001;76.96913571428563;77.0498142857143;79.38296428571437;0.5749561135799586;1.9465575622855356;3.060092613424369;1.8716662364450234;0
48;09:58:04:351;09:58:08:718;09:58:06:531;78.46572142857148;76.52625714285715;77.56324285714288;79.14110714285724;1.6016223949112558;1.2467824910355094;3.060092613424369;1.8716662364450234;0
49;09:58:04:507;09:58:08:875;09:58:06:687;78.31218571428566;76.32393571428581;78.0948142857143;78.88110714285727;1.6016281754101735;1.2467750653450906;3.087437169526833;1.8262072794748143;0
50;09:58:04:664;09:58:09:031;09:58:06:843;78.15380714285698;76.12150714285731;78.68138571428584;78.56610714285728;1.4948763103876772;1.2467750653450906;3.087437169526833;1.8262072794748143;0
51;09:58:04:820;09:58:09:187;09:58:07:000;77.90077142857128;75.9447142857145;79.24232142857159;78.2511071428573;1.4948706565200722;3.3043302356629307;0.41002199090521607;1.8262072794748143;0
52;09:58:04:976;09:58:09:343;09:58:07:156;77.64762857142843;76.25560714285726;79.31557142857156;77.89146428571443;1.4948706565200722;3.3043327414624333;0.410001796388108;2.121969074789424;0
53;09:58:05:132;09:58:09:500;09:58:07:312;77.3944857142856;76.56660714285717;79.38871428571437;77.3984642857143;1.4948706565200722;3.3043327414624333;0.410001796388108;2.121969074789424;0
54;09:58:05:289;09:58:09:656;09:58:07:468;76.96913571428563;77.0498142857143;79.38296428571437;76.98435714285706;1.9465575622855356;3.060092613424369;1.8716662364450234;1.0806108118818174;0
55;09:58:05:445;09:58:09:812;09:58:07:625;76.52625714285715;77.56324285714288;79.14110714285724;76.80635714285705;1.2467824910355094;3.060092613424369;1.8716662364450234;1.0806108118818174;0
56;09:58:05:601;09:58:09:968;09:58:07:781;76.32393571428581;78.0948142857143;78.88110714285727;76.62835714285704;1.2467750653450906;3.087437169526833;1.8262072794748143;1.0806108118818174;0
57;09:58:05:757;09:58:10:125;09:58:07:937;76.12150714285731;78.68138571428584;78.56610714285728;76.45035714285703;1.2467750653450906;3.087437169526833;1.8262072794748143;1.0806108118818174;0
58;09:58:05:914;09:58:10:281;09:58:08:093;75.9447142857145;79.24232142857159;78.2511071428573;76.27235714285702;3.3043302356629307;0.41002199090521607;1.8262072794748143;1.0806108118818174;0
59;09:58:06:070;09:58:10:437;09:58:08:250;76.25560714285726;79.31557142857156;77.89146428571443;76.13899999999988;3.3043327414624333;0.410001796388108;2.121969074789424;0.0;0
60;09:58:06:226;09:58:10:593;09:58:08:406;76.56660714285717;79.38871428571437;77.3984642857143;76.13899999999988;3.3043327414624333;0.410001796388108;2.121969074789424;0.0;0
61;09:58:06:382;09:58:10:750;09:58:08:562;77.0498142857143;79.38296428571437;76.98435714285706;76.13899999999988;3.060092613424369;1.8716662364450234;1.0806108118818174;0.0;0
62;09:58:06:539;09:58:10:906;09:58:08:718;77.56324285714288;79.14110714285724;76.80635714285705;74.9447642857142;3.060092613424369;1.8716662364450234;1.0806108118818174;21.571303422007126;0
63;09:58:06:695;09:58:11:062;09:58:08:875;78.0948142857143;78.88110714285727;76.62835714285704;72.29090714285717;3.087437169526833;1.8262072794748143;1.0806108118818174;21.571303422007126;0
64;09:58:06:851;09:58:11:218;09:58:09:031;78.68138571428584;78.56610714285728;76.45035714285703;69.63705000000002;3.087437169526833;1.8262072794748143;1.0806108118818174;21.571303422007126;0
65;09:58:07:007;09:58:11:375;09:58:09:187;79.24232142857159;78.2511071428573;76.27235714285702;66.98319285714284;0.41002199090521607;1.8262072794748143;1.0806108118818174;21.571303422007126;0
66;09:58:07:164;09:58:11:531;09:58:09:343;79.31557142857156;77.89146428571443;76.13899999999988;64.32933571428566;0.410001796388108;2.121969074789424;0.0;21.571303422007126;0
67;09:58:07:320;09:58:11:687;09:58:09:500;79.38871428571437;77.3984642857143;76.13899999999988;63.01954999999993;0.410001796388108;2.121969074789424;0.0;31.939450315902853;0
68;09:58:07:476;09:58:11:843;09:58:09:656;79.38296428571437;76.98435714285706;76.13899999999988;63.35283571428559;1.8716662364450234;1.0806108118818174;0.0;31.939450315902853;0
69;09:58:07:632;09:58:12:000;09:58:09:812;79.14110714285724;76.80635714285705;74.9447642857142;64.880357142857;1.8716662364450234;1.0806108118818174;21.571303422007126;23.554348964845754;0
70;09:58:07:789;09:58:12:156;09:58:09:968;78.88110714285727;76.62835714285704;72.29090714285717;67.86749999999984;1.8262072794748143;1.0806108118818174;21.571303422007126;23.554348964845754;0
71;09:58:07:945;09:58:12:312;09:58:10:125;78.56610714285728;76.45035714285703;69.63705000000002;70.85464285714272;1.8262072794748143;1.0806108118818174;21.571303422007126;23.554348964845754;0
72;09:58:08:101;09:58:12:468;09:58:10:281;78.2511071428573;76.27235714285702;66.98319285714284;73.79066428571423;1.8262072794748143;1.0806108118818174;21.571303422007126;23.563770944128873;0
73;09:58:08:257;09:58:12:625;09:58:10:437;77.89146428571443;76.13899999999988;64.32933571428566;76.6645214285714;2.121969074789424;0.0;21.571303422007126;23.563770944128873;0
74;09:58:08:414;09:58:12:781;09:58:10:593;77.3984642857143;76.13899999999988;63.01954999999993;78.19430714285714;2.121969074789424;0.0;31.939450315902853;0.666292690671197;0
75;09:58:08:570;09:58:12:937;09:58:10:750;76.98435714285706;76.13899999999988;63.35283571428559;78.08102142857147;1.0806108118818174;0.0;31.939450315902853;0.666292690671197;0
76;09:58:08:726;09:58:13:093;09:58:10:906;76.80635714285705;74.9447642857142;64.880357142857;78.01346428571439;1.0806108118818174;21.571303422007126;23.554348964845754;0.7822637379809864;0
77;09:58:08:882;09:58:13:250;09:58:11:062;76.62835714285704;72.29090714285717;67.86749999999984;77.97075000000018;1.0806108118818174;21.571303422007126;23.554348964845754;0.7822637379809864;0
78;09:58:09:039;09:58:13:406;09:58:11:218;76.45035714285703;69.63705000000002;70.85464285714272;77.9280357142859;1.0806108118818174;21.571303422007126;23.554348964845754;0.7822637379809864;0
79;09:58:09:195;09:58:13:562;09:58:11:375;76.27235714285702;66.98319285714284;73.79066428571423;77.93644285714299;1.0806108118818174;21.571303422007126;23.563770944128873;0.4098665711156764;0
80;09:58:09:351;09:58:13:718;09:58:11:531;76.13899999999988;64.32933571428566;76.6645214285714;78.00701428571439;0.0;21.571303422007126;23.563770944128873;0.4098665711156764;0
81;09:58:09:507;09:58:13:875;09:58:11:687;76.13899999999988;63.01954999999993;78.19430714285714;78.07758571428579;0.0;31.939450315902853;0.666292690671197;0.4098665711156764;0
82;09:58:09:664;09:58:14:031;09:58:11:843;76.13899999999988;63.35283571428559;78.08102142857147;78.1481571428572;0.0;31.939450315902853;0.666292690671197;0.4098665711156764;0
83;09:58:09:820;09:58:14:187;09:58:12:000;74.9447642857142;64.880357142857;78.01346428571439;78.17300000000004;21.571303422007126;23.554348964845754;0.7822637379809864;0.0;0
84;09:58:09:976;09:58:14:343;09:58:12:156;72.29090714285717;67.86749999999984;77.97075000000018;78.17300000000004;21.571303422007126;23.554348964845754;0.7822637379809864;0.0;1
85;09:58:10:132;09:58:14:500;09:58:12:312;69.63705000000002;70.85464285714272;77.9280357142859;78.17300000000004;21.571303422007126;23.554348964845754;0.7822637379809864;0.0;1
86;09:58:10:289;09:58:14:656;09:58:12:468;66.98319285714284;73.79066428571423;77.93644285714299;78.17300000000004;21.571303422007126;23.563770944128873;0.4098665711156764;0.0;1
87;09:58:10:445;09:58:14:812;09:58:12:625;64.32933571428566;76.6645214285714;78.00701428571439;76.1524285714286;21.571303422007126;23.563770944128873;0.4098665711156764;25.111159497826044;0
88;09:58:10:601;09:58:14:968;09:58:12:781;63.01954999999993;78.19430714285714;78.07758571428579;73.04385714285714;31.939450315902853;0.666292690671197;0.4098665711156764;25.111159497826044;0
89;09:58:10:757;09:58:15:125;09:58:12:937;63.35283571428559;78.08102142857147;78.1481571428572;69.93528571428564;31.939450315902853;0.666292690671197;0.4098665711156764;25.111159497826044;0
90;09:58:10:914;09:58:15:281;09:58:13:093;64.880357142857;78.01346428571439;78.17300000000004;66.82671428571413;23.554348964845754;0.7822637379809864;0.0;25.111159497826044;0
91;09:58:11:070;09:58:15:437;09:58:13:250;67.86749999999984;77.97075000000018;78.17300000000004;63.718142857142645;23.554348964845754;0.7822637379809864;0.0;25.111159497826044;0
92;09:58:11:226;09:58:15:593;09:58:13:406;70.85464285714272;77.9280357142859;78.17300000000004;63.474171428571196;23.554348964845754;0.7822637379809864;0.0;36.57893813540397;0
93;09:58:11:382;09:58:15:750;09:58:13:562;73.79066428571423;77.93644285714299;78.17300000000004;63.73588571428558;23.563770944128873;0.4098665711156764;0.0;36.57893813540397;0
94;09:58:11:539;09:58:15:906;09:58:13:718;76.6645214285714;78.00701428571439;76.1524285714286;66.01817142857135;23.563770944128873;0.4098665711156764;25.111159497826044;26.597901868163433;0
95;09:58:11:695;09:58:16:062;09:58:13:875;78.19430714285714;78.07758571428579;73.04385714285714;69.38845714285708;0.666292690671197;0.4098665711156764;25.111159497826044;26.597901868163433;0
96;09:58:11:851;09:58:16:218;09:58:14:031;78.08102142857147;78.1481571428572;69.93528571428564;72.75870714285706;0.666292690671197;0.4098665711156764;25.111159497826044;26.597902165286317;0
97;09:58:12:007;09:58:16:375;09:58:14:187;78.01346428571439;78.17300000000004;66.82671428571413;76.12888571428562;0.7822637379809864;0.0;25.111159497826044;26.597902462409195;0
98;09:58:12:164;09:58:16:531;09:58:14:343;77.97075000000018;78.17300000000004;63.718142857142645;79.49917142857129;0.7822637379809864;0.0;25.111159497826044;26.597902462409195;0
99;09:58:12:320;09:58:16:687;09:58:14:500;77.9280357142859;78.17300000000004;63.474171428571196;80.00485714285699;0.7822637379809864;0.0;36.57893813540397;0.005622399949093773;0
100;09:58:12:476;09:58:16:843;09:58:14:656;77.93644285714299;78.17300000000004;63.73588571428558;80.00485714285699;0.4098665711156764;0.0;36.57893813540397;0.005622399949093773;0
101;09:58:12:632;09:58:17:000;09:58:14:812;78.00701428571439;76.1524285714286;66.01817142857135;79.99360714285702;0.4098665711156764;25.111159497826044;26.597901868163433;0.252335318882002;0
102;09:58:12:789;09:58:17:156;09:58:14:968;78.07758571428579;73.04385714285714;69.38845714285708;79.94917857142849;0.4098665711156764;25.111159497826044;26.597901868163433;0.252335318882002;0
103;09:58:12:945;09:58:17:312;09:58:15:125;78.1481571428572;69.93528571428564;72.75870714285706;79.90478571428567;0.4098665711156764;25.111159497826044;26.597902165286317;0.2523039981147502;0
104;09:58:13:101;09:58:17:468;09:58:15:281;78.17300000000004;66.82671428571413;76.12888571428562;79.86046428571427;0.0;25.111159497826044;26.597902462409195;0.2522726734588867;0
105;09:58:13:257;09:58:17:625;09:58:15:437;78.17300000000004;63.718142857142645;79.49917142857129;79.81603571428575;0.0;25.111159497826044;26.597902462409195;0.2522726734588867;0
106;09:58:13:414;09:58:17:781;09:58:15:593;78.17300000000004;63.474171428571196;80.00485714285699;79.77160714285716;0.0;36.57893813540397;0.005622399949093773;0.2522726734588867;0
107;09:58:13:570;09:58:17:937;09:58:15:750;78.17300000000004;63.73588571428558;80.00485714285699;79.72717857142858;0.0;36.57893813540397;0.005622399949093773;0.2522726734588867;0
108;09:58:13:726;09:58:18:093;09:58:15:906;76.1524285714286;66.01817142857135;79.99360714285702;79.69400000000002;25.111159497826044;26.597901868163433;0.252335318882002;0.0;0
109;09:58:13:882;09:58:18:250;09:58:16:062;73.04385714285714;69.38845714285708;79.94917857142849;79.69400000000002;25.111159497826044;26.597901868163433;0.252335318882002;0.0;1
110;09:58:14:039;09:58:18:406;09:58:16:218;69.93528571428564;72.75870714285706;79.90478571428567;79.69400000000002;25.111159497826044;26.597902165286317;0.2523039981147502;0.0;1
111;09:58:14:195;09:58:18:562;09:58:16:375;66.82671428571413;76.12888571428562;79.86046428571427;79.69400000000002;25.111159497826044;26.597902462409195;0.2522726734588867;0.0;1
112;09:58:14:351;09:58:18:718;09:58:16:531;63.718142857142645;79.49917142857129;79.81603571428575;79.69400000000002;25.111159497826044;26.597902462409195;0.2522726734588867;0.0;1
113;09:58:14:507;09:58:18:875;09:58:16:687;63.474171428571196;80.00485714285699;79.77160714285716;79.69400000000002;36.57893813540397;0.005622399949093773;0.2522726734588867;0.0;1
114;09:58:14:664;09:58:19:031;09:58:16:843;63.73588571428558;80.00485714285699;79.72717857142858;79.69400000000002;36.57893813540397;0.005622399949093773;0.2522726734588867;0.0;1
115;09:58:14:820;09:58:19:187;09:58:17:000;66.01817142857135;79.99360714285702;79.69400000000002;79.69400000000002;26.597901868163433;0.252335318882002;0.0;0.0;0
116;09:58:14:976;09:58:19:343;09:58:17:156;69.38845714285708;79.94917857142849;79.69400000000002;79.69400000000002;26.597901868163433;0.252335318882002;0.0;0.0;0
117;09:58:15:132;09:58:19:500;09:58:17:312;72.75870714285706;79.90478571428567;79.69400000000002;79.69400000000002;26.597902165286317;0.2523039981147502;0.0;0.0;0
118;09:58:15:289;09:58:19:656;09:58:17:468;76.12888571428562;79.86046428571427;79.69400000000002;79.69400000000002;26.597902462409195;0.2522726734588867;0.0;0.0;0
119;09:58:15:445;09:58:19:812;09:58:17:625;79.49917142857129;79.81603571428575;79.69400000000002;79.69400000000002;26.597902462409195;0.2522726734588867;0.0;0.0;0
120;09:58:15:601;09:58:19:968;09:58:17:781;80.00485714285699;79.77160714285716;79.69400000000002;79.69400000000002;0.005622399949093773;0.2522726734588867;0.0;0.0;0
121;09:58:15:757;09:58:20:125;09:58:17:937;80.00485714285699;79.72717857142858;79.69400000000002;79.64382857142857;0.005622399949093773;0.2522726734588867;0.0;0.33592212953526424;0
122;09:58:15:914;09:58:20:281;09:58:18:093;79.99360714285702;79.69400000000002;79.69400000000002;79.5849714285714;0.252335318882002;0.0;0.0;0.33592212953526424;0
123;09:58:16:070;09:58:20:437;09:58:18:250;79.94917857142849;79.69400000000002;79.69400000000002;79.52611428571419;0.252335318882002;0.0;0.0;0.33592212953526424;0
124;09:58:16:226;09:58:20:593;09:58:18:406;79.90478571428567;79.69400000000002;79.69400000000002;79.46725714285701;0.2523039981147502;0.0;0.0;0.33592212953526424;0
125;09:58:16:382;09:58:20:750;09:58:18:562;79.86046428571427;79.69400000000002;79.69400000000002;79.39973571428557;0.2522726734588867;0.0;0.0;1.0524107157426814;0
126;09:58:16:539;09:58:20:906;09:58:18:718;79.81603571428575;79.69400000000002;79.69400000000002;79.16820000000004;0.2522726734588867;0.0;0.0;1.0524189959393098;0
127;09:58:16:695;09:58:21:062;09:58:18:875;79.77160714285716;79.69400000000002;79.69400000000002;78.93677142857165;0.2522726734588867;0.0;0.0;1.0524189959393098;0
128;09:58:16:851;09:58:21:218;09:58:19:031;79.72717857142858;79.69400000000002;79.64382857142857;78.75551428571444;0.2522726734588867;0.0;0.33592212953526424;0.9973675681023512;0
129;09:58:17:007;09:58:21:375;09:58:19:187;79.69400000000002;79.69400000000002;79.5849714285714;78.58294285714291;0.0;0.0;0.33592212953526424;0.9973675681023512;0
130;09:58:17:164;09:58:21:531;09:58:19:343;79.69400000000002;79.69400000000002;79.52611428571419;78.40681428571428;0.0;0.0;0.33592212953526424;1.081590998505956;0
131;09:58:17:320;09:58:21:687;09:58:19:500;79.69400000000002;79.69400000000002;79.46725714285701;78.16370714285705;0.0;0.0;0.33592212953526424;1.0815992620715462;0
132;09:58:17:476;09:58:21:843;09:58:19:656;79.69400000000002;79.69400000000002;79.39973571428557;77.92937142857134;0.0;0.0;1.0524107157426814;0.41848814345832674;0
133;09:58:17:632;09:58:22:000;09:58:19:812;79.69400000000002;79.69400000000002;79.16820000000004;77.85905;0.0;0.0;1.0524189959393098;0.41846731988449853;0
134;09:58:17:789;09:58:22:156;09:58:19:968;79.69400000000002;79.69400000000002;78.93677142857165;77.7886214285715;0.0;0.0;1.0524189959393098;0.41846731988449853;0
135;09:58:17:945;09:58:22:312;09:58:20:125;79.69400000000002;79.64382857142857;78.75551428571444;77.7133000000001;0.0;0.33592212953526424;0.9973675681023512;0.7187373373050526;0
136;09:58:18:101;09:58:22:468;09:58:20:281;79.69400000000002;79.5849714285714;78.58294285714291;77.54562142857151;0.0;0.33592212953526424;0.9973675681023512;0.7187502183810537;0
137;09:58:18:257;09:58:22:625;09:58:20:437;79.69400000000002;79.52611428571419;78.40681428571428;77.38160714285715;0.0;0.33592212953526424;1.081590998505956;0.5843841666884033;0
138;09:58:18:414;09:58:22:781;09:58:20:593;79.69400000000002;79.46725714285701;78.16370714285705;77.2845714285714;0.0;0.33592212953526424;1.0815992620715462;0.5843688720418783;0
139;09:58:18:570;09:58:22:937;09:58:20:750;79.69400000000002;79.39973571428557;77.92937142857134;77.1874285714285;0.0;1.0524107157426814;0.41848814345832674;0.5843688720418783;0
140;09:58:18:726;09:58:23:093;09:58:20:906;79.69400000000002;79.16820000000004;77.85905;77.09028571428561;0.0;1.0524189959393098;0.41846731988449853;0.5843688720418783;0
141;09:58:18:882;09:58:23:250;09:58:21:062;79.69400000000002;78.93677142857165;77.7886214285715;76.99314285714273;0.0;1.0524189959393098;0.41846731988449853;0.5843688720418783;0
142;09:58:19:039;09:58:23:406;09:58:21:218;79.64382857142857;78.75551428571444;77.7133000000001;76.90089285714274;0.33592212953526424;0.9973675681023512;0.7187373373050526;0.004303067098631001;0
143;09:58:19:195;09:58:23:562;09:58:21:375;79.5849714285714;78.58294285714291;77.54562142857151;76.90099999999988;0.33592212953526424;0.9973675681023512;0.7187502183810537;0.0;0
144;09:58:19:351;09:58:23:718;09:58:21:531;79.52611428571419;78.40681428571428;77.38160714285715;76.90099999999988;0.33592212953526424;1.081590998505956;0.5843841666884033;0.0;0
145;09:58:19:507;09:58:23:875;09:58:21:687;79.46725714285701;78.16370714285705;77.2845714285714;76.90099999999988;0.33592212953526424;1.0815992620715462;0.5843688720418783;0.0;0
146;09:58:19:664;09:58:24:031;09:58:21:843;79.39973571428557;77.92937142857134;77.1874285714285;76.90099999999988;1.0524107157426814;0.41848814345832674;0.5843688720418783;0.0;0
147;09:58:19:820;09:58:24:187;09:58:22:000;79.16820000000004;77.85905;77.09028571428561;76.90099999999988;1.0524189959393098;0.41846731988449853;0.5843688720418783;0.0;0
148;09:58:19:976;09:58:24:343;09:58:22:156;78.93677142857165;77.7886214285715;76.99314285714273;76.90099999999988;1.0524189959393098;0.41846731988449853;0.5843688720418783;0.0;0
149;09:58:20:132;09:58:24:500;09:58:22:312;78.75551428571444;77.7133000000001;76.90089285714274;76.90099999999988;0.9973675681023512;0.7187373373050526;0.004303067098631001;0.0;0
150;09:58:20:289;09:58:24:656;09:58:22:468;78.58294285714291;77.54562142857151;76.90099999999988;76.90099999999988;0.9973675681023512;0.7187502183810537;0.0;0.0;0
151;09:58:20:445;09:58:24:812;09:58:22:625;78.40681428571428;77.38160714285715;76.90099999999988;76.90099999999988;1.081590998505956;0.5843841666884033;0.0;0.0;0
