Time_Biotrace;ECG;SCR;Temp;HR;RR;HRV_LF
09:57:57:546;-15568.115;2.707;36.313;70;857.1429;13.748
09:57:57:554;-15579.242;2.708;36.313;70;857.1429;13.748
09:57:57:562;-15588.746;2.709;36.314;70;857.1429;13.748
09:57:57:570;-15568.2;2.71;36.314;70;857.1429;13.748
09:57:57:578;-15571.742;2.711;36.313;70;857.1429;13.748
09:57:57:585;-15601.755;2.712;36.312;70;857.1429;13.748
09:57:57:593;-15566.393;2.712;36.314;70;857.1429;13.748
09:57:57:601;-15600.766;2.713;36.314;70;857.1429;13.748
09:57:57:609;-15525.045;2.714;36.316;70;857.1429;13.748
09:57:57:617;-15531.934;2.715;36.317;70;857.1429;13.748
09:57:57:625;-15555.668;2.716;36.317;70;857.1429;13.748
09:57:57:632;-15606.897;2.717;36.316;70;857.1429;13.748
09:57:57:640;-15687.272;2.718;36.315;70;857.1429;13.748
09:57:57:648;-15654.841;2.719;36.318;70;857.1429;13.748
09:57:57:656;-15668.131;2.72;36.317;70;857.1429;13.748
09:57:57:664;-15677.341;2.721;36.319;70;857.1429;13.748
09:57:57:671;-15696.299;2.722;36.318;70;857.1429;13.748
09:57:57:679;-15692.109;2.723;36.317;70;857.1429;13.748
09:57:57:687;-15688.823;2.724;36.315;70;857.1429;13.748
09:57:57:695;-15648.233;2.725;36.32;70;857.1429;13.748
09:57:57:703;-15561.47;2.726;36.319;70;857.1429;13.748
09:57:57:710;-15319.771;2.727;36.317;70;857.1429;13.748
09:57:57:718;-15520.55;2.728;36.317;70;857.1429;13.748
09:57:57:726;-15340.415;2.729;36.317;70;857.1429;13.748
09:57:57:734;-15482.329;2.73;36.318;70;857.1429;13.748
09:57:57:742;-15976.535;2.731;36.318;70;857.1429;13.748
09:57:57:750;-15916.743;2.732;36.318;70;857.1429;13.817
09:57:57:757;-15974.104;2.733;36.319;70;857.1429;13.817
09:57:57:765;-15888.466;2.734;36.319;70;857.1429;13.817
09:57:57:773;-15893.254;2.735;36.318;70;857.1429;13.817
09:57:57:781;-15992.977;2.736;36.316;70;857.1429;13.817
09:57:57:789;-16033.152;2.737;36.315;70;857.1429;13.817
09:57:57:796;-15950.799;2.738;36.318;70;857.1429;13.817
09:57:57:804;-15956.49;2.739;36.317;70;857.1429;13.817
09:57:57:812;-15899.104;2.74;36.32;70;857.1429;13.817
09:57:57:820;-15846.897;2.741;36.321;70;857.1429;13.817
09:57:57:828;-15915.191;2.742;36.322;70;857.1429;13.817
09:57:57:835;-16256.638;2.743;36.318;70;857.1429;13.817
09:57:57:843;-16038.539;2.744;36.318;70;857.1429;13.817
09:57:57:851;-15581.295;2.745;36.318;70;857.1429;13.817
09:57:57:859;-14966.575;2.746;36.318;70;857.1429;13.817
09:57:57:867;-13978.54;2.747;36.317;70;857.1429;13.817
09:57:57:875;-13607.339;2.748;36.318;70;857.1429;13.817
09:57:57:882;-15226.363;2.749;36.318;70;857.1429;13.817
09:57:57:890;-16222.948;2.75;36.318;70;857.1429;13.817
09:57:57:898;-15949.003;2.751;36.315;70;857.1429;13.817
09:57:57:906;-16082.244;2.752;36.316;70;857.1429;13.817
09:57:57:914;-16220.958;2.753;36.316;70;857.1429;13.817
09:57:57:921;-16236.482;2.754;36.319;70;857.1429;13.817
09:57:57:929;-16060.819;2.755;36.32;70;857.1429;13.817
09:57:57:937;-16086.788;2.756;36.32;70;857.1429;13.817
09:57:57:945;-16431.947;2.757;36.32;70;857.1429;13.817
09:57:57:953;-16374.121;2.758;36.322;70;857.1429;13.817
09:57:57:960;-16224.793;2.759;36.324;70;857.1429;13.817
09:57:57:968;-16284.977;2.76;36.321;70;857.1429;13.817
09:57:57:976;-16229.154;2.761;36.32;70;857.1429;13.817
09:57:57:984;-16148.975;2.762;36.319;70;857.1429;13.817
09:57:57:992;-16232.452;2.763;36.318;70;857.1429;13.817
09:57:58:000;-16399.748;2.764;36.318;70;857.1429;13.893
09:57:58:007;-16418.193;2.765;36.32;70;857.1429;13.893
09:57:58:015;-16351.731;2.766;36.319;70;857.1429;13.893
09:57:58:023;-16329.928;2.767;36.319;70;857.1429;13.893
09:57:58:031;-16360.404;2.768;36.318;70;857.1429;13.893
09:57:58:039;-16271.43;2.769;36.321;70;857.1429;13.893
09:57:58:046;-16093.481;2.77;36.32;70;857.1429;13.893
09:57:58:054;-16187.293;2.771;36.32;70;857.1429;13.893
09:57:58:062;-16447.533;2.772;36.322;70;857.1429;13.893
09:57:58:070;-16602.787;2.773;36.319;70;857.1429;13.893
09:57:58:078;-16272.725;2.774;36.317;70;857.1429;13.893
09:57:58:085;-16285.465;2.775;36.318;70;857.1429;13.893
09:57:58:093;-16311.947;2.776;36.318;70;857.1429;13.893
09:57:58:101;-16278.063;2.777;36.317;70;857.1429;13.893
09:57:58:109;-16237.704;2.778;36.32;70;857.1429;13.893
09:57:58:117;-16336.146;2.779;36.32;70;857.1429;13.893
09:57:58:125;-16227.199;2.78;36.32;70;857.1429;13.893
09:57:58:132;-16232.049;2.78;36.321;70;857.1429;13.893
09:57:58:140;-16228.323;2.781;36.322;70;857.1429;13.893
09:57:58:148;-16236.275;2.782;36.32;70;857.1429;13.893
09:57:58:156;-16192.753;2.783;36.32;70;857.1429;13.893
09:57:58:164;-16129.442;2.784;36.322;70;857.1429;13.893
09:57:58:171;-16220.054;2.785;36.321;70;857.1429;13.893
09:57:58:179;-16172.208;2.785;36.319;70;857.1429;13.893
09:57:58:187;-16194.402;2.786;36.321;70;857.1429;13.893
09:57:58:195;-16338.82;2.787;36.322;70;857.1429;13.893
09:57:58:203;-16299.415;2.788;36.321;70;857.1429;13.893
09:57:58:210;-16343.059;2.789;36.319;70;857.1429;13.893
09:57:58:218;-16374.366;2.789;36.322;70;857.1429;13.893
09:57:58:226;-16138.58;2.79;36.324;70;857.1429;13.893
09:57:58:234;-16176.129;2.791;36.323;70;857.1429;13.893
09:57:58:242;-16262.916;2.791;36.323;70;857.1429;13.893
09:57:58:250;-16553.389;2.792;36.323;70;857.1429;13.977
09:57:58:257;-16448.145;2.793;36.324;70;857.1429;13.977
09:57:58:265;-16264.199;2.793;36.324;70;857.1429;13.977
09:57:58:273;-16354.956;2.794;36.325;70;857.1429;13.977
09:57:58:281;-16174.345;2.794;36.325;70;857.1429;13.977
09:57:58:289;-15576.751;2.795;36.322;70;857.1429;13.977
09:57:58:296;-15489.976;2.795;36.32;70;857.1429;13.977
09:57:58:304;-16009.834;2.796;36.322;70;857.1429;13.977
09:57:58:312;-15818.95;2.796;36.322;70;857.1429;13.977
09:57:58:320;-16401.703;2.797;36.319;70;857.1429;13.977
09:57:58:328;-16250.75;2.797;36.322;70;857.1429;13.977
09:57:58:335;-15572.854;2.798;36.322;70;857.1429;13.977
09:57:58:343;-16146.728;2.798;36.322;70;857.1429;13.977
09:57:58:351;-16088.889;2.799;36.325;70;857.1429;13.977
09:57:58:359;-15836.014;2.799;36.323;70;857.1429;13.977
09:57:58:367;-16044.427;2.8;36.324;70;857.1429;13.977
09:57:58:375;-16355.628;2.8;36.323;70;857.1429;13.977
09:57:58:382;-15492.98;2.801;36.327;70;857.1429;13.977
09:57:58:390;-15965.163;2.801;36.326;70;857.1429;13.977
09:57:58:398;-16423.52;2.802;36.325;70;857.1429;13.977
09:57:58:406;-16337.269;2.802;36.326;70;857.1429;13.977
09:57:58:414;-15598.042;2.802;36.326;70;857.1429;13.977
09:57:58:421;-16326.483;2.802;36.325;70;857.1429;13.977
09:57:58:429;-16607.086;2.803;36.327;70;857.1429;13.977
09:57:58:437;-16183.055;2.803;36.327;70;857.1429;13.977
09:57:58:445;-16126.084;2.804;36.326;70;857.1429;13.977
09:57:58:453;-15831.36;2.804;36.325;70;857.1429;13.977
09:57:58:460;-15590.64;2.804;36.324;70;857.1429;13.977
09:57:58:468;-15507.688;2.804;36.326;70;857.1429;13.977
09:57:58:476;-16136.516;2.805;36.327;70;857.1429;13.977
09:57:58:484;-16329.488;2.805;36.328;70;857.1429;13.977
09:57:58:492;-16177.717;2.805;36.326;70;857.1429;13.977
09:57:58:500;-16533.93;2.806;36.328;70;857.1429;14.066
09:57:58:507;-16273.189;2.806;36.327;70;857.1429;14.066
09:57:58:515;-16137.468;2.806;36.327;70;857.1429;14.066
09:57:58:523;-16122.565;2.806;36.327;70;857.1429;14.066
09:57:58:531;-16184.581;2.806;36.327;70;857.1429;14.066
09:57:58:539;-16189.517;2.807;36.328;70;857.1429;14.066
09:57:58:546;-16173.723;2.807;36.326;70;857.1429;14.066
09:57:58:554;-16154.313;2.807;36.328;70;857.1429;14.066
09:57:58:562;-16273.751;2.807;36.327;70;857.1429;14.066
09:57:58:570;-16320.632;2.808;36.327;70;857.1429;14.066
09:57:58:578;-16296.63;2.808;36.327;70;857.1429;14.066
09:57:58:585;-16692.213;2.808;36.329;70;857.1429;14.066
09:57:58:593;-16273.8;2.808;36.326;70;857.1429;14.066
09:57:58:601;-15762.834;2.808;36.324;70;857.1429;14.066
09:57:58:609;-14749.661;2.809;36.327;70;857.1429;14.066
09:57:58:617;-13906.533;2.809;36.327;70;857.1429;14.066
09:57:58:625;-14418.243;2.809;36.326;78.668;762.6989;14.066
09:57:58:632;-15938.547;2.809;36.326;78.668;762.6989;14.066
09:57:58:640;-16456.695;2.809;36.324;78.668;762.6989;14.066
09:57:58:648;-16357.558;2.809;36.326;78.668;762.6989;14.066
09:57:58:656;-16248.747;2.81;36.326;78.673;762.6505;14.066
09:57:58:664;-16359.061;2.81;36.325;78.673;762.6505;14.066
09:57:58:671;-16381.243;2.81;36.324;78.673;762.6505;14.066
09:57:58:679;-16379.179;2.81;36.325;78.673;762.6505;14.066
09:57:58:687;-16400.506;2.81;36.325;78.673;762.6505;14.066
09:57:58:695;-16399.199;2.81;36.323;78.673;762.6505;14.066
09:57:58:703;-16384.797;2.811;36.325;78.673;762.6505;14.066
09:57:58:710;-16411.061;2.811;36.323;78.673;762.6505;14.066
09:57:58:718;-16447.803;2.811;36.323;78.673;762.6505;14.066
09:57:58:726;-16441.193;2.811;36.324;78.673;762.6505;14.066
09:57:58:734;-16430.408;2.811;36.324;78.673;762.6505;14.066
09:57:58:742;-16421.357;2.811;36.323;78.673;762.6505;14.066
09:57:58:750;-16427.928;2.812;36.325;78.673;762.6505;14.16
09:57:58:757;-16379.228;2.812;36.324;78.673;762.6505;14.16
09:57:58:765;-16401.594;2.812;36.324;78.673;762.6505;14.16
09:57:58:773;-16379.96;2.812;36.325;78.673;762.6505;14.16
09:57:58:781;-16309.541;2.812;36.324;78.673;762.6505;14.16
09:57:58:789;-16297.484;2.812;36.323;78.673;762.6505;14.16
09:57:58:796;-16332.578;2.812;36.326;78.673;762.6505;14.16
09:57:58:804;-16255.099;2.812;36.324;78.673;762.6505;14.16
09:57:58:812;-16125.692;2.812;36.326;78.673;762.6505;14.16
09:57:58:820;-16272.077;2.812;36.326;78.673;762.6505;14.16
09:57:58:828;-16308.111;2.813;36.323;78.673;762.6505;14.16
09:57:58:835;-16156.951;2.813;36.325;78.673;762.6505;14.16
09:57:58:843;-16128.551;2.813;36.325;78.673;762.6505;14.16
09:57:58:851;-15958.738;2.813;36.327;78.673;762.6505;14.16
09:57:58:859;-15998.779;2.813;36.327;78.673;762.6505;14.16
09:57:58:867;-15976.255;2.813;36.327;78.673;762.6505;14.16
09:57:58:875;-15824.85;2.813;36.325;78.673;762.6505;14.16
09:57:58:882;-15781.608;2.813;36.324;78.673;762.6505;14.16
09:57:58:890;-15930.583;2.813;36.328;78.673;762.6505;14.16
09:57:58:898;-15949.198;2.813;36.325;78.673;762.6505;14.16
09:57:58:906;-15787.618;2.813;36.326;78.673;762.6505;14.16
09:57:58:914;-15736.755;2.813;36.326;78.673;762.6505;14.16
09:57:58:921;-15828.233;2.813;36.325;78.673;762.6505;14.16
09:57:58:929;-15851.137;2.813;36.324;78.673;762.6505;14.16
09:57:58:937;-15899.275;2.813;36.325;78.673;762.6505;14.16
09:57:58:945;-15857.036;2.813;36.323;78.673;762.6505;14.16
09:57:58:953;-15883.665;2.813;36.324;78.673;762.6505;14.16
09:57:58:960;-15898.421;2.813;36.325;78.673;762.6505;14.16
09:57:58:968;-15989.691;2.813;36.323;78.673;762.6505;14.16
09:57:58:976;-15890.75;2.813;36.327;78.673;762.6505;14.16
09:57:58:984;-15911.454;2.813;36.326;78.673;762.6505;14.16
09:57:58:992;-15929.459;2.813;36.323;78.673;762.6505;14.16
09:57:59:000;-16053.6;2.813;36.322;78.673;762.6505;14.26
09:57:59:007;-15907.179;2.812;36.324;78.673;762.6505;14.26
09:57:59:015;-15959.239;2.812;36.326;78.673;762.6505;14.26
09:57:59:023;-15916.145;2.812;36.323;78.673;762.6505;14.26
09:57:59:031;-15939.866;2.812;36.324;78.673;762.6505;14.26
09:57:59:039;-15669.878;2.811;36.324;78.673;762.6505;14.26
09:57:59:046;-15786.922;2.811;36.323;78.673;762.6505;14.26
09:57:59:054;-15851.271;2.811;36.323;78.673;762.6505;14.26
09:57:59:062;-15840.717;2.811;36.323;78.673;762.6505;14.26
09:57:59:070;-15812.402;2.811;36.323;78.673;762.6505;14.26
09:57:59:078;-15892.044;2.81;36.324;78.673;762.6505;14.26
09:57:59:085;-15911.612;2.81;36.325;78.673;762.6505;14.26
09:57:59:093;-16065.204;2.81;36.323;78.673;762.6505;14.26
09:57:59:101;-15796.999;2.809;36.321;78.673;762.6505;14.26
09:57:59:109;-15757.154;2.809;36.322;78.673;762.6505;14.26
09:57:59:117;-15818.827;2.809;36.321;78.673;762.6505;14.26
09:57:59:125;-15803.144;2.808;36.321;78.673;762.6505;14.26
09:57:59:132;-15963.245;2.808;36.322;78.673;762.6505;14.26
09:57:59:140;-15716.111;2.808;36.322;78.673;762.6505;14.26
09:57:59:148;-15683.376;2.807;36.32;78.673;762.6505;14.26
09:57:59:156;-16009.369;2.807;36.321;78.673;762.6505;14.26
09:57:59:164;-15599.581;2.806;36.32;78.673;762.6505;14.26
09:57:59:171;-15844.857;2.806;36.318;78.673;762.6505;14.26
09:57:59:179;-15633.147;2.805;36.319;78.673;762.6505;14.26
09:57:59:187;-15627.211;2.805;36.321;78.673;762.6505;14.26
09:57:59:195;-15779.85;2.805;36.321;78.673;762.6505;14.26
09:57:59:203;-15637.691;2.804;36.323;78.673;762.6505;14.26
09:57:59:210;-15657.37;2.804;36.322;78.673;762.6505;14.26
09:57:59:218;-15609.268;2.803;36.322;78.673;762.6505;14.26
09:57:59:226;-15653.302;2.803;36.322;78.673;762.6505;14.26
09:57:59:234;-15634.784;2.803;36.321;78.673;762.6505;14.26
09:57:59:242;-15653.229;2.802;36.322;78.673;762.6505;14.26
09:57:59:250;-15714.072;2.801;36.322;78.673;762.6505;14.366
09:57:59:257;-15717.455;2.801;36.323;78.673;762.6505;14.366
09:57:59:265;-15659.666;2.801;36.325;78.673;762.6505;14.366
09:57:59:273;-15631.156;2.8;36.324;78.673;762.6505;14.366
09:57:59:281;-15685.831;2.8;36.324;78.673;762.6505;14.366
09:57:59:289;-15732.896;2.799;36.322;78.673;762.6505;14.366
09:57:59:296;-15673.005;2.799;36.32;78.673;762.6505;14.366
09:57:59:304;-15730.989;2.798;36.321;78.673;762.6505;14.366
09:57:59:312;-15557.977;2.798;36.32;78.673;762.6505;14.366
09:57:59:320;-15677.83;2.797;36.32;78.673;762.6505;14.366
09:57:59:328;-15684.047;2.797;36.322;78.673;762.6505;14.366
09:57:59:335;-15809.63;2.796;36.322;78.673;762.6505;14.366
09:57:59:343;-15595.537;2.796;36.321;78.673;762.6505;14.366
09:57:59:351;-14852.475;2.795;36.322;78.673;762.6505;14.366
09:57:59:359;-14072.303;2.795;36.322;78.673;762.6505;14.366
09:57:59:367;-13083.669;2.794;36.323;78.673;762.6505;14.366
09:57:59:375;-13816.508;2.794;36.322;80.104;749.0263;14.366
09:57:59:382;-15519.315;2.793;36.323;80.104;749.0263;14.366
09:57:59:390;-15809.874;2.792;36.324;80.104;749.0263;14.366
09:57:59:398;-15610.77;2.792;36.32;80.104;749.0263;14.366
09:57:59:406;-15495.57;2.791;36.322;80.109;748.9795;14.366
09:57:59:414;-15663.782;2.791;36.319;80.109;748.9795;14.366
09:57:59:421;-15486.763;2.79;36.319;80.109;748.9795;14.366
09:57:59:429;-15498.611;2.79;36.32;80.109;748.9795;14.366
09:57:59:437;-15518.351;2.789;36.321;80.109;748.9795;14.366
09:57:59:445;-15513.147;2.789;36.319;80.109;748.9795;14.366
09:57:59:453;-15516.897;2.788;36.321;80.109;748.9795;14.366
09:57:59:460;-15460.183;2.787;36.323;80.109;748.9795;14.366
09:57:59:468;-15492.32;2.787;36.321;80.109;748.9795;14.366
09:57:59:476;-15497.305;2.786;36.32;80.109;748.9795;14.366
09:57:59:484;-15480.191;2.786;36.32;80.109;748.9795;14.366
09:57:59:492;-15441.727;2.785;36.32;80.109;748.9795;14.366
09:57:59:500;-15446.905;2.784;36.32;80.109;748.9795;14.479
09:57:59:507;-15441.311;2.784;36.321;80.109;748.9795;14.479
09:57:59:515;-15355.036;2.783;36.323;80.109;748.9795;14.479
09:57:59:523;-15227.671;2.783;36.322;80.109;748.9795;14.479
09:57:59:531;-15211.547;2.782;36.323;80.109;748.9795;14.479
09:57:59:539;-15490.257;2.782;36.323;80.109;748.9795;14.479
09:57:59:546;-15303.623;2.781;36.323;80.109;748.9795;14.479
09:57:59:554;-15346.046;2.78;36.322;80.109;748.9795;14.479
09:57:59:562;-15326.661;2.78;36.321;80.109;748.9795;14.479
09:57:59:570;-15417.516;2.779;36.322;80.109;748.9795;14.479
09:57:59:578;-15463.347;2.779;36.323;80.109;748.9795;14.479
09:57:59:585;-15281.392;2.778;36.321;80.109;748.9795;14.479
09:57:59:593;-15080.284;2.778;36.322;80.109;748.9795;14.479
09:57:59:601;-15027.564;2.777;36.323;80.109;748.9795;14.479
09:57:59:609;-15141.812;2.776;36.323;80.109;748.9795;14.479
09:57:59:617;-15291.054;2.776;36.324;80.109;748.9795;14.479
09:57:59:625;-15154.625;2.775;36.321;80.109;748.9795;14.479
09:57:59:632;-15127.593;2.774;36.322;80.109;748.9795;14.479
09:57:59:640;-15278.644;2.774;36.324;80.109;748.9795;14.479
09:57:59:648;-15025.635;2.773;36.321;80.109;748.9795;14.479
09:57:59:656;-15002.67;2.773;36.32;80.109;748.9795;14.479
09:57:59:664;-14858.289;2.772;36.323;80.109;748.9795;14.479
09:57:59:671;-15060.166;2.772;36.325;80.109;748.9795;14.479
09:57:59:679;-15216.921;2.771;36.326;80.109;748.9795;14.479
09:57:59:687;-14820.178;2.77;36.323;80.109;748.9795;14.479
09:57:59:695;-15478.384;2.77;36.323;80.109;748.9795;14.479
09:57:59:703;-15443.326;2.769;36.322;80.109;748.9795;14.479
09:57:59:710;-15195.081;2.769;36.323;80.109;748.9795;14.479
09:57:59:718;-15287.353;2.768;36.322;80.109;748.9795;14.479
09:57:59:726;-15382.508;2.767;36.321;80.109;748.9795;14.479
09:57:59:734;-15222.711;2.767;36.321;80.109;748.9795;14.479
09:57:59:742;-15398.437;2.766;36.322;80.109;748.9795;14.479
09:57:59:750;-15330.777;2.766;36.324;80.109;748.9795;14.6
09:57:59:757;-15474.193;2.765;36.323;80.109;748.9795;14.6
09:57:59:765;-15413.314;2.765;36.325;80.109;748.9795;14.6
09:57:59:773;-15294.047;2.764;36.324;80.109;748.9795;14.6
09:57:59:781;-15313.786;2.763;36.323;80.109;748.9795;14.6
09:57:59:789;-15306.335;2.763;36.324;80.109;748.9795;14.6
09:57:59:796;-15315.985;2.762;36.323;80.109;748.9795;14.6
09:57:59:804;-15528.722;2.762;36.324;80.109;748.9795;14.6
09:57:59:812;-15608.547;2.761;36.322;80.109;748.9795;14.6
09:57:59:820;-15412.007;2.761;36.324;80.109;748.9795;14.6
09:57:59:828;-15434.861;2.76;36.326;80.109;748.9795;14.6
09:57:59:835;-15277.337;2.76;36.327;80.109;748.9795;14.6
09:57:59:843;-15377.011;2.759;36.326;80.109;748.9795;14.6
09:57:59:851;-15374.837;2.759;36.321;80.109;748.9795;14.6
09:57:59:859;-15480.338;2.758;36.322;80.109;748.9795;14.6
09:57:59:867;-15543.074;2.758;36.325;80.109;748.9795;14.6
09:57:59:875;-15381.885;2.757;36.323;80.109;748.9795;14.6
09:57:59:882;-15368.876;2.757;36.325;80.109;748.9795;14.6
09:57:59:890;-15433.872;2.756;36.324;80.109;748.9795;14.6
09:57:59:898;-15423.379;2.756;36.326;80.109;748.9795;14.6
09:57:59:906;-15472.35;2.756;36.323;80.109;748.9795;14.6
09:57:59:914;-15343.322;2.755;36.324;80.109;748.9795;14.6
09:57:59:921;-15332.817;2.755;36.323;80.109;748.9795;14.6
09:57:59:929;-15582.688;2.754;36.326;80.109;748.9795;14.6
09:57:59:937;-15530.004;2.754;36.324;80.109;748.9795;14.6
09:57:59:945;-15420.631;2.754;36.322;80.109;748.9795;14.6
09:57:59:953;-15425.7;2.753;36.323;80.109;748.9795;14.6
09:57:59:960;-15418.322;2.753;36.323;80.109;748.9795;14.6
09:57:59:968;-15493.311;2.753;36.324;80.109;748.9795;14.6
09:57:59:976;-15290.456;2.752;36.324;80.109;748.9795;14.6
09:57:59:984;-15510.851;2.752;36.324;80.109;748.9795;14.6
09:57:59:992;-15504.854;2.752;36.325;80.109;748.9795;14.6
09:58:00:000;-15607.753;2.752;36.324;80.109;748.9795;14.729
09:58:00:007;-15656.856;2.752;36.325;80.109;748.9795;14.729
09:58:00:015;-15644.336;2.751;36.323;80.109;748.9795;14.729
09:58:00:023;-15647.537;2.751;36.324;80.109;748.9795;14.729
09:58:00:031;-15710.811;2.751;36.325;80.109;748.9795;14.729
09:58:00:039;-15708.99;2.751;36.325;80.109;748.9795;14.729
09:58:00:046;-15771.482;2.75;36.326;80.109;748.9795;14.729
09:58:00:054;-15605.175;2.75;36.326;80.109;748.9795;14.729
09:58:00:062;-15743.254;2.75;36.327;80.109;748.9795;14.729
09:58:00:070;-15798.063;2.75;36.327;80.109;748.9795;14.729
09:58:00:078;-16024.309;2.75;36.329;80.109;748.9795;14.729
09:58:00:085;-16113.404;2.75;36.328;80.109;748.9795;14.729
09:58:00:093;-15610.818;2.75;36.328;80.109;748.9795;14.729
09:58:00:101;-14959.869;2.75;36.328;80.109;748.9795;14.729
09:58:00:109;-14135.979;2.75;36.327;80.109;748.9795;14.729
09:58:00:117;-13332.073;2.75;36.327;80.109;748.9795;14.729
09:58:00:125;-14196.395;2.75;36.327;80.104;749.0263;14.729
09:58:00:132;-15723.868;2.75;36.328;80.104;749.0263;14.729
09:58:00:140;-16035.925;2.75;36.328;80.104;749.0263;14.729
09:58:00:148;-15971.833;2.75;36.329;80.104;749.0263;14.729
09:58:00:156;-15851.088;2.751;36.325;80.109;748.9795;14.729
09:58:00:164;-15896.319;2.751;36.327;80.109;748.9795;14.729
09:58:00:171;-16021.927;2.751;36.329;80.109;748.9795;14.729
09:58:00:179;-15895.892;2.751;36.327;80.109;748.9795;14.729
09:58:00:187;-15954.915;2.751;36.325;80.109;748.9795;14.729
09:58:00:195;-15909.744;2.751;36.326;80.109;748.9795;14.729
