Time_GPS;Latitude_GPS;Longitude_GPS;Accuracy_GPS;Altitude_GPS;Speed_GPS;Bearing_GPS
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:31:452;48.73368796;9.121330172;25;481;17.252323;315.07742
13:05:32:445;48.73377774;9.121142353;15;479;17.263783;314.7405
13:05:32:445;48.73377774;9.121142353;15;479;17.263783;314.7405
13:05:32:445;48.73377774;9.121142353;15;479;17.263783;314.7405
13:05:32:445;48.73377774;9.121142353;15;479;17.263783;314.7405
13:05:32:445;48.73377774;9.121142353;15;479;17.263783;314.7405
13:05:32:445;48.73377774;9.121142353;15;479;17.263783;314.7405
13:05:32:445;48.73377774;9.121142353;15;479;17.263783;314.7405
13:05:32:445;48.73377774;9.121142353;15;479;17.263783;314.7405
13:05:32:445;48.73377774;9.121142353;15;479;17.263783;314.7405
13:05:32:445;48.73377774;9.121142353;15;479;17.263783;314.7405
13:05:32:445;48.73377774;9.121142353;15;479;17.263783;314.7405
13:05:32:445;48.73377774;9.121142353;15;479;17.263783;314.7405
13:05:32:445;48.73377774;9.121142353;15;479;17.263783;314.7405
13:05:32:445;48.73377774;9.121142353;15;479;17.263783;314.7405
13:05:32:445;48.73377774;9.121142353;15;479;17.263783;314.7405
13:05:32:445;48.73377774;9.121142353;15;479;17.263783;314.7405
13:05:32:445;48.73377774;9.121142353;15;479;17.263783;314.7405
13:05:32:445;48.73377774;9.121142353;15;479;17.263783;314.7405
13:05:32:445;48.73377774;9.121142353;15;479;17.263783;314.7405
13:05:32:445;48.73377774;9.121142353;15;479;17.263783;314.7405
