ECG;SCR;Temp;HR;HRV_LF
1656.342;3.83;34.468;78.673;87.441
1670.707;3.83;34.469;78.673;87.441
1689.408;3.83;34.468;78.673;87.441
1699.082;3.83;34.468;78.673;87.441
1719.127;3.83;34.464;78.673;87.441
1753.573;3.83;34.471;78.673;87.441
1782.645;3.83;34.47;78.673;87.441
1813.219;3.83;34.471;78.673;87.441
1838.492;3.829;34.463;78.673;87.441
1872.926;3.829;34.473;78.673;87.441
1915.336;3.829;34.464;78.673;87.441
1942.405;3.829;34.469;78.673;87.441
1981.139;3.829;34.465;78.673;87.441
2007.499;3.829;34.47;78.673;87.441
2040.54;3.829;34.467;78.673;87.441
2059.339;3.829;34.469;78.673;87.441
2058.997;3.829;34.466;78.673;87.441
2027.934;3.829;34.469;78.673;87.264
1972.283;3.829;34.466;78.673;87.264
1910.707;3.829;34.468;78.673;87.264
1848.813;3.828;34.465;78.673;87.264
1798.158;3.829;34.471;78.673;87.264
1753.94;3.828;34.469;78.673;87.264
1733.809;3.828;34.47;78.673;87.264
1721.338;3.828;34.463;78.673;87.264
1707.816;3.828;34.473;78.673;87.264
1707.645;3.828;34.466;78.673;87.264
1721.326;3.828;34.47;78.673;87.264
1714.925;3.828;34.467;78.673;87.264
1712.934;3.828;34.473;78.673;87.264
1717.966;3.828;34.467;78.673;87.264
1725.393;3.828;34.471;78.673;87.264
1723.219;3.828;34.469;78.673;87.264
1724.098;3.827;34.472;78.673;87.264
1714.485;3.827;34.469;78.673;87.264
1715.426;3.827;34.471;78.673;87.264
1706.484;3.827;34.466;78.673;87.264
1698.752;3.827;34.469;78.673;87.264
1684.461;3.827;34.469;78.673;87.264
1678.903;3.827;34.47;78.673;87.264
1682.14;3.826;34.466;78.673;87.264
1667.958;3.826;34.469;78.673;87.264
1664.526;3.827;34.465;78.673;87.264
1650.857;3.826;34.467;78.673;87.264
1653.923;3.826;34.464;78.673;87.264
1644.835;3.826;34.468;78.673;87.264
1639.888;3.826;34.465;78.673;87.264
1630.507;3.826;34.465;78.673;87.264
1629.97;3.826;34.464;78.673;87.264
1626.977;3.825;34.47;78.673;87.057
1629.908;3.825;34.469;78.673;87.057
1628.455;3.825;34.471;78.673;87.057
1625.548;3.825;34.474;78.673;87.057
1624.937;3.825;34.47;78.673;87.057
1618.17;3.825;34.468;78.673;87.057
1633.707;3.825;34.471;78.673;87.057
1677.266;3.825;34.471;78.673;87.057
1697.384;3.825;34.474;78.673;87.057
1728.569;3.825;34.467;78.673;87.057
1731;3.824;34.472;78.673;87.057
1741.322;3.825;34.47;78.673;87.057
1771.175;3.825;34.468;78.673;87.057
1773.532;3.824;34.47;78.673;87.057
1761.721;3.824;34.469;78.673;87.057
1751.313;3.824;34.472;78.673;87.057
1715.12;3.824;34.473;78.673;87.057
1693.781;3.824;34.471;78.673;87.057
1613.833;3.824;34.468;78.673;87.057
1591.065;3.824;34.473;78.673;87.057
1556.069;3.824;34.464;78.673;87.057
1541.509;3.824;34.467;78.673;87.057
1540.409;3.823;34.468;78.673;87.057
1539.004;3.823;34.47;78.673;87.057
1538.21;3.823;34.471;78.673;87.057
1545.613;3.823;34.471;78.673;87.057
1528.194;3.823;34.47;78.673;87.057
1467.925;3.823;34.472;78.673;87.057
1558.414;3.823;34.469;78.673;87.057
1820.646;3.823;34.474;78.673;87.057
2322.035;3.823;34.471;78.673;87.057
2647.736;3.823;34.472;78.673;87.057
2505.04;3.823;34.472;78.467;86.82
1255.885;3.822;34.474;78.467;86.82
925.885;3.822;34.469;78.467;86.82
1067.102;3.822;34.473;78.467;86.82
1320.49;3.822;34.47;78.472;86.82
1483.096;3.822;34.471;78.472;86.82
1551.952;3.822;34.467;78.472;86.82
1577.164;3.822;34.469;78.472;86.82
1585.385;3.822;34.467;78.472;86.82
1591.737;3.822;34.47;78.472;86.82
1604.233;3.822;34.468;78.472;86.82
1613.101;3.822;34.471;78.472;86.82
1629.64;3.821;34.466;78.472;86.82
1643.797;3.821;34.472;78.472;86.82
1652.763;3.821;34.469;78.472;86.82
1661.216;3.821;34.471;78.472;86.82
1667.103;3.821;34.47;78.472;86.82
1677.584;3.821;34.472;78.472;86.82
1685.768;3.821;34.467;78.472;86.82
1702.563;3.821;34.475;78.472;86.82
1720.397;3.821;34.47;78.472;86.82
1739.44;3.821;34.474;78.472;86.82
1760.194;3.821;34.468;78.472;86.82
1780.947;3.821;34.477;78.472;86.82
1813.891;3.821;34.473;78.472;86.82
1835.609;3.821;34.476;78.472;86.82
1886.24;3.821;34.476;78.472;86.82
1915.104;3.82;34.473;78.472;86.82
1942.136;3.82;34.47;78.472;86.82
1973.968;3.82;34.475;78.472;86.82
2010.845;3.82;34.474;78.472;86.82
2039.648;3.82;34.472;78.472;86.82
2058.435;3.82;34.472;78.472;86.553
2051.692;3.82;34.471;78.472;86.553
2023.696;3.82;34.47;78.472;86.553
1971.818;3.82;34.474;78.472;86.553
1909.84;3.819;34.471;78.472;86.553
1846.248;3.82;34.472;78.472;86.553
1805.291;3.819;34.467;78.472;86.553
1764.298;3.819;34.473;78.472;86.553
1739.648;3.819;34.47;78.472;86.553
1720.434;3.819;34.473;78.472;86.553
1719.664;3.819;34.474;78.472;86.553
1721.558;3.819;34.475;78.472;86.553
1726.725;3.819;34.47;78.472;86.553
1724.465;3.819;34.473;78.472;86.553
1735.874;3.819;34.474;78.472;86.553
1726.187;3.819;34.475;78.472;86.553
1725.149;3.819;34.471;78.472;86.553
1717.673;3.818;34.471;78.472;86.553
1709.025;3.818;34.474;78.472;86.553
1716.427;3.818;34.475;78.472;86.553
1695.369;3.818;34.472;78.472;86.553
1690.446;3.818;34.475;78.472;86.553
1688.626;3.818;34.475;78.472;86.553
1684.461;3.817;34.475;78.472;86.553
1674.835;3.818;34.471;78.472;86.553
1678.573;3.817;34.471;78.472;86.553
1671.097;3.817;34.472;78.472;86.553
1648.255;3.817;34.471;78.472;86.553
1646.386;3.817;34.47;78.472;86.553
1648.512;3.817;34.469;78.472;86.553
1636.737;3.817;34.472;78.472;86.553
1630.983;3.817;34.474;78.472;86.553
1635.76;3.817;34.473;78.472;86.256
1634.819;3.817;34.467;78.472;86.256
1606.236;3.816;34.476;78.472;86.256
1612.331;3.816;34.474;78.472;86.256
1615.373;3.816;34.474;78.472;86.256
1612.197;3.816;34.474;78.472;86.256
1601.619;3.816;34.474;78.472;86.256
1618.145;3.816;34.474;78.472;86.256
1643.101;3.816;34.473;78.472;86.256
1680.185;3.816;34.472;78.472;86.256
1698.801;3.816;34.474;78.472;86.256
1731.94;3.816;34.466;78.472;86.256
1734.799;3.815;34.474;78.472;86.256
1769.392;3.815;34.473;78.472;86.256
1771.138;3.815;34.476;78.472;86.256
1783.011;3.815;34.472;78.472;86.256
1761.354;3.815;34.474;78.472;86.256
1725.503;3.815;34.474;78.472;86.256
1697.824;3.815;34.471;78.472;86.256
1598.833;3.815;34.469;78.472;86.256
1584.163;3.815;34.473;78.472;86.256
1552.209;3.814;34.468;78.472;86.256
1545.93;3.814;34.473;78.472;86.256
1546.358;3.814;34.465;78.472;86.256
1541.032;3.814;34.474;78.472;86.256
1526.105;3.814;34.472;78.472;86.256
1542.156;3.814;34.477;78.472;86.256
1528.035;3.814;34.471;78.472;86.256
1489.302;3.814;34.473;78.472;86.256
1531.639;3.814;34.469;78.472;86.256
1751.875;3.814;34.471;78.472;86.256
2245.496;3.814;34.468;78.472;86.256
2723.126;3.813;34.473;79.073;85.93
2697.903;3.813;34.464;79.073;85.93
1470.747;3.813;34.47;79.073;85.93
969.993;3.813;34.465;79.073;85.93
1088.234;3.813;34.471;79.078;85.93
1265.034;3.813;34.465;79.078;85.93
1421.411;3.813;34.47;79.078;85.93
1554.114;3.813;34.466;79.078;85.93
1594.338;3.813;34.474;79.078;85.93
1600.092;3.813;34.472;79.078;85.93
1613.553;3.812;34.47;79.078;85.93
1640.206;3.812;34.471;79.078;85.93
1644.444;3.812;34.473;79.078;85.93
1640.878;3.812;34.469;79.078;85.93
1654.754;3.812;34.473;79.078;85.93
1675.397;3.812;34.466;79.078;85.93
1679.159;3.812;34.472;79.078;85.93
1697.616;3.812;34.467;79.078;85.93
1706.02;3.812;34.472;79.078;85.93
1717.405;3.812;34.466;79.078;85.93
1752.73;3.812;34.472;79.078;85.93
1740.356;3.812;34.471;79.078;85.93
1771.236;3.812;34.472;79.078;85.93
1795.959;3.812;34.471;79.078;85.93
1806.232;3.811;34.475;79.078;85.93
1835.267;3.811;34.47;79.078;85.93
1872.242;3.811;34.47;79.078;85.93
1907.226;3.811;34.469;79.078;85.93
1942.967;3.811;34.468;79.078;85.93
1999.143;3.811;34.47;79.078;85.93
2016.904;3.811;34.471;79.078;85.93
2035.398;3.811;34.472;79.078;85.93
2070.149;3.811;34.469;79.078;85.574
2108.211;3.811;34.467;79.078;85.574
2088.264;3.81;34.473;79.078;85.574
2050.654;3.81;34.465;79.078;85.574
1997.959;3.81;34.471;79.078;85.574
1940.951;3.81;34.471;79.078;85.574
1872.963;3.81;34.472;79.078;85.574
1829.599;3.81;34.471;79.078;85.574
1795.922;3.81;34.471;79.078;85.574
1766.704;3.81;34.469;79.078;85.574
1742.531;3.81;34.471;79.078;85.574
1745.23;3.81;34.471;79.078;85.574
1750.409;3.81;34.474;79.078;85.574
1752.058;3.81;34.475;79.078;85.574
1756.236;3.81;34.475;79.078;85.574
1764.212;3.809;34.467;79.078;85.574
1764.42;3.809;34.47;79.078;85.574
1759.436;3.809;34.474;79.078;85.574
1762.001;3.809;34.473;79.078;85.574
1760.426;3.809;34.472;79.078;85.574
1757.714;3.809;34.471;79.078;85.574
1747.172;3.809;34.471;79.078;85.574
1738.732;3.809;34.468;79.078;85.574
1738.353;3.809;34.471;79.078;85.574
1731.916;3.809;34.466;79.078;85.574
1731.928;3.809;34.473;79.078;85.574
1713.471;3.809;34.469;79.078;85.574
1725.308;3.808;34.472;79.078;85.574
1712.177;3.808;34.471;79.078;85.574
1699.681;3.808;34.473;79.078;85.574
1699.717;3.808;34.47;79.078;85.574
1692.278;3.808;34.471;79.078;85.574
1681.871;3.808;34.472;79.078;85.189
1680.979;3.808;34.474;79.078;85.189
1671.818;3.808;34.47;79.078;85.189
1673.638;3.808;34.472;79.078;85.189
1685.206;3.808;34.468;79.078;85.189
1683.044;3.808;34.473;79.078;85.189
1715.731;3.807;34.472;79.078;85.189
1750.58;3.807;34.472;79.078;85.189
1763.614;3.807;34.473;79.078;85.189
1768.536;3.807;34.475;79.078;85.189
1791.403;3.807;34.465;79.078;85.189
1839.017;3.807;34.476;79.078;85.189
1830.735;3.807;34.476;79.078;85.189
1827.816;3.807;34.472;79.078;85.189
1822.918;3.807;34.471;79.078;85.189
1784.489;3.807;34.472;79.078;85.189
1744.839;3.807;34.469;79.078;85.189
1676.387;3.806;34.477;79.078;85.189
1636.443;3.807;34.47;79.078;85.189
1601.655;3.806;34.473;79.078;85.189
1586.68;3.806;34.466;79.078;85.189
1585.861;3.806;34.472;79.078;85.189
1586.484;3.806;34.469;79.078;85.189
1581.439;3.806;34.472;79.078;85.189
1586.936;3.806;34.474;79.078;85.189
1575.735;3.806;34.475;79.078;85.189
1510.763;3.806;34.468;79.078;85.189
1564.693;3.806;34.472;79.078;85.189
1764.286;3.806;34.472;79.078;85.189
2276.754;3.806;34.475;79.078;85.189
2764.291;3.805;34.465;79.078;85.189
2797.186;3.805;34.471;79.078;85.189
1587.938;3.805;34.465;81.702;84.774
1019.781;3.805;34.472;81.702;84.774
1062.522;3.805;34.463;81.702;84.774
1259.098;3.805;34.472;81.702;84.774
1439.293;3.805;34.473;81.707;84.774
1571.655;3.805;34.474;81.707;84.774
1620.149;3.805;34.474;81.707;84.774
1632.791;3.805;34.473;81.707;84.774
1652.799;3.805;34.466;81.707;84.774
1660.898;3.805;34.476;81.707;84.774
1663.378;3.805;34.475;81.707;84.774
1675.141;3.805;34.474;81.707;84.774
1683.752;3.805;34.472;81.707;84.774
1693.023;3.804;34.472;81.707;84.774
1703.663;3.804;34.465;81.707;84.774
1712.958;3.804;34.473;81.707;84.774
1722.962;3.804;34.469;81.707;84.774
1737.962;3.804;34.472;81.707;84.774
1751.448;3.804;34.471;81.707;84.774
1769.037;3.804;34.471;81.707;84.774
1789.839;3.804;34.471;81.707;84.774
1817.787;3.804;34.471;81.707;84.774
1837.515;3.804;34.467;81.707;84.774
1863.948;3.804;34.47;81.707;84.774
1898.187;3.804;34.473;81.707;84.774
1935.222;3.804;34.472;81.707;84.774
1970.988;3.803;34.469;81.707;84.774
2003.443;3.804;34.475;81.707;84.774
2040.259;3.803;34.473;81.707;84.774
2066.619;3.804;34.472;81.707;84.774
2096.436;3.803;34.476;81.707;84.774
2122.393;3.803;34.474;81.707;84.774
2122.93;3.803;34.475;81.707;84.327
2091.464;3.803;34.471;81.707;84.327
2039.88;3.803;34.472;81.707;84.327
1979.184;3.803;34.473;81.707;84.327
1913.565;3.803;34.474;81.707;84.327
1865.169;3.803;34.472;81.707;84.327
1827.584;3.803;34.476;81.707;84.327
1800.674;3.803;34.471;81.707;84.327
1786.529;3.803;34.473;81.707;84.327
1789.461;3.803;34.468;81.707;84.327
1788.923;3.803;34.47;81.707;84.327
1794.139;3.803;34.469;81.707;84.327
1796.167;3.802;34.473;81.707;84.327
1796.362;3.802;34.472;81.707;84.327
1793.602;3.803;34.474;81.707;84.327
1797.975;3.802;34.47;81.707;84.327
1796.839;3.802;34.471;81.707;84.327
1790.768;3.802;34.471;81.707;84.327
1789.815;3.802;34.474;81.707;84.327
1791.256;3.802;34.471;81.707;84.327
1781.167;3.802;34.475;81.707;84.327
1776.22;3.801;34.47;81.707;84.327
1775.304;3.802;34.474;81.707;84.327
1757.348;3.801;34.471;81.707;84.327
1753.231;3.802;34.475;81.707;84.327
1745.646;3.801;34.474;81.707;84.327
1732.307;3.801;34.475;81.707;84.327
1733.003;3.801;34.473;81.707;84.327
1726.053;3.801;34.476;81.707;84.327
1721.509;3.801;34.47;81.707;84.327
1717.49;3.801;34.474;81.707;84.327
1715.071;3.801;34.469;81.707;84.327
1705.006;3.801;34.473;81.707;83.849
1699.595;3.8;34.47;81.707;83.849
1692.816;3.8;34.474;81.707;83.849
1687.075;3.8;34.475;81.707;83.849
1680.564;3.8;34.475;81.707;83.849
1675.788;3.8;34.473;81.707;83.849
1674.567;3.8;34.471;81.707;83.849
1689.786;3.8;34.469;81.707;83.849
1728.813;3.8;34.471;81.707;83.849
1774.497;3.8;34.469;81.707;83.849
1797.474;3.8;34.478;81.707;83.849
1804.021;3.799;34.474;81.707;83.849
1820.963;3.8;34.476;81.707;83.849
1851.818;3.8;34.473;81.707;83.849
1854.017;3.799;34.474;81.707;83.849
1845.919;3.799;34.472;81.707;83.849
1834.485;3.799;34.473;81.707;83.849
1785.552;3.799;34.469;81.707;83.849
1777.234;3.799;34.474;81.707;83.849
1690.764;3.799;34.469;81.707;83.849
1671;3.799;34.476;81.707;83.849
1635.625;3.798;34.47;81.707;83.849
1613.895;3.799;34.476;81.707;83.849
1603.561;3.799;34.474;81.707;83.849
1605.271;3.799;34.478;81.707;83.849
1605.063;3.798;34.47;81.707;83.849
1607.457;3.798;34.472;81.707;83.849
1603.988;3.798;34.471;81.707;83.849
1536.427;3.798;34.472;81.707;83.849
1614.994;3.798;34.473;81.707;83.849
1871.252;3.798;34.477;81.707;83.849
2377.039;3.798;34.477;81.707;83.849
2708.676;3.798;34.475;78.467;83.34
2617.516;3.798;34.477;78.467;83.34
1381.968;3.798;34.475;78.467;83.34
956.154;3.798;34.474;78.467;83.34
1086.439;3.798;34.475;78.472;83.34
1368.691;3.798;34.474;78.472;83.34
1543.414;3.797;34.477;78.472;83.34
1628.992;3.797;34.473;78.472;83.34
1660.128;3.797;34.476;78.472;83.34
1677.217;3.797;34.474;78.472;83.34
1684.412;3.797;34.47;78.472;83.34
1693.842;3.797;34.471;78.472;83.34
1697.86;3.797;34.475;78.472;83.34
1710.356;3.797;34.475;78.472;83.34
1717.197;3.797;34.476;78.472;83.34
1728.007;3.797;34.478;78.472;83.34
1734.249;3.797;34.473;78.472;83.34
1740.466;3.797;34.474;78.472;83.34
1752.828;3.797;34.474;78.472;83.34
1761.513;3.797;34.475;78.472;83.34
1769.795;3.796;34.477;78.472;83.34
1790.951;3.797;34.475;78.472;83.34
1808.48;3.796;34.471;78.472;83.34
1830.051;3.796;34.477;78.472;83.34
1857.23;3.796;34.477;78.472;83.34
1884.286;3.796;34.476;78.472;83.34
1930.617;3.796;34.471;78.472;83.34
1968.264;3.796;34.475;78.472;83.34
2000.206;3.796;34.476;78.472;83.34
2034.152;3.796;34.474;78.472;83.34
2061.293;3.796;34.475;78.472;83.34
2102.373;3.796;34.475;78.472;83.34
2133.887;3.795;34.472;78.472;82.801
2150.414;3.795;34.479;78.472;82.801
2146.139;3.795;34.475;78.472;82.801
2108.773;3.795;34.476;78.472;82.801
2061.245;3.795;34.475;78.472;82.801
1994.648;3.795;34.474;78.472;82.801
1934.27;3.795;34.473;78.472;82.801
1887.132;3.795;34.478;78.472;82.801
1847.458;3.795;34.475;78.472;82.801
1814.856;3.795;34.475;78.472;82.801
1803.801;3.795;34.473;78.472;82.801
1788.178;3.795;34.473;78.472;82.801
1797.645;3.795;34.468;78.472;82.801
1796.094;3.795;34.477;78.472;82.801
1799.917;3.794;34.474;78.472;82.801
1799.734;3.794;34.475;78.472;82.801
1809.994;3.794;34.473;78.472;82.801
1814.196;3.794;34.475;78.472;82.801
1814.868;3.794;34.471;78.472;82.801
1810.568;3.794;34.476;78.472;82.801
1811.179;3.794;34.469;78.472;82.801
1805.633;3.794;34.475;78.472;82.801
1803.435;3.794;34.47;78.472;82.801
1793.932;3.793;34.477;78.472;82.801
1790.817;3.793;34.471;78.472;82.801
1781.936;3.793;34.475;78.472;82.801
1771.737;3.793;34.476;78.472;82.801
1762.221;3.793;34.477;78.472;82.801
1757.348;3.793;34.475;78.472;82.801
1757.103;3.793;34.477;78.472;82.801
1747.453;3.793;34.477;78.472;82.801
1739.941;3.793;34.476;78.472;82.801
1738.805;3.793;34.472;78.472;82.231
1730.621;3.792;34.475;78.472;82.231
1722.852;3.792;34.471;78.472;82.231
1726.151;3.792;34.475;78.472;82.231
1727.421;3.792;34.473;78.472;82.231
1718.418;3.792;34.477;78.472;82.231
1718.125;3.792;34.48;78.472;82.231
1717.673;3.792;34.481;78.472;82.231
1716.953;3.792;34.476;78.472;82.231
1714.155;3.791;34.474;78.472;82.231
1740.454;3.792;34.476;78.472;82.231
1780.776;3.791;34.48;78.472;82.231
1806.806;3.791;34.474;78.472;82.231
1821.611;3.791;34.473;78.472;82.231
1830.625;3.791;34.474;78.472;82.231
1847.946;3.791;34.479;78.472;82.231
1880.548;3.791;34.474;78.472;82.231
1864.705;3.791;34.476;78.472;82.231
1866.366;3.791;34.471;78.472;82.231
1854.396;3.791;34.477;78.472;82.231
1815.955;3.79;34.474;78.472;82.231
1782.229;3.79;34.475;78.472;82.231
1708.903;3.79;34.474;78.472;82.231
1680.21;3.79;34.475;78.472;82.231
1651.004;3.79;34.472;78.472;82.231
1638.056;3.79;34.474;78.472;82.231
1647.852;3.79;34.475;78.472;82.231
1647.229;3.79;34.476;78.472;82.231
1643.663;3.79;34.473;78.472;82.231
1651.077;3.79;34.474;78.472;82.231
1634.025;3.79;34.473;78.472;82.231
1586.79;3.789;34.475;78.472;82.231
1702.234;3.789;34.474;78.472;81.632
1989.237;3.789;34.474;78.472;81.632
2456.07;3.789;34.481;78.472;81.632
2746.946;3.789;34.474;78.472;81.632
2460.553;3.789;34.475;77.772;81.632
1211.374;3.789;34.473;77.772;81.632
1001.471;3.789;34.475;77.772;81.632
1191.756;3.789;34.471;77.772;81.632
1440.649;3.789;34.474;77.777;81.632
1604.697;3.789;34.467;77.777;81.632
1669.143;3.789;34.475;77.777;81.632
1690.531;3.789;34.475;77.777;81.632
1704.261;3.788;34.473;77.777;81.632
1722.291;3.788;34.471;77.777;81.632
1731.403;3.788;34.479;77.777;81.632
1746.464;3.788;34.47;77.777;81.632
1754.001;3.788;34.473;77.777;81.632
1770.295;3.788;34.47;77.777;81.632
1772.848;3.788;34.475;77.777;81.632
1782.694;3.788;34.47;77.777;81.632
1794.738;3.788;34.472;77.777;81.632
1809.75;3.788;34.467;77.777;81.632
1821.489;3.788;34.478;77.777;81.632
1834.412;3.788;34.471;77.777;81.632
1854.115;3.787;34.477;77.777;81.632
1868.626;3.787;34.474;77.777;81.632
1896.892;3.787;34.473;77.777;81.632
1923.655;3.787;34.47;77.777;81.632
1953.032;3.787;34.477;77.777;81.632
1990.361;3.787;34.471;77.777;81.632
2028.948;3.787;34.477;77.777;81.632
2063.7;3.787;34.473;77.777;81.632
2103.912;3.787;34.475;77.777;81.007
2131.456;3.787;34.471;77.777;81.007
2156.24;3.787;34.479;77.777;81.007
2190.638;3.787;34.468;77.777;81.007
2207.495;3.787;34.476;77.777;81.007
2195.707;3.787;34.472;77.777;81.007
2154.152;3.786;34.475;77.777;81.007
2097.059;3.786;34.471;77.777;81.007
2034.665;3.786;34.475;77.777;81.007
1972.759;3.786;34.474;77.777;81.007
1923.85;3.786;34.482;77.777;81.007
1889.697;3.786;34.476;77.777;81.007
1867.588;3.786;34.477;77.777;81.007
1851.55;3.786;34.475;77.777;81.007
1845.491;3.786;34.479;77.777;81.007
1846.822;3.786;34.474;77.777;81.007
1848.545;3.786;34.478;77.777;81.007
1860.222;3.786;34.481;77.777;81.007
1847.079;3.785;34.48;77.777;81.007
1850.792;3.785;34.478;77.777;81.007
1855.91;3.785;34.477;77.777;81.007
1856.973;3.785;34.474;77.777;81.007
1842.132;3.785;34.482;77.777;81.007
1851.721;3.785;34.476;77.777;81.007
1847.861;3.785;34.481;77.777;81.007
1840.581;3.785;34.477;77.777;81.007
1831.822;3.784;34.479;77.777;81.007
1827.51;3.784;34.477;77.777;81.007
1824.249;3.784;34.48;77.777;81.007
1806.403;3.784;34.479;77.777;81.007
1795.397;3.784;34.481;77.777;81.007
1795.226;3.784;34.473;77.777;81.007
1789.852;3.784;34.478;77.777;80.355
1782.791;3.784;34.481;77.777;80.355
1776.965;3.784;34.485;77.777;80.355
1763.834;3.784;34.479;77.777;80.355
1767.999;3.784;34.482;77.777;80.355
1759.546;3.784;34.484;77.777;80.355
1760.841;3.783;34.483;77.777;80.355
1770.821;3.783;34.478;77.777;80.355
1749.322;3.783;34.475;77.777;80.355
1733.308;3.783;34.479;77.777;80.355
1738.255;3.783;34.476;77.777;80.355
1744.522;3.783;34.48;77.777;80.355
1739.404;3.783;34.482;77.777;80.355
1738.427;3.783;34.484;77.777;80.355
1742.054;3.783;34.481;77.777;80.355
1772.311;3.783;34.482;77.777;80.355
1817.922;3.783;34.481;77.777;80.355
1823.516;3.782;34.484;77.777;80.355
1863.679;3.783;34.485;77.777;80.355
1866.672;3.782;34.481;77.777;80.355
1913.687;3.782;34.48;77.777;80.355
1903.732;3.782;34.485;77.777;80.355
1901.717;3.782;34.479;77.777;80.355
1901.081;3.782;34.484;77.777;80.355
1844.306;3.782;34.483;77.777;80.355
1825.349;3.782;34.485;77.777;80.355
1739.086;3.782;34.484;77.777;80.355
1723.292;3.782;34.488;77.777;80.355
1692.962;3.781;34.482;77.777;80.355
1662.999;3.781;34.483;77.777;80.355
1665.686;3.781;34.482;77.777;80.355
1653.886;3.781;34.482;77.777;80.355
1648.61;3.781;34.481;77.777;79.68
1665.246;3.781;34.484;77.777;79.68
1645.703;3.781;34.482;77.777;79.68
1581.012;3.781;34.484;77.777;79.68
1644.396;3.781;34.48;77.777;79.68
1842.95;3.781;34.486;77.777;79.68
2290.63;3.781;34.479;77.777;79.68
2778.949;3.781;34.485;77.777;79.68
2820.993;3.78;34.48;76.418;79.68
1665.137;3.78;34.482;76.418;79.68
1086.488;3.78;34.478;76.418;79.68
1109.513;3.78;34.483;76.418;79.68
1331.24;3.78;34.477;76.423;79.68
1494.285;3.78;34.485;76.423;79.68
1643.577;3.78;34.48;76.423;79.68
1664.404;3.78;34.485;76.423;79.68
1680.344;3.779;34.483;76.423;79.68
1688.235;3.78;34.488;76.423;79.68
