time_Biotrace;accel_x;accel_y;accel_z;lightning;speed_GPS;bearing_GPS
12:05:31:453;0.4213795;-0.4405331;9.787497;278.77405;17.252323;315.07742
12:05:31:460;0.4213795;-0.4405331;9.787497;278.77405;17.252323;315.07742
12:05:31:468;0.4213795;-0.4405331;9.787497;278.77405;17.252323;315.07742
12:05:31:476;0.4213795;-0.4405331;9.787497;278.77405;17.252323;315.07742
12:05:31:484;0.4213795;-0.4405331;9.787497;278.77405;17.252323;315.07742
12:05:31:492;0.7278373;-0.80445176;9.921572;278.77405;17.252323;315.07742
12:05:31:500;0.7278373;-0.80445176;9.921572;278.77405;17.252323;315.07742
12:05:31:507;0.7278373;-0.80445176;9.921572;278.77405;17.252323;315.07742
12:05:31:515;0.7278373;-0.80445176;9.921572;278.77405;17.252323;315.07742
12:05:31:523;0.7278373;-0.80445176;9.921572;278.77405;17.252323;315.07742
12:05:31:531;0.7278373;-0.80445176;9.921572;278.77405;17.252323;315.07742
12:05:31:539;0.7278373;-0.80445176;9.921572;278.77405;17.252323;315.07742
12:05:31:546;0.7278373;-0.80445176;9.921572;278.77405;17.252323;315.07742
12:05:31:554;0.7278373;-0.80445176;9.921572;306.48047;17.252323;315.07742
12:05:31:562;0.7278373;-0.80445176;9.921572;306.48047;17.252323;315.07742
12:05:31:570;0.7278373;-0.80445176;9.921572;306.48047;17.252323;315.07742
12:05:31:578;0.7278373;-0.80445176;9.921572;306.48047;17.252323;315.07742
12:05:31:585;0.7278373;-0.80445176;9.921572;306.48047;17.252323;315.07742
12:05:31:593;0.7278373;-0.80445176;9.921572;306.48047;17.252323;315.07742
12:05:31:601;0.7278373;-0.80445176;9.921572;306.48047;17.252323;315.07742
12:05:31:609;-0.1340753;0.24899697;10.036493;306.48047;17.252323;315.07742
12:05:31:617;-0.1340753;0.24899697;10.036493;306.48047;17.252323;315.07742
12:05:31:625;-0.1340753;0.24899697;10.036493;306.48047;17.252323;315.07742
12:05:31:632;-0.1340753;0.24899697;10.036493;306.48047;17.252323;315.07742
12:05:31:640;-0.1340753;0.24899697;10.036493;306.48047;17.252323;315.07742
12:05:31:648;-0.1340753;0.24899697;10.036493;306.48047;17.252323;315.07742
12:05:31:656;-0.1340753;0.24899697;10.036493;306.48047;17.252323;315.07742
12:05:31:664;-0.1340753;0.24899697;10.036493;306.48047;17.252323;315.07742
12:05:31:671;-0.1340753;0.24899697;10.036493;306.48047;17.252323;315.07742
12:05:31:679;-0.1340753;0.24899697;10.036493;286.58572;17.252323;315.07742
12:05:31:687;-0.1340753;0.24899697;10.036493;286.58572;17.252323;315.07742
12:05:31:695;-0.1340753;0.24899697;10.036493;286.58572;17.252323;315.07742
12:05:31:703;-0.1340753;0.24899697;10.036493;286.58572;17.252323;315.07742
12:05:31:710;-0.7278373;0.34476504;9.021352;286.58572;17.252323;315.07742
12:05:31:718;-0.7278373;0.34476504;9.021352;286.58572;17.252323;315.07742
12:05:31:726;-0.7278373;0.34476504;9.021352;286.58572;17.252323;315.07742
12:05:31:734;-0.7278373;0.34476504;9.021352;286.58572;17.252323;315.07742
12:05:31:742;-0.7278373;0.34476504;9.021352;286.58572;17.252323;315.07742
12:05:31:750;-0.7278373;0.34476504;9.021352;286.58572;17.252323;315.07742
12:05:31:757;-0.7278373;0.34476504;9.021352;286.58572;17.252323;315.07742
12:05:31:765;-0.7278373;0.34476504;9.021352;286.58572;17.252323;315.07742
12:05:31:773;-0.7278373;0.34476504;9.021352;286.58572;17.252323;315.07742
12:05:31:781;-0.7278373;0.34476504;9.021352;286.58572;17.252323;315.07742
12:05:31:789;-0.7278373;0.34476504;9.021352;296.9518;17.252323;315.07742
12:05:31:796;-0.7278373;0.34476504;9.021352;296.9518;17.252323;315.07742
12:05:31:804;-0.7278373;0.34476504;9.021352;296.9518;17.252323;315.07742
12:05:31:812;-0.7278373;0.34476504;9.021352;296.9518;17.252323;315.07742
12:05:31:820;-0.7278373;0.34476504;9.021352;296.9518;17.252323;315.07742
12:05:31:828;0.82360536;-0.11492168;8.944737;296.9518;17.252323;315.07742
12:05:31:835;0.82360536;-0.11492168;8.944737;296.9518;17.252323;315.07742
12:05:31:843;0.82360536;-0.11492168;8.944737;296.9518;17.252323;315.07742
12:05:31:851;0.82360536;-0.11492168;8.944737;296.9518;17.252323;315.07742
12:05:31:859;0.82360536;-0.11492168;8.944737;296.9518;17.252323;315.07742
12:05:31:867;0.82360536;-0.11492168;8.944737;296.9518;17.252323;315.07742
12:05:31:875;0.82360536;-0.11492168;8.944737;296.9518;17.252323;315.07742
12:05:31:882;0.82360536;-0.11492168;8.944737;296.9518;17.252323;315.07742
12:05:31:890;0.82360536;-0.11492168;8.944737;296.9518;17.252323;315.07742
12:05:31:898;0.82360536;-0.11492168;8.944737;296.9518;17.252323;315.07742
12:05:31:906;0.82360536;-0.11492168;8.944737;296.9518;17.252323;315.07742
12:05:31:914;0.82360536;-0.11492168;8.944737;307.6928;17.252323;315.07742
12:05:31:921;0.82360536;-0.11492168;8.944737;307.6928;17.252323;315.07742
12:05:31:929;0.82360536;-0.11492168;8.944737;307.6928;17.252323;315.07742
12:05:31:937;0.82360536;-0.11492168;8.944737;307.6928;17.252323;315.07742
12:05:31:945;-0.34476504;-1.0726024;9.5385;307.6928;17.252323;315.07742
12:05:31:953;-0.34476504;-1.0726024;9.5385;307.6928;17.252323;315.07742
12:05:31:960;-0.34476504;-1.0726024;9.5385;307.6928;17.252323;315.07742
