Time_Biotrace;Time_Light;Lightning
12:05:32:468;13:05:32:399;299.30582
12:05:32:476;13:05:32:399;299.30582
12:05:32:484;13:05:32:399;299.30582
12:05:32:492;13:05:32:399;299.30582
12:05:32:500;13:05:32:399;299.30582
12:05:32:507;13:05:32:399;299.30582
12:05:32:515;13:05:32:399;299.30582
12:05:32:523;13:05:32:518;298.12646
12:05:32:531;13:05:32:518;298.12646
12:05:32:539;13:05:32:518;298.12646
12:05:32:546;13:05:32:518;298.12646
12:05:32:554;13:05:32:518;298.12646
12:05:32:562;13:05:32:518;298.12646
12:05:32:570;13:05:32:518;298.12646
12:05:32:578;13:05:32:518;298.12646
12:05:32:585;13:05:32:518;298.12646
12:05:32:593;13:05:32:518;298.12646
12:05:32:601;13:05:32:518;298.12646
12:05:32:609;13:05:32:518;298.12646
12:05:32:617;13:05:32:518;298.12646
12:05:32:625;13:05:32:518;298.12646
12:05:32:632;13:05:32:628;295.78174
12:05:32:640;13:05:32:628;295.78174
12:05:32:648;13:05:32:628;295.78174
12:05:32:656;13:05:32:628;295.78174
12:05:32:664;13:05:32:628;295.78174
12:05:32:671;13:05:32:628;295.78174
12:05:32:679;13:05:32:628;295.78174
12:05:32:687;13:05:32:628;295.78174
12:05:32:695;13:05:32:628;295.78174
12:05:32:703;13:05:32:628;295.78174
12:05:32:710;13:05:32:628;295.78174
12:05:32:718;13:05:32:628;295.78174
12:05:32:726;13:05:32:628;295.78174
12:05:32:734;13:05:32:628;295.78174
12:05:32:742;13:05:32:739;287.7194
12:05:32:750;13:05:32:739;287.7194
12:05:32:757;13:05:32:739;287.7194
12:05:32:765;13:05:32:739;287.7194
12:05:32:773;13:05:32:739;287.7194
12:05:32:781;13:05:32:739;287.7194
12:05:32:789;13:05:32:739;287.7194
12:05:32:796;13:05:32:739;287.7194
12:05:32:804;13:05:32:739;287.7194
12:05:32:812;13:05:32:739;287.7194
12:05:32:820;13:05:32:739;287.7194
12:05:32:828;13:05:32:739;287.7194
12:05:32:835;13:05:32:739;287.7194
12:05:32:843;13:05:32:739;287.7194
12:05:32:851;13:05:32:848;292.2991
12:05:32:859;13:05:32:848;292.2991
12:05:32:867;13:05:32:848;292.2991
12:05:32:875;13:05:32:848;292.2991
12:05:32:882;13:05:32:848;292.2991
12:05:32:890;13:05:32:848;292.2991
12:05:32:898;13:05:32:848;292.2991
12:05:32:906;13:05:32:848;292.2991
12:05:32:914;13:05:32:848;292.2991
12:05:32:921;13:05:32:848;292.2991
12:05:32:929;13:05:32:848;292.2991
12:05:32:937;13:05:32:848;292.2991
12:05:32:945;13:05:32:848;292.2991
12:05:32:953;13:05:32:848;292.2991
12:05:32:960;13:05:32:848;292.2991
12:05:32:968;13:05:32:848;292.2991
12:05:32:976;13:05:32:975;264.82718
12:05:32:984;13:05:32:975;264.82718
12:05:32:992;13:05:32:975;264.82718
12:05:33:000;13:05:32:975;264.82718
12:05:33:007;13:05:32:975;264.82718
12:05:33:015;13:05:32:975;264.82718
12:05:33:023;13:05:32:975;264.82718
12:05:33:031;13:05:32:975;264.82718
12:05:33:039;13:05:32:975;264.82718
12:05:33:046;13:05:32:975;264.82718
12:05:33:054;13:05:32:975;264.82718
12:05:33:062;13:05:32:975;264.82718
12:05:33:070;13:05:32:975;264.82718
12:05:33:078;13:05:32:975;264.82718
12:05:33:085;13:05:32:975;264.82718
12:05:33:093;13:05:33:088;246.66066
12:05:33:101;13:05:33:088;246.66066
12:05:33:109;13:05:33:088;246.66066
12:05:33:117;13:05:33:088;246.66066
12:05:33:125;13:05:33:088;246.66066
12:05:33:132;13:05:33:088;246.66066
12:05:33:140;13:05:33:088;246.66066
12:05:33:148;13:05:33:088;246.66066
12:05:33:156;13:05:33:088;246.66066
12:05:33:164;13:05:33:088;246.66066
12:05:33:171;13:05:33:088;246.66066
12:05:33:179;13:05:33:088;246.66066
12:05:33:187;13:05:33:088;246.66066
12:05:33:195;13:05:33:193;221.72041
12:05:33:203;13:05:33:193;221.72041
12:05:33:210;13:05:33:193;221.72041
12:05:33:218;13:05:33:193;221.72041
12:05:33:226;13:05:33:193;221.72041
12:05:33:234;13:05:33:193;221.72041
12:05:33:242;13:05:33:193;221.72041
12:05:33:250;13:05:33:193;221.72041
12:05:33:257;13:05:33:193;221.72041
12:05:33:265;13:05:33:193;221.72041
12:05:33:273;13:05:33:193;221.72041
12:05:33:281;13:05:33:193;221.72041
12:05:33:289;13:05:33:193;221.72041
12:05:33:296;13:05:33:193;221.72041
12:05:33:304;13:05:33:193;221.72041
12:05:33:312;13:05:33:193;221.72041
12:05:33:320;13:05:33:314;190.83191
12:05:33:328;13:05:33:314;190.83191
12:05:33:335;13:05:33:314;190.83191
12:05:33:343;13:05:33:314;190.83191
12:05:33:351;13:05:33:314;190.83191
12:05:33:359;13:05:33:314;190.83191
12:05:33:367;13:05:33:314;190.83191
12:05:33:375;13:05:33:314;190.83191
12:05:33:382;13:05:33:314;190.83191
12:05:33:390;13:05:33:314;190.83191
12:05:33:398;13:05:33:314;190.83191
12:05:33:406;13:05:33:314;190.83191
12:05:33:414;13:05:33:314;190.83191
12:05:33:421;13:05:33:419;142.48555
12:05:33:429;13:05:33:419;142.48555
12:05:33:437;13:05:33:419;142.48555
12:05:33:445;13:05:33:419;142.48555
12:05:33:453;13:05:33:419;142.48555
12:05:33:460;13:05:33:419;142.48555
12:05:33:468;13:05:33:419;142.48555
12:05:33:476;13:05:33:419;142.48555
12:05:33:484;13:05:33:419;142.48555
12:05:33:492;13:05:33:419;142.48555
12:05:33:500;13:05:33:419;142.48555
12:05:33:507;13:05:33:419;142.48555
12:05:33:515;13:05:33:419;142.48555
12:05:33:523;13:05:33:419;142.48555
12:05:33:531;13:05:33:419;142.48555
12:05:33:539;13:05:33:539;114.222946
12:05:33:546;13:05:33:539;114.222946
12:05:33:554;13:05:33:539;114.222946
12:05:33:562;13:05:33:539;114.222946
12:05:33:570;13:05:33:539;114.222946
12:05:33:578;13:05:33:539;114.222946
12:05:33:585;13:05:33:539;114.222946
12:05:33:593;13:05:33:539;114.222946
12:05:33:601;13:05:33:539;114.222946
12:05:33:609;13:05:33:539;114.222946
12:05:33:617;13:05:33:539;114.222946
12:05:33:625;13:05:33:539;114.222946
12:05:33:632;13:05:33:539;114.222946
12:05:33:640;13:05:33:539;114.222946
12:05:33:648;13:05:33:539;114.222946
12:05:33:656;13:05:33:655;108.50846
12:05:33:664;13:05:33:655;108.50846
12:05:33:671;13:05:33:655;108.50846
12:05:33:679;13:05:33:655;108.50846
12:05:33:687;13:05:33:655;108.50846
12:05:33:695;13:05:33:655;108.50846
12:05:33:703;13:05:33:655;108.50846
12:05:33:710;13:05:33:655;108.50846
12:05:33:718;13:05:33:655;108.50846
12:05:33:726;13:05:33:655;108.50846
12:05:33:734;13:05:33:655;108.50846
12:05:33:742;13:05:33:655;108.50846
12:05:33:750;13:05:33:655;108.50846
12:05:33:757;13:05:33:655;108.50846
12:05:33:765;13:05:33:763;76.05886
12:05:33:773;13:05:33:763;76.05886
12:05:33:781;13:05:33:763;76.05886
12:05:33:789;13:05:33:763;76.05886
12:05:33:796;13:05:33:763;76.05886
12:05:33:804;13:05:33:763;76.05886
12:05:33:812;13:05:33:763;76.05886
12:05:33:820;13:05:33:763;76.05886
12:05:33:828;13:05:33:763;76.05886
12:05:33:835;13:05:33:763;76.05886
12:05:33:843;13:05:33:763;76.05886
12:05:33:851;13:05:33:763;76.05886
12:05:33:859;13:05:33:763;76.05886
12:05:33:867;13:05:33:763;76.05886
12:05:33:875;13:05:33:763;76.05886
12:05:33:882;13:05:33:876;67.83072
12:05:33:890;13:05:33:876;67.83072
12:05:33:898;13:05:33:876;67.83072
12:05:33:906;13:05:33:876;67.83072
12:05:33:914;13:05:33:876;67.83072
12:05:33:921;13:05:33:876;67.83072
12:05:33:929;13:05:33:876;67.83072
12:05:33:937;13:05:33:876;67.83072
12:05:33:945;13:05:33:876;67.83072
12:05:33:953;13:05:33:876;67.83072
12:05:33:960;13:05:33:876;67.83072
12:05:33:968;13:05:33:876;67.83072
12:05:33:976;13:05:33:876;67.83072
12:05:33:984;13:05:33:876;67.83072
12:05:33:992;13:05:33:876;67.83072
12:05:34:000;13:05:33:876;67.83072
12:05:34:007;13:05:33:876;67.83072
12:05:34:015;13:05:34:008;55.899918
12:05:34:023;13:05:34:008;55.899918
12:05:34:031;13:05:34:008;55.899918
12:05:34:039;13:05:34:008;55.899918
12:05:34:046;13:05:34:008;55.899918
12:05:34:054;13:05:34:008;55.899918
12:05:34:062;13:05:34:008;55.899918
12:05:34:070;13:05:34:008;55.899918
12:05:34:078;13:05:34:008;55.899918
12:05:34:085;13:05:34:008;55.899918
12:05:34:093;13:05:34:008;55.899918
12:05:34:101;13:05:34:008;55.899918
12:05:34:109;13:05:34:008;55.899918
12:05:34:117;13:05:34:008;55.899918
12:05:34:125;13:05:34:008;55.899918
12:05:34:132;13:05:34:008;55.899918
12:05:34:140;13:05:34:008;55.899918
12:05:34:148;13:05:34:008;55.899918
12:05:34:156;13:05:34:008;55.899918
12:05:34:164;13:05:34:008;55.899918
12:05:34:171;13:05:34:008;55.899918
12:05:34:179;13:05:34:008;55.899918
12:05:34:187;13:05:34:185;52.68564
12:05:34:195;13:05:34:185;52.68564
12:05:34:203;13:05:34:185;52.68564
12:05:34:210;13:05:34:185;52.68564
12:05:34:218;13:05:34:185;52.68564
12:05:34:226;13:05:34:185;52.68564
12:05:34:234;13:05:34:185;52.68564
12:05:34:242;13:05:34:185;52.68564
12:05:34:250;13:05:34:185;52.68564
12:05:34:257;13:05:34:185;52.68564
12:05:34:265;13:05:34:185;52.68564
12:05:34:273;13:05:34:185;52.68564
12:05:34:281;13:05:34:185;52.68564
12:05:34:289;13:05:34:289;53.73598
12:05:34:296;13:05:34:289;53.73598
12:05:34:304;13:05:34:289;53.73598
12:05:34:312;13:05:34:289;53.73598
12:05:34:320;13:05:34:289;53.73598
12:05:34:328;13:05:34:289;53.73598
12:05:34:335;13:05:34:289;53.73598
12:05:34:343;13:05:34:289;53.73598
12:05:34:351;13:05:34:289;53.73598
12:05:34:359;13:05:34:289;53.73598
12:05:34:367;13:05:34:289;53.73598
12:05:34:375;13:05:34:289;53.73598
12:05:34:382;13:05:34:289;53.73598
12:05:34:390;13:05:34:289;53.73598
12:05:34:398;13:05:34:289;53.73598
12:05:34:406;13:05:34:289;53.73598
12:05:34:414;13:05:34:407;63.17769
12:05:34:421;13:05:34:407;63.17769
12:05:34:429;13:05:34:407;63.17769
12:05:34:437;13:05:34:407;63.17769
12:05:34:445;13:05:34:407;63.17769
12:05:34:453;13:05:34:407;63.17769
12:05:34:460;13:05:34:407;63.17769
12:05:34:468;13:05:34:407;63.17769
12:05:34:476;13:05:34:407;63.17769
12:05:34:484;13:05:34:407;63.17769
12:05:34:492;13:05:34:407;63.17769
12:05:34:500;13:05:34:407;63.17769
12:05:34:507;13:05:34:407;63.17769
12:05:34:515;13:05:34:407;63.17769
12:05:34:523;13:05:34:407;63.17769
12:05:34:531;13:05:34:407;63.17769
12:05:34:539;13:05:34:407;63.17769
12:05:34:546;13:05:34:407;63.17769
12:05:34:554;13:05:34:548;50.049816
12:05:34:562;13:05:34:548;50.049816
12:05:34:570;13:05:34:548;50.049816
12:05:34:578;13:05:34:548;50.049816
12:05:34:585;13:05:34:548;50.049816
12:05:34:593;13:05:34:548;50.049816
12:05:34:601;13:05:34:548;50.049816
12:05:34:609;13:05:34:548;50.049816
12:05:34:617;13:05:34:548;50.049816
12:05:34:625;13:05:34:548;50.049816
12:05:34:632;13:05:34:548;50.049816
12:05:34:640;13:05:34:548;50.049816
12:05:34:648;13:05:34:548;50.049816
12:05:34:656;13:05:34:548;50.049816
12:05:34:664;13:05:34:660;47.733944
12:05:34:671;13:05:34:660;47.733944
12:05:34:679;13:05:34:660;47.733944
12:05:34:687;13:05:34:660;47.733944
12:05:34:695;13:05:34:660;47.733944
12:05:34:703;13:05:34:660;47.733944
12:05:34:710;13:05:34:660;47.733944
12:05:34:718;13:05:34:660;47.733944
12:05:34:726;13:05:34:660;47.733944
12:05:34:734;13:05:34:660;47.733944
12:05:34:742;13:05:34:660;47.733944
12:05:34:750;13:05:34:660;47.733944
12:05:34:757;13:05:34:660;47.733944
12:05:34:765;13:05:34:660;47.733944
12:05:34:773;13:05:34:660;47.733944
12:05:34:781;13:05:34:774;49.852608
12:05:34:789;13:05:34:774;49.852608
12:05:34:796;13:05:34:774;49.852608
12:05:34:804;13:05:34:774;49.852608
12:05:34:812;13:05:34:774;49.852608
12:05:34:820;13:05:34:774;49.852608
12:05:34:828;13:05:34:774;49.852608
12:05:34:835;13:05:34:774;49.852608
12:05:34:843;13:05:34:774;49.852608
12:05:34:851;13:05:34:774;49.852608
12:05:34:859;13:05:34:774;49.852608
12:05:34:867;13:05:34:774;49.852608
12:05:34:875;13:05:34:774;49.852608
12:05:34:882;13:05:34:774;49.852608
12:05:34:890;13:05:34:774;49.852608
12:05:34:898;13:05:34:774;49.852608
12:05:34:906;13:05:34:774;49.852608
12:05:34:914;13:05:34:774;49.852608
12:05:34:921;13:05:34:774;49.852608
12:05:34:929;13:05:34:774;49.852608
12:05:34:937;13:05:34:774;49.852608
12:05:34:945;13:05:34:774;49.852608
12:05:34:953;13:05:34:774;49.852608
12:05:34:960;13:05:34:774;49.852608
12:05:34:968;13:05:34:774;49.852608
12:05:34:976;13:05:34:774;49.852608
12:05:34:984;13:05:34:774;49.852608
12:05:34:992;13:05:34:774;49.852608
12:05:35:000;13:05:34:774;49.852608
12:05:35:007;13:05:34:774;49.852608
12:05:35:015;13:05:34:774;49.852608
12:05:35:023;13:05:34:774;49.852608
12:05:35:031;13:05:35:026;46.98604
12:05:35:039;13:05:35:026;46.98604
12:05:35:046;13:05:35:026;46.98604
12:05:35:054;13:05:35:026;46.98604
12:05:35:062;13:05:35:026;46.98604
12:05:35:070;13:05:35:026;46.98604
12:05:35:078;13:05:35:026;46.98604
12:05:35:085;13:05:35:026;46.98604
12:05:35:093;13:05:35:026;46.98604
12:05:35:101;13:05:35:026;46.98604
12:05:35:109;13:05:35:026;46.98604
12:05:35:117;13:05:35:026;46.98604
12:05:35:125;13:05:35:026;46.98604
12:05:35:132;13:05:35:026;46.98604
12:05:35:140;13:05:35:026;46.98604
12:05:35:148;13:05:35:144;48.493736
12:05:35:156;13:05:35:144;48.493736
12:05:35:164;13:05:35:144;48.493736
12:05:35:171;13:05:35:144;48.493736
12:05:35:179;13:05:35:144;48.493736
12:05:35:187;13:05:35:144;48.493736
12:05:35:195;13:05:35:144;48.493736
12:05:35:203;13:05:35:144;48.493736
12:05:35:210;13:05:35:144;48.493736
12:05:35:218;13:05:35:144;48.493736
12:05:35:226;13:05:35:144;48.493736
12:05:35:234;13:05:35:144;48.493736
12:05:35:242;13:05:35:144;48.493736
12:05:35:250;13:05:35:144;48.493736
12:05:35:257;13:05:35:144;48.493736
12:05:35:265;13:05:35:144;48.493736
12:05:35:273;13:05:35:144;48.493736
12:05:35:281;13:05:35:144;48.493736
12:05:35:289;13:05:35:144;48.493736
12:05:35:296;13:05:35:144;48.493736
12:05:35:304;13:05:35:144;48.493736
12:05:35:312;13:05:35:144;48.493736
12:05:35:320;13:05:35:144;48.493736
12:05:35:328;13:05:35:144;48.493736
12:05:35:335;13:05:35:335;47.733944
12:05:35:343;13:05:35:335;47.733944
12:05:35:351;13:05:35:335;47.733944
12:05:35:359;13:05:35:335;47.733944
12:05:35:367;13:05:35:335;47.733944
12:05:35:375;13:05:35:335;47.733944
12:05:35:382;13:05:35:335;47.733944
12:05:35:390;13:05:35:335;47.733944
12:05:35:398;13:05:35:335;47.733944
12:05:35:406;13:05:35:335;47.733944
12:05:35:414;13:05:35:335;47.733944
12:05:35:421;13:05:35:335;47.733944
12:05:35:429;13:05:35:335;47.733944
12:05:35:437;13:05:35:335;47.733944
12:05:35:445;13:05:35:335;47.733944
12:05:35:453;13:05:35:335;47.733944
12:05:35:460;13:05:35:335;47.733944
12:05:35:468;13:05:35:335;47.733944
12:05:35:476;13:05:35:335;47.733944
12:05:35:484;13:05:35:479;44.284313
12:05:35:492;13:05:35:479;44.284313
12:05:35:500;13:05:35:479;44.284313
12:05:35:507;13:05:35:479;44.284313
12:05:35:515;13:05:35:479;44.284313
12:05:35:523;13:05:35:479;44.284313
12:05:35:531;13:05:35:479;44.284313
12:05:35:539;13:05:35:479;44.284313
12:05:35:546;13:05:35:479;44.284313
12:05:35:554;13:05:35:479;44.284313
12:05:35:562;13:05:35:479;44.284313
12:05:35:570;13:05:35:479;44.284313
12:05:35:578;13:05:35:479;44.284313
12:05:35:585;13:05:35:479;44.284313
12:05:35:593;13:05:35:479;44.284313
12:05:35:601;13:05:35:479;44.284313
12:05:35:609;13:05:35:479;44.284313
12:05:35:617;13:05:35:479;44.284313
12:05:35:625;13:05:35:479;44.284313
12:05:35:632;13:05:35:626;45.70532
12:05:35:640;13:05:35:626;45.70532
12:05:35:648;13:05:35:626;45.70532
12:05:35:656;13:05:35:626;45.70532
12:05:35:664;13:05:35:626;45.70532
12:05:35:671;13:05:35:626;45.70532
12:05:35:679;13:05:35:626;45.70532
12:05:35:687;13:05:35:626;45.70532
12:05:35:695;13:05:35:626;45.70532
12:05:35:703;13:05:35:626;45.70532
12:05:35:710;13:05:35:626;45.70532
12:05:35:718;13:05:35:626;45.70532
12:05:35:726;13:05:35:626;45.70532
12:05:35:734;13:05:35:734;42.068806
12:05:35:742;13:05:35:734;42.068806
12:05:35:750;13:05:35:734;42.068806
12:05:35:757;13:05:35:734;42.068806
12:05:35:765;13:05:35:734;42.068806
12:05:35:773;13:05:35:734;42.068806
12:05:35:781;13:05:35:734;42.068806
12:05:35:789;13:05:35:734;42.068806
12:05:35:796;13:05:35:734;42.068806
12:05:35:804;13:05:35:734;42.068806
12:05:35:812;13:05:35:734;42.068806
12:05:35:820;13:05:35:734;42.068806
12:05:35:828;13:05:35:734;42.068806
12:05:35:835;13:05:35:734;42.068806
12:05:35:843;13:05:35:734;42.068806
12:05:35:851;13:05:35:734;42.068806
12:05:35:859;13:05:35:734;42.068806
12:05:35:867;13:05:35:734;42.068806
12:05:35:875;13:05:35:734;42.068806
12:05:35:882;13:05:35:881;42.068806
12:05:35:890;13:05:35:881;42.068806
12:05:35:898;13:05:35:881;42.068806
12:05:35:906;13:05:35:881;42.068806
12:05:35:914;13:05:35:881;42.068806
12:05:35:921;13:05:35:881;42.068806
12:05:35:929;13:05:35:881;42.068806
12:05:35:937;13:05:35:881;42.068806
12:05:35:945;13:05:35:881;42.068806
12:05:35:953;13:05:35:881;42.068806
12:05:35:960;13:05:35:881;42.068806
12:05:35:968;13:05:35:881;42.068806
12:05:35:976;13:05:35:881;42.068806
12:05:35:984;13:05:35:881;42.068806
12:05:35:992;13:05:35:989;43.418705
12:05:36:000;13:05:35:989;43.418705
12:05:36:007;13:05:35:989;43.418705
12:05:36:015;13:05:35:989;43.418705
12:05:36:023;13:05:35:989;43.418705
12:05:36:031;13:05:35:989;43.418705
12:05:36:039;13:05:35:989;43.418705
12:05:36:046;13:05:35:989;43.418705
12:05:36:054;13:05:35:989;43.418705
12:05:36:062;13:05:35:989;43.418705
12:05:36:070;13:05:35:989;43.418705
12:05:36:078;13:05:35:989;43.418705
12:05:36:085;13:05:35:989;43.418705
12:05:36:093;13:05:35:989;43.418705
12:05:36:101;13:05:36:096;44.811935
12:05:36:109;13:05:36:096;44.811935
12:05:36:117;13:05:36:096;44.811935
12:05:36:125;13:05:36:096;44.811935
12:05:36:132;13:05:36:096;44.811935
12:05:36:140;13:05:36:096;44.811935
12:05:36:148;13:05:36:096;44.811935
12:05:36:156;13:05:36:096;44.811935
12:05:36:164;13:05:36:096;44.811935
12:05:36:171;13:05:36:096;44.811935
12:05:36:179;13:05:36:096;44.811935
12:05:36:187;13:05:36:096;44.811935
12:05:36:195;13:05:36:096;44.811935
12:05:36:203;13:05:36:203;44.109825
12:05:36:210;13:05:36:203;44.109825
12:05:36:218;13:05:36:203;44.109825
12:05:36:226;13:05:36:203;44.109825
12:05:36:234;13:05:36:203;44.109825
12:05:36:242;13:05:36:203;44.109825
12:05:36:250;13:05:36:203;44.109825
12:05:36:257;13:05:36:203;44.109825
12:05:36:265;13:05:36:203;44.109825
12:05:36:273;13:05:36:203;44.109825
12:05:36:281;13:05:36:203;44.109825
12:05:36:289;13:05:36:203;44.109825
12:05:36:296;13:05:36:203;44.109825
12:05:36:304;13:05:36:203;44.109825
12:05:36:312;13:05:36:308;44.635365
12:05:36:320;13:05:36:308;44.635365
12:05:36:328;13:05:36:308;44.635365
12:05:36:335;13:05:36:308;44.635365
12:05:36:343;13:05:36:308;44.635365
12:05:36:351;13:05:36:308;44.635365
12:05:36:359;13:05:36:308;44.635365
12:05:36:367;13:05:36:308;44.635365
12:05:36:375;13:05:36:308;44.635365
12:05:36:382;13:05:36:308;44.635365
12:05:36:390;13:05:36:308;44.635365
12:05:36:398;13:05:36:308;44.635365
12:05:36:406;13:05:36:308;44.635365
12:05:36:414;13:05:36:308;44.635365
12:05:36:421;13:05:36:308;44.635365
12:05:36:429;13:05:36:424;45.88612
12:05:36:437;13:05:36:424;45.88612
12:05:36:445;13:05:36:424;45.88612
12:05:36:453;13:05:36:424;45.88612
12:05:36:460;13:05:36:424;45.88612
12:05:36:468;13:05:36:424;45.88612
12:05:36:476;13:05:36:424;45.88612
12:05:36:484;13:05:36:424;45.88612
12:05:36:492;13:05:36:424;45.88612
12:05:36:500;13:05:36:424;45.88612
12:05:36:507;13:05:36:424;45.88612
12:05:36:515;13:05:36:424;45.88612
12:05:36:523;13:05:36:424;45.88612
12:05:36:531;13:05:36:424;45.88612
12:05:36:539;13:05:36:424;45.88612
12:05:36:546;13:05:36:424;45.88612
12:05:36:554;13:05:36:424;45.88612
12:05:36:562;13:05:36:424;45.88612
12:05:36:570;13:05:36:564;45.88612
12:05:36:578;13:05:36:564;45.88612
12:05:36:585;13:05:36:564;45.88612
12:05:36:593;13:05:36:564;45.88612
12:05:36:601;13:05:36:564;45.88612
12:05:36:609;13:05:36:564;45.88612
12:05:36:617;13:05:36:564;45.88612
12:05:36:625;13:05:36:564;45.88612
12:05:36:632;13:05:36:564;45.88612
