Time_Biotrace;Time_Accel;AccelX;AccelY;AccelZ
10:12:33:812;11:12:33:743;-0.05746084;10.477027;-1.8004397
10:12:33:820;11:12:33:743;-0.05746084;10.477027;-1.8004397
10:12:33:828;11:12:33:743;-0.05746084;10.477027;-1.8004397
10:12:33:835;11:12:33:743;-0.05746084;10.477027;-1.8004397
10:12:33:843;11:12:33:743;-0.05746084;10.477027;-1.8004397
10:12:33:851;11:12:33:743;-0.05746084;10.477027;-1.8004397
10:12:33:859;11:12:33:743;-0.05746084;10.477027;-1.8004397
10:12:33:867;11:12:33:861;-0.05746084;9.787497;-1.1683705
10:12:33:875;11:12:33:861;-0.05746084;9.787497;-1.1683705
10:12:33:882;11:12:33:861;-0.05746084;9.787497;-1.1683705
10:12:33:890;11:12:33:861;-0.05746084;9.787497;-1.1683705
10:12:33:898;11:12:33:861;-0.05746084;9.787497;-1.1683705
10:12:33:906;11:12:33:861;-0.05746084;9.787497;-1.1683705
10:12:33:914;11:12:33:861;-0.05746084;9.787497;-1.1683705
10:12:33:921;11:12:33:861;-0.05746084;9.787497;-1.1683705
10:12:33:929;11:12:33:861;-0.05746084;9.787497;-1.1683705
10:12:33:937;11:12:33:861;-0.05746084;9.787497;-1.1683705
10:12:33:945;11:12:33:861;-0.05746084;9.787497;-1.1683705
10:12:33:953;11:12:33:861;-0.05746084;9.787497;-1.1683705
10:12:33:960;11:12:33:861;-0.05746084;9.787497;-1.1683705
10:12:33:968;11:12:33:861;-0.05746084;9.787497;-1.1683705
10:12:33:976;11:12:33:861;-0.05746084;9.787497;-1.1683705
10:12:33:984;11:12:33:861;-0.05746084;9.787497;-1.1683705
10:12:33:992;11:12:33:861;-0.05746084;9.787497;-1.1683705
10:12:34:000;11:12:33:861;-0.05746084;9.787497;-1.1683705
10:12:34:007;11:12:34:001;-0.095768064;9.844957;-1.3982137
10:12:34:015;11:12:34:001;-0.095768064;9.844957;-1.3982137
10:12:34:023;11:12:34:001;-0.095768064;9.844957;-1.3982137
10:12:34:031;11:12:34:001;-0.095768064;9.844957;-1.3982137
10:12:34:039;11:12:34:001;-0.095768064;9.844957;-1.3982137
10:12:34:046;11:12:34:001;-0.095768064;9.844957;-1.3982137
10:12:34:054;11:12:34:001;-0.095768064;9.844957;-1.3982137
10:12:34:062;11:12:34:001;-0.095768064;9.844957;-1.3982137
10:12:34:070;11:12:34:001;-0.095768064;9.844957;-1.3982137
10:12:34:078;11:12:34:001;-0.095768064;9.844957;-1.3982137
10:12:34:085;11:12:34:001;-0.095768064;9.844957;-1.3982137
10:12:34:093;11:12:34:001;-0.095768064;9.844957;-1.3982137
10:12:34:101;11:12:34:001;-0.095768064;9.844957;-1.3982137
10:12:34:109;11:12:34:001;-0.095768064;9.844957;-1.3982137
10:12:34:117;11:12:34:117;-0.019153614;9.921572;-1.1492168
10:12:34:125;11:12:34:117;-0.019153614;9.921572;-1.1492168
10:12:34:132;11:12:34:117;-0.019153614;9.921572;-1.1492168
10:12:34:140;11:12:34:117;-0.019153614;9.921572;-1.1492168
10:12:34:148;11:12:34:117;-0.019153614;9.921572;-1.1492168
10:12:34:156;11:12:34:117;-0.019153614;9.921572;-1.1492168
10:12:34:164;11:12:34:117;-0.019153614;9.921572;-1.1492168
10:12:34:171;11:12:34:117;-0.019153614;9.921572;-1.1492168
10:12:34:179;11:12:34:117;-0.019153614;9.921572;-1.1492168
10:12:34:187;11:12:34:117;-0.019153614;9.921572;-1.1492168
10:12:34:195;11:12:34:117;-0.019153614;9.921572;-1.1492168
10:12:34:203;11:12:34:117;-0.019153614;9.921572;-1.1492168
10:12:34:210;11:12:34:117;-0.019153614;9.921572;-1.1492168
10:12:34:218;11:12:34:117;-0.019153614;9.921572;-1.1492168
10:12:34:226;11:12:34:220;0.15322891;10.151415;-1.4939818
10:12:34:234;11:12:34:220;0.15322891;10.151415;-1.4939818
10:12:34:242;11:12:34:220;0.15322891;10.151415;-1.4939818
10:12:34:250;11:12:34:220;0.15322891;10.151415;-1.4939818
10:12:34:257;11:12:34:220;0.15322891;10.151415;-1.4939818
10:12:34:265;11:12:34:220;0.15322891;10.151415;-1.4939818
10:12:34:273;11:12:34:220;0.15322891;10.151415;-1.4939818
10:12:34:281;11:12:34:220;0.15322891;10.151415;-1.4939818
10:12:34:289;11:12:34:220;0.15322891;10.151415;-1.4939818
10:12:34:296;11:12:34:220;0.15322891;10.151415;-1.4939818
10:12:34:304;11:12:34:220;0.15322891;10.151415;-1.4939818
10:12:34:312;11:12:34:220;0.15322891;10.151415;-1.4939818
10:12:34:320;11:12:34:220;0.15322891;10.151415;-1.4939818
10:12:34:328;11:12:34:220;0.15322891;10.151415;-1.4939818
10:12:34:335;11:12:34:220;0.15322891;10.151415;-1.4939818
10:12:34:343;11:12:34:340;-0.038307227;9.921572;-0.7278373
10:12:34:351;11:12:34:340;-0.038307227;9.921572;-0.7278373
10:12:34:359;11:12:34:340;-0.038307227;9.921572;-0.7278373
10:12:34:367;11:12:34:340;-0.038307227;9.921572;-0.7278373
10:12:34:375;11:12:34:340;-0.038307227;9.921572;-0.7278373
10:12:34:382;11:12:34:340;-0.038307227;9.921572;-0.7278373
10:12:34:390;11:12:34:340;-0.038307227;9.921572;-0.7278373
10:12:34:398;11:12:34:340;-0.038307227;9.921572;-0.7278373
10:12:34:406;11:12:34:340;-0.038307227;9.921572;-0.7278373
10:12:34:414;11:12:34:340;-0.038307227;9.921572;-0.7278373
10:12:34:421;11:12:34:340;-0.038307227;9.921572;-0.7278373
10:12:34:429;11:12:34:340;-0.038307227;9.921572;-0.7278373
10:12:34:437;11:12:34:340;-0.038307227;9.921572;-0.7278373
10:12:34:445;11:12:34:442;0.019153614;10.381259;-1.5514427
10:12:34:453;11:12:34:442;0.019153614;10.381259;-1.5514427
10:12:34:460;11:12:34:442;0.019153614;10.381259;-1.5514427
10:12:34:468;11:12:34:442;0.019153614;10.381259;-1.5514427
10:12:34:476;11:12:34:442;0.019153614;10.381259;-1.5514427
10:12:34:484;11:12:34:442;0.019153614;10.381259;-1.5514427
10:12:34:492;11:12:34:442;0.019153614;10.381259;-1.5514427
10:12:34:500;11:12:34:442;0.019153614;10.381259;-1.5514427
10:12:34:507;11:12:34:442;0.019153614;10.381259;-1.5514427
10:12:34:515;11:12:34:442;0.019153614;10.381259;-1.5514427
10:12:34:523;11:12:34:442;0.019153614;10.381259;-1.5514427
10:12:34:531;11:12:34:442;0.019153614;10.381259;-1.5514427
10:12:34:539;11:12:34:442;0.019153614;10.381259;-1.5514427
10:12:34:546;11:12:34:442;0.019153614;10.381259;-1.5514427
10:12:34:554;11:12:34:442;0.019153614;10.381259;-1.5514427
10:12:34:562;11:12:34:558;0.30645782;9.80665;-0.40222588
10:12:34:570;11:12:34:558;0.30645782;9.80665;-0.40222588
10:12:34:578;11:12:34:558;0.30645782;9.80665;-0.40222588
10:12:34:585;11:12:34:558;0.30645782;9.80665;-0.40222588
10:12:34:593;11:12:34:558;0.30645782;9.80665;-0.40222588
10:12:34:601;11:12:34:558;0.30645782;9.80665;-0.40222588
10:12:34:609;11:12:34:558;0.30645782;9.80665;-0.40222588
10:12:34:617;11:12:34:558;0.30645782;9.80665;-0.40222588
10:12:34:625;11:12:34:558;0.30645782;9.80665;-0.40222588
10:12:34:632;11:12:34:558;0.30645782;9.80665;-0.40222588
10:12:34:640;11:12:34:558;0.30645782;9.80665;-0.40222588
10:12:34:648;11:12:34:558;0.30645782;9.80665;-0.40222588
10:12:34:656;11:12:34:558;0.30645782;9.80665;-0.40222588
10:12:34:664;11:12:34:663;-0.19153613;9.672575;-0.5363012
10:12:34:671;11:12:34:663;-0.19153613;9.672575;-0.5363012
10:12:34:679;11:12:34:663;-0.19153613;9.672575;-0.5363012
10:12:34:687;11:12:34:663;-0.19153613;9.672575;-0.5363012
10:12:34:695;11:12:34:663;-0.19153613;9.672575;-0.5363012
10:12:34:703;11:12:34:663;-0.19153613;9.672575;-0.5363012
10:12:34:710;11:12:34:663;-0.19153613;9.672575;-0.5363012
10:12:34:718;11:12:34:663;-0.19153613;9.672575;-0.5363012
10:12:34:726;11:12:34:663;-0.19153613;9.672575;-0.5363012
10:12:34:734;11:12:34:663;-0.19153613;9.672575;-0.5363012
10:12:34:742;11:12:34:663;-0.19153613;9.672575;-0.5363012
10:12:34:750;11:12:34:663;-0.19153613;9.672575;-0.5363012
10:12:34:757;11:12:34:663;-0.19153613;9.672575;-0.5363012
10:12:34:765;11:12:34:765;-0.1340753;10.228029;-0.8810662
10:12:34:773;11:12:34:765;-0.1340753;10.228029;-0.8810662
10:12:34:781;11:12:34:765;-0.1340753;10.228029;-0.8810662
10:12:34:789;11:12:34:765;-0.1340753;10.228029;-0.8810662
10:12:34:796;11:12:34:765;-0.1340753;10.228029;-0.8810662
10:12:34:804;11:12:34:765;-0.1340753;10.228029;-0.8810662
10:12:34:812;11:12:34:765;-0.1340753;10.228029;-0.8810662
10:12:34:820;11:12:34:765;-0.1340753;10.228029;-0.8810662
10:12:34:828;11:12:34:765;-0.1340753;10.228029;-0.8810662
10:12:34:835;11:12:34:765;-0.1340753;10.228029;-0.8810662
10:12:34:843;11:12:34:765;-0.1340753;10.228029;-0.8810662
10:12:34:851;11:12:34:765;-0.1340753;10.228029;-0.8810662
10:12:34:859;11:12:34:765;-0.1340753;10.228029;-0.8810662
10:12:34:867;11:12:34:765;-0.1340753;10.228029;-0.8810662
10:12:34:875;11:12:34:765;-0.1340753;10.228029;-0.8810662
10:12:34:882;11:12:34:880;1.3790601;9.251195;-1.1300632
10:12:34:890;11:12:34:880;1.3790601;9.251195;-1.1300632
10:12:34:898;11:12:34:880;1.3790601;9.251195;-1.1300632
10:12:34:906;11:12:34:880;1.3790601;9.251195;-1.1300632
10:12:34:914;11:12:34:880;1.3790601;9.251195;-1.1300632
10:12:34:921;11:12:34:880;1.3790601;9.251195;-1.1300632
10:12:34:929;11:12:34:880;1.3790601;9.251195;-1.1300632
10:12:34:937;11:12:34:880;1.3790601;9.251195;-1.1300632
10:12:34:945;11:12:34:880;1.3790601;9.251195;-1.1300632
10:12:34:953;11:12:34:880;1.3790601;9.251195;-1.1300632
10:12:34:960;11:12:34:880;1.3790601;9.251195;-1.1300632
10:12:34:968;11:12:34:880;1.3790601;9.251195;-1.1300632
10:12:34:976;11:12:34:880;1.3790601;9.251195;-1.1300632
10:12:34:984;11:12:34:880;1.3790601;9.251195;-1.1300632
10:12:34:992;11:12:34:986;0.8619126;9.423578;-1.1875241
10:12:35:000;11:12:34:986;0.8619126;9.423578;-1.1875241
10:12:35:007;11:12:34:986;0.8619126;9.423578;-1.1875241
10:12:35:015;11:12:34:986;0.8619126;9.423578;-1.1875241
10:12:35:023;11:12:34:986;0.8619126;9.423578;-1.1875241
10:12:35:031;11:12:34:986;0.8619126;9.423578;-1.1875241
10:12:35:039;11:12:34:986;0.8619126;9.423578;-1.1875241
10:12:35:046;11:12:34:986;0.8619126;9.423578;-1.1875241
10:12:35:054;11:12:34:986;0.8619126;9.423578;-1.1875241
10:12:35:062;11:12:34:986;0.8619126;9.423578;-1.1875241
10:12:35:070;11:12:34:986;0.8619126;9.423578;-1.1875241
10:12:35:078;11:12:34:986;0.8619126;9.423578;-1.1875241
10:12:35:085;11:12:34:986;0.8619126;9.423578;-1.1875241
10:12:35:093;11:12:35:088;0.4213795;9.710882;-0.5363012
10:12:35:101;11:12:35:088;0.4213795;9.710882;-0.5363012
10:12:35:109;11:12:35:088;0.4213795;9.710882;-0.5363012
10:12:35:117;11:12:35:088;0.4213795;9.710882;-0.5363012
10:12:35:125;11:12:35:088;0.4213795;9.710882;-0.5363012
10:12:35:132;11:12:35:088;0.4213795;9.710882;-0.5363012
10:12:35:140;11:12:35:088;0.4213795;9.710882;-0.5363012
10:12:35:148;11:12:35:088;0.4213795;9.710882;-0.5363012
10:12:35:156;11:12:35:088;0.4213795;9.710882;-0.5363012
10:12:35:164;11:12:35:088;0.4213795;9.710882;-0.5363012
10:12:35:171;11:12:35:088;0.4213795;9.710882;-0.5363012
10:12:35:179;11:12:35:088;0.4213795;9.710882;-0.5363012
10:12:35:187;11:12:35:088;0.4213795;9.710882;-0.5363012
10:12:35:195;11:12:35:088;0.4213795;9.710882;-0.5363012
10:12:35:203;11:12:35:088;0.4213795;9.710882;-0.5363012
10:12:35:210;11:12:35:204;-0.38307226;10.113108;-1.0726024
10:12:35:218;11:12:35:204;-0.38307226;10.113108;-1.0726024
10:12:35:226;11:12:35:204;-0.38307226;10.113108;-1.0726024
10:12:35:234;11:12:35:204;-0.38307226;10.113108;-1.0726024
10:12:35:242;11:12:35:204;-0.38307226;10.113108;-1.0726024
10:12:35:250;11:12:35:204;-0.38307226;10.113108;-1.0726024
10:12:35:257;11:12:35:204;-0.38307226;10.113108;-1.0726024
10:12:35:265;11:12:35:204;-0.38307226;10.113108;-1.0726024
10:12:35:273;11:12:35:204;-0.38307226;10.113108;-1.0726024
10:12:35:281;11:12:35:204;-0.38307226;10.113108;-1.0726024
10:12:35:289;11:12:35:204;-0.38307226;10.113108;-1.0726024
10:12:35:296;11:12:35:204;-0.38307226;10.113108;-1.0726024
10:12:35:304;11:12:35:204;-0.38307226;10.113108;-1.0726024
10:12:35:312;11:12:35:307;0.842759;9.80665;-1.5705963
10:12:35:320;11:12:35:307;0.842759;9.80665;-1.5705963
10:12:35:328;11:12:35:307;0.842759;9.80665;-1.5705963
10:12:35:335;11:12:35:307;0.842759;9.80665;-1.5705963
10:12:35:343;11:12:35:307;0.842759;9.80665;-1.5705963
10:12:35:351;11:12:35:307;0.842759;9.80665;-1.5705963
10:12:35:359;11:12:35:307;0.842759;9.80665;-1.5705963
10:12:35:367;11:12:35:307;0.842759;9.80665;-1.5705963
10:12:35:375;11:12:35:307;0.842759;9.80665;-1.5705963
10:12:35:382;11:12:35:307;0.842759;9.80665;-1.5705963
10:12:35:390;11:12:35:307;0.842759;9.80665;-1.5705963
10:12:35:398;11:12:35:307;0.842759;9.80665;-1.5705963
10:12:35:406;11:12:35:307;0.842759;9.80665;-1.5705963
10:12:35:414;11:12:35:307;0.842759;9.80665;-1.5705963
10:12:35:421;11:12:35:307;0.842759;9.80665;-1.5705963
10:12:35:429;11:12:35:424;-0.076614454;9.710882;-0.6703765
10:12:35:437;11:12:35:424;-0.076614454;9.710882;-0.6703765
10:12:35:445;11:12:35:424;-0.076614454;9.710882;-0.6703765
10:12:35:453;11:12:35:424;-0.076614454;9.710882;-0.6703765
10:12:35:460;11:12:35:424;-0.076614454;9.710882;-0.6703765
10:12:35:468;11:12:35:424;-0.076614454;9.710882;-0.6703765
10:12:35:476;11:12:35:424;-0.076614454;9.710882;-0.6703765
10:12:35:484;11:12:35:424;-0.076614454;9.710882;-0.6703765
10:12:35:492;11:12:35:424;-0.076614454;9.710882;-0.6703765
10:12:35:500;11:12:35:424;-0.076614454;9.710882;-0.6703765
10:12:35:507;11:12:35:424;-0.076614454;9.710882;-0.6703765
10:12:35:515;11:12:35:424;-0.076614454;9.710882;-0.6703765
10:12:35:523;11:12:35:424;-0.076614454;9.710882;-0.6703765
10:12:35:531;11:12:35:424;-0.076614454;9.710882;-0.6703765
10:12:35:539;11:12:35:424;-0.076614454;9.710882;-0.6703765
10:12:35:546;11:12:35:424;-0.076614454;9.710882;-0.6703765
10:12:35:554;11:12:35:424;-0.076614454;9.710882;-0.6703765
10:12:35:562;11:12:35:424;-0.076614454;9.710882;-0.6703765
10:12:35:570;11:12:35:424;-0.076614454;9.710882;-0.6703765
10:12:35:578;11:12:35:571;0.17238252;10.381259;-0.8810662
10:12:35:585;11:12:35:571;0.17238252;10.381259;-0.8810662
10:12:35:593;11:12:35:571;0.17238252;10.381259;-0.8810662
10:12:35:601;11:12:35:571;0.17238252;10.381259;-0.8810662
10:12:35:609;11:12:35:571;0.17238252;10.381259;-0.8810662
10:12:35:617;11:12:35:571;0.17238252;10.381259;-0.8810662
10:12:35:625;11:12:35:571;0.17238252;10.381259;-0.8810662
10:12:35:632;11:12:35:571;0.17238252;10.381259;-0.8810662
10:12:35:640;11:12:35:571;0.17238252;10.381259;-0.8810662
10:12:35:648;11:12:35:571;0.17238252;10.381259;-0.8810662
10:12:35:656;11:12:35:571;0.17238252;10.381259;-0.8810662
10:12:35:664;11:12:35:571;0.17238252;10.381259;-0.8810662
10:12:35:671;11:12:35:571;0.17238252;10.381259;-0.8810662
10:12:35:679;11:12:35:571;0.17238252;10.381259;-0.8810662
10:12:35:687;11:12:35:571;0.17238252;10.381259;-0.8810662
10:12:35:695;11:12:35:694;0.7086837;10.151415;-1.3215994
10:12:35:703;11:12:35:694;0.7086837;10.151415;-1.3215994
10:12:35:710;11:12:35:694;0.7086837;10.151415;-1.3215994
10:12:35:718;11:12:35:694;0.7086837;10.151415;-1.3215994
10:12:35:726;11:12:35:694;0.7086837;10.151415;-1.3215994
10:12:35:734;11:12:35:694;0.7086837;10.151415;-1.3215994
10:12:35:742;11:12:35:694;0.7086837;10.151415;-1.3215994
10:12:35:750;11:12:35:694;0.7086837;10.151415;-1.3215994
10:12:35:757;11:12:35:694;0.7086837;10.151415;-1.3215994
10:12:35:765;11:12:35:694;0.7086837;10.151415;-1.3215994
10:12:35:773;11:12:35:694;0.7086837;10.151415;-1.3215994
10:12:35:781;11:12:35:694;0.7086837;10.151415;-1.3215994
10:12:35:789;11:12:35:694;0.7086837;10.151415;-1.3215994
10:12:35:796;11:12:35:694;0.7086837;10.151415;-1.3215994
10:12:35:804;11:12:35:694;0.7086837;10.151415;-1.3215994
10:12:35:812;11:12:35:808;0.36391866;10.228029;-1.2258313
10:12:35:820;11:12:35:808;0.36391866;10.228029;-1.2258313
10:12:35:828;11:12:35:808;0.36391866;10.228029;-1.2258313
10:12:35:835;11:12:35:808;0.36391866;10.228029;-1.2258313
10:12:35:843;11:12:35:808;0.36391866;10.228029;-1.2258313
10:12:35:851;11:12:35:808;0.36391866;10.228029;-1.2258313
10:12:35:859;11:12:35:808;0.36391866;10.228029;-1.2258313
10:12:35:867;11:12:35:808;0.36391866;10.228029;-1.2258313
10:12:35:875;11:12:35:808;0.36391866;10.228029;-1.2258313
10:12:35:882;11:12:35:808;0.36391866;10.228029;-1.2258313
10:12:35:890;11:12:35:808;0.36391866;10.228029;-1.2258313
