Time_Biotrace;Time_GPS;Latitude_GPS;Longitude_GPS;Accuracy_GPS;Altitude_GPS;Speed_GPS;Bearing_GPS
10:12:32:914;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:32:921;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:32:929;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:32:937;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:32:945;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:32:953;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:32:960;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:32:968;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:32:976;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:32:984;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:32:992;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:000;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:007;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:015;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:023;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:031;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:039;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:046;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:054;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:062;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:070;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:078;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:085;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:093;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:101;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:109;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:117;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:125;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:132;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:140;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:148;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:156;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:164;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:171;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:179;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:187;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:195;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:203;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:210;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:218;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:226;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:234;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:242;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:250;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:257;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:265;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:273;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:281;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:289;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:296;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:304;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:312;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:320;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:328;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:335;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:343;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:351;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:359;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:367;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:375;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:382;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:390;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:398;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:406;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:414;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:421;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:429;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:437;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:445;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:453;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:460;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:468;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:476;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:484;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:492;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:500;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:507;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:515;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:523;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:531;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:539;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:546;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:554;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:562;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:570;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:578;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:585;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:593;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:601;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:609;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:617;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:625;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:632;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:640;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:648;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:656;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:664;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:671;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:679;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:687;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:695;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:703;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:710;11:12:32:740;48.73705279;9.11652549;35;479;9.261795;332.54294
10:12:33:718;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:33:726;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:33:734;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:33:742;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:33:750;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:33:757;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:33:765;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:33:773;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:33:781;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:33:789;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:33:796;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:33:804;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:33:812;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:33:820;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:33:828;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:33:835;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:33:843;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:33:851;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:33:859;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:33:867;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:33:875;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:33:882;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:33:890;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:33:898;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:33:906;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:33:914;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:33:921;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:33:929;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:33:937;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:33:945;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:33:953;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:33:960;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:33:968;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:33:976;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:33:984;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:33:992;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:000;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:007;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:015;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:023;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:031;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:039;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:046;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:054;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:062;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:070;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:078;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:085;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:093;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:101;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:109;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:117;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:125;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:132;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:140;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:148;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:156;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:164;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:171;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:179;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:187;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:195;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:203;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:210;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:218;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:226;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:234;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:242;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:250;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:257;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:265;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:273;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:281;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:289;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:296;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:304;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:312;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:320;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:328;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:335;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:343;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:351;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:359;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:367;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:375;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:382;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:390;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:398;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:406;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:414;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:421;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:429;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:437;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:445;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:453;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:460;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:468;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:476;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:484;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:492;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:500;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:507;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:515;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:523;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:531;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:539;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:546;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:554;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:562;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:570;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:578;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:585;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:593;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:601;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:609;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:617;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:625;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:632;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:640;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:648;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:656;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:664;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:671;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:679;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:687;11:12:33:718;48.73719362;9.116523143;35;497;10.860194;319.5914
10:12:34:695;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:703;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:710;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:718;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:726;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:734;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:742;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:750;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:757;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:765;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:773;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:781;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:789;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:796;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:804;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:812;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:820;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:828;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:835;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:843;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:851;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:859;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:867;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:875;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:882;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:890;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:898;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:906;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:914;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:921;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:929;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:937;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:945;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:953;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:960;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:968;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:976;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:984;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:34:992;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:000;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:007;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:015;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:023;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:031;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:039;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:046;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:054;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:062;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:070;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:078;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:085;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:093;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:101;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:109;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:117;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:125;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:132;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:140;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:148;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:156;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:164;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:171;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:179;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:187;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:195;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:203;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:210;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:218;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:226;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:234;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:242;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:250;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:257;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:265;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:273;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:281;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:289;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:296;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:304;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
10:12:35:312;11:12:34:692;48.73731101;9.11637363;20;492;12.108589;318.90952
