11:29:19:007;11:29:18:911;-0.30645782;9.998186;0.19153613
11:29:19:015;11:29:18:911;-0.30645782;9.998186;0.19153613
11:29:19:023;11:29:19:016;-0.51714754;10.0748005;0.22984336
11:29:19:031;11:29:19:016;-0.51714754;10.0748005;0.22984336
11:29:19:039;11:29:19:016;-0.51714754;10.0748005;0.22984336
11:29:19:046;11:29:19:016;-0.51714754;10.0748005;0.22984336
11:29:19:054;11:29:19:016;-0.51714754;10.0748005;0.22984336
11:29:19:062;11:29:19:016;-0.51714754;10.0748005;0.22984336
11:29:19:070;11:29:19:016;-0.51714754;10.0748005;0.22984336
11:29:19:078;11:29:19:016;-0.51714754;10.0748005;0.22984336
11:29:19:085;11:29:19:016;-0.51714754;10.0748005;0.22984336
11:29:19:093;11:29:19:016;-0.51714754;10.0748005;0.22984336
11:29:19:101;11:29:19:016;-0.51714754;10.0748005;0.22984336
11:29:19:109;11:29:19:016;-0.51714754;10.0748005;0.22984336
11:29:19:117;11:29:19:016;-0.51714754;10.0748005;0.22984336
11:29:19:125;11:29:19:016;-0.51714754;10.0748005;0.22984336
11:29:19:132;11:29:19:016;-0.51714754;10.0748005;0.22984336
11:29:19:140;11:29:19:016;-0.51714754;10.0748005;0.22984336
11:29:19:148;11:29:19:016;-0.51714754;10.0748005;0.22984336
11:29:19:156;11:29:19:016;-0.51714754;10.0748005;0.22984336
11:29:19:164;11:29:19:164;-0.17238252;10.01734;0.21068975
11:29:19:171;11:29:19:164;-0.17238252;10.01734;0.21068975
11:29:19:179;11:29:19:164;-0.17238252;10.01734;0.21068975
11:29:19:187;11:29:19:164;-0.17238252;10.01734;0.21068975
11:29:19:195;11:29:19:164;-0.17238252;10.01734;0.21068975
11:29:19:203;11:29:19:164;-0.17238252;10.01734;0.21068975
11:29:19:210;11:29:19:164;-0.17238252;10.01734;0.21068975
11:29:19:218;11:29:19:164;-0.17238252;10.01734;0.21068975
11:29:19:226;11:29:19:164;-0.17238252;10.01734;0.21068975
11:29:19:234;11:29:19:164;-0.17238252;10.01734;0.21068975
11:29:19:242;11:29:19:164;-0.17238252;10.01734;0.21068975
11:29:19:250;11:29:19:164;-0.17238252;10.01734;0.21068975
11:29:19:257;11:29:19:164;-0.17238252;10.01734;0.21068975
11:29:19:265;11:29:19:164;-0.17238252;10.01734;0.21068975
11:29:19:273;11:29:19:164;-0.17238252;10.01734;0.21068975
11:29:19:281;11:29:19:281;-0.4213795;10.151415;0.17238252
11:29:19:289;11:29:19:281;-0.4213795;10.151415;0.17238252
11:29:19:296;11:29:19:281;-0.4213795;10.151415;0.17238252
11:29:19:304;11:29:19:281;-0.4213795;10.151415;0.17238252
11:29:19:312;11:29:19:281;-0.4213795;10.151415;0.17238252
11:29:19:320;11:29:19:281;-0.4213795;10.151415;0.17238252
11:29:19:328;11:29:19:281;-0.4213795;10.151415;0.17238252
11:29:19:335;11:29:19:281;-0.4213795;10.151415;0.17238252
11:29:19:343;11:29:19:281;-0.4213795;10.151415;0.17238252
11:29:19:351;11:29:19:281;-0.4213795;10.151415;0.17238252
11:29:19:359;11:29:19:281;-0.4213795;10.151415;0.17238252
11:29:19:367;11:29:19:281;-0.4213795;10.151415;0.17238252
11:29:19:375;11:29:19:281;-0.4213795;10.151415;0.17238252
11:29:19:382;11:29:19:281;-0.4213795;10.151415;0.17238252
11:29:19:390;11:29:19:383;-0.22984336;9.902418;0.2873042
11:29:19:398;11:29:19:383;-0.22984336;9.902418;0.2873042
11:29:19:406;11:29:19:383;-0.22984336;9.902418;0.2873042
11:29:19:414;11:29:19:383;-0.22984336;9.902418;0.2873042
11:29:19:421;11:29:19:383;-0.22984336;9.902418;0.2873042
11:29:19:429;11:29:19:383;-0.22984336;9.902418;0.2873042
11:29:19:437;11:29:19:383;-0.22984336;9.902418;0.2873042
11:29:19:445;11:29:19:383;-0.22984336;9.902418;0.2873042
11:29:19:453;11:29:19:383;-0.22984336;9.902418;0.2873042
11:29:19:460;11:29:19:383;-0.22984336;9.902418;0.2873042
11:29:19:468;11:29:19:383;-0.22984336;9.902418;0.2873042
11:29:19:476;11:29:19:383;-0.22984336;9.902418;0.2873042
11:29:19:484;11:29:19:383;-0.22984336;9.902418;0.2873042
11:29:19:492;11:29:19:383;-0.22984336;9.902418;0.2873042
11:29:19:500;11:29:19:383;-0.22984336;9.902418;0.2873042
11:29:19:507;11:29:19:503;-0.2681506;9.998186;0.34476504
11:29:19:515;11:29:19:503;-0.2681506;9.998186;0.34476504
11:29:19:523;11:29:19:503;-0.2681506;9.998186;0.34476504
11:29:19:531;11:29:19:503;-0.2681506;9.998186;0.34476504
11:29:19:539;11:29:19:503;-0.2681506;9.998186;0.34476504
11:29:19:546;11:29:19:503;-0.2681506;9.998186;0.34476504
11:29:19:554;11:29:19:503;-0.2681506;9.998186;0.34476504
11:29:19:562;11:29:19:503;-0.2681506;9.998186;0.34476504
11:29:19:570;11:29:19:503;-0.2681506;9.998186;0.34476504
11:29:19:578;11:29:19:503;-0.2681506;9.998186;0.34476504
11:29:19:585;11:29:19:503;-0.2681506;9.998186;0.34476504
11:29:19:593;11:29:19:503;-0.2681506;9.998186;0.34476504
11:29:19:601;11:29:19:503;-0.2681506;9.998186;0.34476504
11:29:19:609;11:29:19:503;-0.2681506;9.998186;0.34476504
11:29:19:617;11:29:19:503;-0.2681506;9.998186;0.34476504
11:29:19:625;11:29:19:503;-0.2681506;9.998186;0.34476504
11:29:19:632;11:29:19:630;-0.22984336;10.0748005;0.038307227
11:29:19:640;11:29:19:630;-0.22984336;10.0748005;0.038307227
11:29:19:648;11:29:19:630;-0.22984336;10.0748005;0.038307227
11:29:19:656;11:29:19:630;-0.22984336;10.0748005;0.038307227
11:29:19:664;11:29:19:630;-0.22984336;10.0748005;0.038307227
11:29:19:671;11:29:19:630;-0.22984336;10.0748005;0.038307227
11:29:19:679;11:29:19:630;-0.22984336;10.0748005;0.038307227
11:29:19:687;11:29:19:630;-0.22984336;10.0748005;0.038307227
11:29:19:695;11:29:19:630;-0.22984336;10.0748005;0.038307227
11:29:19:703;11:29:19:630;-0.22984336;10.0748005;0.038307227
11:29:19:710;11:29:19:630;-0.22984336;10.0748005;0.038307227
11:29:19:718;11:29:19:630;-0.22984336;10.0748005;0.038307227
11:29:19:726;11:29:19:630;-0.22984336;10.0748005;0.038307227
11:29:19:734;11:29:19:630;-0.22984336;10.0748005;0.038307227
11:29:19:742;11:29:19:630;-0.22984336;10.0748005;0.038307227
11:29:19:750;11:29:19:747;-0.2873042;10.01734;0.17238252
11:29:19:757;11:29:19:747;-0.2873042;10.01734;0.17238252
11:29:19:765;11:29:19:747;-0.2873042;10.01734;0.17238252
11:29:19:773;11:29:19:747;-0.2873042;10.01734;0.17238252
11:29:19:781;11:29:19:747;-0.2873042;10.01734;0.17238252
11:29:19:789;11:29:19:747;-0.2873042;10.01734;0.17238252
11:29:19:796;11:29:19:747;-0.2873042;10.01734;0.17238252
11:29:19:804;11:29:19:747;-0.2873042;10.01734;0.17238252
11:29:19:812;11:29:19:747;-0.2873042;10.01734;0.17238252
11:29:19:820;11:29:19:747;-0.2873042;10.01734;0.17238252
11:29:19:828;11:29:19:747;-0.2873042;10.01734;0.17238252
11:29:19:835;11:29:19:747;-0.2873042;10.01734;0.17238252
11:29:19:843;11:29:19:747;-0.2873042;10.01734;0.17238252
11:29:19:851;11:29:19:747;-0.2873042;10.01734;0.17238252
11:29:19:859;11:29:19:747;-0.2873042;10.01734;0.17238252
11:29:19:867;11:29:19:747;-0.2873042;10.01734;0.17238252
11:29:19:875;11:29:19:747;-0.2873042;10.01734;0.17238252
11:29:19:882;11:29:19:747;-0.2873042;10.01734;0.17238252
11:29:19:890;11:29:19:883;-0.34476504;9.883265;0.38307226
11:29:19:898;11:29:19:883;-0.34476504;9.883265;0.38307226
11:29:19:906;11:29:19:883;-0.34476504;9.883265;0.38307226
11:29:19:914;11:29:19:883;-0.34476504;9.883265;0.38307226
11:29:19:921;11:29:19:883;-0.34476504;9.883265;0.38307226
11:29:19:929;11:29:19:883;-0.34476504;9.883265;0.38307226
11:29:19:937;11:29:19:883;-0.34476504;9.883265;0.38307226
11:29:19:945;11:29:19:883;-0.34476504;9.883265;0.38307226
11:29:19:953;11:29:19:883;-0.34476504;9.883265;0.38307226
11:29:19:960;11:29:19:883;-0.34476504;9.883265;0.38307226
11:29:19:968;11:29:19:883;-0.34476504;9.883265;0.38307226
11:29:19:976;11:29:19:883;-0.34476504;9.883265;0.38307226
11:29:19:984;11:29:19:883;-0.34476504;9.883265;0.38307226
11:29:19:992;11:29:19:986;-0.24899697;10.01734;0.11492168
11:29:20:000;11:29:19:986;-0.24899697;10.01734;0.11492168
11:29:20:007;11:29:19:986;-0.24899697;10.01734;0.11492168
11:29:20:015;11:29:19:986;-0.24899697;10.01734;0.11492168
11:29:20:023;11:29:19:986;-0.24899697;10.01734;0.11492168
11:29:20:031;11:29:19:986;-0.24899697;10.01734;0.11492168
11:29:20:039;11:29:19:986;-0.24899697;10.01734;0.11492168
11:29:20:046;11:29:19:986;-0.24899697;10.01734;0.11492168
11:29:20:054;11:29:19:986;-0.24899697;10.01734;0.11492168
11:29:20:062;11:29:19:986;-0.24899697;10.01734;0.11492168
11:29:20:070;11:29:19:986;-0.24899697;10.01734;0.11492168
11:29:20:078;11:29:19:986;-0.24899697;10.01734;0.11492168
11:29:20:085;11:29:19:986;-0.24899697;10.01734;0.11492168
11:29:20:093;11:29:19:986;-0.24899697;10.01734;0.11492168
11:29:20:101;11:29:19:986;-0.24899697;10.01734;0.11492168
11:29:20:109;11:29:19:986;-0.24899697;10.01734;0.11492168
11:29:20:117;11:29:20:114;-0.30645782;9.864111;0.2681506
11:29:20:125;11:29:20:114;-0.30645782;9.864111;0.2681506
11:29:20:132;11:29:20:114;-0.30645782;9.864111;0.2681506
11:29:20:140;11:29:20:114;-0.30645782;9.864111;0.2681506
11:29:20:148;11:29:20:114;-0.30645782;9.864111;0.2681506
11:29:20:156;11:29:20:114;-0.30645782;9.864111;0.2681506
11:29:20:164;11:29:20:114;-0.30645782;9.864111;0.2681506
11:29:20:171;11:29:20:114;-0.30645782;9.864111;0.2681506
11:29:20:179;11:29:20:114;-0.30645782;9.864111;0.2681506
11:29:20:187;11:29:20:114;-0.30645782;9.864111;0.2681506
11:29:20:195;11:29:20:114;-0.30645782;9.864111;0.2681506
11:29:20:203;11:29:20:114;-0.30645782;9.864111;0.2681506
11:29:20:210;11:29:20:114;-0.30645782;9.864111;0.2681506
11:29:20:218;11:29:20:114;-0.30645782;9.864111;0.2681506
