time_Biotrace;accel_x;accel_y;accel_z;lightning;speed_GPS;bearing_GPS
11:29:19:007;0.19153613;-0.30645782;9.998186;1182.4834;0.51621383;0
11:29:19:015;0.19153613;-0.30645782;9.998186;1182.4834;0.51621383;0
11:29:19:023;0.22984336;-0.51714754;10.0748005;1182.4834;0.51621383;0
11:29:19:031;0.22984336;-0.51714754;10.0748005;1182.4834;0.51621383;0
11:29:19:039;0.22984336;-0.51714754;10.0748005;1182.4834;0.51621383;0
11:29:19:046;0.22984336;-0.51714754;10.0748005;1182.4834;0.51621383;0
11:29:19:054;0.22984336;-0.51714754;10.0748005;1182.4834;0.51621383;0
11:29:19:062;0.22984336;-0.51714754;10.0748005;1182.4834;0.51621383;0
11:29:19:070;0.22984336;-0.51714754;10.0748005;1182.4834;0.51621383;0
11:29:19:078;0.22984336;-0.51714754;10.0748005;1182.4834;0.51621383;0
11:29:19:085;0.22984336;-0.51714754;10.0748005;1182.4834;0.51621383;0
11:29:19:093;0.22984336;-0.51714754;10.0748005;1182.4834;0.51621383;0
11:29:19:101;0.22984336;-0.51714754;10.0748005;1182.4834;0.51621383;0
11:29:19:109;0.22984336;-0.51714754;10.0748005;1220.4269;0.51621383;0
11:29:19:117;0.22984336;-0.51714754;10.0748005;1220.4269;0.51621383;0
11:29:19:125;0.22984336;-0.51714754;10.0748005;1220.4269;0.51621383;0
11:29:19:132;0.22984336;-0.51714754;10.0748005;1220.4269;0.51621383;0
11:29:19:140;0.22984336;-0.51714754;10.0748005;1220.4269;0.51621383;0
11:29:19:148;0.22984336;-0.51714754;10.0748005;1220.4269;0.51621383;0
11:29:19:156;0.22984336;-0.51714754;10.0748005;1220.4269;0.51621383;0
11:29:19:164;0.21068975;-0.17238252;10.01734;1220.4269;0.51621383;0
11:29:19:171;0.21068975;-0.17238252;10.01734;1220.4269;0.51621383;0
11:29:19:179;0.21068975;-0.17238252;10.01734;1220.4269;0.51621383;0
11:29:19:187;0.21068975;-0.17238252;10.01734;1220.4269;0.51621383;0
11:29:19:195;0.21068975;-0.17238252;10.01734;1220.4269;0.51621383;0
11:29:19:203;0.21068975;-0.17238252;10.01734;1220.4269;0.51621383;0
11:29:19:210;0.21068975;-0.17238252;10.01734;1220.4269;0.51621383;0
11:29:19:218;0.21068975;-0.17238252;10.01734;1289.7817;0.51621383;0
11:29:19:226;0.21068975;-0.17238252;10.01734;1289.7817;0.51621383;0
11:29:19:234;0.21068975;-0.17238252;10.01734;1289.7817;0.51621383;0
11:29:19:242;0.21068975;-0.17238252;10.01734;1289.7817;0.51621383;0
11:29:19:250;0.21068975;-0.17238252;10.01734;1289.7817;0.51621383;0
11:29:19:257;0.21068975;-0.17238252;10.01734;1289.7817;0.51621383;0
11:29:19:265;0.21068975;-0.17238252;10.01734;1289.7817;0.51621383;0
11:29:19:273;0.21068975;-0.17238252;10.01734;1289.7817;0.51621383;0
11:29:19:281;0.17238252;-0.4213795;10.151415;1289.7817;0.51621383;0
11:29:19:289;0.17238252;-0.4213795;10.151415;1289.7817;0.51621383;0
11:29:19:296;0.17238252;-0.4213795;10.151415;1289.7817;0.51621383;0
11:29:19:304;0.17238252;-0.4213795;10.151415;1289.7817;0.51621383;0
11:29:19:312;0.17238252;-0.4213795;10.151415;1289.7817;0.51621383;0
11:29:19:320;0.17238252;-0.4213795;10.151415;1177.8246;0.51621383;0
