time_Biotrace;accel_x;accel_y;accel_z;lightning;speed_GPS;bearing_GPS
17:19:06:007;0.076614454;-0.4213795;9.921572;332.97314;0.33104467;246.69849
17:19:06:015;0.019153614;-0.40222588;10.01734;332.97314;0.33104467;246.69849
17:19:06:023;0.019153614;-0.40222588;10.01734;332.97314;0.33104467;246.69849
17:19:06:031;0.019153614;-0.40222588;10.01734;332.97314;0.33104467;246.69849
17:19:06:039;0.019153614;-0.40222588;10.01734;332.97314;0.33104467;246.69849
17:19:06:046;0.019153614;-0.40222588;10.01734;332.97314;0.33104467;246.69849
17:19:06:054;0.019153614;-0.40222588;10.01734;346.38193;0.33104467;246.69849
17:19:06:062;0.019153614;-0.40222588;10.01734;346.38193;0.33104467;246.69849
17:19:06:070;0.019153614;-0.40222588;10.01734;346.38193;0.33104467;246.69849
17:19:06:078;0.019153614;-0.40222588;10.01734;346.38193;0.33104467;246.69849
17:19:06:085;0.019153614;-0.40222588;10.01734;346.38193;0.33104467;246.69849
17:19:06:093;0.019153614;-0.40222588;10.01734;346.38193;0.33104467;246.69849
17:19:06:101;0.019153614;-0.40222588;10.01734;346.38193;0.33104467;246.69849
17:19:06:109;0.019153614;-0.40222588;10.01734;346.38193;0.33104467;246.69849
17:19:06:117;0.019153614;-0.40222588;10.01734;346.38193;0.33104467;246.69849
17:19:06:125;0.019153614;-0.40222588;10.01734;346.38193;0.33104467;246.69849
17:19:06:132;0.095768064;-0.47884035;10.01734;346.38193;0.33104467;246.69849
17:19:06:140;0.095768064;-0.47884035;10.01734;346.38193;0.33104467;246.69849
17:19:06:148;0.095768064;-0.47884035;10.01734;346.38193;0.33104467;246.69849
17:19:06:156;0.095768064;-0.47884035;10.01734;346.38193;0.33104467;246.69849
17:19:06:164;0.095768064;-0.47884035;10.01734;361.75604;0.33104467;246.69849
17:19:06:171;0.095768064;-0.47884035;10.01734;361.75604;0.33104467;246.69849
17:19:06:179;0.095768064;-0.47884035;10.01734;361.75604;0.33104467;246.69849
17:19:06:187;0.095768064;-0.47884035;10.01734;361.75604;0.33104467;246.69849
17:19:06:195;0.095768064;-0.47884035;10.01734;361.75604;0.33104467;246.69849
17:19:06:203;0.095768064;-0.47884035;10.01734;361.75604;0.33104467;246.69849
17:19:06:210;0.095768064;-0.47884035;10.01734;361.75604;0.33104467;246.69849
17:19:06:218;0.095768064;-0.47884035;10.01734;361.75604;0.33104467;246.69849
17:19:06:226;0.095768064;-0.47884035;10.01734;361.75604;0.33104467;246.69849
17:19:06:234;0.095768064;-0.47884035;10.01734;361.75604;0.33104467;246.69849
17:19:06:242;0.095768064;-0.47884035;10.01734;361.75604;0.33104467;246.69849
17:19:06:250;-0.076614454;-0.36391866;10.113108;361.75604;0.33104467;246.69849
17:19:06:257;-0.076614454;-0.36391866;10.113108;361.75604;0.33104467;246.69849
17:19:06:265;-0.076614454;-0.36391866;10.113108;340.95483;0.33104467;246.69849
17:19:06:273;-0.076614454;-0.36391866;10.113108;340.95483;0.33104467;246.69849
17:19:06:281;-0.076614454;-0.36391866;10.113108;340.95483;0.33104467;246.69849
17:19:06:289;-0.076614454;-0.36391866;10.113108;340.95483;0.33104467;246.69849
17:19:06:296;-0.076614454;-0.36391866;10.113108;340.95483;0.33104467;246.69849
17:19:06:304;-0.076614454;-0.36391866;10.113108;340.95483;0.33104467;246.69849
17:19:06:312;-0.076614454;-0.36391866;10.113108;340.95483;0.33104467;246.69849
17:19:06:320;-0.076614454;-0.36391866;10.113108;340.95483;0.33104467;246.69849
17:19:06:328;-0.076614454;-0.36391866;10.113108;340.95483;0.33104467;246.69849
17:19:06:335;-0.076614454;-0.36391866;10.113108;340.95483;0.33104467;246.69849
17:19:06:343;-0.076614454;-0.36391866;10.113108;340.95483;0.33104467;246.69849
17:19:06:351;-0.076614454;-0.36391866;10.113108;340.95483;0.33104467;246.69849
17:19:06:359;-0.076614454;-0.36391866;10.113108;340.95483;0.33104467;246.69849
