Time_GPS;Latitude_GPS;Longitude_GPS;Accuracy_GPS;Altitude_GPS;Speed_GPS;Bearing_GPS
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
17:17:40:230;48.74706937;9.108210037;10;497;0.33104467;246.69849
