10:42:57:007;-5739.254;3.894;36.946;70;857.1429;87.86
10:42:57:015;-5685.325;3.894;36.945;70;857.1429;87.86
10:42:57:023;-5684.079;3.894;36.948;70;857.1429;87.86
10:42:57:031;-5677.373;3.893;36.945;70;857.1429;87.86
10:42:57:039;-5671.241;3.894;36.949;70;857.1429;87.86
10:42:57:046;-5683.188;3.893;36.946;70;857.1429;87.86
10:42:57:054;-5673.989;3.893;36.948;70;857.1429;87.86
10:42:57:062;-5681.379;3.892;36.949;70;857.1429;87.86
10:42:57:070;-5693.631;3.892;36.948;70;857.1429;87.86
10:42:57:078;-5710.916;3.892;36.948;70;857.1429;87.86
10:42:57:085;-5733.843;3.892;36.948;70;857.1429;87.86
10:42:57:093;-5726.379;3.892;36.95;70;857.1429;87.86
10:42:57:101;-5733.11;3.891;36.949;70;857.1429;87.86
10:42:57:109;-5736.86;3.891;36.95;70;857.1429;87.86
10:42:57:117;-5784.413;3.891;36.951;70;857.1429;87.86
10:42:57:125;-5784.987;3.891;36.949;70;857.1429;87.86
10:42:57:132;-5797.019;3.89;36.949;70;857.1429;87.86
10:42:57:140;-5662.312;3.89;36.949;70;857.1429;87.86
10:42:57:148;-5690.626;3.89;36.947;70;857.1429;87.86
10:42:57:156;-5871.298;3.89;36.949;70;857.1429;87.86
10:42:57:164;-5913.624;3.89;36.948;70;857.1429;87.86
10:42:57:171;-5957.39;3.889;36.949;70;857.1429;87.86
10:42:57:179;-5900.26;3.889;36.95;70;857.1429;87.86
10:42:57:187;-5880.276;3.889;36.95;70;857.1429;87.86
10:42:57:195;-5903.705;3.889;36.949;70;857.1429;87.86
10:42:57:203;-5899.601;3.889;36.949;70;857.1429;87.86
10:42:57:210;-5919.719;3.889;36.947;70;857.1429;87.86
10:42:57:218;-5915.871;3.888;36.947;70;857.1429;87.86
10:42:57:226;-5926.986;3.888;36.948;70;857.1429;87.86
10:42:57:234;-5931.982;3.888;36.948;70;857.1429;87.86
10:42:57:242;-5933.094;3.888;36.949;70;857.1429;87.86
10:42:57:250;-5924.629;3.887;36.948;70;857.1429;87.884
10:42:57:257;-5936.942;3.887;36.948;70;857.1429;87.884
10:42:57:265;-5871.005;3.887;36.95;70;857.1429;87.884
10:42:57:273;-5956.413;3.887;36.949;70;857.1429;87.884
10:42:57:281;-5855.272;3.886;36.949;70;857.1429;87.884
10:42:57:289;-5645.333;3.886;36.949;70;857.1429;87.884
10:42:57:296;-5942.146;3.886;36.952;70;857.1429;87.884
10:42:57:304;-6067.752;3.886;36.951;70;857.1429;87.884
10:42:57:312;-5954.788;3.885;36.951;70;857.1429;87.884
10:42:57:320;-5887.019;3.885;36.952;70;857.1429;87.884
10:42:57:328;-5887.789;3.885;36.953;70;857.1429;87.884
10:42:57:335;-5975.37;3.885;36.95;70;857.1429;87.884
10:42:57:343;-5997.271;3.885;36.951;70;857.1429;87.884
10:42:57:351;-5994.315;3.884;36.948;70;857.1429;87.884
10:42:57:359;-6042.455;3.884;36.949;70;857.1429;87.884
10:42:57:367;-6094.76;3.884;36.949;70;857.1429;87.884
10:42:57:375;-6092.537;3.884;36.951;70;857.1429;87.884
10:42:57:382;-6066.25;3.884;36.947;70;857.1429;87.884
10:42:57:390;-6063.074;3.883;36.949;70;857.1429;87.884
10:42:57:398;-6078.563;3.883;36.951;70;857.1429;87.884
10:42:57:406;-5751.946;3.883;36.952;70;857.1429;87.884
10:42:57:414;-6246.946;3.883;36.953;70;857.1429;87.884
10:42:57:421;-6500.212;3.882;36.951;70;857.1429;87.884
10:42:57:429;-6062.329;3.882;36.95;70;857.1429;87.884
10:42:57:437;-4996.35;3.882;36.952;70;857.1429;87.884
10:42:57:445;-4016.292;3.882;36.951;70;857.1429;87.884
10:42:57:453;-3964.244;3.881;36.951;70;857.1429;87.884
10:42:57:460;-5109.718;3.882;36.954;70;857.1429;87.884
10:42:57:468;-5943.245;3.881;36.95;70;857.1429;87.884
10:42:57:476;-6191.295;3.881;36.952;70;857.1429;87.884
10:42:57:484;-6127.972;3.881;36.952;70;857.1429;87.884
10:42:57:492;-6137.366;3.88;36.951;70;857.1429;87.884
10:42:57:500;-6162.516;3.88;36.951;70;857.1429;87.895
10:42:57:507;-6183.038;3.88;36.952;70;857.1429;87.895
10:42:57:515;-6185.627;3.88;36.952;70;857.1429;87.895
10:42:57:523;-6196.107;3.879;36.952;70;857.1429;87.895
10:42:57:531;-6217.093;3.879;36.954;70;857.1429;87.895
