time_Biotrace;accel_x;accel_y;accel_z;lightning;speed_GPS;bearing_GPS
10:42:57:007;0.15322891;0.2873042;10.093954;506.00702;0;0
10:42:57:015;0.15322891;0.2873042;10.093954;506.00702;0;0
10:42:57:023;0.15322891;0.2873042;10.093954;506.00702;0;0
10:42:57:031;0.15322891;0.2873042;10.093954;506.00702;0;0
10:42:57:039;0.15322891;0.2873042;10.093954;506.00702;0;0
10:42:57:046;0.15322891;0.2873042;10.093954;506.00702;0;0
10:42:57:054;0.15322891;0.2873042;10.093954;506.00702;0;0
10:42:57:062;0.15322891;0.2873042;10.093954;506.00702;0;0
10:42:57:070;0.15322891;0.2873042;10.093954;484.50244;0;0
10:42:57:078;0.15322891;0.2873042;10.093954;484.50244;0;0
10:42:57:085;0.15322891;0.2873042;10.093954;484.50244;0;0
10:42:57:093;0.15322891;0.2873042;10.093954;484.50244;0;0
10:42:57:101;0.11492168;0.15322891;10.093954;484.50244;0;0
10:42:57:109;0.11492168;0.15322891;10.093954;484.50244;0;0
10:42:57:117;0.11492168;0.15322891;10.093954;484.50244;0;0
10:42:57:125;0.11492168;0.15322891;10.093954;484.50244;0;0
10:42:57:132;0.11492168;0.15322891;10.093954;484.50244;0;0
10:42:57:140;0.11492168;0.15322891;10.093954;484.50244;0;0
10:42:57:148;0.11492168;0.15322891;10.093954;484.50244;0;0
10:42:57:156;0.11492168;0.15322891;10.093954;484.50244;0;0
10:42:57:164;0.11492168;0.15322891;10.093954;484.50244;0;0
10:42:57:171;0.11492168;0.15322891;10.093954;484.50244;0;0
10:42:57:179;0.11492168;0.15322891;10.093954;518.13666;0;0
10:42:57:187;0.11492168;0.15322891;10.093954;518.13666;0;0
10:42:57:195;0.11492168;0.15322891;10.093954;518.13666;0;0
10:42:57:203;0.11492168;0.15322891;10.093954;518.13666;0;0
10:42:57:210;0.11492168;0.15322891;10.093954;518.13666;0;0
10:42:57:218;0.15322891;0.22984336;9.921572;518.13666;0;0
10:42:57:226;0.15322891;0.22984336;9.921572;518.13666;0;0
10:42:57:234;0.15322891;0.22984336;9.921572;518.13666;0;0
10:42:57:242;0.15322891;0.22984336;9.921572;518.13666;0;0
10:42:57:250;0.15322891;0.22984336;9.921572;518.13666;0;0
10:42:57:257;0.15322891;0.22984336;9.921572;518.13666;0;0
10:42:57:265;0.15322891;0.22984336;9.921572;518.13666;0;0
10:42:57:273;0.15322891;0.22984336;9.921572;518.13666;0;0
10:42:57:281;0.15322891;0.22984336;9.921572;522.244;0;0
10:42:57:289;0.15322891;0.22984336;9.921572;522.244;0;0
