Time_Accel;AccelX;AccelY;AccelZ
10:42:56:985;0.2873042;10.093954;0.15322891
10:42:56:985;0.2873042;10.093954;0.15322891
10:42:56:985;0.2873042;10.093954;0.15322891
10:42:56:985;0.2873042;10.093954;0.15322891
10:42:56:985;0.2873042;10.093954;0.15322891
10:42:56:985;0.2873042;10.093954;0.15322891
10:42:56:985;0.2873042;10.093954;0.15322891
10:42:56:985;0.2873042;10.093954;0.15322891
10:42:56:985;0.2873042;10.093954;0.15322891
10:42:56:985;0.2873042;10.093954;0.15322891
10:42:56:985;0.2873042;10.093954;0.15322891
10:42:56:985;0.2873042;10.093954;0.15322891
10:42:57:097;0.15322891;10.093954;0.11492168
10:42:57:097;0.15322891;10.093954;0.11492168
10:42:57:097;0.15322891;10.093954;0.11492168
10:42:57:097;0.15322891;10.093954;0.11492168
10:42:57:097;0.15322891;10.093954;0.11492168
10:42:57:097;0.15322891;10.093954;0.11492168
10:42:57:097;0.15322891;10.093954;0.11492168
10:42:57:097;0.15322891;10.093954;0.11492168
10:42:57:097;0.15322891;10.093954;0.11492168
10:42:57:097;0.15322891;10.093954;0.11492168
10:42:57:097;0.15322891;10.093954;0.11492168
10:42:57:097;0.15322891;10.093954;0.11492168
10:42:57:097;0.15322891;10.093954;0.11492168
10:42:57:097;0.15322891;10.093954;0.11492168
10:42:57:097;0.15322891;10.093954;0.11492168
10:42:57:216;0.22984336;9.921572;0.15322891
10:42:57:216;0.22984336;9.921572;0.15322891
10:42:57:216;0.22984336;9.921572;0.15322891
10:42:57:216;0.22984336;9.921572;0.15322891
10:42:57:216;0.22984336;9.921572;0.15322891
10:42:57:216;0.22984336;9.921572;0.15322891
10:42:57:216;0.22984336;9.921572;0.15322891
10:42:57:216;0.22984336;9.921572;0.15322891
10:42:57:216;0.22984336;9.921572;0.15322891
10:42:57:216;0.22984336;9.921572;0.15322891
10:42:57:216;0.22984336;9.921572;0.15322891
10:42:57:216;0.22984336;9.921572;0.15322891
10:42:57:216;0.22984336;9.921572;0.15322891
10:42:57:216;0.22984336;9.921572;0.15322891
10:42:57:216;0.22984336;9.921572;0.15322891
10:42:57:333;0.24899697;10.113108;0.05746084
10:42:57:333;0.24899697;10.113108;0.05746084
10:42:57:333;0.24899697;10.113108;0.05746084
10:42:57:333;0.24899697;10.113108;0.05746084
