median(time1,time1+559);mean(AccX);var(AccX);kurtosis(AccX);EightythPercentile(AccX);mean(AccY);var(AccY);kurtosis(AccY);EightythPercentile(AccY);mean(AccZ);var(AccZ);kurtosis(AccZ);EightythPercentile(AccZ);mean(light);var(light);kurtosis(light);EightythPercentile(light);mean(speed);var(speed);kurtosis(speed);EightythPercentile(speed);mean(bearing);var(bearing);kurtosis(bearing);EightythPercentile(bearing);stressOrNonStress
14:19:12:523;0.409750516461;0.107767731233;-0.13089575937841058;0.6895301;-0.133835879957;0.15029172538;0.127593399306551;0.19153613;9.97574924643;0.534671958171;-0.8014664434825716;10.6877165;162.91535718;6527.72821032;-0.17477616576283106;251.5781;16.2519493446;0.33383731283;5.2794466918053296;16.47782;315.801061571;1.37954120423;-0.5987004539506922;316.5467;0
14:19:12:679;0.408656024318;0.107717493737;-0.13730635202818986;0.6895301;-0.113792991296;0.161515142943;0.0848080361514092;0.24899697;9.94298288393;0.531939285333;-0.8569234560054455;10.6111021;154.134088234;5406.59583456;0.35505648862831407;218.24652;16.1866302732;0.43976209069;2.6342943491625324;16.47782;315.862015857;1.22361054542;-0.15553798561861631;316.5467;0
14:19:12:835;0.389468208586;0.0998926584381;-0.0404109012816134;0.6895301;-0.135682834296;0.153728520707;0.11273004812237808;0.19153613;9.99698923393;0.520990187706;-0.780876752713247;10.6877165;145.879899627;4337.56243759;1.0915797482860015;195.40634;16.1213112018;0.537153706364;1.1186611240664872;16.47782;315.922970143;1.06024903673;0.4048589860853511;316.5467;0
14:19:12:992;0.390802120948;0.0998718505332;-0.00427954696590227;0.6895301;-0.113006323725;0.174024672075;0.041971473265085546;0.24899697;9.96846405536;0.502150395169;-0.736186066152952;10.6877165;137.661765227;3309.58792428;1.996382207906498;172.21521;16.0559921304;0.626012159854;0.14868935956823437;16.47782;315.983924429;0.889456678135;1.1134117054551833;316.5467;0
14:19:13:148;0.354615472523;0.119690918584;0.5703186838365268;0.582269848;-0.107465456689;0.177089753136;-0.02250765848316094;0.256658416;9.97523624821;0.476733744624;-1.0897818138729833;10.6877165;129.273161975;2466.48114412;3.0307661402071915;139.70044;15.9906730589;0.706337451159;-0.5146406508908017;16.47782;316.044878714;0.71123346965;1.9742236811689917;316.5467;0
14:19:13:304;0.371648506702;0.135090498491;0.3695118407141065;0.6895301;-0.110235890011;0.177387400629;-0.03986257846901653;0.2873042;9.93521885;0.490294296383;-1.1869465806683053;10.6877165;120.139373018;1723.37523893;2.4186984975434243;129.60463;15.9253539875;0.77812958028;-0.9870505757754784;16.47782;316.105833;0.525579411271;2.7544323875822885;316.5467;0
14:19:13:460;0.373632273452;0.137904307275;0.26807414913067307;0.6895301;-0.118034147261;0.186660287934;-0.19312566103635165;0.2873042;9.90152900268;0.518816449089;-1.2076272084664887;10.6877165;112.151370968;1486.85758042;2.2631148019697838;119.76462;15.8600349161;0.841388547216;-1.3310953875948184;16.47782;316.166787286;0.332494502998;1.0654893370830631;316.5467;0
14:19:13:617;0.377223576032;0.134887408578;0.401435448908241;0.6895301;-0.129834141414;0.194507397539;-0.32854815787530534;0.2873042;9.86900208304;0.484326117685;-1.2090063012537886;10.6877165;104.889707282;1354.59704482;1.9148179165263386;116.04106;15.7905670321;0.891071602625;-1.5833474170469066;16.47782;316.151466571;0.294704450928;-1.5833474170472353;316.5467;0
14:19:13:773;0.380985893907;0.136987407094;0.33205043146972635;0.6895301;-0.136811529168;0.194364602485;-0.34279274120946246;0.2873042;9.87786063125;0.473187262395;-1.1829030761925694;10.6877165;98.2742609857;1273.52972518;1.0085190448293861;114.67479;15.7197162107;0.929222378243;-1.7646804602668642;16.47782;316.110720857;0.307322071496;-1.764680460267117;316.5467;0
14:19:13:929;0.374384738139;0.14055279586;0.1674408321356573;0.6895301;-0.127576751284;0.199150148719;-0.41545278351051307;0.2873042;9.83681718393;0.556328038915;-0.4115896488927828;10.6877165;92.8545626786;1332.99344997;0.32779671110593833;114.67479;15.6488653893;0.957333476067;-1.8890461957946543;16.47782;316.069975143;0.316619265599;-1.8890461957948443;316.5467;0
