Time_Biotrace;Time_Light;Lightning
14:19:11:804;15:19:11:797;139.70044
14:19:11:812;15:19:11:797;139.70044
14:19:11:820;15:19:11:797;139.70044
14:19:11:828;15:19:11:797;139.70044
14:19:11:835;15:19:11:797;139.70044
14:19:11:843;15:19:11:797;139.70044
14:19:11:851;15:19:11:797;139.70044
14:19:11:859;15:19:11:797;139.70044
14:19:11:867;15:19:11:797;139.70044
14:19:11:875;15:19:11:797;139.70044
14:19:11:882;15:19:11:797;139.70044
14:19:11:890;15:19:11:797;139.70044
14:19:11:898;15:19:11:797;139.70044
14:19:11:906;15:19:11:899;129.60463
14:19:11:914;15:19:11:899;129.60463
14:19:11:921;15:19:11:899;129.60463
14:19:11:929;15:19:11:899;129.60463
14:19:11:937;15:19:11:899;129.60463
14:19:11:945;15:19:11:899;129.60463
14:19:11:953;15:19:11:899;129.60463
14:19:11:960;15:19:11:899;129.60463
14:19:11:968;15:19:11:899;129.60463
14:19:11:976;15:19:11:899;129.60463
14:19:11:984;15:19:11:899;129.60463
14:19:11:992;15:19:11:899;129.60463
14:19:12:000;15:19:11:899;129.60463
14:19:12:007;15:19:12:001;126.07189
14:19:12:015;15:19:12:001;126.07189
14:19:12:023;15:19:12:001;126.07189
14:19:12:031;15:19:12:001;126.07189
14:19:12:039;15:19:12:001;126.07189
14:19:12:046;15:19:12:001;126.07189
14:19:12:054;15:19:12:001;126.07189
14:19:12:062;15:19:12:001;126.07189
14:19:12:070;15:19:12:001;126.07189
14:19:12:078;15:19:12:001;126.07189
14:19:12:085;15:19:12:001;126.07189
14:19:12:093;15:19:12:001;126.07189
14:19:12:101;15:19:12:001;126.07189
14:19:12:109;15:19:12:104;119.76462
14:19:12:117;15:19:12:104;119.76462
14:19:12:125;15:19:12:104;119.76462
14:19:12:132;15:19:12:104;119.76462
14:19:12:140;15:19:12:104;119.76462
14:19:12:148;15:19:12:104;119.76462
14:19:12:156;15:19:12:104;119.76462
14:19:12:164;15:19:12:104;119.76462
14:19:12:171;15:19:12:104;119.76462
14:19:12:179;15:19:12:104;119.76462
14:19:12:187;15:19:12:104;119.76462
14:19:12:195;15:19:12:104;119.76462
14:19:12:203;15:19:12:104;119.76462
14:19:12:210;15:19:12:104;119.76462
14:19:12:218;15:19:12:104;119.76462
14:19:12:226;15:19:12:104;119.76462
14:19:12:234;15:19:12:233;115.12842
14:19:12:242;15:19:12:233;115.12842
14:19:12:250;15:19:12:233;115.12842
14:19:12:257;15:19:12:233;115.12842
14:19:12:265;15:19:12:233;115.12842
14:19:12:273;15:19:12:233;115.12842
14:19:12:281;15:19:12:233;115.12842
14:19:12:289;15:19:12:233;115.12842
14:19:12:296;15:19:12:233;115.12842
14:19:12:304;15:19:12:233;115.12842
14:19:12:312;15:19:12:233;115.12842
14:19:12:320;15:19:12:233;115.12842
14:19:12:328;15:19:12:233;115.12842
14:19:12:335;15:19:12:233;115.12842
14:19:12:343;15:19:12:340;112.878075
14:19:12:351;15:19:12:340;112.878075
14:19:12:359;15:19:12:340;112.878075
14:19:12:367;15:19:12:340;112.878075
14:19:12:375;15:19:12:340;112.878075
14:19:12:382;15:19:12:340;112.878075
14:19:12:390;15:19:12:340;112.878075
14:19:12:398;15:19:12:340;112.878075
14:19:12:406;15:19:12:340;112.878075
14:19:12:414;15:19:12:340;112.878075
14:19:12:421;15:19:12:340;112.878075
14:19:12:429;15:19:12:340;112.878075
14:19:12:437;15:19:12:340;112.878075
14:19:12:445;15:19:12:340;112.878075
14:19:12:453;15:19:12:340;112.878075
14:19:12:460;15:19:12:456;114.67479
14:19:12:468;15:19:12:456;114.67479
14:19:12:476;15:19:12:456;114.67479
14:19:12:484;15:19:12:456;114.67479
14:19:12:492;15:19:12:456;114.67479
14:19:12:500;15:19:12:456;114.67479
14:19:12:507;15:19:12:456;114.67479
14:19:12:515;15:19:12:456;114.67479
14:19:12:523;15:19:12:456;114.67479
14:19:12:531;15:19:12:456;114.67479
14:19:12:539;15:19:12:456;114.67479
14:19:12:546;15:19:12:456;114.67479
14:19:12:554;15:19:12:456;114.67479
14:19:12:562;15:19:12:456;114.67479
14:19:12:570;15:19:12:456;114.67479
14:19:12:578;15:19:12:577;116.04106
14:19:12:585;15:19:12:577;116.04106
14:19:12:593;15:19:12:577;116.04106
14:19:12:601;15:19:12:577;116.04106
14:19:12:609;15:19:12:577;116.04106
14:19:12:617;15:19:12:577;116.04106
14:19:12:625;15:19:12:577;116.04106
14:19:12:632;15:19:12:577;116.04106
14:19:12:640;15:19:12:577;116.04106
14:19:12:648;15:19:12:577;116.04106
14:19:12:656;15:19:12:577;116.04106
14:19:12:664;15:19:12:577;116.04106
14:19:12:671;15:19:12:577;116.04106
14:19:12:679;15:19:12:577;116.04106
14:19:12:687;15:19:12:577;116.04106
14:19:12:695;15:19:12:693;109.36863
14:19:12:703;15:19:12:693;109.36863
14:19:12:710;15:19:12:693;109.36863
14:19:12:718;15:19:12:693;109.36863
14:19:12:726;15:19:12:693;109.36863
14:19:12:734;15:19:12:693;109.36863
14:19:12:742;15:19:12:693;109.36863
14:19:12:750;15:19:12:693;109.36863
14:19:12:757;15:19:12:693;109.36863
14:19:12:765;15:19:12:693;109.36863
14:19:12:773;15:19:12:693;109.36863
14:19:12:781;15:19:12:693;109.36863
14:19:12:789;15:19:12:693;109.36863
14:19:12:796;15:19:12:693;109.36863
14:19:12:804;15:19:12:797;114.67479
14:19:12:812;15:19:12:797;114.67479
14:19:12:820;15:19:12:797;114.67479
14:19:12:828;15:19:12:797;114.67479
14:19:12:835;15:19:12:797;114.67479
14:19:12:843;15:19:12:797;114.67479
14:19:12:851;15:19:12:797;114.67479
14:19:12:859;15:19:12:797;114.67479
14:19:12:867;15:19:12:797;114.67479
14:19:12:875;15:19:12:797;114.67479
14:19:12:882;15:19:12:797;114.67479
14:19:12:890;15:19:12:797;114.67479
14:19:12:898;15:19:12:797;114.67479
14:19:12:906;15:19:12:903;113.3246
14:19:12:914;15:19:12:903;113.3246
14:19:12:921;15:19:12:903;113.3246
14:19:12:929;15:19:12:903;113.3246
14:19:12:937;15:19:12:903;113.3246
14:19:12:945;15:19:12:903;113.3246
14:19:12:953;15:19:12:903;113.3246
14:19:12:960;15:19:12:903;113.3246
14:19:12:968;15:19:12:903;113.3246
14:19:12:976;15:19:12:903;113.3246
14:19:12:984;15:19:12:903;113.3246
14:19:12:992;15:19:12:903;113.3246
14:19:13:000;15:19:12:903;113.3246
14:19:13:007;15:19:12:903;113.3246
14:19:13:015;15:19:13:013;112.43328
14:19:13:023;15:19:13:013;112.43328
14:19:13:031;15:19:13:013;112.43328
14:19:13:039;15:19:13:013;112.43328
14:19:13:046;15:19:13:013;112.43328
14:19:13:054;15:19:13:013;112.43328
14:19:13:062;15:19:13:013;112.43328
14:19:13:070;15:19:13:013;112.43328
14:19:13:078;15:19:13:013;112.43328
14:19:13:085;15:19:13:013;112.43328
14:19:13:093;15:19:13:013;112.43328
14:19:13:101;15:19:13:013;112.43328
14:19:13:109;15:19:13:013;112.43328
14:19:13:117;15:19:13:013;112.43328
14:19:13:125;15:19:13:013;112.43328
14:19:13:132;15:19:13:132;103.487625
14:19:13:140;15:19:13:132;103.487625
14:19:13:148;15:19:13:132;103.487625
14:19:13:156;15:19:13:132;103.487625
14:19:13:164;15:19:13:132;103.487625
14:19:13:171;15:19:13:132;103.487625
14:19:13:179;15:19:13:132;103.487625
14:19:13:187;15:19:13:132;103.487625
14:19:13:195;15:19:13:132;103.487625
14:19:13:203;15:19:13:132;103.487625
14:19:13:210;15:19:13:132;103.487625
14:19:13:218;15:19:13:132;103.487625
14:19:13:226;15:19:13:132;103.487625
14:19:13:234;15:19:13:132;103.487625
14:19:13:242;15:19:13:132;103.487625
14:19:13:250;15:19:13:132;103.487625
14:19:13:257;15:19:13:256;106.808334
14:19:13:265;15:19:13:256;106.808334
14:19:13:273;15:19:13:256;106.808334
14:19:13:281;15:19:13:256;106.808334
14:19:13:289;15:19:13:256;106.808334
14:19:13:296;15:19:13:256;106.808334
14:19:13:304;15:19:13:256;106.808334
14:19:13:312;15:19:13:256;106.808334
14:19:13:320;15:19:13:256;106.808334
14:19:13:328;15:19:13:256;106.808334
14:19:13:335;15:19:13:256;106.808334
14:19:13:343;15:19:13:256;106.808334
14:19:13:351;15:19:13:256;106.808334
14:19:13:359;15:19:13:256;106.808334
14:19:13:367;15:19:13:366;106.38748
14:19:13:375;15:19:13:366;106.38748
14:19:13:382;15:19:13:366;106.38748
14:19:13:390;15:19:13:366;106.38748
14:19:13:398;15:19:13:366;106.38748
14:19:13:406;15:19:13:366;106.38748
14:19:13:414;15:19:13:366;106.38748
14:19:13:421;15:19:13:366;106.38748
14:19:13:429;15:19:13:366;106.38748
14:19:13:437;15:19:13:366;106.38748
14:19:13:445;15:19:13:366;106.38748
14:19:13:453;15:19:13:366;106.38748
14:19:13:460;15:19:13:366;106.38748
14:19:13:468;15:19:13:366;106.38748
14:19:13:476;15:19:13:366;106.38748
14:19:13:484;15:19:13:366;106.38748
14:19:13:492;15:19:13:366;106.38748
14:19:13:500;15:19:13:496;110.23562
14:19:13:507;15:19:13:496;110.23562
14:19:13:515;15:19:13:496;110.23562
14:19:13:523;15:19:13:496;110.23562
14:19:13:531;15:19:13:496;110.23562
14:19:13:539;15:19:13:496;110.23562
14:19:13:546;15:19:13:496;110.23562
14:19:13:554;15:19:13:496;110.23562
14:19:13:562;15:19:13:496;110.23562
14:19:13:570;15:19:13:496;110.23562
14:19:13:578;15:19:13:496;110.23562
14:19:13:585;15:19:13:496;110.23562
14:19:13:593;15:19:13:496;110.23562
14:19:13:601;15:19:13:496;110.23562
14:19:13:609;15:19:13:496;110.23562
14:19:13:617;15:19:13:613;111.54901
14:19:13:625;15:19:13:613;111.54901
14:19:13:632;15:19:13:613;111.54901
14:19:13:640;15:19:13:613;111.54901
14:19:13:648;15:19:13:613;111.54901
14:19:13:656;15:19:13:613;111.54901
14:19:13:664;15:19:13:613;111.54901
14:19:13:671;15:19:13:613;111.54901
14:19:13:679;15:19:13:613;111.54901
14:19:13:687;15:19:13:613;111.54901
14:19:13:695;15:19:13:613;111.54901
14:19:13:703;15:19:13:613;111.54901
14:19:13:710;15:19:13:613;111.54901
14:19:13:718;15:19:13:613;111.54901
14:19:13:726;15:19:13:725;105.13487
14:19:13:734;15:19:13:725;105.13487
14:19:13:742;15:19:13:725;105.13487
14:19:13:750;15:19:13:725;105.13487
14:19:13:757;15:19:13:725;105.13487
14:19:13:765;15:19:13:725;105.13487
14:19:13:773;15:19:13:725;105.13487
14:19:13:781;15:19:13:725;105.13487
14:19:13:789;15:19:13:725;105.13487
14:19:13:796;15:19:13:725;105.13487
14:19:13:804;15:19:13:725;105.13487
14:19:13:812;15:19:13:725;105.13487
14:19:13:820;15:19:13:725;105.13487
14:19:13:828;15:19:13:826;101.065
14:19:13:835;15:19:13:826;101.065
14:19:13:843;15:19:13:826;101.065
14:19:13:851;15:19:13:826;101.065
14:19:13:859;15:19:13:826;101.065
14:19:13:867;15:19:13:826;101.065
14:19:13:875;15:19:13:826;101.065
14:19:13:882;15:19:13:826;101.065
14:19:13:890;15:19:13:826;101.065
14:19:13:898;15:19:13:826;101.065
14:19:13:906;15:19:13:826;101.065
14:19:13:914;15:19:13:826;101.065
14:19:13:921;15:19:13:826;101.065
14:19:13:929;15:19:13:826;101.065
14:19:13:937;15:19:13:937;108.08092
14:19:13:945;15:19:13:937;108.08092
14:19:13:953;15:19:13:937;108.08092
14:19:13:960;15:19:13:937;108.08092
14:19:13:968;15:19:13:937;108.08092
14:19:13:976;15:19:13:937;108.08092
14:19:13:984;15:19:13:937;108.08092
14:19:13:992;15:19:13:937;108.08092
14:19:14:000;15:19:13:937;108.08092
14:19:14:007;15:19:13:937;108.08092
14:19:14:015;15:19:13:937;108.08092
14:19:14:023;15:19:13:937;108.08092
14:19:14:031;15:19:13:937;108.08092
14:19:14:039;15:19:13:937;108.08092
14:19:14:046;15:19:14:041;108.50846
14:19:14:054;15:19:14:041;108.50846
14:19:14:062;15:19:14:041;108.50846
14:19:14:070;15:19:14:041;108.50846
14:19:14:078;15:19:14:041;108.50846
14:19:14:085;15:19:14:041;108.50846
14:19:14:093;15:19:14:041;108.50846
14:19:14:101;15:19:14:041;108.50846
14:19:14:109;15:19:14:041;108.50846
14:19:14:117;15:19:14:041;108.50846
14:19:14:125;15:19:14:041;108.50846
14:19:14:132;15:19:14:041;108.50846
14:19:14:140;15:19:14:041;108.50846
14:19:14:148;15:19:14:041;108.50846
14:19:14:156;15:19:14:041;108.50846
14:19:14:164;15:19:14:041;108.50846
14:19:14:171;15:19:14:041;108.50846
14:19:14:179;15:19:14:041;108.50846
14:19:14:187;15:19:14:185;104.308
14:19:14:195;15:19:14:185;104.308
14:19:14:203;15:19:14:185;104.308
14:19:14:210;15:19:14:185;104.308
14:19:14:218;15:19:14:185;104.308
14:19:14:226;15:19:14:185;104.308
14:19:14:234;15:19:14:185;104.308
14:19:14:242;15:19:14:185;104.308
14:19:14:250;15:19:14:185;104.308
14:19:14:257;15:19:14:185;104.308
14:19:14:265;15:19:14:185;104.308
14:19:14:273;15:19:14:185;104.308
14:19:14:281;15:19:14:185;104.308
14:19:14:289;15:19:14:185;104.308
14:19:14:296;15:19:14:185;104.308
14:19:14:304;15:19:14:185;104.308
14:19:14:312;15:19:14:185;104.308
14:19:14:320;15:19:14:185;104.308
14:19:14:328;15:19:14:326;109.36863
14:19:14:335;15:19:14:326;109.36863
14:19:14:343;15:19:14:326;109.36863
14:19:14:351;15:19:14:326;109.36863
14:19:14:359;15:19:14:326;109.36863
14:19:14:367;15:19:14:326;109.36863
14:19:14:375;15:19:14:326;109.36863
14:19:14:382;15:19:14:326;109.36863
14:19:14:390;15:19:14:326;109.36863
14:19:14:398;15:19:14:326;109.36863
14:19:14:406;15:19:14:326;109.36863
14:19:14:414;15:19:14:326;109.36863
14:19:14:421;15:19:14:326;109.36863
14:19:14:429;15:19:14:326;109.36863
14:19:14:437;15:19:14:326;109.36863
14:19:14:445;15:19:14:326;109.36863
14:19:14:453;15:19:14:451;106.38748
14:19:14:460;15:19:14:451;106.38748
14:19:14:468;15:19:14:451;106.38748
14:19:14:476;15:19:14:451;106.38748
14:19:14:484;15:19:14:451;106.38748
14:19:14:492;15:19:14:451;106.38748
14:19:14:500;15:19:14:451;106.38748
14:19:14:507;15:19:14:451;106.38748
14:19:14:515;15:19:14:451;106.38748
14:19:14:523;15:19:14:451;106.38748
14:19:14:531;15:19:14:451;106.38748
14:19:14:539;15:19:14:451;106.38748
14:19:14:546;15:19:14:451;106.38748
14:19:14:554;15:19:14:451;106.38748
14:19:14:562;15:19:14:556;108.50846
14:19:14:570;15:19:14:556;108.50846
14:19:14:578;15:19:14:556;108.50846
14:19:14:585;15:19:14:556;108.50846
14:19:14:593;15:19:14:556;108.50846
14:19:14:601;15:19:14:556;108.50846
14:19:14:609;15:19:14:556;108.50846
14:19:14:617;15:19:14:556;108.50846
14:19:14:625;15:19:14:556;108.50846
14:19:14:632;15:19:14:556;108.50846
14:19:14:640;15:19:14:556;108.50846
14:19:14:648;15:19:14:556;108.50846
14:19:14:656;15:19:14:556;108.50846
14:19:14:664;15:19:14:556;108.50846
14:19:14:671;15:19:14:665;107.23084
14:19:14:679;15:19:14:665;107.23084
14:19:14:687;15:19:14:665;107.23084
14:19:14:695;15:19:14:665;107.23084
14:19:14:703;15:19:14:665;107.23084
14:19:14:710;15:19:14:665;107.23084
14:19:14:718;15:19:14:665;107.23084
14:19:14:726;15:19:14:665;107.23084
14:19:14:734;15:19:14:665;107.23084
14:19:14:742;15:19:14:665;107.23084
14:19:14:750;15:19:14:665;107.23084
14:19:14:757;15:19:14:665;107.23084
14:19:14:765;15:19:14:665;107.23084
14:19:14:773;15:19:14:766;95.25371
14:19:14:781;15:19:14:766;95.25371
14:19:14:789;15:19:14:766;95.25371
14:19:14:796;15:19:14:766;95.25371
14:19:14:804;15:19:14:766;95.25371
14:19:14:812;15:19:14:766;95.25371
14:19:14:820;15:19:14:766;95.25371
14:19:14:828;15:19:14:766;95.25371
14:19:14:835;15:19:14:766;95.25371
14:19:14:843;15:19:14:766;95.25371
14:19:14:851;15:19:14:766;95.25371
14:19:14:859;15:19:14:766;95.25371
14:19:14:867;15:19:14:766;95.25371
14:19:14:875;15:19:14:766;95.25371
14:19:14:882;15:19:14:876;100.66679
14:19:14:890;15:19:14:876;100.66679
14:19:14:898;15:19:14:876;100.66679
14:19:14:906;15:19:14:876;100.66679
14:19:14:914;15:19:14:876;100.66679
14:19:14:921;15:19:14:876;100.66679
14:19:14:929;15:19:14:876;100.66679
14:19:14:937;15:19:14:876;100.66679
14:19:14:945;15:19:14:876;100.66679
14:19:14:953;15:19:14:876;100.66679
14:19:14:960;15:19:14:876;100.66679
14:19:14:968;15:19:14:876;100.66679
14:19:14:976;15:19:14:876;100.66679
14:19:14:984;15:19:14:983;96.38859
14:19:14:992;15:19:14:983;96.38859
14:19:15:000;15:19:14:983;96.38859
14:19:15:007;15:19:14:983;96.38859
14:19:15:015;15:19:14:983;96.38859
14:19:15:023;15:19:14:983;96.38859
14:19:15:031;15:19:14:983;96.38859
14:19:15:039;15:19:14:983;96.38859
14:19:15:046;15:19:14:983;96.38859
14:19:15:054;15:19:14:983;96.38859
14:19:15:062;15:19:14:983;96.38859
14:19:15:070;15:19:14:983;96.38859
14:19:15:078;15:19:14:983;96.38859
14:19:15:085;15:19:14:983;96.38859
14:19:15:093;15:19:14:983;96.38859
14:19:15:101;15:19:14:983;96.38859
14:19:15:109;15:19:14:983;96.38859
14:19:15:117;15:19:15:111;80.699104
14:19:15:125;15:19:15:111;80.699104
14:19:15:132;15:19:15:111;80.699104
14:19:15:140;15:19:15:111;80.699104
14:19:15:148;15:19:15:111;80.699104
14:19:15:156;15:19:15:111;80.699104
14:19:15:164;15:19:15:111;80.699104
14:19:15:171;15:19:15:111;80.699104
14:19:15:179;15:19:15:111;80.699104
14:19:15:187;15:19:15:111;80.699104
14:19:15:195;15:19:15:111;80.699104
14:19:15:203;15:19:15:111;80.699104
14:19:15:210;15:19:15:111;80.699104
14:19:15:218;15:19:15:213;63.93041
14:19:15:226;15:19:15:213;63.93041
14:19:15:234;15:19:15:213;63.93041
14:19:15:242;15:19:15:213;63.93041
14:19:15:250;15:19:15:213;63.93041
14:19:15:257;15:19:15:213;63.93041
14:19:15:265;15:19:15:213;63.93041
14:19:15:273;15:19:15:213;63.93041
14:19:15:281;15:19:15:213;63.93041
14:19:15:289;15:19:15:213;63.93041
14:19:15:296;15:19:15:213;63.93041
14:19:15:304;15:19:15:213;63.93041
14:19:15:312;15:19:15:213;63.93041
14:19:15:320;15:19:15:213;63.93041
14:19:15:328;15:19:15:213;63.93041
14:19:15:335;15:19:15:331;44.284313
14:19:15:343;15:19:15:331;44.284313
14:19:15:351;15:19:15:331;44.284313
14:19:15:359;15:19:15:331;44.284313
14:19:15:367;15:19:15:331;44.284313
14:19:15:375;15:19:15:331;44.284313
14:19:15:382;15:19:15:331;44.284313
14:19:15:390;15:19:15:331;44.284313
14:19:15:398;15:19:15:331;44.284313
14:19:15:406;15:19:15:331;44.284313
14:19:15:414;15:19:15:331;44.284313
14:19:15:421;15:19:15:331;44.284313
14:19:15:429;15:19:15:331;44.284313
14:19:15:437;15:19:15:331;44.284313
14:19:15:445;15:19:15:331;44.284313
14:19:15:453;15:19:15:450;22.367867
14:19:15:460;15:19:15:450;22.367867
14:19:15:468;15:19:15:450;22.367867
14:19:15:476;15:19:15:450;22.367867
14:19:15:484;15:19:15:450;22.367867
14:19:15:492;15:19:15:450;22.367867
14:19:15:500;15:19:15:450;22.367867
14:19:15:507;15:19:15:450;22.367867
14:19:15:515;15:19:15:450;22.367867
14:19:15:523;15:19:15:450;22.367867
14:19:15:531;15:19:15:450;22.367867
14:19:15:539;15:19:15:450;22.367867
