time_Biotrace;accel_x;accel_y;accel_z;lightning;speed_GPS;bearing_GPS
09:25:25:984;-1.0151415;-0.47884035;10.266336;784.29065;12.352287;315.65332
09:25:25:992;-1.0151415;-0.47884035;10.266336;784.29065;12.352287;315.65332
09:25:26:000;-1.0151415;-0.47884035;10.266336;784.29065;12.352287;315.65332
09:25:26:007;-1.0151415;-0.47884035;10.266336;784.29065;12.352287;315.65332
09:25:26:015;-1.0151415;-0.47884035;10.266336;784.29065;12.352287;315.65332
09:25:26:023;-1.0151415;-0.47884035;10.266336;784.29065;12.352287;315.65332
09:25:26:031;-1.0151415;-0.47884035;10.266336;784.29065;12.352287;315.65332
09:25:26:039;-1.0151415;-0.47884035;10.266336;784.29065;12.352287;315.65332
09:25:26:046;-1.0151415;-0.47884035;10.266336;784.29065;12.352287;315.65332
09:25:26:054;-1.0151415;-0.47884035;10.266336;784.29065;12.352287;315.65332
09:25:26:062;-1.0151415;-0.47884035;10.266336;784.29065;12.352287;315.65332
09:25:26:070;-1.0151415;-0.47884035;10.266336;784.29065;12.352287;315.65332
09:25:26:078;-0.11492168;-0.2873042;9.730036;784.29065;12.352287;315.65332
09:25:26:085;-0.11492168;-0.2873042;9.730036;784.29065;12.352287;315.65332
09:25:26:093;-0.11492168;-0.2873042;9.730036;784.29065;12.352287;315.65332
09:25:26:101;-0.11492168;-0.2873042;9.730036;784.29065;12.352287;315.65332
09:25:26:109;-0.11492168;-0.2873042;9.730036;784.29065;12.352287;315.65332
09:25:26:117;-0.11492168;-0.2873042;9.730036;784.29065;12.352287;315.65332
09:25:26:125;-0.11492168;-0.2873042;9.730036;606.7755;12.352287;315.65332
09:25:26:132;-0.11492168;-0.2873042;9.730036;606.7755;12.352287;315.65332
09:25:26:140;-0.11492168;-0.2873042;9.730036;606.7755;12.352287;315.65332
09:25:26:148;-0.11492168;-0.2873042;9.730036;606.7755;12.352287;315.65332
09:25:26:156;-0.11492168;-0.2873042;9.730036;606.7755;12.352287;315.65332
09:25:26:164;-0.11492168;-0.2873042;9.730036;606.7755;12.352287;315.65332
09:25:26:171;-0.11492168;-0.2873042;9.730036;606.7755;12.352287;315.65332
09:25:26:179;-0.11492168;-0.2873042;9.730036;606.7755;12.352287;315.65332
09:25:26:187;-0.11492168;-0.2873042;9.730036;606.7755;12.352287;315.65332
09:25:26:195;-0.11492168;-0.2873042;9.730036;606.7755;12.352287;315.65332
09:25:26:203;-0.49799395;-0.842759;10.323798;606.7755;12.352287;315.65332
09:25:26:210;-0.49799395;-0.842759;10.323798;606.7755;12.352287;315.65332
09:25:26:218;-0.49799395;-0.842759;10.323798;606.7755;12.352287;315.65332
09:25:26:226;-0.49799395;-0.842759;10.323798;606.7755;12.352287;315.65332
09:25:26:234;-0.49799395;-0.842759;10.323798;606.7755;12.352287;315.65332
09:25:26:242;-0.49799395;-0.842759;10.323798;759.9064;12.352287;315.65332
09:25:26:250;-0.49799395;-0.842759;10.323798;759.9064;12.352287;315.65332
09:25:26:257;-0.49799395;-0.842759;10.323798;759.9064;12.352287;315.65332
09:25:26:265;-0.49799395;-0.842759;10.323798;759.9064;12.352287;315.65332
09:25:26:273;-0.49799395;-0.842759;10.323798;759.9064;12.352287;315.65332
09:25:26:281;-0.49799395;-0.842759;10.323798;759.9064;12.352287;315.65332
09:25:26:289;-0.49799395;-0.842759;10.323798;759.9064;12.352287;315.65332
09:25:26:296;-0.49799395;-0.842759;10.323798;759.9064;12.352287;315.65332
09:25:26:304;-0.49799395;-0.842759;10.323798;759.9064;12.352287;315.65332
09:25:26:312;-0.49799395;-0.842759;10.323798;759.9064;12.352287;315.65332
09:25:26:320;0.11492168;-0.842759;9.9790325;759.9064;12.352287;315.65332
09:25:26:328;0.11492168;-0.842759;9.9790325;759.9064;12.352287;315.65332
09:25:26:335;0.11492168;-0.842759;9.9790325;759.9064;12.352287;315.65332
09:25:26:343;0.11492168;-0.842759;9.9790325;759.9064;12.352287;315.65332
09:25:26:351;0.11492168;-0.842759;9.9790325;759.9064;12.352287;315.65332
09:25:26:359;0.11492168;-0.842759;9.9790325;351.89548;12.352287;315.65332
09:25:26:367;0.11492168;-0.842759;9.9790325;351.89548;12.352287;315.65332
09:25:26:375;0.11492168;-0.842759;9.9790325;351.89548;12.352287;315.65332
09:25:26:382;0.11492168;-0.842759;9.9790325;351.89548;12.352287;315.65332
09:25:26:390;0.11492168;-0.842759;9.9790325;351.89548;12.352287;315.65332
09:25:26:398;0.11492168;-0.842759;9.9790325;351.89548;12.352287;315.65332
09:25:26:406;0.11492168;-0.842759;9.9790325;351.89548;12.352287;315.65332
09:25:26:414;0.11492168;-0.842759;9.9790325;351.89548;12.352287;315.65332
09:25:26:421;0.11492168;-0.842759;9.9790325;351.89548;12.352287;315.65332
09:25:26:429;0.11492168;-0.842759;9.9790325;351.89548;12.352287;315.65332
09:25:26:437;-0.22984336;-0.38307226;9.864111;351.89548;12.352287;315.65332
09:25:26:445;-0.22984336;-0.38307226;9.864111;351.89548;12.352287;315.65332
09:25:26:453;-0.22984336;-0.38307226;9.864111;351.89548;12.352287;315.65332
09:25:26:460;-0.22984336;-0.38307226;9.864111;351.89548;12.352287;315.65332
09:25:26:468;-0.22984336;-0.38307226;9.864111;784.29065;12.352287;315.65332
09:25:26:476;-0.22984336;-0.38307226;9.864111;784.29065;12.352287;315.65332
09:25:26:484;-0.22984336;-0.38307226;9.864111;784.29065;12.352287;315.65332
09:25:26:492;-0.22984336;-0.38307226;9.864111;784.29065;12.352287;315.65332
09:25:26:500;-0.22984336;-0.38307226;9.864111;784.29065;12.352287;315.65332
09:25:26:507;-0.22984336;-0.38307226;9.864111;784.29065;12.352287;315.65332
09:25:26:515;-0.22984336;-0.38307226;9.864111;784.29065;12.352287;315.65332
09:25:26:523;-0.22984336;-0.38307226;9.864111;784.29065;12.352287;315.65332
09:25:26:531;-0.22984336;-0.38307226;9.864111;784.29065;12.352287;315.65332
09:25:26:539;-0.22984336;-0.38307226;9.864111;784.29065;12.352287;315.65332
09:25:26:546;-0.22984336;-0.38307226;9.864111;784.29065;12.352287;315.65332
09:25:26:554;-0.22984336;-0.38307226;9.864111;784.29065;12.352287;315.65332
09:25:26:562;-0.22984336;-0.38307226;9.864111;784.29065;12.352287;315.65332
09:25:26:570;-0.22984336;-0.38307226;9.864111;784.29065;12.352287;315.65332
09:25:26:578;-0.22984336;-0.38307226;9.864111;784.29065;12.352287;315.65332
09:25:26:585;-0.22984336;-0.38307226;9.864111;784.29065;12.352287;315.65332
09:25:26:593;-1.0534488;-0.4405331;10.802638;784.29065;12.352287;315.65332
09:25:26:601;-1.0534488;-0.4405331;10.802638;784.29065;12.352287;315.65332
09:25:26:609;-1.0534488;-0.4405331;10.802638;784.29065;12.352287;315.65332
09:25:26:617;-1.0534488;-0.4405331;10.802638;784.29065;12.352287;315.65332
09:25:26:625;-1.0534488;-0.4405331;10.802638;784.29065;12.352287;315.65332
09:25:26:632;-1.0534488;-0.4405331;10.802638;784.29065;12.352287;315.65332
09:25:26:640;-1.0534488;-0.4405331;10.802638;602.0033;12.352287;315.65332
09:25:26:648;-1.0534488;-0.4405331;10.802638;602.0033;12.352287;315.65332
09:25:26:656;-1.0534488;-0.4405331;10.802638;602.0033;12.352287;315.65332
09:25:26:664;-1.0534488;-0.4405331;10.802638;602.0033;12.352287;315.65332
09:25:26:671;-1.0534488;-0.4405331;10.802638;602.0033;12.352287;315.65332
09:25:26:679;-1.0534488;-0.4405331;10.802638;602.0033;12.352287;315.65332
09:25:26:687;-1.0534488;-0.4405331;10.802638;602.0033;12.352287;315.65332
09:25:26:695;-1.0534488;-0.4405331;10.802638;602.0033;12.352287;315.65332
09:25:26:703;-0.095768064;-0.19153613;9.232041;602.0033;12.352287;315.65332
09:25:26:710;-0.095768064;-0.19153613;9.232041;602.0033;12.352287;315.65332
09:25:26:718;-0.095768064;-0.19153613;9.232041;602.0033;12.352287;315.65332
09:25:26:726;-0.095768064;-0.19153613;9.232041;602.0033;12.352287;315.65332
09:25:26:734;-0.095768064;-0.19153613;9.232041;602.0033;12.352287;315.65332
09:25:26:742;-0.095768064;-0.19153613;9.232041;602.0033;12.352287;315.65332
09:25:26:750;-0.095768064;-0.19153613;9.232041;828.86017;12.352287;315.65332
09:25:26:757;-0.095768064;-0.19153613;9.232041;828.86017;12.352287;315.65332
09:25:26:765;-0.095768064;-0.19153613;9.232041;828.86017;12.352287;315.65332
09:25:26:773;-0.095768064;-0.19153613;9.232041;828.86017;12.352287;315.65332
09:25:26:781;-0.095768064;-0.19153613;9.232041;828.86017;12.352287;315.65332
09:25:26:789;-0.095768064;-0.19153613;9.232041;828.86017;12.352287;315.65332
09:25:26:796;-0.095768064;-0.19153613;9.232041;828.86017;12.352287;315.65332
09:25:26:804;-0.095768064;-0.19153613;9.232041;828.86017;12.352287;315.65332
09:25:26:812;-0.095768064;-0.19153613;9.232041;828.86017;12.352287;315.65332
09:25:26:820;-1.0342951;-0.17238252;9.998186;828.86017;12.352287;315.65332
09:25:26:828;-1.0342951;-0.17238252;9.998186;828.86017;12.352287;315.65332
09:25:26:835;-1.0342951;-0.17238252;9.998186;828.86017;12.352287;315.65332
09:25:26:843;-1.0342951;-0.17238252;9.998186;828.86017;12.352287;315.65332
09:25:26:851;-1.0342951;-0.17238252;9.998186;974.4952;12.352287;315.65332
09:25:26:859;-1.0342951;-0.17238252;9.998186;974.4952;12.352287;315.65332
09:25:26:867;-1.0342951;-0.17238252;9.998186;974.4952;12.352287;315.65332
09:25:26:875;-1.0342951;-0.17238252;9.998186;974.4952;12.352287;315.65332
09:25:26:882;-1.0342951;-0.17238252;9.998186;974.4952;12.352287;315.65332
09:25:26:890;-1.0342951;-0.17238252;9.998186;974.4952;12.352287;315.65332
09:25:26:898;-1.0342951;-0.17238252;9.998186;974.4952;12.352287;315.65332
09:25:26:906;-1.0342951;-0.17238252;9.998186;974.4952;12.352287;315.65332
09:25:26:914;-1.0342951;-0.17238252;9.998186;974.4952;12.352287;315.65332
