09:25:25:984;10:25:25:982;784.29065
09:25:25:992;10:25:25:982;784.29065
09:25:26:000;10:25:25:982;784.29065
09:25:26:007;10:25:25:982;784.29065
09:25:26:015;10:25:25:982;784.29065
09:25:26:023;10:25:25:982;784.29065
09:25:26:031;10:25:25:982;784.29065
09:25:26:039;10:25:25:982;784.29065
09:25:26:046;10:25:25:982;784.29065
09:25:26:054;10:25:25:982;784.29065
09:25:26:062;10:25:25:982;784.29065
09:25:26:070;10:25:25:982;784.29065
09:25:26:078;10:25:25:982;784.29065
09:25:26:085;10:25:25:982;784.29065
09:25:26:093;10:25:25:982;784.29065
09:25:26:101;10:25:25:982;784.29065
09:25:26:109;10:25:25:982;784.29065
09:25:26:117;10:25:25:982;784.29065
09:25:26:125;10:25:26:125;606.7755
09:25:26:132;10:25:26:125;606.7755
09:25:26:140;10:25:26:125;606.7755
09:25:26:148;10:25:26:125;606.7755
09:25:26:156;10:25:26:125;606.7755
09:25:26:164;10:25:26:125;606.7755
09:25:26:171;10:25:26:125;606.7755
09:25:26:179;10:25:26:125;606.7755
09:25:26:187;10:25:26:125;606.7755
09:25:26:195;10:25:26:125;606.7755
09:25:26:203;10:25:26:125;606.7755
09:25:26:210;10:25:26:125;606.7755
09:25:26:218;10:25:26:125;606.7755
09:25:26:226;10:25:26:125;606.7755
09:25:26:234;10:25:26:125;606.7755
09:25:26:242;10:25:26:238;759.9064
09:25:26:250;10:25:26:238;759.9064
09:25:26:257;10:25:26:238;759.9064
09:25:26:265;10:25:26:238;759.9064
09:25:26:273;10:25:26:238;759.9064
09:25:26:281;10:25:26:238;759.9064
09:25:26:289;10:25:26:238;759.9064
09:25:26:296;10:25:26:238;759.9064
09:25:26:304;10:25:26:238;759.9064
09:25:26:312;10:25:26:238;759.9064
09:25:26:320;10:25:26:238;759.9064
09:25:26:328;10:25:26:238;759.9064
09:25:26:335;10:25:26:238;759.9064
09:25:26:343;10:25:26:238;759.9064
09:25:26:351;10:25:26:238;759.9064
09:25:26:359;10:25:26:357;351.89548
09:25:26:367;10:25:26:357;351.89548
09:25:26:375;10:25:26:357;351.89548
09:25:26:382;10:25:26:357;351.89548
09:25:26:390;10:25:26:357;351.89548
09:25:26:398;10:25:26:357;351.89548
09:25:26:406;10:25:26:357;351.89548
09:25:26:414;10:25:26:357;351.89548
09:25:26:421;10:25:26:357;351.89548
09:25:26:429;10:25:26:357;351.89548
09:25:26:437;10:25:26:357;351.89548
09:25:26:445;10:25:26:357;351.89548
09:25:26:453;10:25:26:357;351.89548
09:25:26:460;10:25:26:357;351.89548
09:25:26:468;10:25:26:463;784.29065
09:25:26:476;10:25:26:463;784.29065
09:25:26:484;10:25:26:463;784.29065
09:25:26:492;10:25:26:463;784.29065
09:25:26:500;10:25:26:463;784.29065
09:25:26:507;10:25:26:463;784.29065
09:25:26:515;10:25:26:463;784.29065
09:25:26:523;10:25:26:463;784.29065
09:25:26:531;10:25:26:463;784.29065
09:25:26:539;10:25:26:463;784.29065
09:25:26:546;10:25:26:463;784.29065
09:25:26:554;10:25:26:463;784.29065
09:25:26:562;10:25:26:463;784.29065
09:25:26:570;10:25:26:463;784.29065
09:25:26:578;10:25:26:463;784.29065
09:25:26:585;10:25:26:463;784.29065
09:25:26:593;10:25:26:463;784.29065
09:25:26:601;10:25:26:463;784.29065
09:25:26:609;10:25:26:463;784.29065
09:25:26:617;10:25:26:463;784.29065
09:25:26:625;10:25:26:463;784.29065
09:25:26:632;10:25:26:463;784.29065
09:25:26:640;10:25:26:634;602.0033
09:25:26:648;10:25:26:634;602.0033
09:25:26:656;10:25:26:634;602.0033
09:25:26:664;10:25:26:634;602.0033
09:25:26:671;10:25:26:634;602.0033
09:25:26:679;10:25:26:634;602.0033
09:25:26:687;10:25:26:634;602.0033
09:25:26:695;10:25:26:634;602.0033
09:25:26:703;10:25:26:634;602.0033
09:25:26:710;10:25:26:634;602.0033
09:25:26:718;10:25:26:634;602.0033
09:25:26:726;10:25:26:634;602.0033
09:25:26:734;10:25:26:634;602.0033
09:25:26:742;10:25:26:634;602.0033
09:25:26:750;10:25:26:743;828.86017
09:25:26:757;10:25:26:743;828.86017
09:25:26:765;10:25:26:743;828.86017
09:25:26:773;10:25:26:743;828.86017
09:25:26:781;10:25:26:743;828.86017
09:25:26:789;10:25:26:743;828.86017
09:25:26:796;10:25:26:743;828.86017
09:25:26:804;10:25:26:743;828.86017
09:25:26:812;10:25:26:743;828.86017
09:25:26:820;10:25:26:743;828.86017
09:25:26:828;10:25:26:743;828.86017
09:25:26:835;10:25:26:743;828.86017
09:25:26:843;10:25:26:743;828.86017
09:25:26:851;10:25:26:847;974.4952
09:25:26:859;10:25:26:847;974.4952
09:25:26:867;10:25:26:847;974.4952
09:25:26:875;10:25:26:847;974.4952
09:25:26:882;10:25:26:847;974.4952
09:25:26:890;10:25:26:847;974.4952
09:25:26:898;10:25:26:847;974.4952
09:25:26:906;10:25:26:847;974.4952
09:25:26:914;10:25:26:847;974.4952
09:25:26:921;10:25:26:847;974.4952
09:25:26:929;10:25:26:847;974.4952
09:25:26:937;10:25:26:847;974.4952
09:25:26:945;10:25:26:847;974.4952
09:25:26:953;10:25:26:847;974.4952
09:25:26:960;10:25:26:847;974.4952
09:25:26:968;10:25:26:963;1127.7687
09:25:26:976;10:25:26:963;1127.7687
09:25:26:984;10:25:26:963;1127.7687
09:25:26:992;10:25:26:963;1127.7687
09:25:27:000;10:25:26:963;1127.7687
09:25:27:007;10:25:26:963;1127.7687
09:25:27:015;10:25:26:963;1127.7687
09:25:27:023;10:25:26:963;1127.7687
09:25:27:031;10:25:26:963;1127.7687
09:25:27:039;10:25:26:963;1127.7687
09:25:27:046;10:25:26:963;1127.7687
09:25:27:054;10:25:26:963;1127.7687
09:25:27:062;10:25:26:963;1127.7687
09:25:27:070;10:25:26:963;1127.7687
09:25:27:078;10:25:26:963;1127.7687
09:25:27:085;10:25:26:963;1127.7687
09:25:27:093;10:25:27:093;1025.8165
09:25:27:101;10:25:27:093;1025.8165
09:25:27:109;10:25:27:093;1025.8165
09:25:27:117;10:25:27:093;1025.8165
09:25:27:125;10:25:27:093;1025.8165
09:25:27:132;10:25:27:093;1025.8165
09:25:27:140;10:25:27:093;1025.8165
09:25:27:148;10:25:27:093;1025.8165
09:25:27:156;10:25:27:093;1025.8165
09:25:27:164;10:25:27:093;1025.8165
09:25:27:171;10:25:27:093;1025.8165
09:25:27:179;10:25:27:093;1025.8165
09:25:27:187;10:25:27:093;1025.8165
09:25:27:195;10:25:27:194;970.65576
09:25:27:203;10:25:27:194;970.65576
09:25:27:210;10:25:27:194;970.65576
09:25:27:218;10:25:27:194;970.65576
09:25:27:226;10:25:27:194;970.65576
09:25:27:234;10:25:27:194;970.65576
09:25:27:242;10:25:27:194;970.65576
09:25:27:250;10:25:27:194;970.65576
09:25:27:257;10:25:27:194;970.65576
09:25:27:265;10:25:27:194;970.65576
09:25:27:273;10:25:27:194;970.65576
09:25:27:281;10:25:27:194;970.65576
09:25:27:289;10:25:27:194;970.65576
09:25:27:296;10:25:27:295;974.4952
09:25:27:304;10:25:27:295;974.4952
09:25:27:312;10:25:27:295;974.4952
09:25:27:320;10:25:27:295;974.4952
09:25:27:328;10:25:27:295;974.4952
09:25:27:335;10:25:27:295;974.4952
09:25:27:343;10:25:27:295;974.4952
09:25:27:351;10:25:27:295;974.4952
09:25:27:359;10:25:27:295;974.4952
09:25:27:367;10:25:27:295;974.4952
09:25:27:375;10:25:27:295;974.4952
09:25:27:382;10:25:27:295;974.4952
09:25:27:390;10:25:27:295;974.4952
09:25:27:398;10:25:27:295;974.4952
09:25:27:406;10:25:27:295;974.4952
09:25:27:414;10:25:27:295;974.4952
09:25:27:421;10:25:27:421;1021.7743
09:25:27:429;10:25:27:421;1021.7743
09:25:27:437;10:25:27:421;1021.7743
09:25:27:445;10:25:27:421;1021.7743
09:25:27:453;10:25:27:421;1021.7743
09:25:27:460;10:25:27:421;1021.7743
09:25:27:468;10:25:27:421;1021.7743
09:25:27:476;10:25:27:421;1021.7743
09:25:27:484;10:25:27:421;1021.7743
09:25:27:492;10:25:27:421;1021.7743
09:25:27:500;10:25:27:421;1021.7743
09:25:27:507;10:25:27:421;1021.7743
09:25:27:515;10:25:27:421;1021.7743
09:25:27:523;10:25:27:421;1021.7743
09:25:27:531;10:25:27:528;951.6827
09:25:27:539;10:25:27:528;951.6827
09:25:27:546;10:25:27:528;951.6827
09:25:27:554;10:25:27:528;951.6827
09:25:27:562;10:25:27:528;951.6827
09:25:27:570;10:25:27:528;951.6827
09:25:27:578;10:25:27:528;951.6827
09:25:27:585;10:25:27:528;951.6827
09:25:27:593;10:25:27:528;951.6827
09:25:27:601;10:25:27:528;951.6827
09:25:27:609;10:25:27:528;951.6827
09:25:27:617;10:25:27:528;951.6827
09:25:27:625;10:25:27:528;951.6827
09:25:27:632;10:25:27:528;951.6827
09:25:27:640;10:25:27:633;1038.0382
09:25:27:648;10:25:27:633;1038.0382
09:25:27:656;10:25:27:633;1038.0382
09:25:27:664;10:25:27:633;1038.0382
09:25:27:671;10:25:27:633;1038.0382
09:25:27:679;10:25:27:633;1038.0382
09:25:27:687;10:25:27:633;1038.0382
09:25:27:695;10:25:27:633;1038.0382
09:25:27:703;10:25:27:633;1038.0382
09:25:27:710;10:25:27:633;1038.0382
09:25:27:718;10:25:27:633;1038.0382
09:25:27:726;10:25:27:633;1038.0382
09:25:27:734;10:25:27:633;1038.0382
09:25:27:742;10:25:27:738;922.0946
09:25:27:750;10:25:27:738;922.0946
09:25:27:757;10:25:27:738;922.0946
09:25:27:765;10:25:27:738;922.0946
09:25:27:773;10:25:27:738;922.0946
09:25:27:781;10:25:27:738;922.0946
09:25:27:789;10:25:27:738;922.0946
09:25:27:796;10:25:27:738;922.0946
09:25:27:804;10:25:27:738;922.0946
09:25:27:812;10:25:27:738;922.0946
09:25:27:820;10:25:27:738;922.0946
09:25:27:828;10:25:27:738;922.0946
09:25:27:835;10:25:27:738;922.0946
09:25:27:843;10:25:27:738;922.0946
09:25:27:851;10:25:27:850;1021.7743
09:25:27:859;10:25:27:850;1021.7743
09:25:27:867;10:25:27:850;1021.7743
09:25:27:875;10:25:27:850;1021.7743
09:25:27:882;10:25:27:850;1021.7743
09:25:27:890;10:25:27:850;1021.7743
09:25:27:898;10:25:27:850;1021.7743
09:25:27:906;10:25:27:850;1021.7743
09:25:27:914;10:25:27:850;1021.7743
09:25:27:921;10:25:27:850;1021.7743
09:25:27:929;10:25:27:850;1021.7743
09:25:27:937;10:25:27:850;1021.7743
09:25:27:945;10:25:27:850;1021.7743
09:25:27:953;10:25:27:850;1021.7743
09:25:27:960;10:25:27:955;543.27454
09:25:27:968;10:25:27:955;543.27454
09:25:27:976;10:25:27:955;543.27454
09:25:27:984;10:25:27:955;543.27454
09:25:27:992;10:25:27:955;543.27454
09:25:28:000;10:25:27:955;543.27454
09:25:28:007;10:25:27:955;543.27454
09:25:28:015;10:25:27:955;543.27454
09:25:28:023;10:25:27:955;543.27454
09:25:28:031;10:25:27:955;543.27454
09:25:28:039;10:25:27:955;543.27454
09:25:28:046;10:25:27:955;543.27454
09:25:28:054;10:25:27:955;543.27454
09:25:28:062;10:25:27:955;543.27454
09:25:28:070;10:25:28:068;691.2096
09:25:28:078;10:25:28:068;691.2096
09:25:28:085;10:25:28:068;691.2096
09:25:28:093;10:25:28:068;691.2096
09:25:28:101;10:25:28:068;691.2096
09:25:28:109;10:25:28:068;691.2096
09:25:28:117;10:25:28:068;691.2096
09:25:28:125;10:25:28:068;691.2096
09:25:28:132;10:25:28:068;691.2096
09:25:28:140;10:25:28:068;691.2096
09:25:28:148;10:25:28:068;691.2096
09:25:28:156;10:25:28:068;691.2096
09:25:28:164;10:25:28:068;691.2096
09:25:28:171;10:25:28:068;691.2096
09:25:28:179;10:25:28:068;691.2096
09:25:28:187;10:25:28:183;1244.7577
09:25:28:195;10:25:28:183;1244.7577
09:25:28:203;10:25:28:183;1244.7577
09:25:28:210;10:25:28:183;1244.7577
09:25:28:218;10:25:28:183;1244.7577
09:25:28:226;10:25:28:183;1244.7577
09:25:28:234;10:25:28:183;1244.7577
09:25:28:242;10:25:28:183;1244.7577
09:25:28:250;10:25:28:183;1244.7577
09:25:28:257;10:25:28:183;1244.7577
09:25:28:265;10:25:28:183;1244.7577
09:25:28:273;10:25:28:183;1244.7577
09:25:28:281;10:25:28:183;1244.7577
09:25:28:289;10:25:28:183;1244.7577
09:25:28:296;10:25:28:294;1025.8165
09:25:28:304;10:25:28:294;1025.8165
09:25:28:312;10:25:28:294;1025.8165
09:25:28:320;10:25:28:294;1025.8165
09:25:28:328;10:25:28:294;1025.8165
09:25:28:335;10:25:28:294;1025.8165
09:25:28:343;10:25:28:294;1025.8165
09:25:28:351;10:25:28:294;1025.8165
09:25:28:359;10:25:28:294;1025.8165
09:25:28:367;10:25:28:294;1025.8165
09:25:28:375;10:25:28:294;1025.8165
09:25:28:382;10:25:28:294;1025.8165
09:25:28:390;10:25:28:294;1025.8165
09:25:28:398;10:25:28:294;1025.8165
09:25:28:406;10:25:28:399;753.9298
09:25:28:414;10:25:28:399;753.9298
09:25:28:421;10:25:28:399;753.9298
09:25:28:429;10:25:28:399;753.9298
09:25:28:437;10:25:28:399;753.9298
09:25:28:445;10:25:28:399;753.9298
09:25:28:453;10:25:28:399;753.9298
09:25:28:460;10:25:28:399;753.9298
09:25:28:468;10:25:28:399;753.9298
09:25:28:476;10:25:28:399;753.9298
09:25:28:484;10:25:28:399;753.9298
09:25:28:492;10:25:28:399;753.9298
09:25:28:500;10:25:28:500;713.3895
09:25:28:507;10:25:28:500;713.3895
09:25:28:515;10:25:28:500;713.3895
09:25:28:523;10:25:28:500;713.3895
09:25:28:531;10:25:28:500;713.3895
09:25:28:539;10:25:28:500;713.3895
09:25:28:546;10:25:28:500;713.3895
09:25:28:554;10:25:28:500;713.3895
09:25:28:562;10:25:28:500;713.3895
09:25:28:570;10:25:28:500;713.3895
09:25:28:578;10:25:28:500;713.3895
09:25:28:585;10:25:28:500;713.3895
09:25:28:593;10:25:28:500;713.3895
09:25:28:601;10:25:28:500;713.3895
09:25:28:609;10:25:28:608;677.6988
09:25:28:617;10:25:28:608;677.6988
09:25:28:625;10:25:28:608;677.6988
09:25:28:632;10:25:28:608;677.6988
09:25:28:640;10:25:28:608;677.6988
09:25:28:648;10:25:28:608;677.6988
09:25:28:656;10:25:28:608;677.6988
09:25:28:664;10:25:28:608;677.6988
09:25:28:671;10:25:28:608;677.6988
09:25:28:679;10:25:28:608;677.6988
09:25:28:687;10:25:28:608;677.6988
09:25:28:695;10:25:28:608;677.6988
09:25:28:703;10:25:28:608;677.6988
09:25:28:710;10:25:28:608;677.6988
09:25:28:718;10:25:28:608;677.6988
09:25:28:726;10:25:28:608;677.6988
09:25:28:734;10:25:28:729;543.27454
09:25:28:742;10:25:28:729;543.27454
09:25:28:750;10:25:28:729;543.27454
