time_Biotrace;accel_x;accel_y;accel_z;lightning;speed_GPS;bearing_GPS
10:11:56:734;-0.63206923;0.7278373;11.128249;614.005;15.572676;315.14523
10:11:56:742;-0.63206923;0.7278373;11.128249;614.005;15.572676;315.14523
10:11:56:750;-0.63206923;0.7278373;11.128249;614.005;15.572676;315.14523
10:11:56:757;-0.63206923;0.7278373;11.128249;614.005;15.572676;315.14523
10:11:56:765;-0.63206923;0.7278373;11.128249;614.005;15.572676;315.14523
10:11:56:773;-0.63206923;0.7278373;11.128249;609.17596;15.572676;315.14523
10:11:56:781;-0.63206923;0.7278373;11.128249;609.17596;15.572676;315.14523
10:11:56:789;-0.63206923;0.7278373;11.128249;609.17596;15.572676;315.14523
10:11:56:796;-0.63206923;0.7278373;11.128249;609.17596;15.572676;315.14523
10:11:56:804;-0.63206923;0.7278373;11.128249;609.17596;15.572676;315.14523
10:11:56:812;1.0151415;1.340753;9.902418;609.17596;15.572676;315.14523
10:11:56:820;1.0151415;1.340753;9.902418;609.17596;15.572676;315.14523
10:11:56:828;1.0151415;1.340753;9.902418;609.17596;15.572676;315.14523
10:11:56:835;1.0151415;1.340753;9.902418;609.17596;15.572676;315.14523
10:11:56:843;1.0151415;1.340753;9.902418;609.17596;15.572676;315.14523
10:11:56:851;1.0151415;1.340753;9.902418;609.17596;15.572676;315.14523
10:11:56:859;1.0151415;1.340753;9.902418;609.17596;15.572676;315.14523
10:11:56:867;1.0151415;1.340753;9.902418;609.17596;15.572676;315.14523
10:11:56:875;1.0151415;1.340753;9.902418;646.34094;15.572676;315.14523
10:11:56:882;1.0151415;1.340753;9.902418;646.34094;15.572676;315.14523
10:11:56:890;1.0151415;1.340753;9.902418;646.34094;15.572676;315.14523
10:11:56:898;1.0151415;1.340753;9.902418;646.34094;15.572676;315.14523
10:11:56:906;1.0151415;1.340753;9.902418;646.34094;15.572676;315.14523
10:11:56:914;1.0151415;1.340753;9.902418;646.34094;15.572676;315.14523
10:11:56:921;1.0151415;1.340753;9.902418;646.34094;15.572676;315.14523
10:11:56:929;-0.6703765;0.49799395;9.346964;646.34094;15.572676;315.14523
10:11:56:937;-0.6703765;0.49799395;9.346964;646.34094;15.572676;315.14523
