Time_GPS;Latitude_GPS;Longitude_GPS;Accuracy_GPS;Altitude_GPS;Speed_GPS;Bearing_GPS
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
11:11:56:732;48.73358547;9.121151777;20;461;15.572676;315.14523
