Time_GPS;Latitude_GPS;Longitude_GPS;Accuracy_GPS;Altitude_GPS;Speed_GPS;Bearing_GPS
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
11:54:03:331;48.73377425;9.120889104;45;483;14.463443;320.03964
