time_Biotrace;accel_x;accel_y;accel_z;lightning;speed_GPS;bearing_GPS
11:54:03:335;0.49799395;-0.32561144;11.18571;404.0401;14.463443;320.03964
11:54:03:343;0.49799395;-0.32561144;11.18571;404.0401;14.463443;320.03964
11:54:03:351;0.49799395;-0.32561144;11.18571;404.0401;14.463443;320.03964
11:54:03:359;0.49799395;-0.32561144;11.18571;404.0401;14.463443;320.03964
11:54:03:367;0.49799395;-0.32561144;11.18571;404.0401;14.463443;320.03964
11:54:03:375;0.49799395;-0.32561144;11.18571;404.0401;14.463443;320.03964
11:54:03:382;0.49799395;-0.32561144;11.18571;404.0401;14.463443;320.03964
11:54:03:390;0.49799395;-0.32561144;11.18571;404.0401;14.463443;320.03964
11:54:03:398;0.49799395;-0.32561144;11.18571;404.0401;14.463443;320.03964
11:54:03:406;0.49799395;-0.32561144;11.18571;404.0401;14.463443;320.03964
11:54:03:414;0.59376204;0.05746084;9.232041;404.0401;14.463443;320.03964
11:54:03:421;0.59376204;0.05746084;9.232041;404.0401;14.463443;320.03964
11:54:03:429;0.59376204;0.05746084;9.232041;404.0401;14.463443;320.03964
11:54:03:437;0.59376204;0.05746084;9.232041;404.0401;14.463443;320.03964
11:54:03:445;0.59376204;0.05746084;9.232041;404.0401;14.463443;320.03964
11:54:03:453;0.59376204;0.05746084;9.232041;374.8411;14.463443;320.03964
11:54:03:460;0.59376204;0.05746084;9.232041;374.8411;14.463443;320.03964
11:54:03:468;0.59376204;0.05746084;9.232041;374.8411;14.463443;320.03964
11:54:03:476;0.59376204;0.05746084;9.232041;374.8411;14.463443;320.03964
11:54:03:484;0.59376204;0.05746084;9.232041;374.8411;14.463443;320.03964
11:54:03:492;0.59376204;0.05746084;9.232041;374.8411;14.463443;320.03964
11:54:03:500;0.59376204;0.05746084;9.232041;374.8411;14.463443;320.03964
11:54:03:507;0.59376204;0.05746084;9.232041;374.8411;14.463443;320.03964
11:54:03:515;0.36391866;-0.32561144;9.825804;374.8411;14.463443;320.03964
11:54:03:523;0.36391866;-0.32561144;9.825804;374.8411;14.463443;320.03964
11:54:03:531;0.36391866;-0.32561144;9.825804;374.8411;14.463443;320.03964
11:54:03:539;0.36391866;-0.32561144;9.825804;374.8411;14.463443;320.03964
11:54:03:546;0.36391866;-0.32561144;9.825804;374.8411;14.463443;320.03964
11:54:03:554;0.36391866;-0.32561144;9.825804;374.8411;14.463443;320.03964
11:54:03:562;0.36391866;-0.32561144;9.825804;385.34473;14.463443;320.03964
11:54:03:570;0.36391866;-0.32561144;9.825804;385.34473;14.463443;320.03964
11:54:03:578;0.36391866;-0.32561144;9.825804;385.34473;14.463443;320.03964
11:54:03:585;0.36391866;-0.32561144;9.825804;385.34473;14.463443;320.03964
11:54:03:593;0.36391866;-0.32561144;9.825804;385.34473;14.463443;320.03964
11:54:03:601;0.36391866;-0.32561144;9.825804;385.34473;14.463443;320.03964
11:54:03:609;0.36391866;-0.32561144;9.825804;385.34473;14.463443;320.03964
11:54:03:617;0.36391866;-0.32561144;9.825804;385.34473;14.463443;320.03964
11:54:03:625;0.36391866;-0.32561144;9.825804;385.34473;14.463443;320.03964
11:54:03:632;1.5705963;0.038307227;8.963891;385.34473;14.463443;320.03964
11:54:03:640;1.5705963;0.038307227;8.963891;385.34473;14.463443;320.03964
11:54:03:648;1.5705963;0.038307227;8.963891;385.34473;14.463443;320.03964
11:54:03:656;1.5705963;0.038307227;8.963891;385.34473;14.463443;320.03964
11:54:03:664;1.5705963;0.038307227;8.963891;404.0401;14.463443;320.03964
11:54:03:671;1.5705963;0.038307227;8.963891;404.0401;14.463443;320.03964
11:54:03:679;1.5705963;0.038307227;8.963891;404.0401;14.463443;320.03964
11:54:03:687;1.5705963;0.038307227;8.963891;404.0401;14.463443;320.03964
11:54:03:695;1.5705963;0.038307227;8.963891;404.0401;14.463443;320.03964
11:54:03:703;1.5705963;0.038307227;8.963891;404.0401;14.463443;320.03964
11:54:03:710;1.5705963;0.038307227;8.963891;404.0401;14.463443;320.03964
11:54:03:718;1.5705963;0.038307227;8.963891;404.0401;14.463443;320.03964
11:54:03:726;1.5705963;0.038307227;8.963891;404.0401;14.463443;320.03964
11:54:03:734;1.3024458;-0.8619126;9.308656;404.0401;14.463443;320.03964
11:54:03:742;1.3024458;-0.8619126;9.308656;404.0401;14.463443;320.03964
11:54:03:750;1.3024458;-0.8619126;9.308656;404.0401;14.463443;320.03964
11:54:03:757;1.3024458;-0.8619126;9.308656;404.0401;14.463443;320.03964
11:54:03:765;1.3024458;-0.8619126;9.308656;404.0401;14.463443;320.03964
11:54:03:773;1.3024458;-0.8619126;9.308656;404.0401;14.463443;320.03964
11:54:03:781;1.3024458;-0.8619126;9.308656;404.0401;14.463443;320.03964
11:54:03:789;1.3024458;-0.8619126;9.308656;405.63852;14.463443;320.03964
11:54:03:796;1.3024458;-0.8619126;9.308656;405.63852;14.463443;320.03964
