Time_GPS;Latitude_GPS;Longitude_GPS;Accuracy_GPS;Altitude_GPS;Speed_GPS;Bearing_GPS
11:31:32:249;48.73930573;9.104330511;25;504;24.476355;247.2682
11:31:32:249;48.73930573;9.104330511;25;504;24.476355;247.2682
11:31:32:249;48.73930573;9.104330511;25;504;24.476355;247.2682
11:31:32:249;48.73930573;9.104330511;25;504;24.476355;247.2682
11:31:32:249;48.73930573;9.104330511;25;504;24.476355;247.2682
11:31:32:249;48.73930573;9.104330511;25;504;24.476355;247.2682
11:31:32:249;48.73930573;9.104330511;25;504;24.476355;247.2682
11:31:32:249;48.73930573;9.104330511;25;504;24.476355;247.2682
11:31:32:249;48.73930573;9.104330511;25;504;24.476355;247.2682
11:31:32:249;48.73930573;9.104330511;25;504;24.476355;247.2682
11:31:32:249;48.73930573;9.104330511;25;504;24.476355;247.2682
11:31:32:249;48.73930573;9.104330511;25;504;24.476355;247.2682
11:31:32:249;48.73930573;9.104330511;25;504;24.476355;247.2682
11:31:32:249;48.73930573;9.104330511;25;504;24.476355;247.2682
11:31:32:249;48.73930573;9.104330511;25;504;24.476355;247.2682
11:31:32:249;48.73930573;9.104330511;25;504;24.476355;247.2682
11:31:32:249;48.73930573;9.104330511;25;504;24.476355;247.2682
11:31:32:249;48.73930573;9.104330511;25;504;24.476355;247.2682
11:31:32:249;48.73930573;9.104330511;25;504;24.476355;247.2682
11:31:32:249;48.73930573;9.104330511;25;504;24.476355;247.2682
11:31:32:249;48.73930573;9.104330511;25;504;24.476355;247.2682
11:31:32:249;48.73930573;9.104330511;25;504;24.476355;247.2682
11:31:32:249;48.73930573;9.104330511;25;504;24.476355;247.2682
11:31:32:249;48.73930573;9.104330511;25;504;24.476355;247.2682
11:31:32:249;48.73930573;9.104330511;25;504;24.476355;247.2682
11:31:32:249;48.73930573;9.104330511;25;504;24.476355;247.2682
11:31:32:249;48.73930573;9.104330511;25;504;24.476355;247.2682
11:31:32:249;48.73930573;9.104330511;25;504;24.476355;247.2682
11:31:32:249;48.73930573;9.104330511;25;504;24.476355;247.2682
11:31:32:249;48.73930573;9.104330511;25;504;24.476355;247.2682
11:31:32:249;48.73930573;9.104330511;25;504;24.476355;247.2682
11:31:32:249;48.73930573;9.104330511;25;504;24.476355;247.2682
11:31:32:249;48.73930573;9.104330511;25;504;24.476355;247.2682
