ECG;SCR;Temp;HR;HRV_LF
-12576.405;5.878;34.365;127.21;93.316
-12543.815;5.878;34.365;127.21;93.316
-12484.951;5.878;34.364;127.21;93.316
-12610.778;5.879;34.364;127.21;93.316
-12595.777;5.88;34.367;127.21;93.316
-12057.243;5.88;34.365;127.21;93.316
-12502.101;5.88;34.364;127.21;93.316
-12910.852;5.881;34.363;127.21;93.316
-12757.505;5.881;34.365;127.21;93.316
-12693.645;5.882;34.366;127.21;93.316
-12662.813;5.883;34.366;127.21;93.316
-12558.815;5.883;34.365;127.21;93.316
-12590.721;5.883;34.367;127.21;93.316
-12717.28;5.884;34.366;127.21;93.316
-12754.268;5.886;34.366;127.21;93.316
-12851.657;5.885;34.366;127.21;93.316
-13023.107;5.887;34.363;127.21;93.316
-12902.411;5.887;34.366;127.21;93.158
-12877.358;5.887;34.366;127.21;93.158
-12860.795;5.888;34.364;127.21;93.158
-13043.995;5.888;34.364;127.21;93.158
-12944.736;5.889;34.366;127.21;93.158
-12983.079;5.89;34.366;127.21;93.158
-13201.788;5.89;34.366;127.21;93.158
-13351.324;5.891;34.363;127.21;93.158
-13383.059;5.892;34.364;127.21;93.158
-12310.362;5.892;34.365;127.21;93.158
-11374.522;5.893;34.365;127.21;93.158
-11530.825;5.894;34.363;127.21;93.158
-13060.595;5.894;34.364;129.347;93.158
-13421.878;5.895;34.363;129.347;93.158
-13022.497;5.896;34.363;129.347;93.158
-13095.029;5.898;34.362;129.347;93.158
-12979.329;5.897;34.364;129.352;93.158
-13042.554;5.899;34.362;129.352;93.158
-13002.635;5.899;34.36;129.352;93.158
-13057.248;5.9;34.361;129.352;93.158
-13189.012;5.902;34.36;129.352;93.158
-13089.264;5.902;34.361;129.352;93.158
-13034.577;5.902;34.36;129.352;93.158
-12962.545;5.903;34.358;129.352;93.158
-12856.495;5.904;34.364;129.352;93.158
-12720.749;5.905;34.364;129.352;93.158
-12874.915;5.906;34.368;129.352;93.158
-12549.886;5.907;34.365;129.352;93.158
-12484.377;5.907;34.36;129.352;93.158
-12842.875;5.909;34.359;129.352;93.158
-12895.729;5.909;34.359;129.352;93.158
-12730.974;5.911;34.361;129.352;93.158
-12589.022;5.911;34.361;129.352;92.99
-12508.453;5.912;34.362;129.352;92.99
-12390.835;5.914;34.363;129.352;92.99
-12446.682;5.914;34.359;129.352;92.99
-12331.262;5.916;34.359;129.352;92.99
-12244.353;5.916;34.362;129.352;92.99
-12572.02;5.916;34.361;129.352;92.99
-12591.808;5.918;34.361;129.352;92.99
-12480.725;5.918;34.36;129.352;92.99
-12115.374;5.92;34.362;129.352;92.99
-12421.653;5.921;34.359;129.352;92.99
-12913.282;5.922;34.36;129.352;92.99
-12934.097;5.922;34.358;129.352;92.99
-12817.969;5.923;34.359;129.352;92.99
-12791.694;5.924;34.361;129.352;92.99
-12752.008;5.925;34.362;129.352;92.99
-12673.294;5.926;34.362;129.352;92.99
-12641.229;5.926;34.363;129.352;92.99
-12680.77;5.928;34.361;129.352;92.99
-12626.475;5.928;34.361;129.352;92.99
-12093.852;5.929;34.359;129.352;92.99
-12240.102;5.93;34.36;129.352;92.99
-12779.125;5.931;34.359;129.352;92.99
-13069.354;5.932;34.357;129.352;92.99
-13179.96;5.933;34.36;129.352;92.99
-13127.497;5.934;34.359;129.352;92.99
-13052.094;5.934;34.358;129.352;92.99
-13056.051;5.935;34.36;129.352;92.99
-13042.126;5.936;34.361;129.352;92.99
-13057.847;5.937;34.359;129.352;92.99
-13038.779;5.937;34.36;129.352;92.99
-13040.11;5.938;34.359;129.352;92.99
-13079.81;5.94;34.359;129.352;92.811
-13168.649;5.94;34.359;129.352;92.811
-13428.315;5.94;34.357;129.352;92.811
-13595.856;5.941;34.358;129.352;92.811
-13314.179;5.941;34.358;129.352;92.811
-12052.234;5.942;34.359;129.352;92.811
-11493.606;5.943;34.359;129.352;92.811
-12223.733;5.944;34.36;129.352;92.811
-13495.682;5.944;34.357;129.076;92.811
-13386.98;5.945;34.359;129.076;92.811
-13085.575;5.946;34.357;129.076;92.811
-13225.986;5.945;34.358;129.076;92.811
-13108.173;5.947;34.358;129.081;92.811
-13218.914;5.947;34.358;129.081;92.811
-13352.191;5.948;34.359;129.081;92.811
-13332.867;5.949;34.357;129.081;92.811
-13314.325;5.95;34.357;129.081;92.811
-13214.419;5.95;34.357;129.081;92.811
-13137.452;5.951;34.358;129.081;92.811
-13076.426;5.951;34.356;129.081;92.811
-13056.857;5.951;34.356;129.081;92.811
-13020.615;5.952;34.356;129.081;92.811
-12997.847;5.952;34.356;129.081;92.811
-12964.134;5.953;34.357;129.081;92.811
-12855.31;5.954;34.358;129.081;92.811
-12839.345;5.954;34.358;129.081;92.811
-12817.358;5.954;34.357;129.081;92.811
-12751.91;5.955;34.356;129.081;92.811
-12662.899;5.955;34.354;129.081;92.811
-12624.41;5.956;34.358;129.081;92.811
-12564.605;5.956;34.36;129.081;92.811
-12558.596;5.957;34.359;129.081;92.811
-12550.631;5.956;34.359;129.081;92.62
-12543.693;5.957;34.357;129.081;92.62
-12556.079;5.957;34.356;129.081;92.62
-12583.758;5.958;34.355;129.081;92.62
-12631.128;5.958;34.357;129.081;92.62
-12680.892;5.958;34.355;129.081;92.62
-12746.01;5.958;34.355;129.081;92.62
-12755.184;5.958;34.357;129.081;92.62
-12830.257;5.959;34.357;129.081;92.62
-12853.221;5.959;34.358;129.081;92.62
-12874.915;5.958;34.356;129.081;92.62
-12830.758;5.959;34.358;129.081;92.62
-12849.264;5.959;34.353;129.081;92.62
-12889.878;5.959;34.354;129.081;92.62
-12850.351;5.959;34.355;129.081;92.62
-12792.5;5.959;34.353;129.081;92.62
-12828.241;5.959;34.354;129.081;92.62
-12811.177;5.958;34.353;129.081;92.62
-12862.04;5.959;34.354;129.081;92.62
-12926.658;5.959;34.356;129.081;92.62
-12988.136;5.959;34.355;129.081;92.62
-13075.351;5.959;34.354;129.081;92.62
-13060.693;5.958;34.354;129.081;92.62
-13093.185;5.959;34.355;129.081;92.62
-13111.238;5.958;34.357;129.081;92.62
-13084.365;5.958;34.355;129.081;92.62
-13079.125;5.958;34.355;129.081;92.62
-13108.319;5.958;34.354;129.081;92.62
-13097.265;5.957;34.355;129.081;92.62
-13287.269;5.958;34.356;129.081;92.62
-13488.413;5.957;34.357;129.081;92.62
-13509.143;5.957;34.358;129.081;92.62
-12780.054;5.956;34.357;128.805;92.416
-11750.732;5.957;34.352;128.805;92.416
-11733.546;5.956;34.352;128.805;92.416
-13089.19;5.956;34.354;128.805;92.416
-13547.717;5.955;34.353;128.81;92.416
-13253.312;5.955;34.355;128.81;92.416
-13149.068;5.954;34.354;128.81;92.416
-13176.369;5.954;34.354;128.81;92.416
-13163.434;5.953;34.353;128.81;92.416
-13170.493;5.953;34.353;128.81;92.416
-13167.916;5.954;34.354;128.81;92.416
-13132.139;5.952;34.353;128.81;92.416
-13107.659;5.953;34.352;128.81;92.416
-13087.432;5.951;34.352;128.81;92.416
-13030.827;5.951;34.352;128.81;92.416
-13009.83;5.95;34.352;128.81;92.416
-12991.165;5.95;34.354;128.81;92.416
-12948.376;5.95;34.352;128.81;92.416
-12878.897;5.949;34.355;128.81;92.416
-12819.85;5.948;34.352;128.81;92.416
-12802.639;5.948;34.352;128.81;92.416
-12721.201;5.947;34.354;128.81;92.416
-12658.697;5.947;34.354;128.81;92.416
-12618.645;5.946;34.356;128.81;92.416
-12588.485;5.945;34.355;128.81;92.416
-12564.703;5.945;34.35;128.81;92.416
-12531.271;5.945;34.35;128.81;92.416
-12528.559;5.944;34.35;128.81;92.416
-12560.892;5.942;34.35;128.81;92.416
-12589.194;5.942;34.35;128.81;92.416
-12599.101;5.942;34.349;128.81;92.416
-12637.187;5.941;34.353;128.81;92.416
-12676.727;5.94;34.349;128.81;92.198
-12729.104;5.94;34.348;128.81;92.198
-12751.886;5.939;34.35;128.81;92.198
-12793.318;5.938;34.351;128.81;92.198
-12820.559;5.938;34.35;128.81;92.198
-12871.128;5.937;34.35;128.81;92.198
-12897.024;5.937;34.352;128.81;92.198
-12864.813;5.936;34.348;128.81;92.198
-12875.574;5.935;34.351;128.81;92.198
-12882.61;5.934;34.352;128.81;92.198
-12852.378;5.934;34.351;128.81;92.198
-12864.594;5.933;34.353;128.81;92.198
-12805.521;5.932;34.354;128.81;92.198
-12820.888;5.931;34.355;128.81;92.198
-12880.375;5.931;34.351;128.81;92.198
-12982.59;5.93;34.352;128.81;92.198
-13087.859;5.929;34.353;128.81;92.198
-13118.164;5.929;34.354;128.81;92.198
-13134.02;5.928;34.353;128.81;92.198
-13171.214;5.927;34.352;128.81;92.198
-13172.912;5.926;34.352;128.81;92.198
-13178.336;5.926;34.352;128.81;92.198
-13163.531;5.925;34.352;128.81;92.198
-13165.131;5.925;34.351;128.81;92.198
-13218.413;5.924;34.352;128.81;92.198
-13418.861;5.923;34.352;128.81;92.198
-13578.486;5.922;34.354;128.81;92.198
-13284.582;5.922;34.347;128.81;92.198
-12198.827;5.921;34.347;129.076;92.198
-11656.114;5.92;34.348;129.076;92.198
-12329.687;5.92;34.347;129.076;92.198
-13583.482;5.919;34.345;129.076;92.198
-13653.035;5.919;34.348;129.081;91.967
-13346.671;5.918;34.348;129.081;91.967
-13270.498;5.918;34.348;129.081;91.967
-13277.631;5.917;34.35;129.081;91.967
-13301.06;5.916;34.35;129.081;91.967
-13264.646;5.916;34.352;129.081;91.967
-13258.918;5.915;34.349;129.081;91.967
-13275.921;5.915;34.35;129.081;91.967
-13225.827;5.914;34.353;129.081;91.967
-13200.836;5.914;34.35;129.081;91.967
-13198.734;5.913;34.352;129.081;91.967
-13157.191;5.914;34.348;129.081;91.967
-13095.237;5.912;34.349;129.081;91.967
-13070.611;5.912;34.347;129.081;91.967
-13028.849;5.912;34.348;129.081;91.967
-12989.235;5.911;34.351;129.081;91.967
-12928.575;5.911;34.35;129.081;91.967
-12875.868;5.911;34.352;129.081;91.967
-12816.967;5.91;34.349;129.081;91.967
-12754.243;5.91;34.347;129.081;91.967
-12712.688;5.909;34.346;129.081;91.967
-12712.138;5.909;34.35;129.081;91.967
-12682.479;5.909;34.349;129.081;91.967
-12686.229;5.909;34.351;129.081;91.967
-12698.225;5.908;34.352;129.081;91.967
-12770.794;5.908;34.349;129.081;91.967
-12800.563;5.908;34.35;129.081;91.967
-12828.584;5.907;34.35;129.081;91.967
-12858.388;5.907;34.349;129.081;91.967
-12913.282;5.907;34.349;129.081;91.967
-12947.899;5.907;34.349;129.081;91.967
-12974.748;5.907;34.349;129.081;91.967
-13004.296;5.906;34.346;129.081;91.722
-12992.997;5.907;34.347;129.081;91.722
-12988.258;5.907;34.35;129.081;91.722
-12991.3;5.906;34.351;129.081;91.722
-13020.75;5.906;34.35;129.081;91.722
-13016.34;5.906;34.351;129.081;91.722
-12975.249;5.906;34.348;129.081;91.722
-12967.053;5.906;34.347;129.081;91.722
-12992.313;5.905;34.35;129.081;91.722
-13072.041;5.906;34.347;129.081;91.722
-13188.56;5.906;34.348;129.081;91.722
-13256.06;5.906;34.349;129.081;91.722
-13296.724;5.906;34.348;129.081;91.722
-13345.144;5.906;34.346;129.081;91.722
-13344.215;5.906;34.347;129.081;91.722
-13389.105;5.906;34.347;129.081;91.722
-13388.678;5.907;34.347;129.081;91.722
-13392.208;5.907;34.346;129.081;91.722
-13420.437;5.907;34.347;129.081;91.722
-13433.104;5.906;34.348;129.081;91.722
-13662.673;5.907;34.344;129.081;91.722
-13806.076;5.907;34.346;129.081;91.722
-13465.29;5.908;34.347;129.081;91.722
-12492.83;5.908;34.347;129.081;91.722
-11894.393;5.908;34.347;129.894;91.722
-12507.341;5.908;34.346;129.894;91.722
-13856.439;5.908;34.348;129.894;91.722
-14038.956;5.908;34.348;129.894;91.722
-13694.346;5.909;34.349;129.899;91.722
-13664.614;5.91;34.348;129.899;91.722
-13640.881;5.91;34.35;129.899;91.722
-13636.618;5.909;34.349;129.899;91.722
-13650.47;5.911;34.348;129.899;91.464
-13631.121;5.91;34.347;129.899;91.464
-13640.515;5.911;34.35;129.899;91.464
-13624.745;5.911;34.351;129.899;91.464
-13598.947;5.912;34.347;129.899;91.464
-13603.197;5.912;34.35;129.899;91.464
-13566.223;5.912;34.352;129.899;91.464
-13535.526;5.913;34.35;129.899;91.464
-13510.254;5.912;34.351;129.899;91.464
-13457.607;5.913;34.35;129.899;91.464
-13421.23;5.914;34.349;129.899;91.464
-13394.395;5.914;34.348;129.899;91.464
-13294.023;5.914;34.348;129.899;91.464
-13258.918;5.914;34.349;129.899;91.464
-13253.983;5.915;34.349;129.899;91.464
-13205.27;5.915;34.348;129.899;91.464
-13182.477;5.915;34.346;129.899;91.464
-13188.267;5.915;34.349;129.899;91.464
-13178.079;5.916;34.35;129.899;91.464
-13204.488;5.916;34.346;129.899;91.464
-13248.352;5.917;34.35;129.899;91.464
-13287.563;5.917;34.348;129.899;91.464
-13364.529;5.917;34.347;129.899;91.464
-13365.481;5.917;34.346;129.899;91.464
-13405.156;5.918;34.347;129.899;91.464
-13446.919;5.918;34.347;129.899;91.464
-13461.223;5.919;34.348;129.899;91.464
-13481.731;5.919;34.347;129.899;91.464
-13478.116;5.918;34.35;129.899;91.464
-13496.854;5.919;34.347;129.899;91.464
-13454.712;5.919;34.347;129.899;91.464
-13476.735;5.92;34.346;129.899;91.464
-13478.58;5.92;34.346;129.899;91.193
-13483.21;5.92;34.347;129.899;91.193
-13460.172;5.92;34.347;129.899;91.193
-13503.963;5.921;34.347;129.899;91.193
-13566.602;5.921;34.347;129.899;91.193
-13697.51;5.92;34.348;129.899;91.193
-13769.469;5.921;34.347;129.899;91.193
-13826.708;5.921;34.35;129.899;91.193
-13838.593;5.922;34.347;129.899;91.193
-13852.311;5.922;34.347;129.899;91.193
-13841.354;5.921;34.35;129.899;91.193
-13851.993;5.922;34.348;129.899;91.193
-13862.876;5.922;34.349;129.899;91.193
-13858.846;5.923;34.345;129.899;91.193
-13907.156;5.922;34.345;129.899;91.193
-14117.217;5.922;34.348;129.899;91.193
-14221.619;5.923;34.348;129.899;91.193
-13909.818;5.922;34.348;129.899;91.193
-12768.425;5.923;34.349;129.899;91.193
-12210.651;5.923;34.347;129.899;91.193
-12942.977;5.923;34.349;130.446;91.193
-14297.095;5.923;34.347;130.446;91.193
-14286.102;5.923;34.347;130.446;91.193
-13966.264;5.923;34.347;130.446;91.193
-13929.754;5.923;34.346;130.451;91.193
-13954.929;5.923;34.346;130.451;91.193
-13934.676;5.923;34.347;130.451;91.193
-13923.328;5.924;34.346;130.451;91.193
-13912.53;5.923;34.346;130.451;91.193
-13920.128;5.924;34.349;130.451;91.193
-13893.39;5.923;34.35;130.451;91.193
-13893.988;5.923;34.349;130.451;91.193
-13825.987;5.923;34.346;130.451;90.912
-13815.604;5.923;34.345;130.451;90.912
-13782.709;5.923;34.348;130.451;90.912
-13735.828;5.923;34.35;130.451;90.912
-13682.119;5.923;34.347;130.451;90.912
-13615.267;5.923;34.351;130.451;90.912
-13562.106;5.923;34.347;130.451;90.912
-13497.416;5.923;34.348;130.451;90.912
-13446.052;5.923;34.348;130.451;90.912
-13425.25;5.923;34.349;130.451;90.912
-13412.387;5.923;34.349;130.451;90.912
-13418.299;5.923;34.35;130.451;90.912
-13449.863;5.922;34.351;130.451;90.912
-13447.505;5.922;34.351;130.451;90.912
-13509.411;5.922;34.35;130.451;90.912
-13570.181;5.922;34.349;130.451;90.912
-13597.994;5.922;34.348;130.451;90.912
-13613.471;5.922;34.346;130.451;90.912
-13677.514;5.922;34.348;130.451;90.912
-13693.613;5.923;34.348;130.451;90.912
-13707.514;5.922;34.347;130.451;90.912
-13721.305;5.921;34.348;130.451;90.912
-13770.531;5.921;34.348;130.451;90.912
-13732.701;5.921;34.35;130.451;90.912
-13721.085;5.921;34.348;130.451;90.912
-13699.965;5.92;34.35;130.451;90.912
-13737.392;5.921;34.348;130.451;90.912
-13706.365;5.92;34.347;130.451;90.912
-13700.734;5.921;34.349;130.451;90.912
-13726.679;5.92;34.349;130.451;90.912
-13736.879;5.92;34.348;130.451;90.912
-13836.504;5.92;34.35;130.451;90.912
-13918.638;5.919;34.347;130.451;90.621
-13995.312;5.92;34.347;130.451;90.621
-14002.115;5.919;34.348;130.451;90.621
-14045.931;5.919;34.348;130.451;90.621
-14016.053;5.918;34.347;130.451;90.621
-14008.003;5.919;34.35;130.451;90.621
-14020.01;5.918;34.352;130.451;90.621
-14037.539;5.918;34.35;130.451;90.621
-14040.128;5.918;34.351;130.451;90.621
-14155.756;5.918;34.352;130.451;90.621
-14398.517;5.917;34.352;130.451;90.621
-14418.635;5.918;34.352;130.451;90.621
-13633.601;5.917;34.35;131.563;90.621
-12520.729;5.917;34.35;131.563;90.621
-12498.754;5.916;34.35;131.563;90.621
-13972.555;5.916;34.352;131.563;90.621
-14614.795;5.916;34.351;131.568;90.621
-14209.159;5.916;34.35;131.568;90.621
-14154.143;5.916;34.35;131.568;90.621
-14114.872;5.915;34.349;131.568;90.621
-14113.992;5.914;34.352;131.568;90.621
-14117.486;5.914;34.348;131.568;90.621
-14092.946;5.914;34.347;131.568;90.621
-14094.692;5.913;34.349;131.568;90.621
-14061.004;5.913;34.35;131.568;90.621
-14026.618;5.913;34.35;131.568;90.621
-14022.136;5.912;34.353;131.568;90.621
-13952.461;5.911;34.349;131.568;90.621
-13913.495;5.911;34.35;131.568;90.621
-13909.94;5.911;34.35;131.568;90.621
-13846.361;5.911;34.35;131.568;90.621
-13773.988;5.909;34.352;131.568;90.621
-13720.181;5.909;34.352;131.568;90.322
-13643.056;5.909;34.351;131.568;90.322
-13564.098;5.908;34.35;131.568;90.322
-13514.272;5.907;34.351;131.568;90.322
-13488.022;5.907;34.35;131.568;90.322
-13501.972;5.906;34.349;131.568;90.322
-13506.064;5.906;34.348;131.568;90.322
-13527.746;5.905;34.351;131.568;90.322
-13541.854;5.905;34.35;131.568;90.322
-13583.617;5.904;34.35;131.568;90.322
-13591.472;5.904;34.352;131.568;90.322
-13657.652;5.903;34.353;131.568;90.322
-13644.143;5.903;34.351;131.568;90.322
-13664.896;5.902;34.351;131.568;90.322
-13677.489;5.901;34.351;131.568;90.322
-13703.739;5.901;34.352;131.568;90.322
-13716.125;5.9;34.35;131.568;90.322
-13695.519;5.9;34.354;131.568;90.322
-13679.261;5.899;34.351;131.568;90.322
-13640.014;5.899;34.35;131.568;90.322
-13655.111;5.898;34.352;131.568;90.322
-13633.234;5.898;34.351;131.568;90.322
-13579.916;5.897;34.351;131.568;90.322
-13570.511;5.896;34.352;131.568;90.322
-13554.717;5.895;34.352;131.568;90.322
-13577.29;5.895;34.352;131.568;90.322
-13680.934;5.895;34.352;131.568;90.322
-13749.912;5.894;34.351;131.568;90.322
-13794.362;5.894;34.35;131.568;90.322
-13806.406;5.893;34.353;131.568;90.322
-13845.837;5.893;34.351;131.568;90.322
-13825.474;5.893;34.35;131.568;90.322
-13836.663;5.892;34.349;131.568;90.018
-13789.794;5.892;34.349;131.568;90.018
-13815.006;5.891;34.349;131.568;90.018
-13800.445;5.89;34.349;131.568;90.018
-13971.993;5.889;34.351;131.568;90.018
-14219.249;5.887;34.352;131.568;90.018
-14190.813;5.886;34.349;131.568;90.018
-13331.744;5.885;34.352;131.568;90.018
-12337.98;5.884;34.35;130.169;90.018
-12331.555;5.883;34.352;130.169;90.018
-13766.781;5.882;34.351;130.169;90.018
-14274.473;5.881;34.352;130.169;90.018
-13894.514;5.881;34.351;130.174;90.018
-13831.691;5.879;34.35;130.174;90.018
-13844.554;5.878;34.35;130.174;90.018
-13811.354;5.877;34.351;130.174;90.018
-13817.412;5.877;34.349;130.174;90.018
-13809.876;5.875;34.35;130.174;90.018
-13766.085;5.874;34.351;130.174;90.018
-13753.003;5.873;34.353;130.174;90.018
-13708.589;5.872;34.352;130.174;90.018
-13659.753;5.87;34.351;130.174;90.018
-13637.718;5.869;34.352;130.174;90.018
-13562.949;5.869;34.352;130.174;90.018
-13556.952;5.868;34.352;130.174;90.018
-13488.291;5.867;34.349;130.174;90.018
-13405.596;5.867;34.35;130.174;90.018
-13320.628;5.866;34.351;130.174;90.018
-13234.439;5.865;34.351;130.174;90.018
-13170.286;5.864;34.35;130.174;90.018
-13136.292;5.863;34.35;130.174;90.018
-13092;5.863;34.351;130.174;90.018
-13081.715;5.862;34.349;130.174;89.709
-13095.823;5.86;34.35;130.174;89.709
-13043.14;5.86;34.352;130.174;89.709
-13065.823;5.859;34.352;130.174;89.709
-13092.366;5.858;34.353;130.174;89.709
-13105.485;5.857;34.353;130.174;89.709
-13146.271;5.856;34.351;130.174;89.709
-13213.674;5.855;34.352;130.174;89.709
-13265.05;5.854;34.354;130.174;89.709
-13291.019;5.854;34.353;130.174;89.709
-13319.577;5.853;34.35;130.174;89.709
-13341.724;5.852;34.353;130.174;89.709
-13343.006;5.851;34.353;130.174;89.709
-13345.791;5.851;34.355;130.174;89.709
-13355.71;5.85;34.354;130.174;89.709
-13418.531;5.849;34.352;130.174;89.709
-13348.845;5.849;34.351;130.174;89.709
-13357.933;5.848;34.353;130.174;89.709
-13370.49;5.847;34.351;130.174;89.709
-13377.11;5.846;34.35;130.174;89.709
-13489.024;5.846;34.35;130.174;89.709
-13602.673;5.845;34.353;130.174;89.709
-13661.487;5.843;34.354;130.174;89.709
-13764.375;5.843;34.353;130.174;89.709
-13825.853;5.842;34.353;130.174;89.709
-13841.378;5.841;34.353;130.174;89.709
-13873.992;5.84;34.354;130.174;89.709
-13899.705;5.839;34.352;130.174;89.709
-13856.817;5.838;34.353;130.174;89.709
-13922.303;5.837;34.354;130.174;89.709
-13930.156;5.837;34.354;130.174;89.709
-14151.028;5.836;34.352;130.174;89.709
-14400.165;5.836;34.352;130.174;89.398
-14100.604;5.835;34.352;130.174;89.398
-12928.991;5.834;34.352;130.174;89.398
-12343.636;5.832;34.352;130.174;89.398
-12956.511;5.831;34.352;131.002;89.398
-14318.618;5.83;34.354;131.002;89.398
-14456.415;5.829;34.353;131.002;89.398
-14109.852;5.828;34.351;131.002;89.398
-14082.001;5.828;34.35;131.007;89.398
-14013.304;5.826;34.352;131.007;89.398
-14008.992;5.825;34.352;131.007;89.398
-13988.288;5.824;34.351;131.007;89.398
-13992.759;5.822;34.353;131.007;89.398
-13962.588;5.822;34.354;131.007;89.398
-14016.932;5.821;34.352;131.007;89.398
-13920.152;5.82;34.35;131.007;89.398
-13911.309;5.819;34.35;131.007;89.398
-13919.469;5.818;34.35;131.007;89.398
-13851.675;5.817;34.351;131.007;89.398
-13846.691;5.816;34.351;131.007;89.398
-13799.432;5.815;34.352;131.007;89.398
-13751.463;5.814;34.353;131.007;89.398
-13670.588;5.813;34.351;131.007;89.398
-13636.313;5.813;34.354;131.007;89.398
-13558.674;5.811;34.355;131.007;89.398
-13563.182;5.811;34.353;131.007;89.398
-13504.574;5.81;34.355;131.007;89.398
-13536.223;5.808;34.354;131.007;89.398
-13500.763;5.807;34.354;131.007;89.398
-13542.55;5.806;34.352;131.007;89.398
-13524.472;5.806;34.354;131.007;89.398
-13565.869;5.805;34.353;131.007;89.398
-13636.508;5.804;34.354;131.007;89.085
-13666.96;5.803;34.353;131.007;89.085
-13679.334;5.802;34.352;131.007;89.085
-13728.035;5.801;34.351;131.007;89.085
-13806.785;5.8;34.352;131.007;89.085
-13795.096;5.799;34.353;131.007;89.085
-13837.286;5.798;34.351;131.007;89.085
-13807.066;5.798;34.351;131.007;89.085
-13799.847;5.797;34.351;131.007;89.085
-13792.311;5.795;34.352;131.007;89.085
-13769.578;5.794;34.351;131.007;89.085
-13783.063;5.794;34.353;131.007;89.085
-13749.619;5.793;34.352;131.007;89.085
-13783.063;5.792;34.353;131.007;89.085
-13774.269;5.791;34.353;131.007;89.085
-13938.671;5.79;34.353;131.007;89.085
-14013.854;5.789;34.353;131.007;89.085
-14073.817;5.789;34.351;131.007;89.085
-14073.378;5.788;34.349;131.007;89.085
-14085.849;5.787;34.351;131.007;89.085
-14093.483;5.786;34.351;131.007;89.085
-14118.476;5.785;34.352;131.007;89.085
-14125.743;5.785;34.352;131.007;89.085
-14099.933;5.783;34.351;131.007;89.085
-14107.47;5.782;34.351;131.007;89.085
-14333.948;5.782;34.354;131.007;89.085
-14476.313;5.781;34.353;131.007;89.085
-14213.545;5.78;34.354;131.007;89.085
-13234.28;5.78;34.353;131.845;89.085
-12425.83;5.779;34.354;131.845;89.085
-12840.358;5.778;34.353;131.845;89.085
-14357.669;5.777;34.352;131.845;89.085
-14646.933;5.777;34.351;131.85;88.771
-14298.061;5.775;34.353;131.85;88.771
-14197.849;5.775;34.351;131.85;88.771
-14200.743;5.774;34.353;131.85;88.771
-14167.372;5.774;34.35;131.85;88.771
-14184.106;5.773;34.347;131.85;88.771
-14154.277;5.772;34.349;131.85;88.771
-14168.08;5.772;34.349;131.85;88.771
-14127.063;5.771;34.35;131.85;88.771
-14069.896;5.77;34.351;131.85;88.771
-14061.651;5.769;34.352;131.85;88.771
-14042.254;5.769;34.351;131.85;88.771
-13980.849;5.768;34.349;131.85;88.771
-13938.683;5.767;34.35;131.85;88.771
-13900.511;5.767;34.348;131.85;88.771
-13790.686;5.766;34.348;131.85;88.771
-13759.013;5.765;34.347;131.85;88.771
-13691.219;5.765;34.348;131.85;88.771
-13622.021;5.764;34.351;131.85;88.771
-13567.114;5.763;34.352;131.85;88.771
-13570.657;5.763;34.352;131.85;88.771
-13538.935;5.762;34.351;131.85;88.771
-13552.872;5.762;34.353;131.85;88.771
-13527.245;5.761;34.352;131.85;88.771
-13553.764;5.761;34.353;131.85;88.771
-13616.891;5.76;34.35;131.85;88.771
