time_Biotrace;accel_x;accel_y;accel_z;lightning;speed_GPS;bearing_GPS
11:31:32:250;1.8195933;-0.91937345;9.097966;1118.8989;24.476355;247.2682
11:31:32:257;1.8195933;-0.91937345;9.097966;1118.8989;24.476355;247.2682
11:31:32:265;-0.32561144;-0.4213795;11.300632;1118.8989;24.476355;247.2682
11:31:32:273;-0.32561144;-0.4213795;11.300632;1118.8989;24.476355;247.2682
11:31:32:281;-0.32561144;-0.4213795;11.300632;1118.8989;24.476355;247.2682
11:31:32:289;-0.32561144;-0.4213795;11.300632;1118.8989;24.476355;247.2682
11:31:32:296;-0.32561144;-0.4213795;11.300632;1088.4001;24.476355;247.2682
11:31:32:304;-0.32561144;-0.4213795;11.300632;1088.4001;24.476355;247.2682
11:31:32:312;-0.32561144;-0.4213795;11.300632;1088.4001;24.476355;247.2682
11:31:32:320;-0.32561144;-0.4213795;11.300632;1088.4001;24.476355;247.2682
11:31:32:328;-0.32561144;-0.4213795;11.300632;1088.4001;24.476355;247.2682
11:31:32:335;-0.32561144;-0.4213795;11.300632;1088.4001;24.476355;247.2682
11:31:32:343;-0.32561144;-0.4213795;11.300632;1088.4001;24.476355;247.2682
11:31:32:351;-0.32561144;-0.4213795;11.300632;1088.4001;24.476355;247.2682
11:31:32:359;-0.32561144;-0.4213795;11.300632;1088.4001;24.476355;247.2682
11:31:32:367;-0.32561144;-0.4213795;11.300632;1088.4001;24.476355;247.2682
11:31:32:375;-0.32561144;-0.4213795;11.300632;1088.4001;24.476355;247.2682
11:31:32:382;-0.2681506;-0.47884035;10.132261;1088.4001;24.476355;247.2682
11:31:32:390;-0.2681506;-0.47884035;10.132261;1088.4001;24.476355;247.2682
11:31:32:398;-0.2681506;-0.47884035;10.132261;1062.9207;24.476355;247.2682
11:31:32:406;-0.2681506;-0.47884035;10.132261;1062.9207;24.476355;247.2682
11:31:32:414;-0.2681506;-0.47884035;10.132261;1062.9207;24.476355;247.2682
11:31:32:421;-0.2681506;-0.47884035;10.132261;1062.9207;24.476355;247.2682
11:31:32:429;-0.2681506;-0.47884035;10.132261;1062.9207;24.476355;247.2682
11:31:32:437;-0.2681506;-0.47884035;10.132261;1062.9207;24.476355;247.2682
11:31:32:445;-0.2681506;-0.47884035;10.132261;1062.9207;24.476355;247.2682
11:31:32:453;-0.2681506;-0.47884035;10.132261;1062.9207;24.476355;247.2682
11:31:32:460;-0.2681506;-0.47884035;10.132261;1062.9207;24.476355;247.2682
11:31:32:468;-0.2681506;-0.47884035;10.132261;1062.9207;24.476355;247.2682
11:31:32:476;-0.2681506;-0.47884035;10.132261;1062.9207;24.476355;247.2682
11:31:32:484;-0.2681506;-0.47884035;10.132261;1062.9207;24.476355;247.2682
11:31:32:492;-0.2681506;-0.47884035;10.132261;1062.9207;24.476355;247.2682
11:31:32:500;-1.2066777;-0.38307226;10.342952;1062.9207;24.476355;247.2682
11:31:32:507;-1.2066777;-0.38307226;10.342952;1062.9207;24.476355;247.2682
11:31:32:515;-1.2066777;-0.38307226;10.342952;1062.9207;24.476355;247.2682
11:31:32:523;-1.2066777;-0.38307226;10.342952;1062.9207;24.476355;247.2682
11:31:32:531;-1.2066777;-0.38307226;10.342952;1062.9207;24.476355;247.2682
11:31:32:539;-1.2066777;-0.38307226;10.342952;1101.3676;24.476355;247.2682
11:31:32:546;-1.2066777;-0.38307226;10.342952;1101.3676;24.476355;247.2682
11:31:32:554;-1.2066777;-0.38307226;10.342952;1101.3676;24.476355;247.2682
11:31:32:562;-1.2066777;-0.38307226;10.342952;1101.3676;24.476355;247.2682
11:31:32:570;-1.2066777;-0.38307226;10.342952;1101.3676;24.476355;247.2682
11:31:32:578;-1.2066777;-0.38307226;10.342952;1101.3676;24.476355;247.2682
11:31:32:585;-1.2066777;-0.38307226;10.342952;1101.3676;24.476355;247.2682
11:31:32:593;-1.2066777;-0.38307226;10.342952;1101.3676;24.476355;247.2682
11:31:32:601;-1.2066777;-0.38307226;10.342952;1101.3676;24.476355;247.2682
11:31:32:609;-1.2066777;-0.38307226;10.342952;1101.3676;24.476355;247.2682
11:31:32:617;-0.6512229;-1.2258313;10.419566;1101.3676;24.476355;247.2682
11:31:32:625;-0.6512229;-1.2258313;10.419566;1101.3676;24.476355;247.2682
11:31:32:632;-0.6512229;-1.2258313;10.419566;1101.3676;24.476355;247.2682
11:31:32:640;-0.6512229;-1.2258313;10.419566;1101.3676;24.476355;247.2682
11:31:32:648;-0.6512229;-1.2258313;10.419566;1191.8572;24.476355;247.2682
11:31:32:656;-0.6512229;-1.2258313;10.419566;1191.8572;24.476355;247.2682
11:31:32:664;-0.6512229;-1.2258313;10.419566;1191.8572;24.476355;247.2682
11:31:32:671;-0.6512229;-1.2258313;10.419566;1191.8572;24.476355;247.2682
11:31:32:679;-0.6512229;-1.2258313;10.419566;1191.8572;24.476355;247.2682
11:31:32:687;-0.6512229;-1.2258313;10.419566;1191.8572;24.476355;247.2682
11:31:32:695;-0.6512229;-1.2258313;10.419566;1191.8572;24.476355;247.2682
11:31:32:703;-0.6512229;-1.2258313;10.419566;1191.8572;24.476355;247.2682
11:31:32:710;-0.6512229;-1.2258313;10.419566;1191.8572;24.476355;247.2682
11:31:32:718;0.8619126;-0.4405331;8.197746;1191.8572;24.476355;247.2682
11:31:32:726;0.8619126;-0.4405331;8.197746;1191.8572;24.476355;247.2682
11:31:32:734;0.8619126;-0.4405331;8.197746;1191.8572;24.476355;247.2682
11:31:32:742;0.8619126;-0.4405331;8.197746;1191.8572;24.476355;247.2682
11:31:32:750;0.8619126;-0.4405331;8.197746;1191.8572;24.476355;247.2682
11:31:32:757;0.8619126;-0.4405331;8.197746;1092.7053;24.476355;247.2682
11:31:32:765;0.8619126;-0.4405331;8.197746;1092.7053;24.476355;247.2682
11:31:32:773;0.8619126;-0.4405331;8.197746;1092.7053;24.476355;247.2682
11:31:32:781;0.8619126;-0.4405331;8.197746;1092.7053;24.476355;247.2682
11:31:32:789;0.8619126;-0.4405331;8.197746;1092.7053;24.476355;247.2682
11:31:32:796;0.8619126;-0.4405331;8.197746;1092.7053;24.476355;247.2682
11:31:32:804;0.8619126;-0.4405331;8.197746;1092.7053;24.476355;247.2682
11:31:32:812;0.8619126;-0.4405331;8.197746;1092.7053;24.476355;247.2682
