11:00:12:187;12:00:12:087;-0.8810662;10.266336;0.17238252
11:00:12:195;12:00:12:188;-0.7661445;9.959879;0.7086837
11:00:12:203;12:00:12:188;-0.7661445;9.959879;0.7086837
11:00:12:210;12:00:12:188;-0.7661445;9.959879;0.7086837
11:00:12:218;12:00:12:188;-0.7661445;9.959879;0.7086837
11:00:12:226;12:00:12:188;-0.7661445;9.959879;0.7086837
11:00:12:234;12:00:12:188;-0.7661445;9.959879;0.7086837
11:00:12:242;12:00:12:188;-0.7661445;9.959879;0.7086837
11:00:12:250;12:00:12:188;-0.7661445;9.959879;0.7086837
11:00:12:257;12:00:12:188;-0.7661445;9.959879;0.7086837
11:00:12:265;12:00:12:188;-0.7661445;9.959879;0.7086837
11:00:12:273;12:00:12:188;-0.7661445;9.959879;0.7086837
11:00:12:281;12:00:12:188;-0.7661445;9.959879;0.7086837
11:00:12:289;12:00:12:188;-0.7661445;9.959879;0.7086837
11:00:12:296;12:00:12:188;-0.7661445;9.959879;0.7086837
11:00:12:304;12:00:12:188;-0.7661445;9.959879;0.7086837
11:00:12:312;12:00:12:306;-0.2681506;10.132261;0.05746084
11:00:12:320;12:00:12:306;-0.2681506;10.132261;0.05746084
11:00:12:328;12:00:12:306;-0.2681506;10.132261;0.05746084
11:00:12:335;12:00:12:306;-0.2681506;10.132261;0.05746084
11:00:12:343;12:00:12:306;-0.2681506;10.132261;0.05746084
11:00:12:351;12:00:12:306;-0.2681506;10.132261;0.05746084
11:00:12:359;12:00:12:306;-0.2681506;10.132261;0.05746084
11:00:12:367;12:00:12:306;-0.2681506;10.132261;0.05746084
11:00:12:375;12:00:12:306;-0.2681506;10.132261;0.05746084
11:00:12:382;12:00:12:306;-0.2681506;10.132261;0.05746084
11:00:12:390;12:00:12:306;-0.2681506;10.132261;0.05746084
11:00:12:398;12:00:12:306;-0.2681506;10.132261;0.05746084
11:00:12:406;12:00:12:306;-0.2681506;10.132261;0.05746084
11:00:12:414;12:00:12:413;-0.5363012;10.362105;0.22984336
11:00:12:421;12:00:12:413;-0.5363012;10.362105;0.22984336
11:00:12:429;12:00:12:413;-0.5363012;10.362105;0.22984336
11:00:12:437;12:00:12:413;-0.5363012;10.362105;0.22984336
11:00:12:445;12:00:12:413;-0.5363012;10.362105;0.22984336
11:00:12:453;12:00:12:413;-0.5363012;10.362105;0.22984336
11:00:12:460;12:00:12:413;-0.5363012;10.362105;0.22984336
11:00:12:468;12:00:12:413;-0.5363012;10.362105;0.22984336
11:00:12:476;12:00:12:413;-0.5363012;10.362105;0.22984336
11:00:12:484;12:00:12:413;-0.5363012;10.362105;0.22984336
11:00:12:492;12:00:12:413;-0.5363012;10.362105;0.22984336
11:00:12:500;12:00:12:413;-0.5363012;10.362105;0.22984336
11:00:12:507;12:00:12:413;-0.5363012;10.362105;0.22984336
11:00:12:515;12:00:12:413;-0.5363012;10.362105;0.22984336
11:00:12:523;12:00:12:413;-0.5363012;10.362105;0.22984336
11:00:12:531;12:00:12:528;0.038307227;9.883265;0.076614454
11:00:12:539;12:00:12:528;0.038307227;9.883265;0.076614454
11:00:12:546;12:00:12:528;0.038307227;9.883265;0.076614454
11:00:12:554;12:00:12:528;0.038307227;9.883265;0.076614454
11:00:12:562;12:00:12:528;0.038307227;9.883265;0.076614454
11:00:12:570;12:00:12:528;0.038307227;9.883265;0.076614454
11:00:12:578;12:00:12:528;0.038307227;9.883265;0.076614454
11:00:12:585;12:00:12:528;0.038307227;9.883265;0.076614454
11:00:12:593;12:00:12:528;0.038307227;9.883265;0.076614454
11:00:12:601;12:00:12:528;0.038307227;9.883265;0.076614454
11:00:12:609;12:00:12:528;0.038307227;9.883265;0.076614454
11:00:12:617;12:00:12:528;0.038307227;9.883265;0.076614454
11:00:12:625;12:00:12:528;0.038307227;9.883265;0.076614454
11:00:12:632;12:00:12:528;0.038307227;9.883265;0.076614454
11:00:12:640;12:00:12:528;0.038307227;9.883265;0.076614454
11:00:12:648;12:00:12:528;0.038307227;9.883265;0.076614454
11:00:12:656;12:00:12:528;0.038307227;9.883265;0.076614454
11:00:12:664;12:00:12:664;-0.78529817;10.170568;0.4213795
11:00:12:671;12:00:12:664;-0.78529817;10.170568;0.4213795
11:00:12:679;12:00:12:664;-0.78529817;10.170568;0.4213795
11:00:12:687;12:00:12:664;-0.78529817;10.170568;0.4213795
